寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
查无市价,22.0,FUJIFILM FinePix T500 16MP Compact Digital Camera - Tested and Working,Fujifilm,Digital Cameras,Used,100.0,CAD,FIXED_PRICE,15,1600,,CA,canadianflipper902,99.7,2026-09-22T17:22:39.000Z,,https://www.ebay.ca/itm/307193251258?hash=item47862505ba:g:gjYAAeSwHcBqsrjx,https://i.ebayimg.com/images/g/gjYAAeSwHcBqsrjx/s-l225.jpg
打包杂件,22.0,"Canon Power Shot SX500 IS bundle, Camera, Battery, Charger, Memory Cards",Canon,Digital Cameras,Used,149.0,CAD,"FIXED_PRICE,BEST_OFFER",12,1600,,CA,fuzzyturtles,100.0,2026-09-22T15:52:40.000Z,,https://www.ebay.ca/itm/117425750551?hash=item1b571ec217:g:4WkAAeSwsftpLaJN,https://i.ebayimg.com/images/g/4WkAAeSwsftpLaJN/s-l225.jpg
残件/按现状;型号不明,21.0,Cosina Argus STL 1000 | 55mm f/2.8 Cosinon Lens | Untested | Case & Cap,,Film Cameras,For parts or not working,56.39,CAD,"FIXED_PRICE,BEST_OFFER",22,1440,55mm;as-is,CA,miggysrediscoveredgoods,98.8,2026-09-22T14:23:20.000Z,,https://www.ebay.ca/itm/398420752828?hash=item5cc3ba39bc:g:8N4AAeSw~vRpm3KU,https://i.ebayimg.com/images/g/8N4AAeSw~vRpm3KU/s-l225.jpg
打包杂件,19.0,Canon EOS Rebel DSLR Camera Bundle 18-55mm 55-250mm IS Lenses Manfrotto Bag,Canon,Digital Cameras,Used,238.99,CAD,"FIXED_PRICE,BEST_OFFER",13,1254,55mm,CA,xenessentials,98.5,2026-09-22T23:52:39.000Z,,https://www.ebay.ca/itm/407237728102?hash=item5ed1429766:g:xaAAAeSwKl9qsxTG,https://i.ebayimg.com/images/g/xaAAAeSwKl9qsxTG/s-l225.jpg
型号不明,18.0,Vintage Ansco Lancer 127 Roll Film Camera - Bilora West Germany 1959 - Strap,,Vintage Cameras,,24.98,CAD,FIXED_PRICE,9,1600,,CA,icychip,98.8,2026-09-22T06:08:47.000Z,,https://www.ebay.ca/itm/178517979334?hash=item29908030c6:g:O4QAAeSwsnNqsho6,https://i.ebayimg.com/images/g/O4QAAeSwsnNqsho6/s-l225.jpg
残件/按现状,18.0,Kodak EasyShare Digital Camera M753 7.0MP Optical Zoom No Battery Untested.AS IS,Kodak,Digital Cameras,Used,25.0,CAD,"FIXED_PRICE,BEST_OFFER",2,1600,as-is,CA,flippybear,100.0,2026-09-22T10:10:03.000Z,,https://www.ebay.ca/itm/287601541793?hash=item42f66342a1:g:SzMAAeSwIxJqOdYh,https://i.ebayimg.com/images/g/SzMAAeSwIxJqOdYh/s-l225.jpg
型号不明,18.0,Collectable Vintage Club 409 compact film camera 35mm,,Vintage Cameras,,30.79,CAD,FIXED_PRICE,6,1440,,CA,encoreforyou,97.8,2026-09-23T06:32:25.000Z,,https://www.ebay.ca/itm/117426676559?hash=item1b572ce34f:g:pgEAAOSwFtJnHmME,https://i.ebayimg.com/images/g/pgEAAOSwFtJnHmME/s-l225.jpg
型号不明,18.0,410 Berkey Keystone Pocket Everflash Camera With Deluxe Case Tested Work,,Vintage Cameras,,48.88,CAD,"FIXED_PRICE,BEST_OFFER",13,1600,,CA,collector_papa,100.0,2026-09-22T14:30:41.000Z,,https://www.ebay.ca/itm/377515397933?hash=item57e5abd32d:g:2WQAAeSwhQNozKn3,https://i.ebayimg.com/images/g/2WQAAeSwhQNozKn3/s-l225.jpg
打包杂件,18.0,Vintage Hanimex 120 Disc Camera w Box Manual Afgamatic 100 Sensor Lot,,Vintage Cameras,,58.97,CAD,"FIXED_PRICE,BEST_OFFER",7,1511,,CA,jrm3294,100.0,2026-09-22T17:20:23.000Z,,https://www.ebay.ca/itm/178519365103?hash=item29909555ef:g:AiIAAeSwF-ZqihDi,https://i.ebayimg.com/images/g/AiIAAeSwF-ZqihDi/s-l225.jpg
查无市价,18.0,Canon ES190A 8mm Video8 Camcorder VCR Player Camera Video Transfer TESTED,Canon,Camcorders,Used,96.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,low-feedback,CA,intermath0cn2,95.8,2026-09-22T23:19:09.000Z,,https://www.ebay.ca/itm/147592181101?hash=item225d2df56d:g:KagAAeSwOXdqswso,https://i.ebayimg.com/images/g/KagAAeSwOXdqswso/s-l225.jpg
查无市价,18.0,Kilfitt Makro Kilar 40mm F2.8 Exakta Mount Like New In Box,Exakta,Lenses,Used,475.0,CAD,FIXED_PRICE,8,885,,CA,hit-camera-ltd,99.3,2026-09-23T00:30:31.000Z,,https://www.ebay.ca/itm/307193745984?hash=item47862c9240:g:-SEAAeSwfUdqsx4o,https://i.ebayimg.com/images/g/-SEAAeSwfUdqsx4o/s-l225.jpg
查无市价,18.0,Kodak Century Studio Camera No.4a 8x10 Large Format Film Sliding Carriage,Kodak,Film Cameras,Used,699.95,CAD,FIXED_PRICE,11,1600,,CA,foto*works,100.0,2026-09-22T14:43:23.000Z,,https://www.ebay.ca/itm/267792568587?hash=item3e59ae510b:g:xeQAAeSwaHNqspJp,https://i.ebayimg.com/images/g/xeQAAeSwaHNqspJp/s-l225.jpg
查无市价,16.0,Nikon COOLPIX S9100 Digital Camera - 18x,Nikon,Digital Cameras,Used,0.0,USD,AUCTION,5,1512,auction,CA,goodwillindustriesontariogreatlakes,99.8,2026-09-23T01:00:59.000Z,2026-09-28T01:00:59.000Z,https://www.ebay.ca/itm/800699842788?hash=itemba6d6e00e4:g:-LQAAeSwvLlqsoiU,https://i.ebayimg.com/images/g/-LQAAeSwvLlqsoiU/s-l225.jpg
查无市价,16.0,Panasonic NV-GS60 MiniDV Camcorder - Tested & Fully Working w/ Charger And Tape,Panasonic,Camcorders,Used,79.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,,CA,nothingwillmatter,100.0,2026-09-23T00:04:43.000Z,,https://www.ebay.ca/itm/188969769681?hash=item2bff79dad1:g:3xAAAeSwBuhqsxdw,https://i.ebayimg.com/images/g/3xAAAeSwBuhqsxdw/s-l225.jpg
打包杂件,16.0,Panasonic PV-GS13 Digital Video Camcorder Blue Bundle w/ Charger Battery & Tapes,Panasonic,Camcorders,Used,149.99,CAD,FIXED_PRICE,12,1600,,CA,danstoybox_1,100.0,2026-09-22T19:14:56.000Z,,https://www.ebay.ca/itm/336807723369?hash=item4e6b4e0169:g:rlsAAeSwKfxqstCp,https://i.ebayimg.com/images/g/rlsAAeSwKfxqstCp/s-l225.jpg
型号不明,14.0,Elgeet Auto-Ex 13mm f/1.9 D-Mount 8mm Cine Lens Keystone Made in USA,,Vintage Lenses,,49.22,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,,CA,volodymystet0,100.0,2026-09-23T02:25:15.000Z,,https://www.ebay.ca/itm/318906207476?hash=item4a404a8cf4:g:LmkAAeSwhbBqszgp,https://i.ebayimg.com/images/g/LmkAAeSwhbBqszgp/s-l225.jpg
查无市价,12.0,KODAK EASYSHARE C1550 16 MP 5X OPTICAL ZOOM COMPACT DIGITAL CAMERA,Kodak,Digital Cameras,Used,74.75,CAD,FIXED_PRICE,8,1600,,CA,bestsellersbookstore,99.9,2026-09-23T00:09:24.000Z,,https://www.ebay.ca/itm/800702006687?hash=itemba6d8f059f:g:dkIAAeSwTDFqsxh2,https://i.ebayimg.com/images/g/dkIAAeSwTDFqsxh2/s-l225.jpg
残件/按现状;打包杂件,12.0,Vintage Camera Point And Shoot Digital Camera Lot Untested Parts Repair,,Film Cameras,For parts or not working,99.99,CAD,"FIXED_PRICE,BEST_OFFER",16,1599,as-is,CA,1225anthony,100.0,2026-09-22T17:25:19.000Z,,https://www.ebay.ca/itm/237084335583?hash=item373353dddf:g:dusAAeSwBR1qsrl-,https://i.ebayimg.com/images/g/dusAAeSwBR1qsrl-/s-l225.jpg
查无市价,12.0,Kodak Easyshare Z730 Digital Camera 5mp 4x Zoom Silver w/ Battery Tested,Kodak,Digital Cameras,Used,100.0,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,,CA,brooksie_71,99.6,2026-09-22T16:41:46.000Z,,https://www.ebay.ca/itm/287602026499?hash=item42f66aa803:g:SjoAAeSwxNRqsq9n,https://i.ebayimg.com/images/g/SjoAAeSwxNRqsq9n/s-l225.jpg
查无市价,12.0,Panasonic Lumix DMC-LZ30,Panasonic,Digital Cameras,Used,129.99,CAD,"FIXED_PRICE,BEST_OFFER",2,1600,,CA,callthe_73,100.0,2026-09-22T19:23:40.000Z,,https://www.ebay.ca/itm/178519604473?hash=item299098fcf9:g:-7EAAeSwVkNqstU9,https://i.ebayimg.com/images/g/-7EAAeSwVkNqstU9/s-l225.jpg
型号不明,11.0,HD MC Wide Angle Conversion Lens 55mm Mount 62mm Front Thread Camera Attachment,,Lenses,Used,25.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1271,55mm,CA,upsco,100.0,2026-09-22T13:49:10.000Z,,https://www.ebay.ca/itm/128092930239?hash=item1dd2ef00bf:g:~TwAAeSwjsBqsobM,https://i.ebayimg.com/images/g/~TwAAeSwjsBqsobM/s-l225.jpg
