寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
查无市价,65.0,"Rare ZEISS VOLTA 146/3 TESSAR 10.5CM f/4.5,Rare 667/2 Black Friday",Zeiss,Vintage Cameras,,210.2,CAD,"FIXED_PRICE,BEST_OFFER",18,1600,grail:TESSAR,CA,montreal.classic.camera,97.0,2026-08-07T04:22:11.000Z,,https://www.ebay.ca/itm/198553210112?hash=item2e3ab18d00:g:vpQAAeSwlShoFFfV,https://i.ebayimg.com/images/g/vpQAAeSwlShoFFfV/s-l225.jpg
查无市价,62.0,Soligor MC Macro Zoom 35-140mm f3.5 (Nikon F mount),Nikon,Lenses,Used,80.0,CAD,FIXED_PRICE,11,1600,mount:nikon f;underpriced(med 211),CA,nikon_collection,100.0,2026-08-06T22:10:39.000Z,,https://www.ebay.ca/itm/188753962107?hash=item2bf29ce47b:g:IwQAAeSwjZxqdQYR,https://i.ebayimg.com/images/g/IwQAAeSwjZxqdQYR/s-l225.jpg
残件/按现状,53.0,Canon EOS Camera Rebel XSI DS126181 DSLR Lens EFS 15–55mm PARTS ONLY READ,Canon,Digital Cameras,Used,99.99,CAD,"FIXED_PRICE,BEST_OFFER",17,1600,mount:canon ef;55mm;as-is;underpriced(med 225),CA,bestadvintages59,100.0,2026-08-07T02:08:25.000Z,,https://www.ebay.ca/itm/267750032901?hash=item3e57254605:g:3qUAAeSw3mlqc-n7,https://i.ebayimg.com/images/g/3qUAAeSw3mlqc-n7/s-l225.jpg
残件/按现状,50.0,Canon Snappy EZ 35mm Camera 1980s Vintage Film untested,Canon,Film Cameras,Used,26.77,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,as-is,CA,sellingbooksmusicandmore,99.5,2026-08-07T11:04:30.000Z,,https://www.ebay.ca/itm/800474966091?hash=itemba6006a84b:g:XtIAAeSwqhpplNZx,https://i.ebayimg.com/images/g/XtIAAeSwqhpplNZx/s-l225.jpg
残件/按现状,50.0,Canon EOS 630 35mm SLR 35mm film AF Camera,Canon,Film Cameras,For parts or not working,27.99,CAD,"FIXED_PRICE,BEST_OFFER",5,1002,,CA,dag369,100.0,2026-08-07T10:52:10.000Z,,https://www.ebay.ca/itm/206472256690?hash=item3012b49cb2:g:pn4AAeSwkLho~lh0,https://i.ebayimg.com/images/g/pn4AAeSwkLho~lh0/s-l225.jpg
残件/按现状,50.0,Canon Eos 500 with case and strap untested,Canon,Film Cameras,For parts or not working,34.99,CAD,"FIXED_PRICE,BEST_OFFER",4,1080,as-is,CA,dag369,100.0,2026-08-07T10:50:41.000Z,,https://www.ebay.ca/itm/198553805815?hash=item2e3abaa3f7:g:aWcAAeSw92xo~74G,https://i.ebayimg.com/images/g/aWcAAeSw92xo~74G/s-l225.jpg
残件/按现状,50.0,Broken Fujifilm DL-550 Zoom Date 35MM Film Camera READ,Fujifilm,Film Cameras,For parts or not working,39.99,CAD,FIXED_PRICE,5,1500,as-is,CA,paymore_kitchener,99.6,2026-08-06T16:26:09.000Z,,https://www.ebay.ca/itm/137593308126?hash=item20093343de:g:mhsAAeSwPZVqdLWY,https://i.ebayimg.com/images/g/mhsAAeSwPZVqdLWY/s-l225.jpg
残件/按现状,50.0,"Pentax Espio 115M 35mm Film Camera, H1 Error, AS-IS For Parts or Repair",Pentax,Film Cameras,For parts or not working,40.0,CAD,FIXED_PRICE,4,1600,as-is,CA,paardonte,100.0,2026-08-06T23:56:26.000Z,,https://www.ebay.ca/itm/117344973989?hash=item1b524e34a5:g:z0gAAeSwhrBqdR5r,https://i.ebayimg.com/images/g/z0gAAeSwhrBqdR5r/s-l225.jpg
查无市价,49.0,Yashica Auto Yashinon 5.5cm (55mm) f/1.8 M42 Mount Lens # 60516622,Yashica,Lenses,Used,49.95,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,mount:m42;55mm,CA,northrailgoods,99.0,2026-08-06T14:52:51.000Z,,https://www.ebay.ca/itm/407124902778?hash=item5eca89037a:g:GOcAAeSwh05qO9dE,https://i.ebayimg.com/images/g/GOcAAeSwh05qO9dE/s-l225.jpg
残件/按现状,46.0,Canon Lens FD 50mm 1.8 Lens has circles forming on glass selling for parts,Canon,Lenses,For parts or not working,40.0,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,mount:canon fd;as-is,CA,goheensfinds,100.0,2026-08-06T20:10:42.000Z,,https://www.ebay.ca/itm/318688617858?hash=item4a33526582:g:-c0AAeSwW4tqdOaa,https://i.ebayimg.com/images/g/-c0AAeSwW4tqdOaa/s-l225.jpg
