寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
打包杂件,34.0,Kodak Mini Shot 2 Retro 60 Sheet Bundle C210RW Instant Camera & Printer 🇨🇦,Kodak,Vintage Cameras,,90.0,CAD,"FIXED_PRICE,BEST_OFFER",1,1600,,CA,ish-6418,0.0,2026-09-20T16:20:36.000Z,,https://www.ebay.ca/itm/198655348116?hash=item2e40c80d94:g:OSMAAeSwSqxqsAbq,https://i.ebayimg.com/images/g/OSMAAeSwSqxqsAbq/s-l225.jpg
查无市价,24.0,Panasonic PV-GS19 Camcorder MiniDv Tape 800x Zoom Video Camera w/ Battery - Read,Panasonic,Camcorders,Used,65.5,CAD,"FIXED_PRICE,BEST_OFFER",21,1600,,CA,my0-8585,98.4,2026-09-20T05:19:55.000Z,,https://www.ebay.ca/itm/398412770629?hash=item5cc3406d45:g:Q0EAAeSwCJxqrFks,https://i.ebayimg.com/images/g/Q0EAAeSwCJxqrFks/s-l225.jpg
型号不明,22.0,1950s Paillard Bolex C8 8MM Movie Camera W. Case - Runs Slow,,Vintage Cameras,,36.35,CAD,"FIXED_PRICE,AUCTION",5,1600,auction,CA,gatsby500,100.0,2026-09-20T23:09:22.000Z,2026-09-27T23:09:22.000Z,https://www.ebay.ca/itm/137760596024?hash=item20132be038:g:6VcAAOSw605miua6,https://i.ebayimg.com/images/g/6VcAAOSw605miua6/s-l225.jpg
查无市价,22.0,CANON POWERSHOT ELPH SD800 IS 7.1 MP DIGITAL CAMERA + SD CARD BATTERY & CHARGER,Canon,Digital Cameras,Used,149.75,CAD,FIXED_PRICE,10,1600,,CA,bestsellersbookstore,99.9,2026-09-20T21:18:19.000Z,,https://www.ebay.ca/itm/800691639768?hash=itemba6cf0d5d8:g:7JMAAeSwIIxqsE2L,https://i.ebayimg.com/images/g/7JMAAeSwIIxqsE2L/s-l225.jpg
残件/按现状;型号不明,18.0,Rollex 20 Bellows Folding Camera 1950s United States Camera Co Parts Repair Vtg,,Vintage Cameras,,32.15,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,zenkatcanada,99.3,2026-09-20T04:09:17.000Z,,https://www.ebay.ca/itm/298691203016?hash=item458b620fc8:g:qgEAAeSwn7JpMRPO,https://i.ebayimg.com/images/g/qgEAAeSwn7JpMRPO/s-l225.jpg
型号不明,18.0,Concord Eye-Q 4363Z Compact Digital Camera- with case. Tested. All good,,Vintage Cameras,,44.99,CAD,FIXED_PRICE,14,1600,,CA,stiles.sells,100.0,2026-09-20T17:29:12.000Z,,https://www.ebay.ca/itm/298692776108?hash=item458b7a10ac:g:olwAAeSwkFdqsBdP,https://i.ebayimg.com/images/g/olwAAeSwkFdqsBdP/s-l225.jpg
型号不明,18.0,90s Point & Shoot 35mm Film Camera Image BF-560 - Tested & Working With Case,,Film Cameras,New,49.99,CAD,"FIXED_PRICE,BEST_OFFER",3,1372,,CA,beastie-collectables,99.0,2026-09-20T18:25:27.000Z,,https://www.ebay.ca/itm/257755101031?hash=item3c0366b767:g:T-YAAeSwSZJqsCSq,https://i.ebayimg.com/images/g/T-YAAeSwSZJqsCSq/s-l225.jpg
残件/按现状,16.0,Nikon COOLPIX S800c (White) with Charger *READ DESCRIPTION*,Nikon,Digital Cameras,Used,159.95,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,paypalseller23,100.0,2026-09-21T02:49:14.000Z,,https://www.ebay.ca/itm/147587770957?hash=item225ceaaa4d:g:5scAAeSwt5dqsJna,https://i.ebayimg.com/images/g/5scAAeSwt5dqsJna/s-l225.jpg
查无市价,12.0,Kodak Easyshare M522 Red 14 Megapixel Tested And Working,Kodak,Digital Cameras,Used,76.0,CAD,FIXED_PRICE,8,1600,,CA,collector51423,100.0,2026-09-21T00:20:51.000Z,,https://www.ebay.ca/itm/398415083692?hash=item5cc363b8ac:g:enUAAeSwm3xqsHbe,https://i.ebayimg.com/images/g/enUAAeSwm3xqsHbe/s-l225.jpg
型号不明;图片过小,12.0,Nishika N8000 35mm Quadrascopic Stereo 3D Lenticular Camera,,Film Cameras,New,150.0,CAD,"FIXED_PRICE,BEST_OFFER",0,400,,CA,pai_stein747,100.0,2026-09-20T14:59:58.000Z,,https://www.ebay.ca/itm/137759326405?hash=item20131880c5:g:SbUAAOSwtPJfF~CF,https://i.ebayimg.com/images/g/SbUAAOSwtPJfF~CF/s-l225.jpg
残件/按现状;打包杂件,10.0,SONY Cyber-Shot Compact Camera Digicam Lot x10 Operation Unconfirmed For Parts,Sony,Digital Cameras,For parts or not working,280.0,CAD,"FIXED_PRICE,AUCTION",8,1050,as-is;auction,CA,jdnre-78,100.0,2026-09-21T02:50:27.000Z,2026-09-28T02:50:27.000Z,https://www.ebay.ca/itm/178514783913?hash=item29904f6ea9:g:evEAAeSwDZhqsJji,https://i.ebayimg.com/images/g/evEAAeSwDZhqsJji/s-l225.jpg
查无市价,10.0,Canon Xf605,Canon,Camcorders,Used,4500.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1594,,CA,normbo_56,0.0,2026-09-20T15:44:31.000Z,,https://www.ebay.ca/itm/800690588239?hash=itemba6ce0ca4f:g:-zwAAeSwWt1qr~vr,https://i.ebayimg.com/images/g/-zwAAeSwWt1qr~vr/s-l225.jpg
残件/按现状,8.0,Canon EOS M50 Mirrorless Digital Camera,Canon,Digital Cameras,For parts or not working,250.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,low-feedback,CA,glaze-j_28,75.0,2026-09-20T16:04:32.000Z,,https://www.ebay.ca/itm/398414103705?hash=item5cc354c499:g:xlYAAeSwvd5qsAMt,https://i.ebayimg.com/images/g/xlYAAeSwvd5qsAMt/s-l225.jpg
查无市价,6.0,Panasonic Lumix DMC-ZS6 Black 12.1MP Digital Camera Leica 12x Tested Works,Panasonic,Digital Cameras,Used,160.0,CAD,FIXED_PRICE,12,1079,,CA,wdotcascadia,99.5,2026-09-21T03:58:58.000Z,,https://www.ebay.ca/itm/178514920835?hash=item2990518583:g:IRoAAeSwCJxqsKsK,https://i.ebayimg.com/images/g/IRoAAeSwCJxqsKsK/s-l225.jpg
残件/按现状,6.0,Sony Alpha A300 10.2MP Digital SLR DSLR Camera With Box And Manuals Untested,Sony,Digital Cameras,Used,180.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,as-is,CA,flippybear,100.0,2026-09-20T23:59:54.000Z,,https://www.ebay.ca/itm/287598785068?hash=item42f639322c:g:tGsAAeSwMp1qsHKJ,https://i.ebayimg.com/images/g/tGsAAeSwMp1qsHKJ/s-l225.jpg
残件/按现状;打包杂件,0.0,JVC VHS-C Camcorder Lot GR-AX350 & GR-AX7 Untested Parts Repair w/Battery,,Camcorders,For parts or not working,55.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,as-is,CA,thriftsharkca,100.0,2026-09-21T04:21:21.000Z,,https://www.ebay.ca/itm/407233303474?hash=item5ed0ff13b2:g:aD4AAeSwOUVqN4Tl,https://i.ebayimg.com/images/g/aD4AAeSwOUVqN4Tl/s-l225.jpg
打包杂件,-2.0,2 NEW LOT-Waterproof Action Cameras For Outdoor Sports Enthusiasts Easy To Use,,Camcorders,New,70.0,CAD,"FIXED_PRICE,AUCTION",3,1600,auction,CA,godswork009,99.4,2026-09-21T02:40:19.000Z,2026-09-26T02:40:19.000Z,https://www.ebay.ca/itm/407232998861?hash=item5ed0fa6dcd:g:t50AAeSw37VqFKfX,https://i.ebayimg.com/images/g/t50AAeSw37VqFKfX/s-l225.jpg
残件/按现状;型号不明,-4.0,"Samsung ES67 10.2MP CCD Hot Pink 5x Zoom 2.5"" LCD Compact Pocket Camera",,Digital Cameras,For parts or not working,29.99,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,,CA,northernvintage101,99.8,2026-09-20T17:05:00.000Z,,https://www.ebay.ca/itm/227531124498?hash=item34f9e96f12:g:FqoAAeSw2WZqsBIC,https://i.ebayimg.com/images/g/FqoAAeSw2WZqsBIC/s-l225.jpg
残件/按现状;型号不明,-4.0,PARTS or REPAIR Samsung ES65 Sliver Digital Camera,,Digital Cameras,For parts or not working,38.99,CAD,"FIXED_PRICE,BEST_OFFER",2,1600,,CA,ermere_0,100.0,2026-09-20T08:29:43.000Z,,https://www.ebay.ca/itm/137758272836?hash=item2013086d44:g:aPAAAeSwm3xqr5kI,https://i.ebayimg.com/images/g/aPAAAeSwm3xqr5kI/s-l225.jpg
型号不明,-4.0,Vintage Samsung D60 6MP Digital Camera with 3x Optical Zoom - Retro Y2K Vibes,,Digital Cameras,Used,39.95,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,,CA,opposhoppo,99.6,2026-09-21T00:23:21.000Z,,https://www.ebay.ca/itm/820151763906?hash=itembef4dac3c2:g:NCIAAeSwE01qsHgR,https://i.ebayimg.com/images/g/NCIAAeSwE01qsHgR/s-l225.jpg
型号不明,-4.0,HP Photosmart E317 5MP Digital Camera Silver w/ Case & 1GB SD Tested,,Digital Cameras,Used,59.99,CAD,"FIXED_PRICE,BEST_OFFER",19,1600,,CA,306videogames,100.0,2026-09-20T04:51:26.000Z,,https://www.ebay.ca/itm/820148720414?hash=itembef4ac531e:g:FcYAAeSwjQtqrfSZ,https://i.ebayimg.com/images/g/FcYAAeSwjQtqrfSZ/s-l225.jpg
打包杂件,-6.0,(B6191) GoPro HERO4 Action Camera Bundle w/ Batteries & BacPac Door *No Charger*,,Camcorders,Used,92.0,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,,CA,productdeliveries,99.1,2026-09-20T18:01:32.000Z,,https://www.ebay.ca/itm/227531176427?hash=item34f9ea39eb:g:BckAAeSwqR1qsB6a,https://i.ebayimg.com/images/g/BckAAeSwqR1qsB6a/s-l225.jpg
型号不明,-6.0,"Samsung SC-DC164 Camcorder 33x Optical Zoom With 2.7"" Tested & Work 3 batteries",,Camcorders,Used,96.23,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,,CA,jaker33,100.0,2026-09-20T16:53:54.000Z,,https://www.ebay.ca/itm/820150564639?hash=itembef4c8771f:g:tLUAAeSwXf5qsA4q,https://i.ebayimg.com/images/g/tLUAAeSwXf5qsA4q/s-l225.jpg
残件/按现状;型号不明,-6.0,JVC Everio 30GB HDD Hard Disk Video Camcorder GZ-MC130U Case Read Description,,Camcorders,Used,107.97,CAD,"FIXED_PRICE,BEST_OFFER",23,1600,,CA,px222,100.0,2026-09-21T06:11:06.000Z,,https://www.ebay.ca/itm/327367532894?hash=item4c38a0215e:g:zUgAAeSwJs5qsGaI,https://i.ebayimg.com/images/g/zUgAAeSwJs5qsGaI/s-l225.jpg
残件/按现状;打包杂件,-6.0,JVC GR-SXM260U Compact VHS-C Super VHS Camcorder Bundle original in box,,Camcorders,For parts or not working,135.0,CAD,FIXED_PRICE,5,1600,,CA,collector51423,100.0,2026-09-21T02:33:08.000Z,,https://www.ebay.ca/itm/398415387936?hash=item5cc3685d20:g:cbMAAeSwC25qsI9J,https://i.ebayimg.com/images/g/cbMAAeSwC25qsI9J/s-l225.jpg
型号不明,-6.0,GoPro HERO5 Session 4K HD Action Camera Black Canadian Seller Camera Only,,Camcorders,Used,149.99,CAD,FIXED_PRICE,3,1600,,CA,house_of_games2,99.7,2026-09-20T17:08:49.000Z,,https://www.ebay.ca/itm/287598246854?hash=item42f630fbc6:g:22gAAeSwMyBqrpOI,https://i.ebayimg.com/images/g/22gAAeSwMyBqrpOI/s-l225.jpg
型号不明,-10.0,"Samsung SL202 10.2MP Digital Camera w 2GB SD Card, Charger Original Box TESTED",,Digital Cameras,Used,98.06,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,,CA,cmp1487,100.0,2026-09-21T00:12:26.000Z,,https://www.ebay.ca/itm/128090175009?hash=item1dd2c4f621:g:ZkkAAeSwf55qsHOa,https://i.ebayimg.com/images/g/ZkkAAeSwf55qsHOa/s-l225.jpg
型号不明,-10.0,Casio EX-V7 7.2MP Digital Camera Digicam- Silver WORKING READ,,Digital Cameras,Used,140.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1142,,CA,jdnre-78,100.0,2026-09-21T03:00:43.000Z,,https://www.ebay.ca/itm/178514797119?hash=item29904fa23f:g:0fIAAeSwTadqsJyZ,https://i.ebayimg.com/images/g/0fIAAeSwTadqsJyZ/s-l225.jpg
型号不明,-12.0,Insta360 GO 3 6.5 MP Action Camera CINSABKA,,Camcorders,Used,299.99,CAD,FIXED_PRICE,10,1500,,CA,paymorevancouver,99.4,2026-09-21T00:56:41.000Z,,https://www.ebay.ca/itm/227531650027?hash=item34f9f173eb:g:rqAAAeSwErFqsIEI,https://i.ebayimg.com/images/g/rqAAAeSwErFqsIEI/s-l225.jpg
型号不明,-14.0,Schneider -Kreuznach super angulon 90mm f5.6 xl 110 large format lens,,Lenses,Used,1100.0,CAD,FIXED_PRICE,6,1600,,CA,classic_camera_world,100.0,2026-09-20T20:26:27.000Z,,https://www.ebay.ca/itm/278393519087?hash=item40d18bfbef:g:UZYAAeSwLB5qsEAr,https://i.ebayimg.com/images/g/UZYAAeSwLB5qsEAr/s-l225.jpg
残件/按现状;打包杂件,-26.0,lot of untested digital cameras,,Digital Cameras,For parts or not working,499.0,CAD,"FIXED_PRICE,BEST_OFFER",0,1600,as-is,CA,hun-8253,0.0,2026-09-20T23:51:29.000Z,,https://www.ebay.ca/itm/407232724867?hash=item5ed0f63f83:g:3a0AAeSwjTNqsG-A,https://i.ebayimg.com/images/g/3a0AAeSwjTNqsG-A/s-l225.jpg
型号不明,-26.0,Blackmagic Design Pocket Cinema Camera 6K Camcorder - Excellent+ in Original Box,,Digital Cameras,Used,1499.0,CAD,FIXED_PRICE,4,1280,,CA,goodusedcameras,100.0,2026-09-20T05:22:21.000Z,,https://www.ebay.ca/itm/198654422539?hash=item2e40b9ee0b:g:~W0AAeSwd3Nqr2ra,https://i.ebayimg.com/images/g/~W0AAeSwd3Nqr2ra/s-l225.jpg
型号不明,-30.0,SiPix StyleCam Blink II Digital Camera OS Blue Vintage Y2K Keychain Webcam NIB,,Digital Cameras,New,69.0,CAD,FIXED_PRICE,2,1600,good-cond;neg,CA,thriftheroshop,100.0,2026-09-20T14:54:20.000Z,,https://www.ebay.ca/itm/237080159309?hash=item373314244d:g:tkoAAeSwMXRqr~M6,https://i.ebayimg.com/images/g/tkoAAeSwMXRqr~M6/s-l225.jpg
型号不明,-39.0,"ARNSSIEN Kids Camera – Flip Lens, 2.4"" IPS Screen",,Digital Cameras,New,25.95,CAD,"FIXED_PRICE,BEST_OFFER",0,1200,neg,CA,fp6k8-69,100.0,2026-09-21T10:53:28.000Z,,https://www.ebay.ca/itm/336805157385?hash=item4e6b26da09:g:PHUAAeSw4Z1qsQxs,https://i.ebayimg.com/images/g/PHUAAeSw4Z1qsQxs/s-l225.jpg
