寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,50.0,Nikon Coolpix 5000 Digital Camera With Lowepro Bag and Accessories For Parts,Nikon,Digital Cameras,For parts or not working,34.99,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,as-is;underpriced(med 196),CA,cpbsells,100.0,2026-09-19T20:04:35.000Z,,https://www.ebay.ca/itm/407229969146?hash=item5ed0cc32fa:g:lvgAAeSwCPFo8EK1,https://i.ebayimg.com/images/g/lvgAAeSwCPFo8EK1/s-l225.jpg
残件/按现状,50.0,Minolta Hi Matic S - Black Rangefinder 35mm film camera For Parts Or Repair,Minolta,Film Cameras,For parts or not working,38.88,CAD,"FIXED_PRICE,BEST_OFFER",17,1600,as-is,CA,collector_papa,100.0,2026-09-19T13:39:05.000Z,,https://www.ebay.ca/itm/377508456585?hash=item57e541e889:g:lFMAAeSweF1okBqY,https://i.ebayimg.com/images/g/lFMAAeSweF1okBqY/s-l225.jpg
残件/按现状,50.0,Canon PowerShot A2000 IS 10.0MP Digital Camera Tested Screen Crack + Yellowing⬅️,Canon,Digital Cameras,For parts or not working,39.95,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,underpriced(med 200),CA,northmenresale,99.9,2026-09-19T10:00:00.000Z,,https://www.ebay.ca/itm/820083865141?hash=itembef0ceb635:g:f5UAAeSwJmhqjH7q,https://i.ebayimg.com/images/g/f5UAAeSwJmhqjH7q/s-l225.jpg
残件/按现状,50.0,Olympus Stylus Tough 6020 Blue 13MP Digicam With Box UNTESTED!,Olympus,Digital Cameras,For parts or not working,40.0,CAD,"FIXED_PRICE,BEST_OFFER",3,828,as-is;underpriced(med 91),CA,netcam,100.0,2026-09-20T00:41:09.000Z,,https://www.ebay.ca/itm/820148070045?hash=itembef4a2669d:g:~cQAAeSwJVJqrytO,https://i.ebayimg.com/images/g/~cQAAeSwJVJqrytO/s-l225.jpg
打包杂件,50.0,Canon PowerShot A420 4MP Digital Camera Silver Compact Bundle Tested Working,Canon,Digital Cameras,Used,46.83,CAD,"FIXED_PRICE,BEST_OFFER",22,1599,underpriced(med 200),CA,dustyroadgoods,99.2,2026-09-20T01:16:33.000Z,,https://www.ebay.ca/itm/398412247189?hash=item5cc3387095:g:VcMAAeSwM0NqrzN7,https://i.ebayimg.com/images/g/VcMAAeSwM0NqrzN7/s-l225.jpg
残件/按现状,50.0,Nikon COOLPIX L24 14MP BlackDigital Camera Battery Door Broken Case,Nikon,Digital Cameras,Used,50.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,as-is;underpriced(med 196),CA,ttip_29,100.0,2026-09-20T01:55:06.000Z,,https://www.ebay.ca/itm/407230578039?hash=item5ed0d57d77:g:SKwAAeSw7U5qrzxr,https://i.ebayimg.com/images/g/SKwAAeSw7U5qrzxr/s-l225.jpg
残件/按现状,50.0,Canon PowerShot SD600 ELPH 6.0 MP Digital Camera for Parts or Repair,Canon,Digital Cameras,For parts or not working,59.99,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,as-is;underpriced(med 200),CA,ermere_0,100.0,2026-09-20T09:17:59.000Z,,https://www.ebay.ca/itm/137758420426?hash=item20130aadca:g:16MAAeSwUuBqr6Rd,https://i.ebayimg.com/images/g/16MAAeSwUuBqr6Rd/s-l225.jpg
残件/按现状,50.0,Vintage 1966 Soviet Zorki-4 Rangefinder w/ Jupiter-8 50mm f2 Lens Un-tested,Zorki,Film Cameras,For parts or not working,59.99,CAD,FIXED_PRICE,7,882,,CA,keepsakekorner,100.0,2026-09-20T06:18:54.000Z,,https://www.ebay.ca/itm/398412875796?hash=item5cc3420814:g:zCUAAeSwZkVqr3mJ,https://i.ebayimg.com/images/g/zCUAAeSwZkVqr3mJ/s-l225.jpg
残件/按现状,48.0,Nikon Zoom-Nikkor 28-85mm f3.5-4.5 Lens in Ai Mount. Read Description.,Nikon,Lenses,Used,89.0,CAD,FIXED_PRICE,8,1600,mount:nikon f,CA,ridgewoodray,100.0,2026-09-19T16:18:51.000Z,,https://www.ebay.ca/itm/267790062621?hash=item3e5988141d:g:LVAAAeSwzmBqrrWs,https://i.ebayimg.com/images/g/LVAAAeSwzmBqrrWs/s-l225.jpg
查无市价,46.0,Makinon MC Zoom 80-200mm 1:4.5 Camera Lens for Pentax,Pentax,Vintage Lenses,,29.95,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,,CA,vendingfams,99.4,2026-09-19T15:13:09.000Z,,https://www.ebay.ca/itm/820146575103?hash=itembef48b96ff:g:5zMAAeSwZstopGTm,https://i.ebayimg.com/images/g/5zMAAeSwZstopGTm/s-l225.jpg
图片过小,44.0,Canon 35mm EOS 3000 SLR 200m Zoom Lens Strap Viviyar Flash Camera Black,Canon,Film Cameras,Used,67.95,CAD,"FIXED_PRICE,BEST_OFFER",16,512,,CA,percivalbuntyn,99.3,2026-09-19T23:36:01.000Z,,https://www.ebay.ca/itm/188953377152?hash=item2bfe7fb980:g:7BIAAOSwmapm79ai,https://i.ebayimg.com/images/g/7BIAAOSwmapm79ai/s-l225.jpg
打包杂件,44.0,Vintage Nikon Coolpix 4600 4.0MP Digital Camera Bundle - Tested & Working...,Nikon,Digital Cameras,Used,85.49,CAD,FIXED_PRICE,5,1600,underpriced(med 196),CA,inspector-jon,99.6,2026-09-20T10:55:15.000Z,,https://www.ebay.ca/itm/820149635734?hash=itembef4ba4a96:g:ykQAAeSwFdNqXidp,https://i.ebayimg.com/images/g/ykQAAeSwFdNqXidp/s-l225.jpg
残件/按现状,44.0,"Canon AV-1 SLR Body, AS IS, For Parts Only",Canon,Film Cameras,For parts or not working,99.0,CAD,FIXED_PRICE,4,1600,as-is,CA,goodusedcameras,100.0,2026-09-19T16:33:04.000Z,,https://www.ebay.ca/itm/198653281640?hash=item2e40a88568:g:yFIAAeSw2MBqrrXa,https://i.ebayimg.com/images/g/yFIAAeSw2MBqrrXa/s-l225.jpg
型号不明,42.0,Asahi Pentax Super Takumar Multi-Coated 1:3.5/28 Camera Lens,Asahi,Lenses,Used,75.0,CAD,FIXED_PRICE,9,1600,,CA,canadianflipper902,99.7,2026-09-19T18:19:55.000Z,,https://www.ebay.ca/itm/307187737273?hash=item4785d0e2b9:g:zfYAAeSwwlhqrtF6,https://i.ebayimg.com/images/g/zfYAAeSwwlhqrtF6/s-l225.jpg
残件/按现状,42.0,Minolta SRT 102 Vintage Film Camera Body Untested With Othe Vintage Accessories,Minolta,Vintage Cameras,,200.0,CAD,"FIXED_PRICE,AUCTION",8,1599,as-is;auction,CA,oli_1979_12,100.0,2026-09-19T23:26:15.000Z,2026-09-24T23:26:15.000Z,https://www.ebay.ca/itm/298690696860?hash=item458b5a569c:g:TOMAAeSwNPJqrxkz,https://i.ebayimg.com/images/g/TOMAAeSwNPJqrxkz/s-l225.jpg
残件/按现状,40.0,Polaroid OneStep Express Instant Camera Green 600 Film Camera UNTested,Polaroid,Vintage Cameras,,24.99,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,as-is,CA,triplegtreasu60,100.0,2026-09-20T04:22:43.000Z,,https://www.ebay.ca/itm/178511875238?hash=item2990230ca6:g:XCEAAeSwVnxqO0ZI,https://i.ebayimg.com/images/g/XCEAAeSwVnxqO0ZI/s-l225.jpg
型号不明,40.0,Teleconverter Made in Japan 2x Image M1 Vintage Camera Minolta,Minolta,Lenses,Used,27.96,CAD,"FIXED_PRICE,BEST_OFFER",11,1599,,CA,nutsonormal,100.0,2026-09-20T00:06:44.000Z,,https://www.ebay.ca/itm/168701303215?hash=item27476199af:g:VcIAAeSwbJRqQykA,https://i.ebayimg.com/images/g/VcIAAeSwbJRqQykA/s-l225.jpg
残件/按现状,40.0,Vintage 1940s Kodak Vigilant Six-20 Folding Camera Anastigmat f6.3 UNTESTED,Kodak,Vintage Cameras,,29.99,CAD,FIXED_PRICE,11,1198,as-is,CA,keepsakekorner,100.0,2026-09-20T06:10:21.000Z,,https://www.ebay.ca/itm/398412858486?hash=item5cc341c476:g:hU0AAeSwvoBqr3fK,https://i.ebayimg.com/images/g/hU0AAeSwvoBqr3fK/s-l225.jpg
残件/按现状,40.0,"Sony DSC-H10 Cyber-Shot 8.1MP Digital Point/Shoot Camera - Untested, No Charger",Sony,Digital Cameras,Used,29.99,CAD,FIXED_PRICE,12,1599,as-is;underpriced(med 189),CA,badlandpicker,100.0,2026-09-19T04:57:16.000Z,,https://www.ebay.ca/itm/117419819182?hash=item1b56c440ae:g:NG4AAeSwMXRqrhUr,https://i.ebayimg.com/images/g/NG4AAeSwMXRqrhUr/s-l225.jpg
残件/按现状,40.0,Zenit E 35mm SLR Film Camera Body Only | Vintage USSR | Untested,Zenit,Film Cameras,Used,32.89,CAD,"FIXED_PRICE,BEST_OFFER",13,1440,as-is,CA,miggysrediscoveredgoods,98.8,2026-09-19T06:04:31.000Z,,https://www.ebay.ca/itm/398409610940?hash=item5cc31036bc:g:EKsAAeSwkTFplaBb,https://i.ebayimg.com/images/g/EKsAAeSwkTFplaBb/s-l225.jpg
残件/按现状,40.0,Sony Cyber-shot SteadyShot DSC-W510 12.1 Mega Pixals For Parts Only,Sony,Digital Cameras,For parts or not working,34.87,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,as-is;underpriced(med 189),CA,prairie_picker,99.7,2026-09-19T06:37:10.000Z,,https://www.ebay.ca/itm/820145172821?hash=itembef4763155:g:GnQAAeSw9NpqDBni,https://i.ebayimg.com/images/g/GnQAAeSw9NpqDBni/s-l225.jpg
残件/按现状,40.0,Vintage 1950s Polaroid Land Camera Model 80 Highlander Folding Camera Untested,Polaroid,Vintage Cameras,,34.99,CAD,FIXED_PRICE,11,1252,as-is,CA,keepsakekorner,100.0,2026-09-20T06:25:32.000Z,,https://www.ebay.ca/itm/398412887907?hash=item5cc3423763:g:ELcAAeSwqmVqr3uB,https://i.ebayimg.com/images/g/ELcAAeSwqmVqr3uB/s-l225.jpg
残件/按现状,40.0,Vintage Polaroid Automatic Land Camera 430 w/ Case Manuals Untested USA,Polaroid,Vintage Cameras,,39.99,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,as-is,CA,timo_finders_market,100.0,2026-09-20T03:25:43.000Z,,https://www.ebay.ca/itm/398412566763?hash=item5cc33d50eb:g:CL8AAeSwimlqY8Jn,https://i.ebayimg.com/images/g/CL8AAeSwimlqY8Jn/s-l225.jpg
残件/按现状,40.0,1978 Polaroid Land Camera 2351 One Step SE Rainbow Stripe with Flash - Untested,Polaroid,Vintage Cameras,,39.99,CAD,FIXED_PRICE,11,1600,as-is,CA,freckles19,100.0,2026-09-19T22:03:21.000Z,,https://www.ebay.ca/itm/800687160025?hash=itemba6cac7ad9:g:V4gAAeSw4lxqrwQv,https://i.ebayimg.com/images/g/V4gAAeSw4lxqrwQv/s-l225.jpg
残件/按现状,40.0,Vintage Canadian Kodak Tourist Folding Camera Anaston 100mm f8.8 Lens Untested,Kodak,Vintage Cameras,,45.0,CAD,FIXED_PRICE,9,1221,as-is,CA,keepsakekorner,100.0,2026-09-20T05:59:25.000Z,,https://www.ebay.ca/itm/398412832896?hash=item5cc3416080:g:C-EAAeSwj~Zqr3Us,https://i.ebayimg.com/images/g/C-EAAeSwj~Zqr3Us/s-l225.jpg
查无市价,40.0,Kodak Instamatic 155-X color outfit,Kodak,Vintage Cameras,,50.0,CAD,"FIXED_PRICE,BEST_OFFER",0,1600,,CA,cuzbeau,100.0,2026-09-20T03:22:28.000Z,,https://www.ebay.ca/itm/206568934011?hash=item301877ca7b:g:rmAAAeSwEu1qr06g,https://i.ebayimg.com/images/g/rmAAAeSwEu1qr06g/s-l225.jpg
查无市价,40.0,Vintage Sony cyber shot camera carl zeiss 800x Zoom With VHS Tapes,Sony,Digital Cameras,Used,60.0,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,underpriced(med 190),CA,northernvintagevibezofficial,100.0,2026-09-19T18:46:46.000Z,,https://www.ebay.ca/itm/168700820091?hash=item27475a3a7b:g:CXYAAeSwnLRqrtWf,https://i.ebayimg.com/images/g/CXYAAeSwnLRqrtWf/s-l225.jpg
查无市价,38.0,Canon Auto Zoom 814 Super 8 Camera Great Condition Not Fully Tested Read Descrip,Canon,Vintage Cameras,,400.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,malachii,100.0,2026-09-19T04:08:13.000Z,,https://www.ebay.ca/itm/137753855002?hash=item2012c5041a:g:mhQAAeSwi8lqrgkQ,https://i.ebayimg.com/images/g/mhQAAeSwi8lqrgkQ/s-l225.jpg
型号不明,34.0,Canon Extender EF 1.4× III Teleconverter for Compatible Canon EF Telephoto Lens,Canon,Lenses,Used,329.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,mount:canon ef,CA,personaltechgear,0.0,2026-09-19T20:39:28.000Z,,https://www.ebay.ca/itm/377509039331?hash=item57e54acce3:g:MtYAAeSwtMVqrvGT,https://i.ebayimg.com/images/g/MtYAAeSwtMVqrvGT/s-l225.jpg
残件/按现状,33.0,Nikon D60 DSLR Camera W Nikon DX AF-s 18-55mm VR Lens and Battery/Charger,Nikon,Digital Cameras,For parts or not working,125.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,55mm,CA,e_and06,99.5,2026-09-19T23:10:09.000Z,,https://www.ebay.ca/itm/278390992427?hash=item40d1656e2b:g:A-sAAeSw7fFqrxSx,https://i.ebayimg.com/images/g/A-sAAeSw7fFqrxSx/s-l225.jpg
图片不足,28.0,Polaroid Lab - turn your iphone photo into a Polaroid picture,Polaroid,Vintage Cameras,,160.0,CAD,"FIXED_PRICE,BEST_OFFER",0,842,,CA,palika,100.0,2026-09-20T00:57:11.000Z,,https://www.ebay.ca/itm/206568720874?hash=item30187489ea:g:-pAAAeSw7F9qlD8o,https://i.ebayimg.com/images/g/-pAAAeSw7F9qlD8o/s-l225.jpg
查无市价,24.0,Panasonic PV-GS19 Camcorder MiniDv Tape 800x Zoom Video Camera w/ Battery - Read,Panasonic,Camcorders,Used,65.5,CAD,"FIXED_PRICE,BEST_OFFER",21,1600,,CA,my0-8585,98.4,2026-09-20T05:19:55.000Z,,https://www.ebay.ca/itm/398412770629?hash=item5cc3406d45:g:Q0EAAeSwCJxqrFks,https://i.ebayimg.com/images/g/Q0EAAeSwCJxqrFks/s-l225.jpg
残件/按现状,24.0,Panasonic PV-DV202D-K MiniDV DVC SD Video Camcorder AS IS UNTESTED NO CHARGER,Panasonic,Camcorders,For parts or not working,65.86,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,as-is,CA,natmacd_75,100.0,2026-09-20T03:09:01.000Z,,https://www.ebay.ca/itm/307188289846?hash=item4785d95136:g:xwAAAeSwkOJqr00c,https://i.ebayimg.com/images/g/xwAAAeSwkOJqr00c/s-l225.jpg
型号不明,22.0,Vintage Beacon II Film Camera In Original Leather Case 1950s.,,Vintage Cameras,,50.0,CAD,"FIXED_PRICE,AUCTION",6,1599,auction,CA,oli_1979_12,100.0,2026-09-19T23:03:33.000Z,2026-09-24T23:03:33.000Z,https://www.ebay.ca/itm/298690661073?hash=item458b59cad1:g:5QIAAeSwkOJqrxRO,https://i.ebayimg.com/images/g/5QIAAeSwkOJqrxRO/s-l225.jpg
查无市价,22.0,PENTAX DIGIBINO DB100 Digital Camera Binoculars - RARE - W/ Case - TESTED,Pentax,Digital Cameras,Used,99.0,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,,CA,nostalgia-world,100.0,2026-09-20T03:21:16.000Z,,https://www.ebay.ca/itm/407230697552?hash=item5ed0d75050:g:87AAAeSwSyBqr1AY,https://i.ebayimg.com/images/g/87AAAeSwSyBqr1AY/s-l225.jpg
残件/按现状,22.0,Canon ELPH 500HS IXUS 500HS IXY 3 Digital Camera 12MP -- READ DESCRIPTION⬅️⬅️,Canon,Digital Cameras,Used,149.95,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,,CA,northmenresale,99.9,2026-09-19T10:00:00.000Z,,https://www.ebay.ca/itm/820083865147?hash=itembef0ceb63b:g:tk4AAeSw6RlqjH4L,https://i.ebayimg.com/images/g/tk4AAeSw6RlqjH4L/s-l225.jpg
残件/按现状,18.0,NO POWER Kodak EasyShare Z1285 For Parts *READ*,Kodak,Digital Cameras,For parts or not working,27.25,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,as-is,CA,natmacd_75,100.0,2026-09-20T03:35:35.000Z,,https://www.ebay.ca/itm/307188311205?hash=item4785d9a4a5:g:pTQAAeSwcGZqrp3b,https://i.ebayimg.com/images/g/pTQAAeSwcGZqrp3b/s-l225.jpg
残件/按现状;型号不明,18.0,Rollex 20 Bellows Folding Camera 1950s United States Camera Co Parts Repair Vtg,,Vintage Cameras,,32.15,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,zenkatcanada,99.3,2026-09-20T04:09:17.000Z,,https://www.ebay.ca/itm/298691203016?hash=item458b620fc8:g:qgEAAeSwn7JpMRPO,https://i.ebayimg.com/images/g/qgEAAeSwn7JpMRPO/s-l225.jpg
查无市价,18.0,Kodak EasyShare C703 6.1MP Digital Camera - Silver - TESTED & Works Perfect,Kodak,Digital Cameras,Used,38.99,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,,CA,jasonclyde,99.7,2026-09-19T22:55:51.000Z,,https://www.ebay.ca/itm/307188038548?hash=item4785d57b94:g:6ykAAeSwt5dqrxLP,https://i.ebayimg.com/images/g/6ykAAeSwt5dqrxLP/s-l225.jpg
型号不明,18.0,Black's Insight 35mm Point & Shoot Film Camera Zoom 38-105mm Tested Without Film,,Film Cameras,Used,53.88,CAD,"FIXED_PRICE,BEST_OFFER",16,1600,,CA,collector_papa,100.0,2026-09-19T13:39:04.000Z,,https://www.ebay.ca/itm/377508456573?hash=item57e541e87d:g:amIAAeSwpUZokPyR,https://i.ebayimg.com/images/g/amIAAeSwpUZokPyR/s-l225.jpg
残件/按现状,18.0,Agfa Optima 145 Digital Camera 14 Megapixel NO BATTERY For Parts Repair Untested,Agfa,Digital Cameras,For parts or not working,59.89,CAD,FIXED_PRICE,12,1600,as-is,CA,thebluetortoise,99.5,2026-09-20T00:46:59.000Z,,https://www.ebay.ca/itm/336802918789?hash=item4e6b04b185:g:LKIAAeSwPpdqWQ1Y,https://i.ebayimg.com/images/g/LKIAAeSwPpdqWQ1Y/s-l225.jpg
打包杂件,16.0,Sony Handycam DCR-HC26 MiniDV Digital Camcorder NTSC Complete Box Bundle TESTED,Sony,Camcorders,Used,140.0,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,,CA,flashbackfindsca,100.0,2026-09-20T03:18:31.000Z,,https://www.ebay.ca/itm/287597191060?hash=item42f620df94:g:Fu8AAeSwlspqr1A8,https://i.ebayimg.com/images/g/Fu8AAeSwlspqr1A8/s-l225.jpg
打包杂件,16.0,Canon PowerShot SD4000 IS Digital ELPH 10MP Red Digital Camera Set Bundle -READ!,Canon,Digital Cameras,Used,260.0,CAD,"FIXED_PRICE,BEST_OFFER",22,1600,,CA,guitarink,99.7,2026-09-19T13:17:54.000Z,,https://www.ebay.ca/itm/278389776609?hash=item40d152e0e1:g:tz0AAeSwOPZqVQBC,https://i.ebayimg.com/images/g/tz0AAeSwOPZqVQBC/s-l225.jpg
打包杂件,16.0,Canon PowerShot SX230 HS Pink 12.1MP Digital Camera CIB BOX Manual Case Bundle,Canon,Digital Cameras,Open box,340.0,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,,CA,vintagelensalberta,100.0,2026-09-20T03:56:18.000Z,,https://www.ebay.ca/itm/820148590995?hash=itembef4aa5993:g:bT0AAeSwAwdqr1eE,https://i.ebayimg.com/images/g/bT0AAeSwAwdqr1eE/s-l225.jpg
打包杂件,15.0,Sony Alpha A330 DSLR Camera Bundle 18-55mm & 75-300mm Lenses Bag Tripod Tested,Sony,Digital Cameras,Used,150.0,CAD,FIXED_PRICE,5,1600,55mm,CA,thriftsharkca,100.0,2026-09-19T20:13:02.000Z,,https://www.ebay.ca/itm/407229984860?hash=item5ed0cc705c:g:FxkAAeSwkvJqNkCZ,https://i.ebayimg.com/images/g/FxkAAeSwkvJqNkCZ/s-l225.jpg
查无市价,12.0,Kodak EasyShare Sport C123 12.0MP Digital Camera - Blue - TESTED,Kodak,Digital Cameras,Used,65.0,CAD,"FIXED_PRICE,BEST_OFFER",8,1251,,CA,ad-dange,100.0,2026-09-19T16:38:49.000Z,,https://www.ebay.ca/itm/257753147272?hash=item3c0348e788:g:NRYAAeSwgQFqrrjO,https://i.ebayimg.com/images/g/NRYAAeSwgQFqrrjO/s-l225.jpg
型号不明,12.0,Argus/Cosina 704 35MM Film Camera,,Film Cameras,Used,69.99,CAD,FIXED_PRICE,7,1500,,CA,paymore_kitchener,99.6,2026-09-19T18:40:34.000Z,,https://www.ebay.ca/itm/137756216733?hash=item2012e90d9d:g:9HAAAeSw5nNqrtiM,https://i.ebayimg.com/images/g/9HAAAeSw5nNqrtiM/s-l225.jpg
查无市价,12.0,Kodak EasyShare C143 Digital Camera 12MP 3x Optical Zoom BLUE Y2K - Tested READ,Kodak,Digital Cameras,Used,125.0,CAD,"FIXED_PRICE,BEST_OFFER",8,1333,,CA,ruvangr,100.0,2026-09-19T16:05:28.000Z,,https://www.ebay.ca/itm/198653240503?hash=item2e40a7e4b7:g:7I0AAeSwCNFqnzNQ,https://i.ebayimg.com/images/g/7I0AAeSwCNFqnzNQ/s-l225.jpg
查无市价,10.0,Sony Handycam HDR-CX220 1080 HD 8.9MP Camcorder *No Charger Or SD Card*,Sony,Camcorders,Used,174.99,CAD,FIXED_PRICE,3,1600,,CA,metro_ventures,97.9,2026-09-19T19:40:38.000Z,,https://www.ebay.ca/itm/137756387184?hash=item2012eba770:g:mzEAAeSw2aZqruUH,https://i.ebayimg.com/images/g/mzEAAeSw2aZqruUH/s-l225.jpg
打包杂件,10.0,Sony Handycam Vision Nightshot CCD-TRV308 Hi8/Video8 NTSC Camcorder Bundle,Sony,Camcorders,Used,285.0,CAD,FIXED_PRICE,15,1155,,CA,homeauctions,99.0,2026-09-20T03:34:35.000Z,,https://www.ebay.ca/itm/137757595372?hash=item2012fe16ec:g:MUMAAeSwP-hqr1NU,https://i.ebayimg.com/images/g/MUMAAeSwP-hqr1NU/s-l225.jpg
查无市价,8.0,Sony E 18-105mm f/1.48-3.12 PZ E-Mount Optical Steady Shot SELP18105G Zoom Lens,Sony,Lenses,Used,499.99,CAD,FIXED_PRICE,5,1500,,CA,paymore_kitchener,99.6,2026-09-19T15:56:57.000Z,,https://www.ebay.ca/itm/137755634637?hash=item2012e02bcd:g:FfwAAeSwfHtqrrEI,https://i.ebayimg.com/images/g/FfwAAeSwfHtqrrEI/s-l225.jpg
