寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,44.0,Pentax Espio 115 35mm Film Camera 38-115mm AF Zoom With Case Manual For Parts,Pentax,Film Cameras,For parts or not working,75.0,CAD,"FIXED_PRICE,BEST_OFFER",10,1268,as-is,CA,arbitragee,99.3,2026-08-09T14:32:17.000Z,,https://www.ebay.ca/itm/227468552539?hash=item34f62ea95b:g:y68AAeSwTrRqeI8W,https://i.ebayimg.com/images/g/y68AAeSwTrRqeI8W/s-l225.jpg
查无市价,42.0,Alpa Mercure,Alpa,Film Cameras,Used,775.0,CAD,"FIXED_PRICE,AUCTION",12,1600,auction,CA,photographer,100.0,2026-08-09T14:04:00.000Z,2026-08-19T14:04:00.000Z,https://www.ebay.ca/itm/128016762024?hash=item1dce64c4a8:g:14AAAeSw7clp578q,https://i.ebayimg.com/images/g/14AAAeSw7clp578q/s-l225.jpg
残件/按现状,40.0,Panasonic LUMIX DMC-TS30 16.1MP Compact Waterproof Camera UNTESTED FOR PARTS,Panasonic,Digital Cameras,For parts or not working,30.0,CAD,FIXED_PRICE,5,1600,as-is;underpriced(med 117),CA,ban_4389,98.6,2026-08-10T09:21:13.000Z,,https://www.ebay.ca/itm/236997115279?hash=item372e20fd8f:g:D6gAAeSw6wJqAIxp,https://i.ebayimg.com/images/g/D6gAAeSw6wJqAIxp/s-l225.jpg
残件/按现状,40.0,Sony Cyber-Shot DSC-W270 Camera 12.1MP Red NO BATTERY UNTESTED,Sony,Digital Cameras,For parts or not working,60.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,as-is;underpriced(med 175),CA,brooksie_71,99.4,2026-08-09T23:25:40.000Z,,https://www.ebay.ca/itm/287515414953?hash=item42f14111a9:g:QIgAAeSwm6tqeQwc,https://i.ebayimg.com/images/g/QIgAAeSwm6tqeQwc/s-l225.jpg
查无市价,38.0,Minolta XG-M 35mm Camera Set,Minolta,Vintage Cameras,,0.0,USD,"AUCTION,BEST_OFFER",6,1600,auction,CA,ville3221,0.0,2026-08-10T01:42:59.000Z,2026-08-20T01:42:59.000Z,https://www.ebay.ca/itm/366596003089?hash=item555ad31511:g:gHwAAeSwxLNqVBFv,https://i.ebayimg.com/images/g/gHwAAeSwxLNqVBFv/s-l225.jpg
查无市价,38.0,FUJIFILM INSTAX MINI 70 MIDNIGHT BLACK USED IN BOX + NEW CR2 BACTERIA,Fujifilm,Vintage Cameras,,170.0,CAD,FIXED_PRICE,9,1600,,CA,magneticmusic,100.0,2026-08-09T21:47:44.000Z,,https://www.ebay.ca/itm/257671573483?hash=item3bfe6c2feb:g:wQcAAeSwocpqePNQ,https://i.ebayimg.com/images/g/wQcAAeSwocpqePNQ/s-l225.jpg
残件/按现状,38.0,Nikon FM 35MM 35MM Film Camera Untested,Nikon,Film Cameras,Used,249.99,CAD,FIXED_PRICE,2,1500,as-is,CA,paymore_kitchener,99.6,2026-08-09T13:22:00.000Z,,https://www.ebay.ca/itm/137602035259?hash=item2009b86e3b:g:3U0AAeSwfn9qeHy8,https://i.ebayimg.com/images/g/3U0AAeSwfn9qeHy8/s-l225.jpg
残件/按现状,34.0,Nikon AF-S NIKKOR 16-35mm f/4G ED VR Lens for Repair Parts,Nikon,Lenses,For parts or not working,0.0,USD,AUCTION,8,1600,mount:nikon f;as-is;auction,CA,nsto-682,100.0,2026-08-10T02:06:22.000Z,2026-08-17T02:06:22.000Z,https://www.ebay.ca/itm/198559979520?hash=item2e3b18d800:g:TK4AAeSwS0BqbNoV,https://i.ebayimg.com/images/g/TK4AAeSwS0BqbNoV/s-l225.jpg
残件/按现状;打包杂件,34.0,"Canon ZR65MC Digital MiniDV Video Camcorder Camera Bundle, needs new battery",Canon,Camcorders,For parts or not working,65.0,CAD,"FIXED_PRICE,BEST_OFFER",23,1351,,CA,foundonpei,99.7,2026-08-09T23:43:45.000Z,,https://www.ebay.ca/itm/198559795313?hash=item2e3b160871:g:GtAAAOSwCbdj19zN,https://i.ebayimg.com/images/g/GtAAAOSwCbdj19zN/s-l225.jpg
查无市价,34.0,Polaroid 635CL SLR Film Camera,Polaroid,Vintage Cameras,,99.99,CAD,FIXED_PRICE,0,1500,,CA,paymore_kitchener,99.6,2026-08-09T10:23:51.000Z,,https://www.ebay.ca/itm/137601635411?hash=item2009b25453:g:otIAAeSwiX5qeFMw,https://i.ebayimg.com/images/g/otIAAeSwiX5qeFMw/s-l225.jpg
残件/按现状,34.0,Polaroid SX-70 Land Camera Alpha w/case & flash (untested),Polaroid,Vintage Cameras,,120.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,as-is,CA,gargca7,0.0,2026-08-09T19:57:51.000Z,,https://www.ebay.ca/itm/227468851788?hash=item34f6333a4c:g:Cb4AAeSwp49qeNc6,https://i.ebayimg.com/images/g/Cb4AAeSwp49qeNc6/s-l225.jpg
查无市价,30.0,[MINT] Canon Auto Zoom 814 Electronic Super 8 Movie Film Camera w/ Case JAPAN,Canon,Vintage Cameras,,900.0,CAD,"FIXED_PRICE,BEST_OFFER",14,1371,good-cond;low-feedback,CA,objects_unlimited,96.4,2026-08-10T03:23:29.000Z,,https://www.ebay.ca/itm/336734858915?hash=item4e66f62ea3:g:H6wAAeSwL~NqeUKz,https://i.ebayimg.com/images/g/H6wAAeSwL~NqeUKz/s-l225.jpg
残件/按现状,28.0,Pentax Optio P80 Digital Camera | Untested | Compact Point & Shoot | AS-IS,Pentax,Digital Cameras,For parts or not working,28.79,CAD,"FIXED_PRICE,BEST_OFFER",8,1440,as-is,CA,miggysrediscoveredgoods,100.0,2026-08-09T08:02:13.000Z,,https://www.ebay.ca/itm/398265894885?hash=item5cba7f47e5:g:HekAAeSwlAFpqKur,https://i.ebayimg.com/images/g/HekAAeSwlAFpqKur/s-l225.jpg
残件/按现状,28.0,Pentax Optio W60 Digital Camera Waterproof Untested /w Battery No Charger As Is,Pentax,Digital Cameras,For parts or not working,29.2,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,as-is,CA,zenkatcanada,99.3,2026-08-10T04:44:28.000Z,,https://www.ebay.ca/itm/298574161078?hash=item45846824b6:g:l-kAAeSwcOtoO-w9,https://i.ebayimg.com/images/g/l-kAAeSwcOtoO-w9/s-l225.jpg
残件/按现状,28.0,Olympus Stylus 850SW 8.0MP Waterproof Digital Camera With Battery *UNTESTED*,Olympus,Digital Cameras,Used,30.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,as-is,CA,treasurequestca,100.0,2026-08-09T22:32:21.000Z,,https://www.ebay.ca/itm/206478521936?hash=item3013143650:g:K5oAAeSw23ZoP4w1,https://i.ebayimg.com/images/g/K5oAAeSw23ZoP4w1/s-l225.jpg
残件/按现状,28.0,Fujifilm MX-1700 Zoom 1.5MP Compact Digital Camera Silver Untested Parts Repair,Fujifilm,Digital Cameras,For parts or not working,34.8,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,as-is,CA,zenkatcanada,99.3,2026-08-10T04:45:05.000Z,,https://www.ebay.ca/itm/298574161781?hash=item4584682775:g:RYsAAeSw4r9oO-fN,https://i.ebayimg.com/images/g/RYsAAeSw4r9oO-fN/s-l225.jpg
型号不明,28.0,Yashica Close Up Viewing & Taking Lens No.2 & No.1,Yashica,Lenses,Used,240.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,ron8337,100.0,2026-08-09T17:44:11.000Z,,https://www.ebay.ca/itm/137602641239?hash=item2009c1ad57:g:agkAAeSwvmNqeLvO,https://i.ebayimg.com/images/g/agkAAeSwvmNqeLvO/s-l225.jpg
型号不明,28.0,"SET OF 7 LENS MOUNT ADAPTERS (SONY E-MOUNT, CANON EF, NIKON, B4 LENS)",Sony,Lenses,D'occasion,250.0,CAD,"FIXED_PRICE,AUCTION",4,1600,mount:canon ef;auction,CA,jjose0103,100.0,2026-08-09T17:47:18.000Z,2026-08-16T17:47:18.000Z,https://www.ebay.ca/itm/287514993351?hash=item42f13aa2c7:g:om8AAeSwRo9qZUW0,https://i.ebayimg.com/images/g/om8AAeSwRo9qZUW0/s-l225.jpg
型号不明,28.0,Olympus Digital EC-20 2.0X Teleconverter,Olympus,Lenses,Used,269.99,CAD,FIXED_PRICE,9,1600,,CA,snuggletumbletoys,100.0,2026-08-09T17:39:15.000Z,,https://www.ebay.ca/itm/198559184866?hash=item2e3b0cb7e2:g:~ugAAeSw-V9qeLqB,https://i.ebayimg.com/images/g/~ugAAeSw-V9qeLqB/s-l225.jpg
查无市价,28.0,Hasselblad XCD 90mm f/3.2,Hasselblad,Lenses,Used,2500.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,pscphoto,100.0,2026-08-09T05:15:34.000Z,,https://www.ebay.ca/itm/267751644799?hash=item3e573dde7f:g:J-4AAeSwFkJqeAdW,https://i.ebayimg.com/images/g/J-4AAeSwFkJqeAdW/s-l225.jpg
查无市价,22.0,Olympus PEN EP-3 Digital Camera - Navy Blue (Body Only),Olympus,Digital Cameras,Used,140.0,CAD,FIXED_PRICE,8,1600,,CA,amck**,100.0,2026-08-09T17:18:57.000Z,,https://www.ebay.ca/itm/158170441597?hash=item24d3b1677d:g:-OsAAeSwxkhqeJty,https://i.ebayimg.com/images/g/-OsAAeSwxkhqeJty/s-l225.jpg
残件/按现状,20.0,Vintage Sony DSC-W310 & Kodak M522 compact Cameras – Untested/Parts/repair only,Sony,Digital Cameras,For parts or not working,80.0,CAD,FIXED_PRICE,22,1600,as-is,CA,uuda4246,0.0,2026-08-09T05:35:21.000Z,,https://www.ebay.ca/itm/178388415449?hash=item2988c733d9:g:g7QAAeSwwnxqbVDR,https://i.ebayimg.com/images/g/g7QAAeSwwnxqbVDR/s-l225.jpg
残件/按现状;型号不明,18.0,Magimatic 210 Pocket Camera A Product Of Cenco Vintage Untested,,Vintage Cameras,,29.99,CAD,"FIXED_PRICE,BEST_OFFER",13,1600,as-is,CA,sammoca,100.0,2026-08-09T16:29:21.000Z,,https://www.ebay.ca/itm/287514910032?hash=item42f1395d50:g:IcEAAeSw~cFqeKpk,https://i.ebayimg.com/images/g/IcEAAeSw~cFqeKpk/s-l225.jpg
型号不明,18.0,"Druopta Vega IV, 35mm viewfinder, Czechoslovakia 1958",,Film Cameras,Used,30.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,ir100,100.0,2026-08-09T16:12:12.000Z,,https://www.ebay.ca/itm/336734267770?hash=item4e66ed297a:g:mfcAAeSwYPFqeKZT,https://i.ebayimg.com/images/g/mfcAAeSwYPFqeKZT/s-l225.jpg
型号不明,18.0,Tokina SD (IF) FX 16-28 f/2.8 FX For Nikon AF-Mount Auto & Manual Lens,Tokina,Lenses,Used,279.99,CAD,FIXED_PRICE,2,1500,,CA,paymore_chinook,99.6,2026-08-09T13:44:04.000Z,,https://www.ebay.ca/itm/307116071689?hash=item47818b5b09:g:sCcAAeSw2SRqeFw9,https://i.ebayimg.com/images/g/sCcAAeSw2SRqeFw9/s-l225.jpg
残件/按现状,18.0,Panasonic Lumix S 24-105mm f/4 [BROKEN FOR PARTS],Panasonic,Lenses,For parts or not working,350.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,as-is,CA,ericsum0,100.0,2026-08-10T01:18:52.000Z,,https://www.ebay.ca/itm/178391461964?hash=item2988f5b04c:g:UfAAAeSwFW1qeSb1,https://i.ebayimg.com/images/g/UfAAAeSwFW1qeSb1/s-l225.jpg
残件/按现状,18.0,Polaroid 600 SLR 680 SE Folding Camera Not Tested As Is,Polaroid,Film Cameras,Used,836.12,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,as-is,CA,thegoodieshop,98.9,2026-08-09T07:25:13.000Z,,https://www.ebay.ca/itm/287514132113?hash=item42f12d7e91:g:iWcAAeSw3T9qeCqV,https://i.ebayimg.com/images/g/iWcAAeSw3T9qeCqV/s-l225.jpg
打包杂件,16.0,Canon PowerShot Digital ELPH SD550 7.1MP Digital Camera Bundle Complete w/ Box,Canon,Digital Cameras,Used,207.69,CAD,FIXED_PRICE,16,963,,CA,papachango,100.0,2026-08-10T02:11:40.000Z,,https://www.ebay.ca/itm/358906358642?hash=item53907c6b72:g:zbUAAeSwjZxqeS0o,https://i.ebayimg.com/images/g/zbUAAeSwjZxqeS0o/s-l225.jpg
打包杂件,15.0,Sony Alpha NEX-5N 16.1MP Mirrorless Digital Camera Silver W/ 18-55mm Lens Bundle,Sony,Digital Cameras,Used,399.87,CAD,FIXED_PRICE,19,1600,mount:sony e;55mm,CA,super_duper_awesome,99.6,2026-08-09T22:53:09.000Z,,https://www.ebay.ca/itm/398268095583?hash=item5cbaa0dc5f:g:Z6UAAeSwawdqeQSt,https://i.ebayimg.com/images/g/Z6UAAeSwawdqeQSt/s-l225.jpg
残件/按现状;型号不明,12.0,Super 8 Movie Camera SC/92 (untested),,Vintage Cameras,,80.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,as-is,CA,gargca7,0.0,2026-08-09T20:14:31.000Z,,https://www.ebay.ca/itm/227468865388?hash=item34f6336f6c:g:MFcAAeSwCN1qeN9l,https://i.ebayimg.com/images/g/MFcAAeSwCN1qeN9l/s-l225.jpg
残件/按现状;型号不明,12.0,"argus vintage 35mm camera c3 rangefinder w/flash, case, and extra bulbs untested",,Film Cameras,For parts or not working,95.0,CAD,"FIXED_PRICE,BEST_OFFER",9,640,as-is,CA,moneymanjoe123,100.0,2026-08-10T11:34:29.000Z,,https://www.ebay.ca/itm/287516482613?hash=item42f1515c35:g:11AAAeSwPMVqT8v0,https://i.ebayimg.com/images/g/11AAAeSwPMVqT8v0/s-l225.jpg
型号不明,12.0,"Lumier Eljy Club, France 1951",,Film Cameras,Used,100.0,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,,CA,ir100,100.0,2026-08-09T18:55:15.000Z,,https://www.ebay.ca/itm/336734426270?hash=item4e66ef949e:g:w9gAAeSwUrdqeMu9,https://i.ebayimg.com/images/g/w9gAAeSwUrdqeMu9/s-l225.jpg
型号不明,11.0,Ultimaxx 72mm 0.43x AF Telephoto Lens Model #UM-WA4372 Studio Series Open Box,,Lenses,Open box,25.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,72mm,CA,hayr20,100.0,2026-08-09T22:10:30.000Z,,https://www.ebay.ca/itm/398268004502?hash=item5cba9f7896:g:OxcAAeSwk-9qePnT,https://i.ebayimg.com/images/g/OxcAAeSwk-9qePnT/s-l225.jpg
型号不明,11.0,Neewer Digital High Definition 0.45x Super Wide-Angle Lens with Macro 58mm,,Lenses,Used,30.98,CAD,FIXED_PRICE,5,1600,58mm,CA,cadilacrob,99.8,2026-08-09T14:42:34.000Z,,https://www.ebay.ca/itm/158170098490?hash=item24d3ac2b3a:g:1MIAAeSw2SRqeJCS,https://i.ebayimg.com/images/g/1MIAAeSw2SRqeJCS/s-l225.jpg
型号不明,8.0,Camutar Auto Zoom 80-200mm F4.5,,Lenses,Used,29.89,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,sylto_3186,100.0,2026-08-09T05:19:45.000Z,,https://www.ebay.ca/itm/358903253604?hash=item53904d0a64:g:X34AAeSwtqtqeA13,https://i.ebayimg.com/images/g/X34AAeSwtqtqeA13/s-l225.jpg
型号不明,8.0,"Theia TL936P 1/2.3"" 9-36mm F1.5 P-Iris CS-Mount Lens, 4K 5MP rated Motorized",,Lenses,Used,29.99,CAD,"FIXED_PRICE,BEST_OFFER",4,1506,,CA,pcpartscanada,100.0,2026-08-09T16:54:17.000Z,,https://www.ebay.ca/itm/178390177189?hash=item2988e215a5:g:AyIAAeSwCGNqeLBo,https://i.ebayimg.com/images/g/AyIAAeSwCGNqeLBo/s-l225.jpg
型号不明,8.0,CCTV 5-100mm F1.6 CCTV Lens CS Mount Vari-Focl Zoom 1/3”,,Lenses,New,32.99,CAD,FIXED_PRICE,5,1599,,CA,therockclimber72,100.0,2026-08-10T01:39:39.000Z,,https://www.ebay.ca/itm/206478836700?hash=item30131903dc:g:trcAAeSw~cFqeSrh,https://i.ebayimg.com/images/g/trcAAeSw~cFqeSrh/s-l225.jpg
型号不明,8.0,Pentacon Auto 50mm f/1.8 Manual Focus Lens | Focus Turns Smoothly | Vintage,,Lenses,Used,52.79,CAD,"FIXED_PRICE,BEST_OFFER",8,1440,,CA,miggysrediscoveredgoods,100.0,2026-08-09T09:26:09.000Z,,https://www.ebay.ca/itm/398266125853?hash=item5cba82ce1d:g:1BIAAeSwEKZpyVbN,https://i.ebayimg.com/images/g/1BIAAeSwEKZpyVbN/s-l225.jpg
型号不明,6.0,Vintage Rocket Camera Japan Pat. 359573 Tea Tin Box 120 Film,,Vintage Cameras,,0.0,USD,AUCTION,18,1600,auction,CA,candiesandcuriosities,100.0,2026-08-10T00:43:30.000Z,2026-08-17T00:43:30.000Z,https://www.ebay.ca/itm/178391359197?hash=item2988f41edd:g:B-IAAeSw3xtqeRxw,https://i.ebayimg.com/images/g/B-IAAeSw3xtqeRxw/s-l225.jpg
残件/按现状;型号不明,6.0,Antique Vintage Wirgin German Folding Camera Untested For Parts Or Repair Decor,,Vintage Cameras,,0.0,USD,AUCTION,11,1600,as-is;auction,CA,candiesandcuriosities,100.0,2026-08-10T00:20:49.000Z,2026-08-17T00:20:49.000Z,https://www.ebay.ca/itm/188768754024?hash=item2bf37e9968:g:mGAAAeSw3bJqeRgT,https://i.ebayimg.com/images/g/mGAAAeSw3bJqeRgT/s-l225.jpg
打包杂件,6.0,Mint InstantFlex TL70 Twin Lens Reflex Instant Camera Bundle Filters Sealed Film,,Film Cameras,Used,689.98,CAD,"FIXED_PRICE,BEST_OFFER",18,1600,good-cond,CA,vakulenko_69,98.6,2026-08-10T02:44:17.000Z,,https://www.ebay.ca/itm/336734819511?hash=item4e66f594b7:g:EHgAAOSwRg1nDWwu,https://i.ebayimg.com/images/g/EHgAAOSwRg1nDWwu/s-l225.jpg
残件/按现状;型号不明,4.0,Used Ordro HDV-V7 1080P HD 24MP 16X Zoom LCD Camcorder for Parts and Repair,,Camcorders,For parts or not working,49.99,CAD,"FIXED_PRICE,AUCTION",4,1600,as-is;auction,CA,ricardo7469,100.0,2026-08-09T15:57:43.000Z,2026-08-19T15:57:43.000Z,https://www.ebay.ca/itm/287514788450?hash=item42f1378262:g:pVkAAOSwAVpi7Bvj,https://i.ebayimg.com/images/g/pVkAAOSwAVpi7Bvj/s-l225.jpg
型号不明,4.0,Tested Kyocera Samurai X3.0 Half frame Film Camera [Good ] JAPAN,,Film Cameras,Used,120.0,CAD,FIXED_PRICE,10,1599,low-feedback,CA,objects_unlimited,96.4,2026-08-10T02:18:04.000Z,,https://www.ebay.ca/itm/336734798074?hash=item4e66f540fa:g:W1cAAeSwfjZqeTQu,https://i.ebayimg.com/images/g/W1cAAeSwfjZqeTQu/s-l225.jpg
型号不明,2.0,7artisans 50mm f1.8,,Lenses,Open box,135.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,possessed-productions,100.0,2026-08-09T21:21:55.000Z,,https://www.ebay.ca/itm/366595758830?hash=item555acf5aee:g:uKsAAeSwQOlqeO7A,https://i.ebayimg.com/images/g/uKsAAeSwQOlqeO7A/s-l225.jpg
型号不明,2.0,OM SYSTEM M.Zuiko Digital ED 150-600mm F/5-6.3 IS Mint Condition,,Lenses,Used,2500.0,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,mount:olympus om;good-cond,CA,jordache2106,100.0,2026-08-09T05:22:11.000Z,,https://www.ebay.ca/itm/307115450227?hash=item478181df73:g:REQAAeSwfjZqeAoj,https://i.ebayimg.com/images/g/REQAAeSwfjZqeAoj/s-l225.jpg
