寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
查无市价,60.0,Zeiss Ikon Tenax Automatic 35mm camera 1960s with case!,Zeiss,Film Cameras,Used,48.0,CAD,FIXED_PRICE,3,1600,,CA,sylto_3186,100.0,2026-08-08T15:22:26.000Z,,https://www.ebay.ca/itm/358900967634?hash=item53902a28d2:g:jrcAAeSwYVRqd0lh,https://i.ebayimg.com/images/g/jrcAAeSwYVRqd0lh/s-l225.jpg
残件/按现状,60.0,Voigtlander Vito Automatic 35mm Film Camera Leather Case Manual Untested Vintage,Voigtlander,Vintage Cameras,,51.8,CAD,"FIXED_PRICE,BEST_OFFER",16,1600,as-is,CA,zenkatcanada,99.3,2026-08-09T04:20:12.000Z,,https://www.ebay.ca/itm/298571320403?hash=item45843ccc53:g:xj0AAeSw92doK~pz,https://i.ebayimg.com/images/g/xj0AAeSw92doK~pz/s-l225.jpg
查无市价,56.0,Nikon Lens Series E 50mm 1 1:8 Camera Lens Minor Spec In Lens Comes W Filter,Nikon,Lenses,Used,82.58,CAD,FIXED_PRICE,2,1600,underpriced(med 200),CA,sylto_3186,100.0,2026-08-08T15:43:15.000Z,,https://www.ebay.ca/itm/358901012886?hash=item53902ad996:g:hSgAAeSwvLhqd055,https://i.ebayimg.com/images/g/hSgAAeSwvLhqd055/s-l225.jpg
残件/按现状,50.0,Canon EOS Rebel Ti 35mm SLR Film Camera Body Only Parts Or Repair,Canon,Film Cameras,For parts or not working,25.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,,CA,brooksie_71,99.4,2026-08-09T04:08:32.000Z,,https://www.ebay.ca/itm/287513868517?hash=item42f12978e5:g:3mIAAeSwR3Jo59tZ,https://i.ebayimg.com/images/g/3mIAAeSwR3Jo59tZ/s-l225.jpg
残件/按现状,50.0,Canon EOS A2E SLR Film Camera Body with Strap Untested,Canon,Film Cameras,For parts or not working,25.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,as-is,CA,outdoorsmen24,100.0,2026-08-09T01:05:46.000Z,,https://www.ebay.ca/itm/287513646989?hash=item42f126178d:g:cu0AAeSwJHdqd9H3,https://i.ebayimg.com/images/g/cu0AAeSwJHdqd9H3/s-l225.jpg
残件/按现状,50.0,Pentax Espio 738G 35mm Silver Zoom U3 Error Zoom Gets Stuck,Pentax,Film Cameras,For parts or not working,25.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,,CA,brooksie_71,99.4,2026-08-08T22:30:12.000Z,,https://www.ebay.ca/itm/287513489180?hash=item42f123af1c:g:MEUAAOSwjxlnL4oQ,https://i.ebayimg.com/images/g/MEUAAOSwjxlnL4oQ/s-l225.jpg
残件/按现状,50.0,Canon T70 35mm SLR Film Black Camera Body Only with Strap Untested Parts Repair,Canon,Film Cameras,For parts or not working,28.2,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,as-is,CA,zenkatcanada,99.3,2026-08-09T04:20:56.000Z,,https://www.ebay.ca/itm/298571321109?hash=item45843ccf15:g:E2sAAeSwrKdn153p,https://i.ebayimg.com/images/g/E2sAAeSwrKdn153p/s-l225.jpg
残件/按现状,50.0,Minolta Maxxum XTsi 35mm SLR Film Camera Body Only Untested w/ Strap Battery,Minolta,Film Cameras,For parts or not working,30.81,CAD,"FIXED_PRICE,BEST_OFFER",5,1450,as-is,CA,zenkatcanada,99.3,2026-08-09T04:21:31.000Z,,https://www.ebay.ca/itm/298571321437?hash=item45843cd05d:g:S1QAAeSwc4hn16vZ,https://i.ebayimg.com/images/g/S1QAAeSwc4hn16vZ/s-l225.jpg
残件/按现状,50.0,Nikon COOLPIX S3000 Digital Camera - With Battery - FOCUS Issue & Lens Error,Nikon,Digital Cameras,For parts or not working,34.99,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,underpriced(med 262),CA,admir_zs,100.0,2026-08-08T07:57:43.000Z,,https://www.ebay.ca/itm/377403004856?hash=item57def8d7b8:g:U2YAAOSwH7Nn9Lg8,https://i.ebayimg.com/images/g/U2YAAOSwH7Nn9Lg8/s-l225.jpg
残件/按现状,50.0,Canon PowerShot A430 4.0MP Digital Camera - Silver PARTS only,Canon,Digital Cameras,For parts or not working,40.0,CAD,FIXED_PRICE,6,1600,as-is;underpriced(med 200),CA,ban_4389,98.6,2026-08-09T08:27:10.000Z,,https://www.ebay.ca/itm/236995148035?hash=item372e02f903:g:8d0AAeSwXbZp~y5L,https://i.ebayimg.com/images/g/8d0AAeSwXbZp~y5L/s-l225.jpg
残件/按现状,50.0,Canon Sure Shot 115u 35mm Point & Shoot Film Camera - FOR PARTS/REPAIR ONLY!,Canon,Film Cameras,For parts or not working,44.98,CAD,FIXED_PRICE,11,1600,as-is,CA,always_nostalgic,100.0,2026-08-08T08:57:08.000Z,,https://www.ebay.ca/itm/128016529816?hash=item1dce613998:g:TsIAAeSwHVZpiLEM,https://i.ebayimg.com/images/g/TsIAAeSwHVZpiLEM/s-l225.jpg
查无市价,50.0,Canon Sure Shot AF-7s - Working - Point And Shoot Vintage Film Camera,Canon,Film Cameras,Used,45.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,frabe-4127,100.0,2026-08-08T17:41:19.000Z,,https://www.ebay.ca/itm/198556902310?hash=item2e3ae9e3a6:g:j3oAAeSwvl9qd2ew,https://i.ebayimg.com/images/g/j3oAAeSwvl9qd2ew/s-l225.jpg
残件/按现状,50.0,Konica Minolta Freedom Zoom 65 38-65mm Camera Film Minolta Lens w/ bag untested,Konica,Film Cameras,Used,51.74,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,as-is,CA,sellingbooksmusicandmore,99.5,2026-08-08T11:29:37.000Z,,https://www.ebay.ca/itm/800478440553?hash=itemba603bac69:g:viMAAeSwgY5plNeL,https://i.ebayimg.com/images/g/viMAAeSwgY5plNeL/s-l225.jpg
残件/按现状,44.0,Sony Handycam DCR-DVD101 Digital DVD Camcorder 📀 NOT WORKING,Sony,Camcorders,For parts or not working,47.5,CAD,"FIXED_PRICE,BEST_OFFER",9,1080,as-is;underpriced(med 225),CA,sammoca,100.0,2026-08-08T17:34:23.000Z,,https://www.ebay.ca/itm/287513043298?hash=item42f11ce162:g:ky0AAeSwzJ1p~jLC,https://i.ebayimg.com/images/g/ky0AAeSwzJ1p~jLC/s-l225.jpg
查无市价,44.0,Minolta 35 Mm Camera With 50mm Lens Srtsc2,Minolta,Vintage Cameras,,62.97,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,,CA,rachelflips,100.0,2026-08-08T12:08:31.000Z,,https://www.ebay.ca/itm/168598047871?hash=item27413a0c7f:g:Xe8AAeSwEaNp3s5Q,https://i.ebayimg.com/images/g/Xe8AAeSwEaNp3s5Q/s-l225.jpg
查无市价,44.0,This item is a Praktica MTL 5B 35mm SLR camera equipped with a Pentacon auto...,Praktica,Vintage Cameras,,75.97,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,rachelflips,100.0,2026-08-08T12:08:59.000Z,,https://www.ebay.ca/itm/168598048964?hash=item27413a10c4:g:oC4AAeSwzANp4CAw,https://i.ebayimg.com/images/g/oC4AAeSwzANp4CAw/s-l225.jpg
残件/按现状,44.0,Nikon EM 35mm SLR Film Camera Body Only Broken Film Winding Arm,Nikon,Film Cameras,Used,95.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,as-is,CA,sylto_3186,100.0,2026-08-08T20:30:30.000Z,,https://www.ebay.ca/itm/358901878086?hash=item5390380d46:g:HTcAAeSw1WFqd5GO,https://i.ebayimg.com/images/g/HTcAAeSw1WFqd5GO/s-l225.jpg
残件/按现状,44.0,Canon EX Auto QL SLR 35mm Film Camera With Extra 125mm Lens Untested,Canon,Film Cameras,Used,119.99,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,as-is,CA,13*chelsea,100.0,2026-08-08T16:38:00.000Z,,https://www.ebay.ca/itm/158167301107?hash=item24d3817bf3:g:GVsAAeSwcnFp6eO9,https://i.ebayimg.com/images/g/GVsAAeSwcnFp6eO9/s-l225.jpg
残件/按现状,42.0,Minolta Freedom Zoom 90EX QD 35mm Point & Shoot Camera Black Untested,Minolta,Film Cameras,Used,25.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,as-is;low-feedback,CA,paltcg,96.4,2026-08-09T03:09:43.000Z,,https://www.ebay.ca/itm/377404701638?hash=item57df12bbc6:g:OF8AAeSwfwBqd-9D,https://i.ebayimg.com/images/g/OF8AAeSwfwBqd-9D/s-l225.jpg
残件/按现状,40.0,"Vintage Kodak Brownie Starmite 2 Film Camera, Untested",Kodak,Film Cameras,For parts or not working,25.0,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,as-is,CA,hunter-mikeb,100.0,2026-08-08T10:57:12.000Z,,https://www.ebay.ca/itm/128016609709?hash=item1dce6271ad:g:16kAAOSwKBpnf1K7,https://i.ebayimg.com/images/g/16kAAOSwKBpnf1K7/s-l225.jpg
残件/按现状,40.0,"Vintage Polaroid Colorpack 80 instant Land Camera 1970s, Parts Or Restoration",Polaroid,Vintage Cameras,,28.0,CAD,"FIXED_PRICE,BEST_OFFER",13,1600,,CA,hunter-mikeb,100.0,2026-08-08T11:23:26.000Z,,https://www.ebay.ca/itm/128016631825?hash=item1dce62c811:g:o88AAOSw2Vtnf1kf,https://i.ebayimg.com/images/g/o88AAOSw2Vtnf1kf/s-l225.jpg
残件/按现状,40.0,"Sony Cyber-Shot DSC–S750 Digital Camera, 7.2mp 8x Zoom - Untested - As Is",Sony,Digital Cameras,For parts or not working,29.99,CAD,"FIXED_PRICE,BEST_OFFER",12,1600,as-is;underpriced(med 167),CA,smiling_pug,99.4,2026-08-09T01:02:47.000Z,,https://www.ebay.ca/itm/147492138380?hash=item2257376d8c:g:Xo8AAeSwYTBqd9DJ,https://i.ebayimg.com/images/g/Xo8AAeSwYTBqd9DJ/s-l225.jpg
残件/按现状,40.0,Panasonic Lumix Dmc-F7 Silver Digital Camera - 2001 - Untested/Parts/Repair,Panasonic,Digital Cameras,For parts or not working,45.0,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,as-is;underpriced(med 114),CA,riverbirch204,100.0,2026-08-08T13:50:22.000Z,,https://www.ebay.ca/itm/158166947195?hash=item24d37c157b:g:RAEAAeSwMbhqdzMp,https://i.ebayimg.com/images/g/RAEAAeSwMbhqdzMp/s-l225.jpg
残件/按现状,38.0,CANON EOS ELAN 7N 35mm SLR FILM CAMERA,Canon,Film Cameras,For parts or not working,243.93,CAD,FIXED_PRICE,8,1600,,CA,okanagantreasurehunter,100.0,2026-08-09T02:16:46.000Z,,https://www.ebay.ca/itm/307115319865?hash=item47817fe239:g:t-sAAeSwFz1qd998,https://i.ebayimg.com/images/g/t-sAAeSwFz1qd998/s-l225.jpg
查无市价,38.0,NIKON NIKKOR 28MM F1:2.8 AI-S F-MOUNT MANUAL FOCUS WIDE ANGLE LENS MINT,Nikon,Lenses,Used,487.87,CAD,"FIXED_PRICE,AUCTION",11,1600,mount:nikon f;good-cond;auction,CA,ked222ked,98.3,2026-08-09T00:43:46.000Z,2026-08-16T00:43:46.000Z,https://www.ebay.ca/itm/206476231705?hash=item3012f14419:g:nqgAAeSwhLRp~8aD,https://i.ebayimg.com/images/g/nqgAAeSwhLRp~8aD/s-l225.jpg
查无市价,34.0,Polaroid Supercolor 635CL Instant Camera,Polaroid,Vintage Cameras,,69.99,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,,CA,videotimeplus,99.8,2026-08-08T21:28:14.000Z,,https://www.ebay.ca/itm/377404279535?hash=item57df0c4aef:g:YOoAAeSw~8Jqd57m,https://i.ebayimg.com/images/g/YOoAAeSw~8Jqd57m/s-l225.jpg
查无市价,34.0,Vintage Agfa Agfamatic 1a 35mm Camera with Tully K Flash Made in Germany,Agfa,Vintage Cameras,,74.99,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,,CA,13*chelsea,100.0,2026-08-08T16:38:00.000Z,,https://www.ebay.ca/itm/158167301113?hash=item24d3817bf9:g:720AAeSw2mBpzCLo,https://i.ebayimg.com/images/g/720AAeSw2mBpzCLo/s-l225.jpg
查无市价,34.0,Rare! Tokyo Koki Tokina 135mm F3.5 Excellent Condition,Tokina,Vintage Lenses,,80.0,CAD,"FIXED_PRICE,AUCTION",5,1600,auction,CA,sylto_3186,100.0,2026-08-08T20:13:08.000Z,2026-08-15T20:13:08.000Z,https://www.ebay.ca/itm/358901837847?hash=item5390377017:g:oicAAeSwMwFqd42Z,https://i.ebayimg.com/images/g/oicAAeSwMwFqd42Z/s-l225.jpg
查无市价,34.0,Polaroid 635CL SLR Film Camera,Polaroid,Vintage Cameras,,99.99,CAD,FIXED_PRICE,0,1500,,CA,paymore_kitchener,99.6,2026-08-09T10:23:51.000Z,,https://www.ebay.ca/itm/137601635411?hash=item2009b25453:g:otIAAeSwiX5qeFMw,https://i.ebayimg.com/images/g/otIAAeSwiX5qeFMw/s-l225.jpg
残件/按现状,30.0,"Canon EOS 50D DSLR Body – Err 30 Shutter – Only 3,687 Shots – For Parts/Repair",Canon,Digital Cameras,For parts or not working,125.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1152,as-is,CA,j.r.brown1978,100.0,2026-08-08T14:37:09.000Z,,https://www.ebay.ca/itm/257669063330?hash=item3bfe45e2a2:g:e10AAeSwinpqdqI9,https://i.ebayimg.com/images/g/e10AAeSwinpqdqI9/s-l225.jpg
型号不明,28.0,Fujifilm Tele Conversion Lens TL-FX9B,Fujifilm,Lenses,Used,0.0,USD,"AUCTION,BEST_OFFER",1,1600,auction,CA,br_981598,100.0,2026-08-08T15:23:40.000Z,2026-08-15T15:23:40.000Z,https://www.ebay.ca/itm/168598394002?hash=item27413f5492:g:KRMAAeSwqBVp3-iV,https://i.ebayimg.com/images/g/KRMAAeSwqBVp3-iV/s-l225.jpg
残件/按现状,28.0,Pentax Optio P80 Digital Camera | Untested | Compact Point & Shoot | AS-IS,Pentax,Digital Cameras,For parts or not working,28.79,CAD,"FIXED_PRICE,BEST_OFFER",8,1440,as-is,CA,miggysrediscoveredgoods,100.0,2026-08-09T08:02:13.000Z,,https://www.ebay.ca/itm/398265894885?hash=item5cba7f47e5:g:HekAAeSwlAFpqKur,https://i.ebayimg.com/images/g/HekAAeSwlAFpqKur/s-l225.jpg
残件/按现状,28.0,Vintage Fujifilm Finepix 4900 Zoom Digital Camera With Bag & Extra Lens Untested,Fujifilm,Digital Cameras,For parts or not working,29.99,CAD,FIXED_PRICE,20,1600,as-is,CA,kaspda0,100.0,2026-08-08T11:00:24.000Z,,https://www.ebay.ca/itm/298569214283?hash=item45841ca94b:g:yCEAAeSwQGJpiRVS,https://i.ebayimg.com/images/g/yCEAAeSwQGJpiRVS/s-l225.jpg
查无市价,28.0,Vintage Ihagee Exakta VX 35mm SLR Camera Outfit – Original Accessories Included,Ihagee,Vintage Cameras,,399.99,CAD,"FIXED_PRICE,BEST_OFFER",23,1599,,CA,buckcashman81,97.6,2026-08-08T19:17:26.000Z,,https://www.ebay.ca/itm/358901688050?hash=item53903526f2:g:G2gAAeSwgYVqd4CO,https://i.ebayimg.com/images/g/G2gAAeSwgYVqd4CO/s-l225.jpg
查无市价,28.0,Hasselblad XCD 90mm f/3.2,Hasselblad,Lenses,Used,2500.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,pscphoto,100.0,2026-08-09T05:15:34.000Z,,https://www.ebay.ca/itm/267751644799?hash=item3e573dde7f:g:J-4AAeSwFkJqeAdW,https://i.ebayimg.com/images/g/J-4AAeSwFkJqeAdW/s-l225.jpg
查无市价,24.0,Canon RF 100-500mm f/4.5-7.1 L IS USM Super Telephoto Zoom Lens,Canon,Lenses,Used,3000.0,CAD,FIXED_PRICE,18,858,mount:canon rf,CA,jamesroderickwells,100.0,2026-08-08T05:01:08.000Z,,https://www.ebay.ca/itm/178385039710?hash=item298893b15e:g:2GMAAeSw2MxqXrD-,https://i.ebayimg.com/images/g/2GMAAeSw2MxqXrD-/s-l225.jpg
查无市价,22.0,Panasonic HM-TA2 HD Compact Camcorder Tested & Working,Panasonic,Camcorders,Used,50.0,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,markpe,100.0,2026-08-08T16:05:10.000Z,,https://www.ebay.ca/itm/128016869458?hash=item1dce666852:g:1GQAAeSw-BBqd1KF,https://i.ebayimg.com/images/g/1GQAAeSw-BBqd1KF/s-l225.jpg
残件/按现状,20.0,Vintage Sony DSC-W310 & Kodak M522 compact Cameras – Untested/Parts/repair only,Sony,Digital Cameras,For parts or not working,80.0,CAD,FIXED_PRICE,22,1600,as-is,CA,uuda4246,0.0,2026-08-09T05:35:21.000Z,,https://www.ebay.ca/itm/178388415449?hash=item2988c733d9:g:g7QAAeSwwnxqbVDR,https://i.ebayimg.com/images/g/g7QAAeSwwnxqbVDR/s-l225.jpg
描述含糊,20.0,sony mhs-pm5k new open box complete see photos screen scratches outside mint,Sony,Camcorders,New,179.99,CAD,"FIXED_PRICE,BEST_OFFER",19,1600,good-cond,CA,westobest,98.6,2026-08-08T21:38:39.000Z,,https://www.ebay.ca/itm/800479776316?hash=itemba60500e3c:g:eQkAAeSw64Zqd6GC,https://i.ebayimg.com/images/g/eQkAAeSw64Zqd6GC/s-l225.jpg
打包杂件,20.0,Canon VIXIA HG20 HD Camcorder Bundle – 60GB HDD – EXCELLENT – Low Use + Extras,Canon,Camcorders,Used,179.99,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,j.r.brown1978,100.0,2026-08-08T16:55:39.000Z,,https://www.ebay.ca/itm/257669264166?hash=item3bfe48f326:g:BtEAAeSw6fRqd1hC,https://i.ebayimg.com/images/g/BtEAAeSw6fRqd1hC/s-l225.jpg
型号不明,18.0,Vintage Box Camera Black Metal Classic Photography Collectible AGFS,,Film Cameras,Used,27.02,CAD,FIXED_PRICE,7,1080,,CA,thestoragebounty,98.9,2026-08-08T19:41:41.000Z,,https://www.ebay.ca/itm/318698929323?hash=item4a33efbcab:g:ntAAAeSwtqtqd4Zy,https://i.ebayimg.com/images/g/ntAAAeSwtqtqd4Zy/s-l225.jpg
残件/按现状;型号不明,18.0,Mudd Film Camera - Untested,,Film Cameras,Used,29.99,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,as-is,CA,videotimeplus,99.8,2026-08-08T21:19:47.000Z,,https://www.ebay.ca/itm/377404274155?hash=item57df0c35eb:g:sowAAeSwDzRqd50Y,https://i.ebayimg.com/images/g/sowAAeSwDzRqd50Y/s-l225.jpg
型号不明,18.0,Camera Black Utility MGF CO.New York Made in USA.,,Vintage Cameras,,49.99,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,chloes_cottage,98.4,2026-08-08T20:20:12.000Z,,https://www.ebay.ca/itm/147491768725?hash=item225731c995:g:5wcAAeSwT4dqd46m,https://i.ebayimg.com/images/g/5wcAAeSwT4dqd46m/s-l225.jpg
残件/按现状;打包杂件,18.0,Lot of 4 DIgital Cameras for Parts or Repair Kodak Lumix Cyberpix,Kodak,Digital Cameras,For parts or not working,49.99,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,as-is,CA,13*chelsea,100.0,2026-08-08T16:38:00.000Z,,https://www.ebay.ca/itm/158167301121?hash=item24d3817c01:g:1E0AAOSwa2hl-d4n,https://i.ebayimg.com/images/g/1E0AAOSwa2hl-d4n/s-l225.jpg
残件/按现状,18.0,Panasonic LUMIX DMC-ZS20 14MP RED Full HD Camera with battery zoom issue,Panasonic,Digital Cameras,For parts or not working,59.99,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,,CA,admir_zs,100.0,2026-08-08T07:57:43.000Z,,https://www.ebay.ca/itm/377403004855?hash=item57def8d7b7:g:xWkAAOSwPR1n84Ka,https://i.ebayimg.com/images/g/xWkAAOSwPR1n84Ka/s-l225.jpg
型号不明,18.0,Vintage Balda Super Baldina 35mm Rangefinder Camera With Leather Case,,Film Cameras,Used,60.0,CAD,FIXED_PRICE,5,1600,,CA,torboyz,0.0,2026-08-08T19:58:08.000Z,,https://www.ebay.ca/itm/366594116858?hash=item555ab64cfa:g:ZUoAAeSwSLlqd4gP,https://i.ebayimg.com/images/g/ZUoAAeSwSLlqd4gP/s-l225.jpg
残件/按现状,18.0,Polaroid 600 SLR 680 SE Folding Camera Not Tested As Is,Polaroid,Film Cameras,Used,836.12,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,as-is,CA,thegoodieshop,98.9,2026-08-09T07:25:13.000Z,,https://www.ebay.ca/itm/287514132113?hash=item42f12d7e91:g:iWcAAeSw3T9qeCqV,https://i.ebayimg.com/images/g/iWcAAeSw3T9qeCqV/s-l225.jpg
残件/按现状,16.0,Panasonic PV-GS80 MiniDV Camcorder,Panasonic,Camcorders,For parts or not working,99.0,CAD,FIXED_PRICE,9,1374,,CA,ivebecomespectacular,100.0,2026-08-08T15:18:56.000Z,,https://www.ebay.ca/itm/188762054606?hash=item2bf3185fce:g:HM4AAeSwGbJqd0hc,https://i.ebayimg.com/images/g/HM4AAeSwGbJqd0hc/s-l225.jpg
打包杂件,16.0,Panasonic HDC-TM15 16GB Memory Full HD Camcorder Bundle - Tested Works,Panasonic,Camcorders,Used,119.99,CAD,FIXED_PRICE,12,1600,,CA,prairie-pickers,100.0,2026-08-09T02:32:05.000Z,,https://www.ebay.ca/itm/128017283596?hash=item1dce6cba0c:g:dKoAAeSwRYJqdnqs,https://i.ebayimg.com/images/g/dKoAAeSwRYJqdnqs/s-l225.jpg
