寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,89.0,"Carl Zeiss Pro-Tessar Telephoto Lens 1:4, F=85mm For Repair Needs Internal Clean",Zeiss,Lenses,For parts or not working,29.99,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,grail:Tessar;as-is;underpriced(med 497),CA,blurredretro,99.5,2026-09-05T22:00:01.000Z,,https://www.ebay.ca/itm/366630371960?hash=item555cdf8278:g:ImkAAeSwvk9qjxN5,https://i.ebayimg.com/images/g/ImkAAeSwvk9qjxN5/s-l225.jpg
残件/按现状,72.0,Olympus IS-10 35 MM Film Camera 28-110 High Resolution (Turns On),Olympus,Film Cameras,For parts or not working,28.14,CAD,FIXED_PRICE,13,1600,underpriced(med 150),CA,sourced_items_online_store,100.0,2026-09-05T17:38:13.000Z,,https://www.ebay.ca/itm/407195502418?hash=item5ecebe4752:g:oQsAAeSwW8NqnFD8,https://i.ebayimg.com/images/g/oQsAAeSwW8NqnFD8/s-l225.jpg
残件/按现状,72.0,Canon AL-1 35mm Camera w/Canon Lens And Case,Canon,Film Cameras,For parts or not working,29.99,CAD,FIXED_PRICE,8,1599,underpriced(med 100),CA,prairie_good_deals,100.0,2026-09-05T13:20:17.000Z,,https://www.ebay.ca/itm/298647751161?hash=item4588cb09f9:g:HfwAAeSwWaNqig28,https://i.ebayimg.com/images/g/HfwAAeSwWaNqig28/s-l225.jpg
残件/按现状,68.0,OLYMPUS F-Zuiko Auto-S 50mm f1.8 lens OM System Needs Internal Cleaning W Filter,Olympus,Lenses,For parts or not working,29.99,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,mount:olympus om;underpriced(med 139),CA,blurredretro,99.5,2026-09-05T22:00:01.000Z,,https://www.ebay.ca/itm/366630478998?hash=item555ce12496:g:mkMAAeSwR7pqjx-P,https://i.ebayimg.com/images/g/mkMAAeSwR7pqjx-P/s-l225.jpg
查无市价,54.0,Voigtlander Vito CSR 35mm Rangefinder Camera Color-Lanthar 50mm f/2.8,Voigtlander,Vintage Cameras,,100.0,CAD,"FIXED_PRICE,BEST_OFFER",18,1600,,CA,306videogames,100.0,2026-09-06T07:22:36.000Z,,https://www.ebay.ca/itm/820093510663?hash=itembef161e407:g:YWQAAeSwcXFqnH4g,https://i.ebayimg.com/images/g/YWQAAeSwcXFqnH4g/s-l225.jpg
残件/按现状,50.0,NIKON COOLPIX S4 6.0 MP 10X ZOOM DIGITAL CAMERA - FOR REPAIR - READ DESCRIPTION,Nikon,Digital Cameras,For parts or not working,29.75,CAD,FIXED_PRICE,7,1600,as-is;underpriced(med 175),CA,bestsellersbookstore,99.9,2026-09-05T22:03:39.000Z,,https://www.ebay.ca/itm/800618250884?hash=itemba68910284:g:sFgAAeSwY9xo~oqU,https://i.ebayimg.com/images/g/sFgAAeSwY9xo~oqU/s-l225.jpg
残件/按现状,50.0,Pentax Espio 80S 35mm Film AF Compact Point Shoot Camera Case Manual Untested,Pentax,Film Cameras,For parts or not working,33.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1006,as-is,CA,dag369,100.0,2026-09-06T11:12:11.000Z,,https://www.ebay.ca/itm/206539418391?hash=item3016b56b17:g:95oAAeSwsDBpmwBn,https://i.ebayimg.com/images/g/95oAAeSwsDBpmwBn/s-l225.jpg
残件/按现状,50.0,Parts or Repair Canon PowerShot A610 - Flip Screen 5.0MP Digital Camera DigiCam,Canon,Digital Cameras,For parts or not working,39.87,CAD,"FIXED_PRICE,BEST_OFFER",2,1599,underpriced(med 200),CA,prairie_picker,99.7,2026-09-05T19:58:25.000Z,,https://www.ebay.ca/itm/820091820697?hash=itembef1481a99:g:AbgAAeSw3Ydou3h8,https://i.ebayimg.com/images/g/AbgAAeSw3Ydou3h8/s-l225.jpg
残件/按现状,50.0,Minolta Hi‑Matic AF2 35mm Film Camera & Leather Case Untested,Minolta,Film Cameras,For parts or not working,44.95,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,as-is,CA,tcv-colllectibles,98.8,2026-09-05T21:08:43.000Z,,https://www.ebay.ca/itm/158261766260?hash=item24d922e874:g:G7EAAeSwgwRql3n5,https://i.ebayimg.com/images/g/G7EAAeSwgwRql3n5/s-l225.jpg
残件/按现状,50.0,Minolta Autopak-8 D4 Super 8 Camera Film | Untested,Minolta,Vintage Cameras,,49.99,CAD,FIXED_PRICE,3,1600,as-is,CA,ed_0409,100.0,2026-09-06T04:35:10.000Z,,https://www.ebay.ca/itm/377474969245?hash=item57e342ee9d:g:22kAAeSwLrNqm0AW,https://i.ebayimg.com/images/g/22kAAeSwLrNqm0AW/s-l225.jpg
查无市价,50.0,Fujifilm Zoom Date 60W 35mm Point & Shoot Film Camera Tested,Fujifilm,Film Cameras,Used,59.99,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,,CA,306videogames,100.0,2026-09-06T06:52:38.000Z,,https://www.ebay.ca/itm/820093433893?hash=itembef160b825:g:nNcAAeSw69pqnM2v,https://i.ebayimg.com/images/g/nNcAAeSw69pqnM2v/s-l225.jpg
查无市价,50.0,Vintage Pentax MZ-50 SLR Film Camera + SMC Pentax-FA 28-80mm Lens & Lowepro Bag,Pentax,Vintage Cameras,,128.24,CAD,FIXED_PRICE,10,1600,mount:pentax k,CA,inspector-jon,99.6,2026-09-05T22:34:13.000Z,,https://www.ebay.ca/itm/820092313867?hash=itembef14fa10b:g:HBgAAeSwlOZqc875,https://i.ebayimg.com/images/g/HBgAAeSwlOZqc875/s-l225.jpg
查无市价,50.0,Pentax MZ-M 35mm Film Camera SMC Pentax Lens Opticam 135mm Lens Case Manual,Pentax,Film Cameras,Used,129.99,CAD,"FIXED_PRICE,BEST_OFFER",2,1600,mount:pentax k,CA,timo_finders_market,100.0,2026-09-05T04:50:29.000Z,,https://www.ebay.ca/itm/398360980763?hash=item5cc02a2d1b:g:158AAeSwE~dqI3MQ,https://i.ebayimg.com/images/g/158AAeSwE~dqI3MQ/s-l225.jpg
残件/按现状;打包杂件,44.0,Lot Of 6 Cameras For Parts. Canon Powershot-Olympus-Sony-Instax-Kodak.,Canon,Digital Cameras,For parts or not working,64.0,CAD,"FIXED_PRICE,BEST_OFFER",15,1599,as-is;underpriced(med 200),CA,a.r.tindustries,100.0,2026-09-05T23:07:08.000Z,,https://www.ebay.ca/itm/178471292091?hash=item298db7ccbb:g:VlkAAeSwaM5qnJ-p,https://i.ebayimg.com/images/g/VlkAAeSwaM5qnJ-p/s-l225.jpg
残件/按现状,44.0,Canon PowerShot SD1200 IS Digital ELPH 10.0MP Camera - Lens Error Parts/Repair,Canon,Digital Cameras,For parts or not working,74.89,CAD,"FIXED_PRICE,BEST_OFFER",8,1599,underpriced(med 200),CA,asmatic-80,99.7,2026-09-06T04:06:57.000Z,,https://www.ebay.ca/itm/137704593319?hash=item200fd557a7:g:2AUAAeSwMk1qnGnw,https://i.ebayimg.com/images/g/2AUAAeSwMk1qnGnw/s-l225.jpg
打包杂件,44.0,Canon EOS 3000 35mm SLR Film Camera Bundle w/ 28-80mm Zoom Lens & Camera Bag,Canon,Film Cameras,Used,99.99,CAD,"FIXED_PRICE,BEST_OFFER",23,1600,,CA,reuseitbc,100.0,2026-09-05T17:21:12.000Z,,https://www.ebay.ca/itm/178470663071?hash=item298dae339f:g:JqEAAeSwpfhqnE7a,https://i.ebayimg.com/images/g/JqEAAeSwpfhqnE7a/s-l225.jpg
查无市价,40.0,Vintage Kodak Instamatic M22 Non Reflex Movie Camera Black Silver Classic Design,Kodak,Vintage Cameras,,35.0,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,,CA,valuestore1775,100.0,2026-09-06T04:59:29.000Z,,https://www.ebay.ca/itm/128064897944?hash=item1dd1434398:g:TmoAAeSwJaxqnPJK,https://i.ebayimg.com/images/g/TmoAAeSwJaxqnPJK/s-l225.jpg
残件/按现状,40.0,Vintage Kodak Tele-Ektralite 600 110 Film Camera Outfit Box Manual Untested,Kodak,Vintage Cameras,,37.0,CAD,FIXED_PRICE,3,1600,as-is,CA,martiniticad,100.0,2026-09-06T08:08:17.000Z,,https://www.ebay.ca/itm/398364968241?hash=item5cc0670531:g:bCoAAeSw6FJqcEu7,https://i.ebayimg.com/images/g/bCoAAeSw6FJqcEu7/s-l225.jpg
残件/按现状,40.0,Polaroid Sun600 Instant Camera (Untested),Polaroid,Vintage Cameras,,49.63,CAD,FIXED_PRICE,3,1600,as-is,CA,mrsicksales,98.4,2026-09-06T01:55:56.000Z,,https://www.ebay.ca/itm/206538662522?hash=item3016a9e27a:g:M4gAAOSwPbRmRCR1,https://i.ebayimg.com/images/g/M4gAAOSwPbRmRCR1/s-l225.jpg
打包杂件,38.0,Minolta Maxxum 7000 35mm SLR AF 50mm f/1.7 70-210mm f/4 Beercan Bundle Tested,Minolta,Film Cameras,Used,249.99,CAD,"FIXED_PRICE,BEST_OFFER",23,1600,,CA,306videogames,100.0,2026-09-06T07:11:06.000Z,,https://www.ebay.ca/itm/820093461296?hash=itembef1612330:g:tjYAAeSwHQBqnKMm,https://i.ebayimg.com/images/g/tjYAAeSwHQBqnKMm/s-l225.jpg
残件/按现状,34.0,"Olympus FE-330 8.0 MP Digital Camera (Untested, For Parts/Repair)",Olympus,Digital Cameras,For parts or not working,28.19,CAD,FIXED_PRICE,7,1600,mount:sony e;as-is,CA,sourced_items_online_store,100.0,2026-09-05T17:10:39.000Z,,https://www.ebay.ca/itm/407195452388?hash=item5ecebd83e4:g:sZwAAeSwWoVqnEoV,https://i.ebayimg.com/images/g/sZwAAeSwWoVqnEoV/s-l225.jpg
