寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,44.0,Vintage Praktica LLC 35mm SLR Camera Pentacon Electric 50mm 1:1.8 Lens M42,Praktica,Film Cameras,For parts or not working,0.0,USD,AUCTION,21,1600,mount:m42;auction,CA,never_enough_teddies,100.0,2026-09-11T05:50:09.000Z,2026-09-21T05:50:09.000Z,https://www.ebay.ca/itm/128073431265?hash=item1dd1c578e1:g:MdAAAeSwnotqo5aq,https://i.ebayimg.com/images/g/MdAAAeSwnotqo5aq/s-l225.jpg
残件/按现状,44.0,Sony Handycam DCR-HC26 Mini DV Digital Video Camera *Bad* Touchscreen FOR REPAIR,Sony,Camcorders,For parts or not working,41.39,CAD,"FIXED_PRICE,BEST_OFFER",13,1600,as-is;underpriced(med 198),CA,hugelhouse,99.2,2026-09-11T16:11:42.000Z,,https://www.ebay.ca/itm/398384576795?hash=item5cc192391b:g:yAUAAeSwkUhqpCeE,https://i.ebayimg.com/images/g/yAUAAeSwkUhqpCeE/s-l225.jpg
残件/按现状,44.0,Broken Canon PowerShot A2300 HD 16.0MP Digital Point-And-Shoot Camera LCD Issue,Canon,Digital Cameras,For parts or not working,69.99,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,as-is;underpriced(med 200),CA,spot1970,100.0,2026-09-11T13:30:04.000Z,,https://www.ebay.ca/itm/168680848039?hash=item2746297aa7:g:DYwAAeSw5Q9qpAFE,https://i.ebayimg.com/images/g/DYwAAeSw5Q9qpAFE/s-l225.jpg
残件/按现状,44.0,Canon Sure Shot 80 Tele Film Camera Black Vintage 35mm Point & Shoot Untested,Canon,Film Cameras,Used,75.0,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,as-is,CA,chw.thrifts,99.3,2026-09-11T14:16:59.000Z,,https://www.ebay.ca/itm/206550165233?hash=item30175966f1:g:IOAAAeSwn35qpA1a,https://i.ebayimg.com/images/g/IOAAAeSwn35qpA1a/s-l225.jpg
残件/按现状,44.0,Canon Sure Shot Zoom-S 35mm Film Camera Black 38-60mm Zoom Lens AF - Untested,Canon,Film Cameras,Used,90.69,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,as-is,CA,simplylifehacks,100.0,2026-09-11T14:35:13.000Z,,https://www.ebay.ca/itm/137724999403?hash=item20110cb6eb:g:V6YAAeSwSmdqpBBF,https://i.ebayimg.com/images/g/V6YAAeSwSmdqpBBF/s-l225.jpg
查无市价,40.0,Vintage Polaroid Amigo 620 Tan Instant 600 Film Land Camera w/ Strap,Polaroid,Vintage Cameras,,24.95,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,peachla_55,99.1,2026-09-11T22:50:32.000Z,,https://www.ebay.ca/itm/377489410740?hash=item57e41f4ab4:g:LigAAeSwYHhqpIUi,https://i.ebayimg.com/images/g/LigAAeSwYHhqpIUi/s-l225.jpg
残件/按现状,40.0,VINTAGE 800 POLAROID LAND CAMERA WITH WINK-LIGHT FLASH MODEL 110A UNTESTED NICE,Polaroid,Vintage Cameras,,34.99,CAD,FIXED_PRICE,13,1600,as-is,CA,xs_outlet,100.0,2026-09-12T00:53:03.000Z,,https://www.ebay.ca/itm/158282706656?hash=item24da626ee0:g:MFgAAeSwShxqpKER,https://i.ebayimg.com/images/g/MFgAAeSwShxqpKER/s-l225.jpg
残件/按现状,40.0,sony cybershot dsc-w310 12.1mp digital camera - For parts - READ,Sony,Digital Cameras,For parts or not working,49.99,CAD,"FIXED_PRICE,BEST_OFFER",4,640,as-is;underpriced(med 180),CA,johnwhitecar,100.0,2026-09-11T17:01:50.000Z,,https://www.ebay.ca/itm/237063178229?hash=item37321107f5:g:gl8AAeSwzhpqpDHF,https://i.ebayimg.com/images/g/gl8AAeSwzhpqpDHF/s-l225.jpg
查无市价,40.0,Vintage c.1939 Kodak Vigilant Folding Camera - Dakon Shutter / Anastigmat f/8.8,Kodak,Vintage Cameras,,50.0,CAD,FIXED_PRICE,11,1600,,CA,natalia_canada,97.2,2026-09-11T20:34:01.000Z,,https://www.ebay.ca/itm/366663167808?hash=item555ed3ef40:g:6Q8AAeSweKZqpGU2,https://i.ebayimg.com/images/g/6Q8AAeSweKZqpGU2/s-l225.jpg
查无市价,40.0,Polaroid 2200FF 35mm Film Camera 28mm F5.6 Point & Shoot Vintage Retro,Polaroid,Film Cameras,Used,55.0,CAD,FIXED_PRICE,4,1600,,CA,yourfindsvintage,100.0,2026-09-11T13:10:32.000Z,,https://www.ebay.ca/itm/318856686429?hash=item4a3d56eb5d:g:L~4AAeSwINFqo~yX,https://i.ebayimg.com/images/g/L~4AAeSwINFqo~yX/s-l225.jpg
查无市价,38.0,Vintage Yashica Kyocera TWINTEC Twin Tec AF 33mm/53mm 35mm Lens Camera . Nice,Yashica,Film Cameras,Used,0.0,USD,AUCTION,9,1600,auction,CA,mix_auction2007,100.0,2026-09-11T15:42:47.000Z,2026-09-18T15:42:47.000Z,https://www.ebay.ca/itm/377488787677?hash=item57e415c8dd:g:l~cAAeSw3B1qlafb,https://i.ebayimg.com/images/g/l~cAAeSw3B1qlafb/s-l225.jpg
打包杂件,38.0,Canon FTb QL SLR Film Camera Vintage 18-28mm Lens Teleconverter Bundle Vintage,Canon,Film Cameras,Used,166.5,CAD,"FIXED_PRICE,BEST_OFFER",15,1333,,CA,homerevivalbc,100.0,2026-09-11T20:42:03.000Z,,https://www.ebay.ca/itm/137726051639?hash=item20111cc537:g:BMgAAeSwy7NqIGNz,https://i.ebayimg.com/images/g/BMgAAeSwy7NqIGNz/s-l225.jpg
残件/按现状,38.0,Minolta Autocord 6x6 Medium Format TLR Camera – For Parts / As Is,Minolta,Film Cameras,Used,259.0,CAD,FIXED_PRICE,11,1600,as-is,CA,ridgewoodray,100.0,2026-09-11T16:51:45.000Z,,https://www.ebay.ca/itm/267782571187?hash=item3e5915c4b3:g:M4EAAeSwKjZqpDFh,https://i.ebayimg.com/images/g/M4EAAeSwKjZqpDFh/s-l225.jpg
查无市价,34.0,TTArtisan 35mm f/0.95 Manual Focus Lens Fuji X mount,Fuji,Lenses,Used,170.0,CAD,"FIXED_PRICE,BEST_OFFER",2,1345,mount:fuji x,CA,dudwynnbran,100.0,2026-09-11T14:19:53.000Z,,https://www.ebay.ca/itm/307173778994?hash=item4784fbe632:g:4dMAAeSw4lxqpA2t,https://i.ebayimg.com/images/g/4dMAAeSw4lxqpA2t/s-l225.jpg
型号不明,34.0,Canon EF Extender EF 1.4X III Fixed/Prime Lens,Canon,Lenses,Used,349.99,CAD,FIXED_PRICE,6,1500,mount:canon ef,CA,paymore_brampton,100.0,2026-09-11T22:07:53.000Z,,https://www.ebay.ca/itm/206550859739?hash=item301763ffdb:g:SaIAAeSwANVqpHv5,https://i.ebayimg.com/images/g/SaIAAeSwANVqpHv5/s-l225.jpg
残件/按现状,30.0,Samyang AF 28-70mm f/3.5-4.5 AF Zoom Lens Camera Lens Untested As-Is Vintage VTG,Samyang,Lenses,For parts or not working,29.99,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,as-is,CA,freshlysnazzed,100.0,2026-09-11T23:00:01.000Z,,https://www.ebay.ca/itm/377484267523?hash=item57e3d0d003:g:4YkAAeSwv8BqoYN2,https://i.ebayimg.com/images/g/4YkAAeSwv8BqoYN2/s-l225.jpg
残件/按现状,30.0,Nikon COOLPIX S3000 12.0MP Digital Point And Shoot Camera As Is,Nikon,Digital Cameras,For parts or not working,79.99,CAD,"FIXED_PRICE,BEST_OFFER",12,1600,as-is,CA,picks_86,99.2,2026-09-11T06:00:04.000Z,,https://www.ebay.ca/itm/188915488139?hash=item2bfc3d958b:g:-ZYAAeSwKkFpLpHN,https://i.ebayimg.com/images/g/-ZYAAeSwKkFpLpHN/s-l225.jpg
型号不明,28.0,Leitz Wetzlar 14135 extenders 517,Leitz,Lenses,Used,1200.0,CAD,FIXED_PRICE,1,1600,,CA,macd9310,0.0,2026-09-11T15:07:03.000Z,,https://www.ebay.ca/itm/237063047656?hash=item37320f09e8:g:ryQAAeSwx9pqpBV5,https://i.ebayimg.com/images/g/ryQAAeSwx9pqpBV5/s-l225.jpg
型号不明,24.0,Canon RF 100-400 F5.6-8 IS USM,Canon,Lenses,Neuf,799.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,mount:canon rf,CA,benc28,0.0,2026-09-11T10:25:16.000Z,,https://www.ebay.ca/itm/318850137590?hash=item4a3cf2fdf6:g:YXMAAeSwPMBqodwX,https://i.ebayimg.com/images/g/YXMAAeSwPMBqodwX/s-l225.jpg
图片过小,22.0,Olympus SP-590UZ 26X Zoom Digital Camera 12.0MP Tested and Works,Olympus,Digital Cameras,Used,69.99,CAD,"FIXED_PRICE,BEST_OFFER",4,506,,CA,mediapluscanada,99.1,2026-09-11T12:35:05.000Z,,https://www.ebay.ca/itm/117407252111?hash=item1b56047e8f:g:3rQAAeSw32Nqo~Ty,https://i.ebayimg.com/images/g/3rQAAeSw32Nqo~Ty/s-l225.jpg
型号不明,18.0,Samsung AF Zoom 1050 35mm Point & Shoot Film Camera + Genuine Case - Tested,,Film Cameras,Used,43.88,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,,CA,viewfinder_vault,100.0,2026-09-11T15:42:13.000Z,,https://www.ebay.ca/itm/188916947514?hash=item2bfc53da3a:g:p9cAAeSwe69p~ixT,https://i.ebayimg.com/images/g/p9cAAeSwe69p~ixT/s-l225.jpg
型号不明,18.0,-US Duty Paid- Sears Auto TLS 35mm SLR Film Camera With M42 50mm f/1.4 EE Lens,,Vintage Cameras,,83.23,CAD,FIXED_PRICE,6,1600,mount:m42,CA,bibopom,100.0,2026-09-12T01:13:11.000Z,,https://www.ebay.ca/itm/800647956613?hash=itemba6a564885:g:n5QAAeSw90JqpKaD,https://i.ebayimg.com/images/g/n5QAAeSw90JqpKaD/s-l225.jpg
型号不明,17.0,Vintage Kaligar H.C. 52mm f3.5 Lens for Fujita Kalmar 66 Screw Mount - HAZE,,Vintage Lenses,,89.96,CAD,"FIXED_PRICE,BEST_OFFER",6,910,mount:ltm/l39;52mm;as-is,CA,allofthethingsandstuff,100.0,2026-09-11T19:13:02.000Z,,https://www.ebay.ca/itm/188917627558?hash=item2bfc5e3aa6:g:KR0AAeSw4jxqpFK3,https://i.ebayimg.com/images/g/KR0AAeSw4jxqpFK3/s-l225.jpg
残件/按现状;打包杂件,16.0,Lot Of 6 Cameras For Parts. Canon A450 A430 A460 A520 A570 IS A530 Read Details,Canon,Digital Cameras,For parts or not working,0.0,USD,AUCTION,12,1599,as-is;auction,CA,underthemat99,100.0,2026-09-11T18:59:03.000Z,2026-09-18T18:59:03.000Z,https://www.ebay.ca/itm/237063378543?hash=item373214166f:g:2O8AAeSwHWVqpE5W,https://i.ebayimg.com/images/g/2O8AAeSwHWVqpE5W/s-l225.jpg
查无市价,16.0,Fujifilm FinePix S800 Digital Camera 8MP 10x Optical Zoom Tested,Fujifilm,Digital Cameras,Used,173.39,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,,CA,volodymystet0,100.0,2026-09-12T02:09:09.000Z,,https://www.ebay.ca/itm/318859228180?hash=item4a3d7db414:g:3-YAAeSwr9JqpLQK,https://i.ebayimg.com/images/g/3-YAAeSwr9JqpLQK/s-l225.jpg
打包杂件,16.0,Nikon Coolpix AW110 16 MP Digital Camera Bundle Excellent Condition Works Great!,Nikon,Digital Cameras,Used,329.0,CAD,"FIXED_PRICE,BEST_OFFER",12,1599,,CA,mikes_stuff2go,100.0,2026-09-12T04:39:37.000Z,,https://www.ebay.ca/itm/407210733766?hash=item5ecfa6b0c6:g:FuYAAeSwj0lqpNbF,https://i.ebayimg.com/images/g/FuYAAeSwj0lqpNbF/s-l225.jpg
打包杂件,16.0,Nikon Coolpix AW110 Blue 5x Optical Zoom Waterproof Digital Camera Works Bundle,Nikon,Digital Cameras,Used,350.0,CAD,"FIXED_PRICE,BEST_OFFER",17,1600,,CA,onlynicestuffs,100.0,2026-09-11T11:26:15.000Z,,https://www.ebay.ca/itm/800645157404?hash=itemba6a2b921c:g:p68AAeSweGNqDNmA,https://i.ebayimg.com/images/g/p68AAeSweGNqDNmA/s-l225.jpg
查无市价,14.0,Super Rare Angenieux S21 50mm F1.5 Exakta Mount Lens WOW!,Exakta,Lenses,Used,17450.0,CAD,"FIXED_PRICE,BEST_OFFER",15,906,,CA,hit-camera-ltd,99.3,2026-09-11T18:02:03.000Z,,https://www.ebay.ca/itm/307174119133?hash=item47850116dd:g:4y4AAeSwdv9qpEHz,https://i.ebayimg.com/images/g/4y4AAeSwdv9qpEHz/s-l225.jpg
打包杂件,12.0,Vintage Fujica 35 FS 35mm Camera Fujinon 35mm f/2.8 + GAF Pana-Vue 2 Lot,,Film Cameras,Used,79.99,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,timo_finders_market,100.0,2026-09-12T03:57:03.000Z,,https://www.ebay.ca/itm/398386287803?hash=item5cc1ac54bb:g:3moAAeSwxfNqpMeN,https://i.ebayimg.com/images/g/3moAAeSwxfNqpMeN/s-l225.jpg
残件/按现状,12.0,Sony Cybershot DSC-W580 Compact Digital Camera 16.1 For Repair Working READ,Sony,Digital Cameras,For parts or not working,120.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,as-is,CA,dus-6525,100.0,2026-09-11T18:44:40.000Z,,https://www.ebay.ca/itm/336789810279?hash=item4e6a3cac67:g:1hYAAeSwW2dqpEsA,https://i.ebayimg.com/images/g/1hYAAeSwW2dqpEsA/s-l225.jpg
残件/按现状;打包杂件,12.0,Vintage Camera Point And Shoot Digital Camera Lot Untested Parts Repair,,Film Cameras,For parts or not working,150.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,as-is,CA,bubba-games,99.3,2026-09-11T21:23:29.000Z,,https://www.ebay.ca/itm/206550783993?hash=item301762d7f9:g:fDQAAeSwVyhqpHEQ,https://i.ebayimg.com/images/g/fDQAAeSwVyhqpHEQ/s-l225.jpg
型号不明,8.0,"Cokin filter size A 197 Sunset 1, new in original hard case and package",,Lenses,New,24.99,CAD,"FIXED_PRICE,BEST_OFFER",2,1600,,CA,picks_86,99.2,2026-09-11T06:06:18.000Z,,https://www.ebay.ca/itm/188915499321?hash=item2bfc3dc139:g:Q-UAAeSw9jdpGSnT,https://i.ebayimg.com/images/g/Q-UAAeSw9jdpGSnT/s-l225.jpg
查无市价,6.0,Sony Cyber-shot Sony DSC-RX1 24.3MP Digital Camera,Sony,Digital Cameras,Used,0.0,USD,AUCTION,9,1334,auction,CA,l-dubz,100.0,2026-09-11T18:41:37.000Z,2026-09-18T18:41:37.000Z,https://www.ebay.ca/itm/307174161269?hash=item478501bb75:g:oKkAAeSwvlVqpEbK,https://i.ebayimg.com/images/g/oKkAAeSwvlVqpEbK/s-l225.jpg
残件/按现状;打包杂件;图片不足,6.0,"lot of digital and film cameras - Kodak, Samsung, HP, Canon - FOR PARTS UNTESTED",Kodak,Digital Cameras,For parts or not working,0.0,USD,"AUCTION,BEST_OFFER",1,640,as-is;auction,CA,johnwhitecar,100.0,2026-09-11T17:32:38.000Z,2026-09-16T17:32:38.000Z,https://www.ebay.ca/itm/237063212610?hash=item3732118e42:g:KWEAAeSwkxFqpDoJ,https://i.ebayimg.com/images/g/KWEAAeSwkxFqpDoJ/s-l225.jpg
打包杂件,6.0,Sony CyberShot Digital Camera DSC-F828 8MP Carl Zeiss Bundle Charger,Sony,Digital Cameras,Used,0.0,USD,"AUCTION,BEST_OFFER",8,1600,auction,CA,gilesjunk,100.0,2026-09-11T13:29:28.000Z,2026-09-18T13:29:28.000Z,https://www.ebay.ca/itm/237062913333?hash=item37320cfd35:g:HeoAAeSwkkRqow~e,https://i.ebayimg.com/images/g/HeoAAeSwkkRqow~e/s-l225.jpg
查无市价,6.0,Panasonic Lumix DMC-ZS45 16MP WiFi Digital Camera Black Tested W/ Battery / SD,Panasonic,Digital Cameras,Used,220.0,CAD,FIXED_PRICE,8,1599,,CA,oldstylesales,99.8,2026-09-11T17:26:31.000Z,,https://www.ebay.ca/itm/257737041687?hash=item3c02532717:g:fjcAAeSwx9pqpDXU,https://i.ebayimg.com/images/g/fjcAAeSwx9pqpDXU/s-l225.jpg
型号不明,6.0,nikon z fc,Nikon,Digital Cameras,Used,1050.0,CAD,FIXED_PRICE,7,1600,,CA,deepcvi_20,100.0,2026-09-11T12:50:01.000Z,,https://www.ebay.ca/itm/147566109867?hash=item225ba024ab:g:DDAAAeSwwlhqo~hV,https://i.ebayimg.com/images/g/DDAAAeSwwlhqo~hV/s-l225.jpg
型号不明,2.0,Lorex HR AIS Color Camera Model MC 6996 12V DC 250MA Used,,Digital Cameras,Used,39.99,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,mount:nikon f,CA,epscan_industrial,100.0,2026-09-11T21:52:28.000Z,,https://www.ebay.ca/itm/227517509706?hash=item34f919b04a:g:tCYAAeSwHahqpHe3,https://i.ebayimg.com/images/g/tCYAAeSwHahqpHe3/s-l225.jpg
型号不明,0.0,Vintage MoviePix HD Digital Video Camcorder Black Silver 8MP MP5A4 Works,,Camcorders,Used,39.99,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,,CA,crazyfunfinds,100.0,2026-09-11T04:06:08.000Z,,https://www.ebay.ca/itm/318855391698?hash=item4a3d4329d2:g:0AUAAeSw~6dqo3zd,https://i.ebayimg.com/images/g/0AUAAeSw~6dqo3zd/s-l225.jpg
型号不明,-4.0,Vintage Casio Exilim EX-Z75 Camera 7.2MP 3x Opt Zoom W Batt + Charger + 4GB SD .,,Digital Cameras,Used,38.77,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,delmer3,99.4,2026-09-11T19:49:19.000Z,,https://www.ebay.ca/itm/287580792479?hash=item42f526a69f:g:sSUAAeSwahRqpFqb,https://i.ebayimg.com/images/g/sSUAAeSwahRqpFqb/s-l225.jpg
型号不明,-4.0,LOREX OUTDOOR IR BULLET CAMERA MC6930 12V DC 300 MA USED,,Digital Cameras,Used,39.99,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,,CA,epscan_industrial,100.0,2026-09-11T21:45:57.000Z,,https://www.ebay.ca/itm/227517505130?hash=item34f9199e6a:g:qr0AAeSwdo1qpHZs,https://i.ebayimg.com/images/g/qr0AAeSwdo1qpHZs/s-l225.jpg
型号不明,-4.0,LOREX OUTDOOR IR BULLET CAMERA MC6940 12V DC 300 MA USED,,Digital Cameras,Used,39.99,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,epscan_industrial,100.0,2026-09-11T21:44:44.000Z,,https://www.ebay.ca/itm/227517503778?hash=item34f9199922:g:pcEAAeSwn35qpHXA,https://i.ebayimg.com/images/g/pcEAAeSwn35qpHXA/s-l225.jpg
型号不明,-4.0,SAMSUNG DIGITAL COLOR CAMERA W/LENS SCB-5003N,,Digital Cameras,Used,54.1,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,,CA,good_deal_center,99.7,2026-09-11T18:09:10.000Z,,https://www.ebay.ca/itm/820115101263?hash=itembef2ab564f:g:LmYAAeSwN55qpEJd,https://i.ebayimg.com/images/g/LmYAAeSwN55qpEJd/s-l225.jpg
型号不明,-4.0,Schneider-Kreuznach Super Angulon 65mm f/5.6,,Lenses,Used,400.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1000,,CA,pasta-machine,100.0,2026-09-12T00:43:51.000Z,,https://www.ebay.ca/itm/117408111666?hash=item1b56119c32:g:mYsAAeSwKxVqpJ6H,https://i.ebayimg.com/images/g/mYsAAeSwKxVqpJ6H/s-l225.jpg
查无市价,-4.0,Panasonic Lumix DMC-ZS60 18MP 30x Leica Zoom 4K WiFi Digital Travel Camera,Panasonic,Digital Cameras,Used,450.0,CAD,"FIXED_PRICE,BEST_OFFER",23,1600,,CA,frankyandjune,99.2,2026-09-11T14:49:41.000Z,,https://www.ebay.ca/itm/298664268189?hash=item4589c7119d:g:L4IAAeSw2YZqpBJY,https://i.ebayimg.com/images/g/L4IAAeSw2YZqpBJY/s-l225.jpg
打包杂件,-4.0,"Panasonic LUMIX DMC-L1 & Leica 14-50 2.8/3.5 Bundle, Excellent, All accessories.",Panasonic,Digital Cameras,Used,649.0,CAD,"FIXED_PRICE,BEST_OFFER",0,1600,,CA,gusmur,100.0,2026-09-11T18:22:28.000Z,,https://www.ebay.ca/itm/206550506483?hash=item30175e9bf3:g:1LsAAeSwL3VqiOsr,https://i.ebayimg.com/images/g/1LsAAeSwL3VqiOsr/s-l225.jpg
残件/按现状;打包杂件,-5.0,Digital Camera Lot of 8 - Sony Canon Olympus Fujifilm Casio Kodak PARTS REPAIR,Sony,Digital Cameras,For parts or not working,85.87,CAD,"FIXED_PRICE,BEST_OFFER",9,1200,neg,CA,dootz140,100.0,2026-09-11T14:07:38.000Z,,https://www.ebay.ca/itm/117407344483?hash=item1b5605e763:g:XbYAAeSweP9qo~xS,https://i.ebayimg.com/images/g/XbYAAeSweP9qo~xS/s-l225.jpg
