寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,40.0,Sony Cyber-shot DSC-S500 6.0MP Digital Camera - Silver - READ DESCRIPTION,Sony,Digital Cameras,For parts or not working,40.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,underpriced(med 198),CA,treasurehunterqc,100.0,2026-09-24T00:49:30.000Z,,https://www.ebay.ca/itm/188975889720?hash=item2bffd73d38:g:y-0AAeSw6sNqtHIr,https://i.ebayimg.com/images/g/y-0AAeSw6sNqtHIr/s-l225.jpg
残件/按现状,40.0,Vintage Polaroid Sun 600 LMS Instant Film Camera - Classic 600 Series Untested,Polaroid,Film Cameras,Used,44.99,CAD,FIXED_PRICE,4,1536,as-is,CA,triforcevideogames,99.4,2026-09-23T18:01:31.000Z,,https://www.ebay.ca/itm/168715086615?hash=item274833eb17:g:4JoAAeSwsEpqtBQ7,https://i.ebayimg.com/images/g/4JoAAeSwsEpqtBQ7/s-l225.jpg
残件/按现状,40.0,UNTESTED Vintage Polaroid Spectra System & Impulse Cameras w/ Case For Parts,Polaroid,Vintage Cameras,,49.99,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,as-is,CA,trendflowpicker,100.0,2026-09-23T06:37:00.000Z,,https://www.ebay.ca/itm/800703279018?hash=itemba6da26faa:g:lAsAAeSwO7Jqs3MK,https://i.ebayimg.com/images/g/lAsAAeSwO7Jqs3MK/s-l225.jpg
查无市价,40.0,Minolta Vectis V Lens 25-150mm F4-6.3 APS-C Film Hood Box Clean USA Duty Paid,Minolta,Lenses,Used,50.0,CAD,"FIXED_PRICE,BEST_OFFER",11,1512,,CA,phoenixrecommerceco,98.3,2026-09-23T22:17:10.000Z,,https://www.ebay.ca/itm/198662666483?hash=item2e4137b8f3:g:R7UAAeSwJ5VqtE7i,https://i.ebayimg.com/images/g/R7UAAeSwJ5VqtE7i/s-l225.jpg
查无市价,38.0,Fuji DL-300 35mm Film Camera 35mm f/2.8 Autofocus Point and Shoot Tested,Fuji,Film Cameras,Used,190.38,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,,CA,volodymystet0,100.0,2026-09-24T01:42:42.000Z,,https://www.ebay.ca/itm/318910443000?hash=item4a408b2df8:g:ImoAAeSwSb1qtH~W,https://i.ebayimg.com/images/g/ImoAAeSwSb1qtH~W/s-l225.jpg
打包杂件,36.0,"Fujifilm Instax Mini SE Instant Film Camera Bundle, Green - Portable",Fujifilm,Vintage Cameras,,86.0,CAD,FIXED_PRICE,2,1600,low-feedback,CA,vipoutletcanada,93.3,2026-09-23T17:15:30.000Z,,https://www.ebay.ca/itm/237086430864?hash=item373373d690:g:z3oAAeSwxgxqtAl1,https://i.ebayimg.com/images/g/z3oAAeSwxgxqtAl1/s-l225.jpg
查无市价,34.0,"Kodak Reflex II Camera, Leather Field Case, 80mm f/3.5 Anastar Lens, Box, Manual",Kodak,Vintage Cameras,,129.0,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,,CA,rickybike,100.0,2026-09-23T20:52:35.000Z,,https://www.ebay.ca/itm/307195374920?hash=item4786456d48:g:j74AAeSweiRqtDh1,https://i.ebayimg.com/images/g/j74AAeSweiRqtDh1/s-l225.jpg
查无市价,28.0,Fujifilm GA645Wi Professional,Fujifilm,Vintage Cameras,,1850.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,,CA,prv-art,100.0,2026-09-23T23:18:31.000Z,,https://www.ebay.ca/itm/128095382603?hash=item1dd3146c4b:g:9l8AAeSwi6RqtFxh,https://i.ebayimg.com/images/g/9l8AAeSwi6RqtFxh/s-l225.jpg
查无市价,26.0,Canon ZR100 MiniDV Digital Video Camcorder Silver 20x Optical Zoom NTSC Handheld,Canon,Camcorders,Used,119.97,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,olivers-outlet,99.5,2026-09-23T22:34:50.000Z,,https://www.ebay.ca/itm/137771992650?hash=item2013d9c64a:g:8REAAeSwhVlqjdHM,https://i.ebayimg.com/images/g/8REAAeSwhVlqjdHM/s-l225.jpg
查无市价,24.0,Laowa 90mm FFii F2.8 CA-Dreamer Macro 2x - Canon RF mount - Excellent+,Canon,Lenses,Used,499.0,CAD,FIXED_PRICE,6,1600,mount:canon rf,CA,goodusedcameras,100.0,2026-09-24T05:48:51.000Z,,https://www.ebay.ca/itm/206578476243?hash=item30190964d3:g:EvQAAeSwm3xqsfcg,https://i.ebayimg.com/images/g/EvQAAeSwm3xqsfcg/s-l225.jpg
打包杂件,20.0,Canon ES8200V 8mm Hi8 Camcorder Video Camera Player VCR Bundle Tested Working,Canon,Camcorders,Used,179.94,CAD,"FIXED_PRICE,BEST_OFFER",21,1600,,CA,lea790978,98.3,2026-09-24T03:13:27.000Z,,https://www.ebay.ca/itm/188976400974?hash=item2bffdf0a4e:g:uBIAAeSwdapqtJTv,https://i.ebayimg.com/images/g/uBIAAeSwdapqtJTv/s-l225.jpg
查无市价,19.0,Hasselblad Lunar + Hasselblad LF 18-55mm f/3.5-5.6 OSS with bag and accessories,Hasselblad,Digital Cameras,Used,2800.0,CAD,FIXED_PRICE,6,1600,55mm,CA,op_5291,0.0,2026-09-23T19:27:00.000Z,,https://www.ebay.ca/itm/307195255491?hash=item4786439ac3:g:~28AAeSwSrJqtCZm,https://i.ebayimg.com/images/g/~28AAeSwSrJqtCZm/s-l225.jpg
型号不明,18.0,Samsung AF Zoom 105S 35mm Film Point And Shoot Camera,,Film Cameras,Used,27.99,CAD,FIXED_PRICE,3,1500,,CA,654.the.store,100.0,2026-09-24T10:12:44.000Z,,https://www.ebay.ca/itm/407241358093?hash=item5ed179fb0d:g:koEAAeSwX0Nqs9zs,https://i.ebayimg.com/images/g/koEAAeSwX0Nqs9zs/s-l225.jpg
型号不明,18.0,Collectable Vintage Club 409 compact film camera 35mm,,Vintage Cameras,,30.79,CAD,FIXED_PRICE,6,1440,,CA,encoreforyou,97.8,2026-09-23T06:32:25.000Z,,https://www.ebay.ca/itm/117426676559?hash=item1b572ce34f:g:pgEAAOSwFtJnHmME,https://i.ebayimg.com/images/g/pgEAAOSwFtJnHmME/s-l225.jpg
型号不明,18.0,Samsung Slim Zoom 70G 35mm point and shoot film camera Tripod socket Timer,,Film Cameras,Used,34.99,CAD,FIXED_PRICE,5,1500,,CA,654.the.store,100.0,2026-09-23T10:16:36.000Z,,https://www.ebay.ca/itm/407238586877?hash=item5ed14fb1fd:g:sFIAAeSwUadqsmv0,https://i.ebayimg.com/images/g/sFIAAeSwUadqsmv0/s-l225.jpg
残件/按现状;型号不明,18.0,Vintage 1970s HANIMEX M300 TL Super 8 Reflex Loadmatic Movie Camera Not Working,,Vintage Cameras,,42.84,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,as-is,CA,adeflo-45,100.0,2026-09-23T07:04:25.000Z,,https://www.ebay.ca/itm/206576147257?hash=item3018e5db39:g:7bwAAeSwq65nxEMJ,https://i.ebayimg.com/images/g/7bwAAeSwq65nxEMJ/s-l225.jpg
型号不明,18.0,Samsung AF ZOOM 1050 35mm Point & Shoot Film Camera - Tested,,Film Cameras,Used,49.99,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,,CA,sammoca,100.0,2026-09-23T21:03:42.000Z,,https://www.ebay.ca/itm/287604310313?hash=item42f68d8129:g:vnoAAeSwZHxqtD2Z,https://i.ebayimg.com/images/g/vnoAAeSwZHxqtD2Z/s-l225.jpg
型号不明,18.0,Vintage Fujica Zoom 8 8mm Movie Camera Fujinon 12-32.5mm Lens Tape Advances,,Vintage Cameras,,54.99,CAD,"FIXED_PRICE,BEST_OFFER",12,1600,,CA,blurredretro,99.6,2026-09-23T22:00:01.000Z,,https://www.ebay.ca/itm/366687450930?hash=item5560467732:g:hdsAAeSwaSpqtAr7,https://i.ebayimg.com/images/g/hdsAAeSwaSpqtAr7/s-l225.jpg
型号不明,18.0,"Fujifilm Fujinon Prime Lens XF50mm F2 R WR, Mid-Range Telephoto Lens for Fujifil",Fujifilm,Lenses,New,500.0,CAD,FIXED_PRICE,3,1080,,CA,zivlar,100.0,2026-09-23T15:35:16.000Z,,https://www.ebay.ca/itm/227535880737?hash=item34fa320221:g:um0AAeSwZ-Rqs~Gv,https://i.ebayimg.com/images/g/um0AAeSwZ-Rqs~Gv/s-l225.jpg
查无市价,16.0,Fujifilm FinePix JX600 Black Digital Camera - 14.0 MP 5x Zoom - Sealed,Fujifilm,Digital Cameras,New,0.0,USD,AUCTION,5,1600,auction,CA,goodwillindustriesontariogreatlakes,99.8,2026-09-23T23:07:00.000Z,2026-09-28T23:07:00.000Z,https://www.ebay.ca/itm/267793459390?hash=item3e59bbe8be:g:v4oAAeSwyBBqs-pK,https://i.ebayimg.com/images/g/v4oAAeSwyBBqs-pK/s-l225.jpg
查无市价,16.0,Canon PowerShot A720 IS Digital Camera - 8.0 MP 6x,Canon,Digital Cameras,Used,0.0,USD,AUCTION,5,1512,auction,CA,goodwillindustriesontariogreatlakes,99.8,2026-09-23T22:47:00.000Z,2026-09-28T22:47:00.000Z,https://www.ebay.ca/itm/800704843356?hash=itemba6dba4e5c:g:UPQAAeSw6t5qs-ti,https://i.ebayimg.com/images/g/UPQAAeSw6t5qs-ti/s-l225.jpg
型号不明,16.0,Vintage Jem Jr. 120 Black + Silver Box,,Vintage Cameras,,69.99,CAD,"FIXED_PRICE,AUCTION",8,1599,auction,CA,ebwheel,100.0,2026-09-24T00:18:52.000Z,2026-10-01T00:18:52.000Z,https://www.ebay.ca/itm/287604555898?hash=item42f691407a:g:NRgAAeSwBRdpXGZF,https://i.ebayimg.com/images/g/NRgAAeSwBRdpXGZF/s-l225.jpg
打包杂件,16.0,Olympus Tough Digital point and shoot Cameras with 512MB xD Picture Card Bundle,Olympus,Digital Cameras,Used,200.0,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,,CA,matps0,100.0,2026-09-23T21:53:29.000Z,,https://www.ebay.ca/itm/407240028006?hash=item5ed165af66:g:DPwAAeSwpT5qtEml,https://i.ebayimg.com/images/g/DPwAAeSwpT5qtEml/s-l225.jpg
打包杂件,12.0,"Vintage Minox A Camera Manuals, Rolf Kasemeier Book & Expired Minocolor Film Lot",,Vintage Cameras,,109.0,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,,CA,scstuffings,100.0,2026-09-23T18:13:02.000Z,,https://www.ebay.ca/itm/336809284675?hash=item4e6b65d443:g:UTgAAeSw1xZqtBZu,https://i.ebayimg.com/images/g/UTgAAeSw1xZqtBZu/s-l225.jpg
打包杂件,12.0,Sony Cyber-shot DSC-H50 9.1MP Bridge Camera Bundle 3 Batts 64GB Hood Bag Tested,Sony,Digital Cameras,Used,135.0,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,,CA,jdfxn_96,100.0,2026-09-24T05:39:21.000Z,,https://www.ebay.ca/itm/198663341425?hash=item2e41420571:g:ydMAAeSwtbVqtLbk,https://i.ebayimg.com/images/g/ydMAAeSwtbVqtLbk/s-l225.jpg
型号不明,12.0,Asaca Video Movie Camera Japan ASA-500 w/ Box Instructions Vintage,,Vintage Cameras,,141.01,CAD,"FIXED_PRICE,BEST_OFFER",16,1599,,CA,nutsonormal,100.0,2026-09-24T10:33:35.000Z,,https://www.ebay.ca/itm/147595862981?hash=item225d6623c5:g:4oUAAeSwqPlo8RiB,https://i.ebayimg.com/images/g/4oUAAeSwqPlo8RiB/s-l225.jpg
型号不明,10.0,Vintage Bolex Paillard 8mm Triple Turret Camera,,Vintage Cameras,,299.0,CAD,"FIXED_PRICE,AUCTION",10,1599,auction,CA,ebwheel,100.0,2026-09-24T00:18:52.000Z,2026-10-01T00:18:52.000Z,https://www.ebay.ca/itm/287604555932?hash=item42f691409c:g:CoAAAeSw0OVpXGNI,https://i.ebayimg.com/images/g/CoAAAeSw0OVpXGNI/s-l225.jpg
型号不明,8.0,Magnicon 80-200mm 1:4.5-5.5 Macro,,Lenses,Used,40.99,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,,CA,balboa476,100.0,2026-09-23T16:19:14.000Z,,https://www.ebay.ca/itm/336809158357?hash=item4e6b63e6d5:g:5VgAAeSwNwBqs~rt,https://i.ebayimg.com/images/g/5VgAAeSwNwBqs~rt/s-l225.jpg
型号不明,8.0,Domiplan 50mm f2.8 M42 Mount Automatic Lens Manual Focus Good Condition,,Lenses,Used,84.99,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,mount:m42,CA,blurredretro,99.6,2026-09-23T22:00:01.000Z,,https://www.ebay.ca/itm/366687587148?hash=item5560488b4c:g:bUEAAeSwylhqtCBm,https://i.ebayimg.com/images/g/bUEAAeSwylhqtCBm/s-l225.jpg
型号不明,8.0,Auto Sears 28mm f/2.8 M42 Lens Film Camera Lens Japan Good Condition,,Lenses,Used,99.99,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,mount:m42,CA,blurredretro,99.6,2026-09-23T22:00:01.000Z,,https://www.ebay.ca/itm/366687571611?hash=item5560484e9b:g:YF0AAeSw-JFqtB6m,https://i.ebayimg.com/images/g/YF0AAeSw-JFqtB6m/s-l225.jpg
查无市价,8.0,Panasonic PV-GS500 3CCD Mini DV Camcorder w/ 2 Batteries & Charger.,Panasonic,Camcorders,Used,119.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,low-feedback,CA,intermath0cn2,95.8,2026-09-23T15:06:56.000Z,,https://www.ebay.ca/itm/147593875468?hash=item225d47d00c:g:OWQAAeSwqM1qs-lQ,https://i.ebayimg.com/images/g/OWQAAeSwqM1qs-lQ/s-l225.jpg
查无市价,8.0,lumix s 40mm f2,Lumix,Lenses,Used,569.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,,CA,eapfep,100.0,2026-09-23T21:15:26.000Z,,https://www.ebay.ca/itm/117427834705?hash=item1b573e8f51:g:2psAAeSwq7tqtEDM,https://i.ebayimg.com/images/g/2psAAeSwq7tqtEDM/s-l225.jpg
打包杂件,6.0,CANON EOS 5D MARK III 22.3 MP DIGITAL DSLR CAMERA BUNDLE + LENSES CARD & CHARGER,Canon,Digital Cameras,Used,1175.0,CAD,FIXED_PRICE,19,1600,,CA,bestsellersbookstore,99.9,2026-09-24T03:00:55.000Z,,https://www.ebay.ca/itm/800707275664?hash=itemba6ddf6b90:g:~ZIAAeSwUZdqtJJj,https://i.ebayimg.com/images/g/~ZIAAeSwUZdqtJJj/s-l225.jpg
打包杂件,6.0,canon SL2 DSLR bundle with lenses,Canon,Digital Cameras,Used,1299.0,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,,CA,hunti1234,100.0,2026-09-24T00:22:50.000Z,,https://www.ebay.ca/itm/128095455027?hash=item1dd3158733:g:VRsAAeSw~VFqtGcV,https://i.ebayimg.com/images/g/VRsAAeSw~VFqtGcV/s-l225.jpg
图片过小,6.0,NIKON Z8 MIRROLESS CAMERA BODY OPEN BOX SHUTTER 350,Nikon,Digital Cameras,Open box,4185.0,CAD,"FIXED_PRICE,BEST_OFFER",1,500,,CA,npfs_26,100.0,2026-09-23T10:44:56.000Z,,https://www.ebay.ca/itm/198661605586?hash=item2e412788d2:g:GzMAAeSwuhlqs6zf,https://i.ebayimg.com/images/g/GzMAAeSwuhlqs6zf/s-l225.jpg
查无市价,4.0,Panasonic LUMIX DMC-TS20 16.1MP 4x Otical Zoom Shock/waterproof Camera Blue,Panasonic,Digital Cameras,Used,100.0,CAD,"FIXED_PRICE,BEST_OFFER",18,1600,low-feedback,CA,robclarkf-0,50.0,2026-09-23T23:25:12.000Z,,https://www.ebay.ca/itm/366687943400?hash=item55604dfae8:g:DOEAAeSwJ4ZqtF8L,https://i.ebayimg.com/images/g/DOEAAeSwJ4ZqtF8L/s-l225.jpg
型号不明,2.0,OM System 12-45 f4. mint condition,,Lenses,Used,425.0,CAD,"FIXED_PRICE,BEST_OFFER",3,800,mount:olympus om;good-cond,CA,ernestdoug,100.0,2026-09-23T21:34:35.000Z,,https://www.ebay.ca/itm/327371418357?hash=item4c38db6af5:g:DIcAAeSwYaxqW~Et,https://i.ebayimg.com/images/g/DIcAAeSwYaxqW~Et/s-l225.jpg
型号不明,0.0,GoPro Hero 3 Camera - Silver 1080p - TESTED! Works Great!,,Camcorders,Used,40.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,toytrader0013,100.0,2026-09-23T19:22:28.000Z,,https://www.ebay.ca/itm/206577453735?hash=item3018f9caa7:g:yP4AAeSw9CpqtCaD,https://i.ebayimg.com/images/g/yP4AAeSw9CpqtCaD/s-l225.jpg
残件/按现状;型号不明,0.0,SHARP VL-NZ50U MiniDV Digital Viewcam Camcorder *Untested*,,Camcorders,For parts or not working,49.99,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,as-is,CA,dunndealscanada,100.0,2026-09-23T22:31:50.000Z,,https://www.ebay.ca/itm/128095328895?hash=item1dd3139a7f:g:pvYAAeSwxSZqtFMu,https://i.ebayimg.com/images/g/pvYAAeSwxSZqtFMu/s-l225.jpg
型号不明,0.0,Samsung SMX-F40RN Red Digital Camcorder 65x Intelli-Zoom Tested Weak Battery,,Camcorders,Used,59.99,CAD,"FIXED_PRICE,BEST_OFFER",15,1600,,CA,trendflowpicker,100.0,2026-09-23T07:23:55.000Z,,https://www.ebay.ca/itm/800703401540?hash=itemba6da44e44:g:NzQAAeSwOJBqs33y,https://i.ebayimg.com/images/g/NzQAAeSwOJBqs33y/s-l225.jpg
残件/按现状;型号不明,-4.0,Cinema Products CP-16 16mm Sound Camera Angenieux 12-120mm Kit Untested,,Vintage Cameras,,1299.99,CAD,"FIXED_PRICE,BEST_OFFER",22,1600,as-is,CA,nikitastorontostore,100.0,2026-09-24T04:09:31.000Z,,https://www.ebay.ca/itm/287604928389?hash=item42f696ef85:g:PTMAAeSwIDJqtKJ6,https://i.ebayimg.com/images/g/PTMAAeSwIDJqtKJ6/s-l225.jpg
型号不明,-6.0,BOBLOV KJ25 1440P Body Camera Night Vision Video Recording Policde Camera 128GB,,Camcorders,Open box,79.0,CAD,FIXED_PRICE,6,1158,,CA,rabix-deals,0.0,2026-09-23T19:35:29.000Z,,https://www.ebay.ca/itm/298701442560?hash=item458bfe4e00:g:xlgAAeSw4ElqtCkg,https://i.ebayimg.com/images/g/xlgAAeSw4ElqtCkg/s-l225.jpg
型号不明,-6.0,DRIFT HD170 1080P HD HELMET CAMERA HD-170+ 8gig mem card used,,Camcorders,Used,100.0,CAD,"FIXED_PRICE,BEST_OFFER",0,1388,,CA,sdyogi108,0.0,2026-09-23T21:32:43.000Z,,https://www.ebay.ca/itm/267793735828?hash=item3e59c02094:g:8NsAAeSwEb1qtEPg,https://i.ebayimg.com/images/g/8NsAAeSwEb1qtEPg/s-l225.jpg
型号不明,-6.0,Go Pro Hero 5,,Camcorders,Used,100.39,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,,CA,bar535087,0.0,2026-09-23T14:30:15.000Z,,https://www.ebay.ca/itm/198661989826?hash=item2e412d65c2:g:O-QAAeSwdapqs-F6,https://i.ebayimg.com/images/g/O-QAAeSwdapqs-F6/s-l225.jpg
型号不明,-6.0,8K Action Camera 180° Rotatable Lens Electronic Anti-Shake Vlog Camera,,Camcorders,New,125.99,CAD,FIXED_PRICE,4,1600,,CA,canadacart,0.0,2026-09-23T18:26:52.000Z,,https://www.ebay.ca/itm/206577368578?hash=item3018f87e02:g:ca4AAeSwi8tqtBnJ,https://i.ebayimg.com/images/g/ca4AAeSwi8tqtBnJ/s-l225.jpg
