寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
查无市价,26.0,"Canon ZR90 MiniDV Digital Video Camcorder Kit, Battery, Bag, Remote, Tested OK",Canon,Camcorders,Used,105.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,,CA,tjs.assorted.and.interesting,99.3,2026-09-16T03:06:49.000Z,,https://www.ebay.ca/itm/198644761155?hash=item2e40268243:g:w4kAAeSwFXdqqgeq,https://i.ebayimg.com/images/g/w4kAAeSwFXdqqgeq/s-l225.jpg
查无市价,26.0,CANON VIXIA HF R400 FULL HD TOUCHSCREEN DIGITAL CAMCORDER + 16GB SD CARD CHARGER,Canon,Camcorders,Used,149.75,CAD,FIXED_PRICE,13,1600,,CA,bestsellersbookstore,99.9,2026-09-15T15:43:17.000Z,,https://www.ebay.ca/itm/800666272998?hash=itemba6b6dc4e6:g:r7AAAeSwSG9qd6sF,https://i.ebayimg.com/images/g/r7AAAeSwSG9qd6sF/s-l225.jpg
查无市价,24.0,PANASONIC VDR-D210 DVD Camcorder w/2 Batteries (1 OEM) + 6 Maxwell DVD-R Tested,Panasonic,Camcorders,Used,72.56,CAD,FIXED_PRICE,22,1498,,CA,goldengirl80,99.7,2026-09-15T23:11:44.000Z,,https://www.ebay.ca/itm/237070188945?hash=item37327c0191:g:9GcAAeSwrgpqqdaI,https://i.ebayimg.com/images/g/9GcAAeSwrgpqqdaI/s-l225.jpg
打包杂件,24.0,SONY HANDYCAM Video8 Hi8 Camcorder CCD-TR31 BUNDLE Battery Power Adapter Remote,Sony,Camcorders,Used,116.84,CAD,"FIXED_PRICE,BEST_OFFER",22,1564,,CA,goldengirl80,99.7,2026-09-16T07:10:02.000Z,,https://www.ebay.ca/itm/237070791787?hash=item373285346b:g:XjQAAeSwx9pqqgP9,https://i.ebayimg.com/images/g/XjQAAeSwx9pqqgP9/s-l225.jpg
查无市价,24.0,Panasonic Lumix 42.5mm F1.7 H-HS043 MFT,Panasonic,Lenses,Used,375.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,mount:micro 4/3,CA,aa-246834,0.0,2026-09-16T00:29:24.000Z,,https://www.ebay.ca/itm/820132037172?hash=itembef3adc234:g:B1cAAeSwTctqqeCw,https://i.ebayimg.com/images/g/B1cAAeSwTctqqeCw/s-l225.jpg
残件/按现状,22.0,Nikon D200 DSLR Camera + AF NIKKOR 70-300mm In Box 2 New Batteries As-Is READ !!,Nikon,Digital Cameras,Used,199.99,CAD,"FIXED_PRICE,BEST_OFFER",17,1182,mount:nikon f;as-is,CA,buysell360,100.0,2026-09-15T22:29:06.000Z,,https://www.ebay.ca/itm/147575735496?hash=item225c3304c8:g:DTEAAeSwRrRqqcVD,https://i.ebayimg.com/images/g/DTEAAeSwRrRqqcVD/s-l225.jpg
查无市价,18.0,Polaroid I534 5.0MP Digital Camera Silver 3 X Super Zoom Used Tested Flash Works,Polaroid,Digital Cameras,Used,29.71,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,,CA,pa-45171,100.0,2026-09-16T06:10:29.000Z,,https://www.ebay.ca/itm/820132949150?hash=itembef3bbac9e:g:B3IAAeSwQ59qqjHk,https://i.ebayimg.com/images/g/B3IAAeSwQ59qqjHk/s-l225.jpg
残件/按现状,18.0,Kodak Easyshare Z700,Kodak,Digital Cameras,For parts or not working,29.99,CAD,"FIXED_PRICE,BEST_OFFER",5,1599,,CA,1225anthony,100.0,2026-09-15T19:19:25.000Z,,https://www.ebay.ca/itm/237069824679?hash=item37327672a7:g:-0oAAeSwANVqqZo1,https://i.ebayimg.com/images/g/-0oAAeSwANVqqZo1/s-l225.jpg
型号不明,18.0,Vintage Crayola Mini 110 Pocket Camera CR-118 - Concord Camera Not Tested,,Vintage Cameras,,30.0,CAD,"FIXED_PRICE,BEST_OFFER",1,1600,,CA,dmcollectiblesyeg,99.8,2026-09-15T07:01:03.000Z,,https://www.ebay.ca/itm/147574389982?hash=item225c1e7cde:g:p~QAAeSwQUZpZFSk,https://i.ebayimg.com/images/g/p~QAAeSwQUZpZFSk/s-l225.jpg
查无市价,18.0,Kodak EasyShare C315 5.0MP SD/MMC 2 AA Batteries Tested Working No Charger,Kodak,Digital Cameras,Used,35.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,pa-45171,100.0,2026-09-16T05:23:33.000Z,,https://www.ebay.ca/itm/820132820731?hash=itembef3b9b6fb:g:YSwAAeSw2lNqqiaA,https://i.ebayimg.com/images/g/YSwAAeSw2lNqqiaA/s-l225.jpg
型号不明,18.0,Vintage Fujica 35 FS Hard Camera Case Red Velour Interior - Excellent Condition,,Vintage Cameras,,39.99,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,vintage80stoysgames,100.0,2026-09-16T02:35:14.000Z,,https://www.ebay.ca/itm/278379319928?hash=item40d0b35278:g:PvYAAeSwAetqqf-G,https://i.ebayimg.com/images/g/PvYAAeSwAetqqf-G/s-l225.jpg
查无市价,18.0,"KODAK Printomatic Full-Color Instant Print Digital Camera Zink 2x3"" Working",Kodak,Digital Cameras,Open box,59.99,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,,CA,johnsmith8787,100.0,2026-09-15T14:20:43.000Z,,https://www.ebay.ca/itm/257744293638?hash=item3c02c1cf06:g:bz4AAeSwFXdqqVM9,https://i.ebayimg.com/images/g/bz4AAeSwFXdqqVM9/s-l225.jpg
型号不明,18.0,Canon J9ax5.2B4 vrs sx12,Canon,Lenses,D'occasion,475.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,francois_lb,100.0,2026-09-15T22:54:51.000Z,,https://www.ebay.ca/itm/318875901822?hash=item4a3e7c1f7e:g:G3cAAeSwWatqeiFz,https://i.ebayimg.com/images/g/G3cAAeSwWatqeiFz/s-l225.jpg
型号不明,18.0,Nikon MRD00205 CFI60 Plan Apochromat Lambda 20x Objective Lens 0.75 DIC,Nikon,Lenses,New,2100.0,CAD,"FIXED_PRICE,BEST_OFFER",0,1254,,CA,mp_001731,100.0,2026-09-15T19:05:53.000Z,,https://www.ebay.ca/itm/227523124941?hash=item34f96f5ecd:g:1FUAAeSwzmBqqZaP,https://i.ebayimg.com/images/g/1FUAAeSwzmBqqZaP/s-l225.jpg
残件/按现状,16.0,Canon PowerShot A3100 IS Blue Digital Camera - 12.1 MP 4x Zoom (Parts/Repair),Canon,Digital Cameras,For parts or not working,0.0,USD,AUCTION,8,1600,auction,CA,goodwillindustriesontariogreatlakes,99.8,2026-09-15T23:56:00.000Z,2026-09-20T23:56:00.000Z,https://www.ebay.ca/itm/267786297832?hash=item3e594ea1e8:g:VJcAAeSwfEhqqYjW,https://i.ebayimg.com/images/g/VJcAAeSwfEhqqYjW/s-l225.jpg
打包杂件,16.0,Sony Handycam DCR-HC21 MiniDV Camcorder Bundle Battery Charger TESTED,Sony,Camcorders,Used,134.99,CAD,FIXED_PRICE,9,1429,,CA,stmccon0,99.4,2026-09-16T00:15:56.000Z,,https://www.ebay.ca/itm/336795536966?hash=item4e6a940e46:g:8IwAAeSwSaNqqd83,https://i.ebayimg.com/images/g/8IwAAeSwSaNqqd83/s-l225.jpg
打包杂件,16.0,"Olympus E-410 Digital SLR Camera Bundle - 14-42mm & 40-150mm Lenses, 3x Batterie",Olympus,Digital Cameras,Used,225.0,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,,CA,jean-sega-41,0.0,2026-09-15T17:28:58.000Z,,https://www.ebay.ca/itm/407219038288?hash=item5ed0256850:g:6rYAAeSw4FBqqTz9,https://i.ebayimg.com/images/g/6rYAAeSw4FBqqTz9/s-l225.jpg
打包杂件,16.0,Olympus Stylus Tough TG-860 16MP Waterproof Digital Camera Orange Tested Bundle,Olympus,Digital Cameras,Used,278.37,CAD,"FIXED_PRICE,BEST_OFFER",13,1599,,CA,shawnzshoeznstuff,99.6,2026-09-16T00:57:50.000Z,,https://www.ebay.ca/itm/407219801705?hash=item5ed0310e69:g:AzAAAeSwQ6RptMGI,https://i.ebayimg.com/images/g/AzAAAeSwQ6RptMGI/s-l225.jpg
型号不明,12.0,Safari Auto Focus Accushot 35 mm Compact Film Camera W/Strap Battery Tested,,Film Cameras,Used,69.87,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,prairie_picker,99.7,2026-09-15T20:18:52.000Z,,https://www.ebay.ca/itm/820131441177?hash=itembef3a4aa19:g:OqwAAeSwFx9qqaf5,https://i.ebayimg.com/images/g/OqwAAeSwFx9qqaf5/s-l225.jpg
查无市价,12.0,Kodak EasyShare C1550 16MP Digital Camera 5x Zoom Navy - Tested,Kodak,Digital Cameras,Used,85.0,CAD,FIXED_PRICE,2,1600,,CA,solocardsandcollectibles,100.0,2026-09-15T17:15:32.000Z,,https://www.ebay.ca/itm/237069665986?hash=item37327406c2:g:UfsAAeSwdo1qqXx5,https://i.ebayimg.com/images/g/UfsAAeSwdo1qqXx5/s-l225.jpg
型号不明,12.0,"Strato/35 Rangefinder, Tri-Lausar 4.5cm f/3.5 - Film Tested, Tougodo Japan",,Film Cameras,Used,120.0,CAD,"FIXED_PRICE,BEST_OFFER",10,1500,,CA,uni1813,100.0,2026-09-15T23:01:11.000Z,,https://www.ebay.ca/itm/287588985365?hash=item42f5a3aa15:g:ydoAAeSwIWdqqcpd,https://i.ebayimg.com/images/g/ydoAAeSwIWdqqcpd/s-l225.jpg
型号不明,12.0,Vintage Zippo Flash Camera 2007 Collectors Club SEALED INNER FOIL WRAPPER Rare,,Film Cameras,Open box,146.35,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,,CA,premium_vintage_collectibles,100.0,2026-09-15T20:37:59.000Z,,https://www.ebay.ca/itm/398398266959?hash=item5cc2631e4f:g:txAAAeSwgQNqqanO,https://i.ebayimg.com/images/g/txAAAeSwgQNqqanO/s-l225.jpg
查无市价,12.0,Panasonic LUMIX DMC-ZS7 12.1MP Digital Camera Black/64GB SD/Battery/ Charger,Panasonic,Digital Cameras,Used,150.0,CAD,FIXED_PRICE,11,1600,,CA,thriftyguybc,100.0,2026-09-16T01:29:21.000Z,,https://www.ebay.ca/itm/206559884363?hash=item3017edb44b:g:NKsAAeSwFx9qqe-w,https://i.ebayimg.com/images/g/NKsAAeSwFx9qqe-w/s-l225.jpg
查无市价,10.0,"Sony Handycam DCR-PC7 wCar Charger (with AC),Tape. WORKS.*READ Batt Drains Fast",Sony,Camcorders,Used,400.0,CAD,"FIXED_PRICE,BEST_OFFER",18,1600,,CA,onlynicestuffs,100.0,2026-09-15T23:59:20.000Z,,https://www.ebay.ca/itm/800668017050?hash=itemba6b88619a:g:WK8AAeSwPAZqYgT0,https://i.ebayimg.com/images/g/WK8AAeSwPAZqYgT0/s-l225.jpg
查无市价,10.0,"Canon VIXIA HF G30 Full HD 1080, tested works with case",Canon,Camcorders,Used,600.0,CAD,FIXED_PRICE,5,1600,,CA,bl-142518,0.0,2026-09-16T09:07:51.000Z,,https://www.ebay.ca/itm/318871328063?hash=item4a3e36553f:g:268AAeSwi8lqqF07,https://i.ebayimg.com/images/g/268AAeSwi8lqqF07/s-l225.jpg
型号不明,8.0,Makinon 80-200mm f3.5 Auto ZoomWith Case,,Lenses,Used,36.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,hot-deals22,100.0,2026-09-15T17:37:13.000Z,,https://www.ebay.ca/itm/287588547669?hash=item42f59cfc55:g:9ekAAeSw4ZFqnw~A,https://i.ebayimg.com/images/g/9ekAAeSw4ZFqnw~A/s-l225.jpg
型号不明,6.0,Vintage Camera,,Vintage Cameras,,400.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,verm7086,0.0,2026-09-15T19:41:09.000Z,,https://www.ebay.ca/itm/366671171981?hash=item555f4e118d:g:~uQAAeSw0l5qqZ6J,https://i.ebayimg.com/images/g/~uQAAeSw0l5qqZ6J/s-l225.jpg
残件/按现状,6.0,Canon PowerShot G7 X Mark II 20.1MP Compact Camera - Black - read description,Canon,Digital Cameras,Used,1380.0,CAD,"FIXED_PRICE,BEST_OFFER",21,1600,,CA,savoie356,100.0,2026-09-15T22:22:38.000Z,,https://www.ebay.ca/itm/820131731402?hash=itembef3a917ca:g:d1YAAeSwnJNqqcMo,https://i.ebayimg.com/images/g/d1YAAeSwnJNqqcMo/s-l225.jpg
型号不明,4.0,"Nisi Athena Prime Cinema Lenses (set of 5) - Sony E-Mount, NO Drop-in Filter",Sony,Lenses,Used,6299.0,CAD,"FIXED_PRICE,BEST_OFFER",1,960,,CA,jonamo8223,0.0,2026-09-15T17:47:28.000Z,,https://www.ebay.ca/itm/800666743558?hash=itemba6b74f306:g:4z8AAeSwyXtqqXlJ,https://i.ebayimg.com/images/g/4z8AAeSwyXtqqXlJ/s-l225.jpg
型号不明,2.0,Samsung i-Function Lens 20-50mm f/3.5-5.6 For Samsung NX Mount,,Lenses,Used,99.99,CAD,FIXED_PRICE,5,1500,,CA,paymore_kitchener,99.6,2026-09-15T21:29:27.000Z,,https://www.ebay.ca/itm/137741188870?hash=item201203bf06:g:H1wAAeSwr9JqqblI,https://i.ebayimg.com/images/g/H1wAAeSwr9JqqblI/s-l225.jpg
型号不明,2.0,Xiaoyi 42.5mm 1:1.8 AF Portrait Lens with Macro Setting f Micro-Four-Thirds M43,,Lenses,Used,119.0,CAD,FIXED_PRICE,3,1600,,CA,goodusedcameras,100.0,2026-09-16T02:13:07.000Z,,https://www.ebay.ca/itm/198644633777?hash=item2e402490b1:g:kfQAAeSwFLlqHcmC,https://i.ebayimg.com/images/g/kfQAAeSwFLlqHcmC/s-l225.jpg
打包杂件,2.0,📸 SONY A7Cii + SONY 20-70mm f4 G Lens BUNDLE! 🚨 1300 SHUTTER COUNT | NEAR MINT,Sony,Digital Cameras,Used,3500.0,CAD,"FIXED_PRICE,AUCTION",15,1600,good-cond;auction;low-feedback,CA,amazonca,66.7,2026-09-15T07:50:15.000Z,2026-09-20T07:50:15.000Z,https://www.ebay.ca/itm/147574459287?hash=item225c1f8b97:g:nP8AAeSwkFdqqPZ9,https://i.ebayimg.com/images/g/nP8AAeSwkFdqqPZ9/s-l225.jpg
打包杂件,-2.0,Canon PowerShot ELPH 300 HS 12.1MP Black Digital Camera Complete Bundle - TESTED,Canon,Digital Cameras,Used,417.59,CAD,FIXED_PRICE,13,1600,low-feedback,CA,surreal_style,91.6,2026-09-16T04:03:56.000Z,,https://www.ebay.ca/itm/287589411843?hash=item42f5aa2c03:g:CNcAAeSw7fFqpu46,https://i.ebayimg.com/images/g/CNcAAeSw7fFqpu46/s-l225.jpg
残件/按现状;型号不明,-4.0,Samsung S630 6.0MP Digital Camera Pink Screen Is Partially Broken,,Digital Cameras,Used,30.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,as-is,CA,brooksie_71,99.6,2026-09-15T17:16:00.000Z,,https://www.ebay.ca/itm/287588525650?hash=item42f59ca652:g:-CQAAeSwfBJqqXzH,https://i.ebayimg.com/images/g/-CQAAeSwfBJqqXzH/s-l225.jpg
型号不明,-4.0,Samsung Digimax S500/Cyber 530 5.1MP Digital Camera Black Tested!!,,Digital Cameras,Used,45.97,CAD,"FIXED_PRICE,BEST_OFFER",2,1600,,CA,valueflips1991,100.0,2026-09-16T02:26:56.000Z,,https://www.ebay.ca/itm/168691980810?hash=item2746d35a0a:g:R4oAAeSwj0lqqGaW,https://i.ebayimg.com/images/g/R4oAAeSwj0lqqGaW/s-l225.jpg
型号不明,-4.0,"OtterBox Samsung Galaxy S26+ Defender Series Pro Case - Black, Tough, Rugged ...",,Digital Cameras,Used,54.0,CAD,FIXED_PRICE,3,1600,,CA,zmzminternati0,100.0,2026-09-15T17:43:34.000Z,,https://www.ebay.ca/itm/820130844350?hash=itembef39b8ebe:g:5O8AAeSw34pqqYRm,https://i.ebayimg.com/images/g/5O8AAeSw34pqqYRm/s-l225.jpg
型号不明,-4.0,"Extremely Rare ""Glico Lighter Camera"", 1964",,Film Cameras,Used,1875.0,CAD,FIXED_PRICE,9,724,,CA,hit-camera-ltd,99.3,2026-09-15T17:21:07.000Z,,https://www.ebay.ca/itm/307180889500?hash=item478568659c:g:Z40AAeSwhGppFoRE,https://i.ebayimg.com/images/g/Z40AAeSwhGppFoRE/s-l225.jpg
型号不明,-6.0,AC13 4K Ultra HD Handheld Camcorder Black!,,Camcorders,New,65.88,CAD,"FIXED_PRICE,BEST_OFFER",1,1600,,CA,arnis23_collectibles,99.5,2026-09-16T02:09:24.000Z,,https://www.ebay.ca/itm/128081843566?hash=item1dd245d56e:g:754AAeSwvd5qqfoA,https://i.ebayimg.com/images/g/754AAeSwvd5qqfoA/s-l225.jpg
