寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,50.0,Yashica MG-2 DX 35mm P&S Film Camera Auto Flash FOR PARTS OR REPAIR,Yashica,Film Cameras,For parts or not working,45.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,as-is,CA,dc-treasure-vault,99.9,2026-09-08T18:21:54.000Z,,https://www.ebay.ca/itm/318844625152?hash=item4a3c9ee100:g:n~8AAeSwy0lqoFDp,https://i.ebayimg.com/images/g/n~8AAeSwy0lqoFDp/s-l225.jpg
查无市价,50.0,Pentax Espio 60V Compact AA Film Camera 35-60mm Lens - Tested And Working,Pentax,Film Cameras,Used,59.95,CAD,FIXED_PRICE,13,1600,,CA,bgslootbox,100.0,2026-09-08T20:37:46.000Z,,https://www.ebay.ca/itm/298657134001?hash=item45895a35b1:g:gg8AAeSwZydqoHFY,https://i.ebayimg.com/images/g/gg8AAeSwZydqoHFY/s-l225.jpg
残件/按现状,46.0,SMC Pentax - M 50mm f 1 : 1.7 Lens Needs Internal Cleaning For Repair Parts,Pentax,Lenses,For parts or not working,29.99,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,mount:pentax k;as-is,CA,blurredretro,99.6,2026-09-08T22:00:01.000Z,,https://www.ebay.ca/itm/366630768208?hash=item555ce58e50:g:9CcAAeSw2rZqj1bd,https://i.ebayimg.com/images/g/9CcAAeSw2rZqj1bd/s-l225.jpg
残件/按现状,46.0,Untest Pentax Takumar F 28-80mm Zoom f/3.5-4.5 for PK Mount Camera Lens,Pentax,Lenses,For parts or not working,40.0,CAD,FIXED_PRICE,5,1599,mount:pentax k,CA,chikuokk,98.1,2026-09-08T06:05:41.000Z,,https://www.ebay.ca/itm/257730839547?hash=item3c01f483fb:g:nd8AAeSwqhpqn6Vr,https://i.ebayimg.com/images/g/nd8AAeSwqhpqn6Vr/s-l225.jpg
残件/按现状,44.0,Sony Handycam DCR-DVD105E CamcorderSony Handycam DCR-DVD108 DVD Camcorder 20x Op,Sony,Camcorders,For parts or not working,32.17,CAD,"FIXED_PRICE,BEST_OFFER",3,895,underpriced(med 199),CA,techtreasure33,100.0,2026-09-09T06:06:22.000Z,,https://www.ebay.ca/itm/278358073046?hash=item40cf6f1ed6:g:TL0AAeSwdbtqYku0,https://i.ebayimg.com/images/g/TL0AAeSwdbtqYku0/s-l225.jpg
残件/按现状,40.0,1971 Polaroid 420 Instant Film Camera Untested,Polaroid,Vintage Cameras,,27.9,CAD,"FIXED_PRICE,BEST_OFFER",12,738,as-is,CA,hot-deals22,100.0,2026-09-08T18:10:35.000Z,,https://www.ebay.ca/itm/287573678433?hash=item42f4ba1961:g:Ku0AAeSwRV9ofnzA,https://i.ebayimg.com/images/g/Ku0AAeSwRV9ofnzA/s-l225.jpg
残件/按现状,40.0,"Sony Cyber-shot DSC-W50 6.0MP Camera Silver, For Parts Or Repair",Sony,Digital Cameras,For parts or not working,29.99,CAD,FIXED_PRICE,1,1600,as-is;underpriced(med 179),CA,519vintagetreasures,98.8,2026-09-08T18:44:04.000Z,,https://www.ebay.ca/itm/227512585727?hash=item34f8ce8dff:g:84kAAeSw3lJqoFdM,https://i.ebayimg.com/images/g/84kAAeSw3lJqoFdM/s-l225.jpg
查无市价,40.0,Vintage Polaroid Model 268 Flashgun + M3 & M3B Flashbulbs,Polaroid,Vintage Cameras,,46.55,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,fabfabsforyou,97.7,2026-09-08T18:39:12.000Z,,https://www.ebay.ca/itm/366656757500?hash=item555e721efc:g:lr8AAeSwINNqTqzC,https://i.ebayimg.com/images/g/lr8AAeSwINNqTqzC/s-l225.jpg
查无市价,38.0,"GOMZ/LOMO Voskhod, a Soviet 1964 35mm viewfinder camera",Lomo,Film Cameras,Used,200.0,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,ir100,100.0,2026-09-08T22:28:00.000Z,,https://www.ebay.ca/itm/336785514670?hash=item4e69fb20ae:g:MAoAAeSwyPJqoIqH,https://i.ebayimg.com/images/g/MAoAAeSwyPJqoIqH/s-l225.jpg
查无市价,38.0,Minolta Autocord Film-tested Working Camera,Minolta,Film Cameras,Used,275.68,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,,CA,aidaq11,0.0,2026-09-08T22:49:43.000Z,,https://www.ebay.ca/itm/407202709867?hash=item5ecf2c416b:g:qBgAAeSw-RxqoJDf,https://i.ebayimg.com/images/g/qBgAAeSw-RxqoJDf/s-l225.jpg
查无市价,36.0,FUJIFILM 600022220 11 Lilac Purple Instant Camera Gift Set,Fujifilm,Vintage Cameras,,97.0,CAD,FIXED_PRICE,2,1500,low-feedback,CA,vipoutletcanada,93.4,2026-09-08T18:43:59.000Z,,https://www.ebay.ca/itm/237057916315?hash=item3731c0bd9b:g:HuYAAeSwRu1qoFod,https://i.ebayimg.com/images/g/HuYAAeSwRu1qoFod/s-l225.jpg
残件/按现状,34.0,1960s Polaroid Land Camera J66 F2602 Bulbs Flash w/ Case Untested Vintage,Polaroid,Vintage Cameras,,60.64,CAD,"FIXED_PRICE,BEST_OFFER",23,1600,as-is,CA,nutsonormal,100.0,2026-09-08T10:27:57.000Z,,https://www.ebay.ca/itm/147559106399?hash=item225b35475f:g:5bUAAOSwMqVngPwQ,https://i.ebayimg.com/images/g/5bUAAOSwMqVngPwQ/s-l225.jpg
查无市价,34.0,VIVITAR ZM100 FILM CAMERA VP SERIES LIKE NEW TESTED,Vivitar,Film Cameras,Used,70.0,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,,CA,dc-treasure-vault,99.9,2026-09-08T16:56:24.000Z,,https://www.ebay.ca/itm/318844349679?hash=item4a3c9aacef:g:BPAAAeSwGDRqoD23,https://i.ebayimg.com/images/g/BPAAAeSwGDRqoD23/s-l225.jpg
查无市价,34.0,Minolta V Lens 22-80mm f/4-5.6 – Minolta Vectis Mount,Minolta,Lenses,Used,74.63,CAD,"FIXED_PRICE,BEST_OFFER",9,1146,,CA,rasecdiamond,99.9,2026-09-09T02:55:48.000Z,,https://www.ebay.ca/itm/820104565945?hash=itembef20a94b9:g:LxcAAeSw5VpqoL-w,https://i.ebayimg.com/images/g/LxcAAeSw5VpqoL-w/s-l225.jpg
残件/按现状,34.0,SONY CYBERSHOT DSC-M1 5.1MP FLIP DIGITAL CAMERA - FOR PARTS OR REPAIR - READ,Sony,Digital Cameras,For parts or not working,74.75,CAD,FIXED_PRICE,5,1307,as-is;underpriced(med 179),CA,bestsellersbookstore,99.9,2026-09-08T15:40:01.000Z,,https://www.ebay.ca/itm/800631523763?hash=itemba695b89b3:g:BVUAAOSwtxdm9KwT,https://i.ebayimg.com/images/g/BVUAAOSwtxdm9KwT/s-l225.jpg
残件/按现状,34.0,Canon vixia hf200,Canon,Camcorders,For parts or not working,75.84,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,project-solutions-engineering,100.0,2026-09-09T06:31:25.000Z,,https://www.ebay.ca/itm/188906893132?hash=item2bfbba6f4c:g:xosAAOSwgcFg~Mw1,https://i.ebayimg.com/images/g/xosAAOSwgcFg~Mw1/s-l225.jpg
型号不明,34.0,Canon PowerShot SX160 IS Compact Digital Camera 16.0 MPX 16x Zoom,Canon,Lenses,D'occasion,120.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,maelkos_baggins,98.7,2026-09-09T02:24:01.000Z,,https://www.ebay.ca/itm/158273210153?hash=item24d9d18729:g:Mk0AAeSwkA5qoMJx,https://i.ebayimg.com/images/g/Mk0AAeSwkA5qoMJx/s-l225.jpg
打包杂件,30.0,Canon PowerShot SD1300 IS Digital Elph 12.1MP Vintage Y2K Camera Bundle READ,Canon,Digital Cameras,Used,120.0,CAD,"FIXED_PRICE,BEST_OFFER",22,1600,,CA,darcysboardshop,100.0,2026-09-08T20:13:15.000Z,,https://www.ebay.ca/itm/178480096169?hash=item298e3e23a9:g:WUYAAeSwNoNqmaLx,https://i.ebayimg.com/images/g/WUYAAeSwNoNqmaLx/s-l225.jpg
查无市价,28.0,Canon 310XL Super 8 8mm Movie Video Film Camera 8.5-25.5mm f/1.0 - Function Test,Canon,Vintage Cameras,,599.95,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,,CA,bgslootbox,100.0,2026-09-08T20:18:10.000Z,,https://www.ebay.ca/itm/298657094705?hash=item4589599c31:g:ExcAAeSwIf5qoGqG,https://i.ebayimg.com/images/g/ExcAAeSwIf5qoGqG/s-l225.jpg
查无市价,26.0,Canon FS300 Camcorder | Used & Tested w/ AC Power | No Battery or Charger,Canon,Camcorders,Used,93.06,CAD,"FIXED_PRICE,BEST_OFFER",9,1440,,CA,miggysrediscoveredgoods,98.8,2026-09-08T07:32:11.000Z,,https://www.ebay.ca/itm/398372317957?hash=item5cc0d72b05:g:DB0AAeSwKO1pq2aC,https://i.ebayimg.com/images/g/DB0AAeSwKO1pq2aC/s-l225.jpg
残件/按现状,22.0,PANASONIC Color Video Camera Model PK-750 Corded Compact Japan UNTESTED parts,Panasonic,Camcorders,For parts or not working,79.99,CAD,"FIXED_PRICE,BEST_OFFER",23,1599,mount:pentax k;as-is,CA,allinthemindtreasures,100.0,2026-09-08T18:28:13.000Z,,https://www.ebay.ca/itm/336785249967?hash=item4e69f716af:g:2ykAAeSwN1tqoE7K,https://i.ebayimg.com/images/g/2ykAAeSwN1tqoE7K/s-l225.jpg
查无市价,20.0,Panasonic Lumix DMC-LZ4 5MP 6x Digital Camera W/ 2GB SD Tested Working,Panasonic,Digital Cameras,Used,79.99,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,,CA,306videogames,100.0,2026-09-09T04:03:21.000Z,,https://www.ebay.ca/itm/820104720148?hash=itembef20cef14:g:Sx0AAeSw73ZqoM-c,https://i.ebayimg.com/images/g/Sx0AAeSw73ZqoM-c/s-l225.jpg
查无市价,20.0,Canon LEGRIA HF M31 Camcorder - Tested - Vixia Digital Works Tested!,Canon,Camcorders,Used,178.9,CAD,FIXED_PRICE,9,1600,,CA,dieseljohnny1025,99.3,2026-09-08T21:01:10.000Z,,https://www.ebay.ca/itm/137714995535?hash=item201074114f:g:jfcAAeSwh1RqoHb5,https://i.ebayimg.com/images/g/jfcAAeSwh1RqoHb5/s-l225.jpg
查无市价,20.0,Canon FS300 SD/SDHC Standard Definition Camcorder Made in Japan Tested,Canon,Camcorders,Used,241.22,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,volodymystet0,100.0,2026-09-08T14:28:06.000Z,,https://www.ebay.ca/itm/318843828264?hash=item4a3c92b828:g:r98AAeSwg25qoBss,https://i.ebayimg.com/images/g/r98AAeSwg25qoBss/s-l225.jpg
残件/按现状,18.0,Kodak EasyShare Z7590 5MP 10x Optical Zoom Digital Camera AS-IS,Kodak,Digital Cameras,Used,25.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,as-is,CA,thriftsharkca,100.0,2026-09-08T04:06:34.000Z,,https://www.ebay.ca/itm/407200782757?hash=item5ecf0ed9a5:g:Ha4AAeSw-Rxqn4kt,https://i.ebayimg.com/images/g/Ha4AAeSw-Rxqn4kt/s-l225.jpg
残件/按现状,18.0,Tamron SP 150-600mm f/5-6.3 DI VC USD *For Parts or Repair*,Tamron,Lenses,For parts or not working,219.3,CAD,FIXED_PRICE,5,1600,as-is,CA,salesq,100.0,2026-09-08T14:15:37.000Z,,https://www.ebay.ca/itm/307168980715?hash=item4784b2aeeb:g:m5YAAeSwdbtqoBh2,https://i.ebayimg.com/images/g/m5YAAeSwdbtqoBh2/s-l225.jpg
查无市价,18.0,Ihagee Night Exakta with Zeiss 80mm F2 Biotar type 4.2 (type 5) 1937-1938 Nacht,Ihagee,Vintage Cameras,,999.95,CAD,FIXED_PRICE,23,1600,,CA,curated_in_canada,100.0,2026-09-08T16:29:16.000Z,,https://www.ebay.ca/itm/267779649003?hash=item3e58e92deb:g:0uIAAeSwKX1pZOVN,https://i.ebayimg.com/images/g/0uIAAeSwKX1pZOVN/s-l225.jpg
查无市价,16.0,Kodak Cine Ektanon 102mm F/2.7 With Box FREE SHIPPING,Kodak,Vintage Lenses,,0.0,USD,AUCTION,3,1600,auction;low-feedback,CA,suckysall,95.9,2026-09-09T02:30:01.000Z,2026-09-14T02:30:01.000Z,https://www.ebay.ca/itm/198627830945?hash=item2e3f242ca1:g:qboAAeSwYyRqoFGg,https://i.ebayimg.com/images/g/qboAAeSwYyRqoFGg/s-l225.jpg
查无市价,16.0,Canon PowerShot SD780 IS Red Digital Camera - 12.1 MP 3x Zoom - Tested,Canon,Digital Cameras,Used,0.0,USD,AUCTION,10,1600,auction,CA,goodwillindustriesontariogreatlakes,99.8,2026-09-08T22:44:00.000Z,2026-09-13T22:44:00.000Z,https://www.ebay.ca/itm/267779585152?hash=item3e58e83480:g:bi4AAeSwPlhqoCbB,https://i.ebayimg.com/images/g/bi4AAeSwPlhqoCbB/s-l225.jpg
查无市价,16.0,Fujifilm FinePix A820 Digital Camera Silver 4x Zoom CCD Tested Working,Fujifilm,Digital Cameras,Used,186.08,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,,CA,volodymystet0,100.0,2026-09-09T03:57:03.000Z,,https://www.ebay.ca/itm/318846494049?hash=item4a3cbb6561:g:oKEAAeSwWEVqoNie,https://i.ebayimg.com/images/g/oKEAAeSwWEVqoNie/s-l225.jpg
打包杂件,16.0,Canon PowerShot A610 5.0MP 4x Zoom Digital Camera Bundle Tested Lens Cover Issue,Canon,Digital Cameras,Used,229.99,CAD,"FIXED_PRICE,BEST_OFFER",13,1600,,CA,nikitastorontostore,100.0,2026-09-08T23:14:51.000Z,,https://www.ebay.ca/itm/287574065756?hash=item42f4c0025c:g:yzYAAeSwmfdqoJeW,https://i.ebayimg.com/images/g/yzYAAeSwmfdqoJeW/s-l225.jpg
打包杂件,16.0,Canon PowerShot ELPH 190 Digital Camera IS 20MP Red 10x Optical Zoom Bundle,Canon,Digital Cameras,Used,330.8,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,oxzmanxo,99.1,2026-09-09T04:55:37.000Z,,https://www.ebay.ca/itm/327349499704?hash=item4c378cf738:g:-VsAAeSw~bRqoOMZ,https://i.ebayimg.com/images/g/-VsAAeSw~bRqoOMZ/s-l225.jpg
型号不明,14.0,Sony SEL20TC FE 2.0x Teleconverter Lens E-Mount Full Frame,Sony,Lenses,Used,575.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,mount:sony e,CA,sag1901,0.0,2026-09-08T23:02:56.000Z,,https://www.ebay.ca/itm/267779903534?hash=item3e58ed102e:g:2rsAAeSw14xqoJF1,https://i.ebayimg.com/images/g/2rsAAeSw14xqoJF1/s-l225.jpg
残件/按现状;打包杂件,12.0,"Lot Of 6 Cameras Digital Lumix, Super8, Olympus, Fujifilm Untested*",Lumix,Digital Cameras,Used,139.99,CAD,"FIXED_PRICE,BEST_OFFER",12,1290,as-is,CA,geekseekers,98.6,2026-09-09T00:08:58.000Z,,https://www.ebay.ca/itm/298657521113?hash=item4589601dd9:g:ZL4AAeSwuiJqoKQa,https://i.ebayimg.com/images/g/ZL4AAeSwuiJqoKQa/s-l225.jpg
查无市价,10.0,"Sony CCD-TR33 12X Handycam Video 8 w/ bag, Power Cord & Batteries/AV cable/Mic",Sony,Camcorders,Used,195.0,CAD,"FIXED_PRICE,BEST_OFFER",13,1600,,CA,e_and06,99.5,2026-09-09T03:39:30.000Z,,https://www.ebay.ca/itm/278357780132?hash=item40cf6aa6a4:g:8DoAAeSwMxFqoNP0,https://i.ebayimg.com/images/g/8DoAAeSwMxFqoNP0/s-l225.jpg
查无市价,10.0,Sony Handycam CCD-FX730V Video8 8mm Camcorder 12x Optical Zoom Tested,Sony,Camcorders,Used,275.68,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,volodymystet0,100.0,2026-09-08T13:45:31.000Z,,https://www.ebay.ca/itm/318843686115?hash=item4a3c908ce3:g:DfgAAeSwMa1qoBDk,https://i.ebayimg.com/images/g/DfgAAeSwMa1qoBDk/s-l225.jpg
型号不明,8.0,JINTU 35mm f/0.95 E Mount Manual Focus Mirrorless Camera Lens Fast Aperture,,Lenses,Used,138.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,mount:sony e,CA,arvafika_liquidation,100.0,2026-09-09T02:40:40.000Z,,https://www.ebay.ca/itm/377482703170?hash=item57e3b8f142:g:1EYAAeSw9LdqoMcj,https://i.ebayimg.com/images/g/1EYAAeSw9LdqoMcj/s-l225.jpg
残件/按现状,8.0,"250mm (10in) Kodak Wide Field Ektar (READ, AS IS)",Kodak,Lenses,Used,575.0,CAD,"FIXED_PRICE,BEST_OFFER",2,1600,as-is,CA,tpm067_1,100.0,2026-09-08T09:53:18.000Z,,https://www.ebay.ca/itm/820101775823?hash=itembef1e001cf:g:PmIAAeSwwetqn9mV,https://i.ebayimg.com/images/g/PmIAAeSwwetqn9mV/s-l225.jpg
查无市价,6.0,Panasonic Lumix DMC-FP2 Red Digital Camera - 14.1 MP 4x Zoom - Tested,Panasonic,Digital Cameras,Used,0.0,USD,AUCTION,9,1600,auction,CA,goodwillindustriesontariogreatlakes,99.8,2026-09-08T23:16:00.000Z,2026-09-13T23:16:00.000Z,https://www.ebay.ca/itm/267779698184?hash=item3e58e9ee08:g:VQEAAeSwwetqoEoY,https://i.ebayimg.com/images/g/VQEAAeSwwetqoEoY/s-l225.jpg
查无市价,6.0,Sony Cyber-Shot DSC-S950 Steady Shot Digital Camera - FREE SHIPPING,Sony,Digital Cameras,Used,0.0,USD,AUCTION,2,1600,auction,CA,ak_601449,100.0,2026-09-08T04:39:56.000Z,2026-09-15T04:39:56.000Z,https://www.ebay.ca/itm/318841833162?hash=item4a3c7446ca:g:8woAAeSwx0ZqnGAL,https://i.ebayimg.com/images/g/8woAAeSwx0ZqnGAL/s-l225.jpg
残件/按现状;打包杂件,6.0,"Lot Of 25 Digital Film Cameras Sony, Canon, NikonPanasonic For PARTS OR REPAIR",Sony,Digital Cameras,For parts or not working,386.0,CAD,FIXED_PRICE,4,1599,as-is,CA,ya_912806,99.1,2026-09-09T01:24:56.000Z,,https://www.ebay.ca/itm/820104295328?hash=itembef20673a0:g:CqcAAeSwZoJqoLPz,https://i.ebayimg.com/images/g/CqcAAeSwZoJqoLPz/s-l225.jpg
残件/按现状;型号不明,2.0,Samsung PL70 Digital Camera 12.20 MP 5x Optical Zoom AE/FE Lock (For Parts),,Digital Cameras,For parts or not working,49.99,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,mount:sony e;as-is,CA,valueondemand-varietyshoppe,100.0,2026-09-09T01:12:00.000Z,,https://www.ebay.ca/itm/237058391146?hash=item3731c7fc6a:g:BzoAAeSw3hBqnwWd,https://i.ebayimg.com/images/g/BzoAAeSw3hBqnwWd/s-l225.jpg
打包杂件,0.0,Apexcam Action Camera Bundle,,Camcorders,Used,39.95,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,,CA,vendingfams,99.4,2026-09-08T15:00:06.000Z,,https://www.ebay.ca/itm/820102561323?hash=itembef1ebfe2b:g:0XwAAeSw5-9oa7ki,https://i.ebayimg.com/images/g/0XwAAeSw5-9oa7ki/s-l225.jpg
型号不明,0.0,action camera 4k,,Camcorders,Open box,55.87,CAD,"FIXED_PRICE,BEST_OFFER",0,1599,,CA,selabo9,100.0,2026-09-09T09:55:07.000Z,,https://www.ebay.ca/itm/237059108840?hash=item3731d2efe8:g:hYMAAeSw65BqV8BD,https://i.ebayimg.com/images/g/hYMAAeSw65BqV8BD/s-l225.jpg
型号不明,0.0,Exc Con Extra Large Lowepro Professional Camera and Equipt Harness with Pods,,Digital Cameras,Used,120.0,CAD,FIXED_PRICE,6,1600,good-cond,CA,excel20132013,100.0,2026-09-08T17:27:18.000Z,,https://www.ebay.ca/itm/128069112128?hash=item1dd1839140:g:h90AAeSwxoJqoDp8,https://i.ebayimg.com/images/g/h90AAeSwxoJqoDp8/s-l225.jpg
