寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,75.0,Canon Canonet 28 35mm Rangefinder Camera w/ Cover Untested.,Canon,Film Cameras,Used,49.99,CAD,FIXED_PRICE,12,1599,grail:Canonet;as-is,CA,badlandpicker,99.3,2026-08-20T01:58:07.000Z,,https://www.ebay.ca/itm/117369036225?hash=item1b53bd5dc1:g:JksAAeSwIR1qhlqB,https://i.ebayimg.com/images/g/JksAAeSwIR1qhlqB/s-l225.jpg
残件/按现状,72.0,Canon Sure Shot Mega Zoom 105 SAF 35mm Film Camera Case PARTS REPAIR,Canon,Film Cameras,For parts or not working,39.9,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,underpriced(med 100),CA,basskatcher99,100.0,2026-08-19T12:56:01.000Z,,https://www.ebay.ca/itm/188803776426?hash=item2bf594ffaa:g:GqUAAeSwiuJqgi~r,https://i.ebayimg.com/images/g/GqUAAeSwiuJqgi~r/s-l225.jpg
残件/按现状,68.0,Canon FD 50mm F/1.8 Manual Standard Lens Canon FD Mount From JAPAN UNTESTED,Canon,Lenses,Used,39.99,CAD,FIXED_PRICE,5,1600,mount:canon fd;as-is;underpriced(med 160),CA,sammoca,100.0,2026-08-19T15:50:21.000Z,,https://www.ebay.ca/itm/287534585975?hash=item42f2659877:g:MuEAAeSw5RdqhdBJ,https://i.ebayimg.com/images/g/MuEAAeSw5RdqhdBJ/s-l225.jpg
型号不明,62.0,Canon Zoom FD 70-210 1:4 Lens w Case,Canon,Lenses,Used,65.0,CAD,FIXED_PRICE,9,1600,mount:canon fd;underpriced(med 160),CA,bdeermeet,100.0,2026-08-20T13:06:40.000Z,,https://www.ebay.ca/itm/407158599643?hash=item5ecc8b2fdb:g:odUAAeSwjpxpk0HC,https://i.ebayimg.com/images/g/odUAAeSwjpxpk0HC/s-l225.jpg
残件/按现状;打包杂件,61.0,Pentax ME Super 35mm Film Camera | Vivitar 75-205mm Lens | Parts Repair Bundle,Pentax,Film Cameras,For parts or not working,76.79,CAD,"FIXED_PRICE,BEST_OFFER",17,1440,grail:Pentax ME Super,CA,miggysrediscoveredgoods,100.0,2026-08-19T10:01:21.000Z,,https://www.ebay.ca/itm/398303286524?hash=item5cbcb9d4fc:g:RbsAAeSwEhVpuxx6,https://i.ebayimg.com/images/g/RbsAAeSwEhVpuxx6/s-l225.jpg
残件/按现状,61.0,Canon AE-1 35mm Film Camera Body Only | Untested | Clean Exterior | Parts/Repair,Canon,Film Cameras,For parts or not working,81.6,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,grail:AE-1;as-is,CA,miggysrediscoveredgoods,98.7,2026-08-19T20:17:10.000Z,,https://www.ebay.ca/itm/398305090936?hash=item5cbcd55d78:g:RGcAAeSw9JlpaaCq,https://i.ebayimg.com/images/g/RGcAAeSw9JlpaaCq/s-l225.jpg
查无市价,56.0,Sakar 28mm 1:2.8 Camera Lens For Yashica/Contax (Y/C) Mount - Works,Contax,Vintage Lenses,,39.95,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,,CA,vendingfams,99.4,2026-08-19T14:31:46.000Z,,https://www.ebay.ca/itm/820022944899?hash=itembeed2d2483:g:pf4AAeSwWptqNUg~,https://i.ebayimg.com/images/g/pf4AAeSwWptqNUg~/s-l225.jpg
打包杂件,55.0,Pentax K1000 35mm SLR Film Camera SMC 50mm f/2 Lens Sunpak Flash Tested Bundle,Pentax,Film Cameras,Used,220.0,CAD,FIXED_PRICE,11,1600,grail:K1000,CA,dny.liquidation,98.2,2026-08-19T19:20:12.000Z,,https://www.ebay.ca/itm/137640423121?hash=item200c022ed1:g:2ewAAeSw92lqhgCm,https://i.ebayimg.com/images/g/2ewAAeSw92lqhgCm/s-l225.jpg
残件/按现状,50.0,Canon Powershot SX120 Digital Camera,Canon,Digital Cameras,For parts or not working,25.0,CAD,FIXED_PRICE,9,1600,underpriced(med 200),CA,bdeermeet,100.0,2026-08-20T13:16:40.000Z,,https://www.ebay.ca/itm/158209095150?hash=item24d5ff35ee:g:94QAAeSw1DhpKbL8,https://i.ebayimg.com/images/g/94QAAeSw1DhpKbL8/s-l225.jpg
残件/按现状,50.0,Minolta Pocket Autopak 200 Bicentennial Series with pocket flash 25 Untested,Minolta,Vintage Cameras,,25.0,CAD,FIXED_PRICE,7,1600,as-is,CA,ronn478,99.7,2026-08-19T14:15:24.000Z,,https://www.ebay.ca/itm/307135388212?hash=item4782b21a34:g:8e0AAeSwEsxn2sV3,https://i.ebayimg.com/images/g/8e0AAeSwEsxn2sV3/s-l225.jpg
残件/按现状,50.0,Vintage Canon PowerShot S1 IS 3.2MP Digital Camera Parts Repair,Canon,Digital Cameras,For parts or not working,29.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,underpriced(med 200),CA,bcvintageprovisions,99.0,2026-08-20T03:45:37.000Z,,https://www.ebay.ca/itm/158207713061?hash=item24d5ea1f25:g:rHcAAeSwYchpZewH,https://i.ebayimg.com/images/g/rHcAAeSwYchpZewH/s-l225.jpg
残件/按现状,50.0,Minolta Weathermatic Dual 35 AF Underwater Camera + Strap (Cracked Battery Slot),Minolta,Film Cameras,For parts or not working,39.88,CAD,"FIXED_PRICE,BEST_OFFER",16,1600,,CA,matcamp-74,100.0,2026-08-20T02:23:03.000Z,,https://www.ebay.ca/itm/800537422909?hash=itemba63bfac3d:g:SBgAAeSw-4NqVxMR,https://i.ebayimg.com/images/g/SBgAAeSw-4NqVxMR/s-l225.jpg
残件/按现状,50.0,Nikon COOLPIX E8400 8.0MP Digital Camera Black For Repair Untested No Battery,Nikon,Digital Cameras,For parts or not working,41.4,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,as-is;underpriced(med 168),CA,shawnzshoeznstuff,99.6,2026-08-20T01:02:20.000Z,,https://www.ebay.ca/itm/407157310177?hash=item5ecc7782e1:g:EHgAAeSwxFVqhlBx,https://i.ebayimg.com/images/g/EHgAAeSwxFVqhlBx/s-l225.jpg
残件/按现状,50.0,Canon PowerShot A2200 HD14.1MP 4x Digital Camera Red (Parts Only),Canon,Digital Cameras,For parts or not working,44.99,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,as-is;underpriced(med 200),CA,westcanwares,100.0,2026-08-19T11:48:48.000Z,,https://www.ebay.ca/itm/398303568701?hash=item5cbcbe233d:g:y6cAAeSwTo9pRvqh,https://i.ebayimg.com/images/g/y6cAAeSwTo9pRvqh/s-l225.jpg
查无市价,50.0,"Praktica Super TL w/ orig lens, leather case. Tested On All Functional Settings",Praktica,Film Cameras,Used,55.0,CAD,FIXED_PRICE,8,1599,,CA,tada64646,100.0,2026-08-19T10:51:43.000Z,,https://www.ebay.ca/itm/407155618027?hash=item5ecc5db0eb:g:CbEAAeSwYtBqgbvp,https://i.ebayimg.com/images/g/CbEAAeSwYtBqgbvp/s-l225.jpg
残件/按现状,50.0,Minolta XG2 Camera w/ MD Rokkor 50mm 1:1.4 Manual Focus Prime Lens Paramount VTG,Minolta,Film Cameras,For parts or not working,82.84,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,mount:minolta md,CA,nutsonormal,100.0,2026-08-20T12:20:08.000Z,,https://www.ebay.ca/itm/147517499697?hash=item2258ba6931:g:jq4AAOSwUN1jxcO2,https://i.ebayimg.com/images/g/jq4AAOSwUN1jxcO2/s-l225.jpg
残件/按现状,44.0,Olympus Trip 35 Film Camera Zuiko 40mm f2.8 Silver Compact AS-IS PLS READ,Olympus,Film Cameras,Used,0.0,USD,AUCTION,10,1600,mount:olympus om;as-is;auction,CA,dc-treasure-vault,99.9,2026-08-19T15:26:03.000Z,2026-08-26T15:26:03.000Z,https://www.ebay.ca/itm/318754386179?hash=item4a373df103:g:l9oAAeSwseNqedLq,https://i.ebayimg.com/images/g/l9oAAeSwseNqedLq/s-l225.jpg
残件/按现状,44.0,Sony HDR-TG5 Handicam Digital Video Camera ...for parts or repair...see Notes,Sony,Camcorders,For parts or not working,25.0,CAD,FIXED_PRICE,13,1600,as-is;underpriced(med 200),CA,bdeermeet,100.0,2026-08-20T13:13:52.000Z,,https://www.ebay.ca/itm/407158611532?hash=item5ecc8b5e4c:g:dw0AAOSwnoxmXdCj,https://i.ebayimg.com/images/g/dw0AAOSwnoxmXdCj/s-l225.jpg
残件/按现状,44.0,Sony CCD-TR51 Camcorder - Black,Sony,Camcorders,For parts or not working,35.0,CAD,FIXED_PRICE,8,1600,underpriced(med 200),CA,bdeermeet,100.0,2026-08-20T13:09:31.000Z,,https://www.ebay.ca/itm/158209082967?hash=item24d5ff0657:g:HIQAAeSwVuppRYKV,https://i.ebayimg.com/images/g/HIQAAeSwVuppRYKV/s-l225.jpg
残件/按现状,44.0,Nikon D90 12.3MP DSLR Digital Camera Body Only For Parts Repair Error Message,Nikon,Digital Cameras,For parts or not working,69.87,CAD,"FIXED_PRICE,BEST_OFFER",18,1600,as-is;underpriced(med 175),CA,finderskeepersreselling,100.0,2026-08-19T11:59:17.000Z,,https://www.ebay.ca/itm/257690373306?hash=item3bff8b0cba:g:9xgAAeSwWS1qM3DS,https://i.ebayimg.com/images/g/9xgAAeSwWS1qM3DS/s-l225.jpg
残件/按现状,44.0,Camera PRAKTICA LTL PROFESSIONAL CAMERA AS IS BEAUTY!!!!,Praktica,Film Cameras,For parts or not working,138.09,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,as-is,CA,frwl0007,100.0,2026-08-20T10:22:01.000Z,,https://www.ebay.ca/itm/257692431222?hash=item3bffaa7376:g:pbsAAOSwlCBnV1A6,https://i.ebayimg.com/images/g/pbsAAOSwlCBnV1A6/s-l225.jpg
型号不明,42.0,"Vivitar 3X Tele Converter for Canon FD Mount – Clean Optics, Includes Case",Vivitar,Vintage Lenses,,35.0,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,mount:canon fd,CA,viewfinder_vault,100.0,2026-08-20T07:31:31.000Z,,https://www.ebay.ca/itm/188821007324?hash=item2bf69bebdc:g:OZoAAeSw9SVqhq0l,https://i.ebayimg.com/images/g/OZoAAeSw9SVqhq0l/s-l225.jpg
查无市价,40.0,Panasonic C-525AF Mini Compact Point Shoot Camera w original box case and papers,Panasonic,Film Cameras,Used,25.0,CAD,FIXED_PRICE,19,1600,,CA,bdeermeet,100.0,2026-08-20T13:13:52.000Z,,https://www.ebay.ca/itm/158209092999?hash=item24d5ff2d87:g:y8kAAOSw~I5lxPnM,https://i.ebayimg.com/images/g/y8kAAOSw~I5lxPnM/s-l225.jpg
残件/按现状,40.0,Vintage Polaroid One Step Close Up 600 Instant Film Camera Untested,Polaroid,Vintage Cameras,,25.0,CAD,FIXED_PRICE,12,1600,as-is,CA,bdeermeet,100.0,2026-08-20T13:13:52.000Z,,https://www.ebay.ca/itm/158209092980?hash=item24d5ff2d74:g:z4cAAOSwsX9nhqEP,https://i.ebayimg.com/images/g/z4cAAOSwsX9nhqEP/s-l225.jpg
型号不明,40.0,Vintage yellow kodak camera strap,Kodak,Vintage Cameras,,25.0,CAD,"FIXED_PRICE,BEST_OFFER",0,1600,,CA,boliocamerastore,100.0,2026-08-19T19:20:23.000Z,,https://www.ebay.ca/itm/227482982338?hash=item34f70ad7c2:g:35gAAeSw1LlqhgFM,https://i.ebayimg.com/images/g/35gAAeSw1LlqhgFM/s-l225.jpg
残件/按现状,40.0,Two Kodak Instamatic Cameras For Parts *not Working*,Kodak,Vintage Cameras,,29.0,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,as-is,CA,jlevarg15,100.0,2026-08-19T22:00:01.000Z,,https://www.ebay.ca/itm/128031830333?hash=item1dcf4ab13d:g:JNkAAeSw1ptowxq2,https://i.ebayimg.com/images/g/JNkAAeSw1ptowxq2/s-l225.jpg
查无市价,40.0,Vintage Polaroid Big Swinger 3000 Instant Land Camera 1960s USA,Polaroid,Vintage Cameras,,29.6,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,basskatcher99,100.0,2026-08-19T12:56:01.000Z,,https://www.ebay.ca/itm/188808371865?hash=item2bf5db1e99:g:lQwAAeSwRqBqg3ER,https://i.ebayimg.com/images/g/lQwAAeSwRqBqg3ER/s-l225.jpg
残件/按现状,40.0,Zenit E 35mm SLR Film Camera Body Only | Vintage USSR | Untested,Zenit,Film Cameras,Used,33.59,CAD,"FIXED_PRICE,BEST_OFFER",13,1440,as-is,CA,miggysrediscoveredgoods,100.0,2026-08-19T07:33:14.000Z,,https://www.ebay.ca/itm/398302892620?hash=item5cbcb3d24c:g:EKsAAeSwkTFplaBb,https://i.ebayimg.com/images/g/EKsAAeSwkTFplaBb/s-l225.jpg
残件/按现状,40.0,Vintage Polaroid OneStep Plus Land Camera/Flash Bar - Rainbow Stripe Untested,Polaroid,Vintage Cameras,,34.99,CAD,"FIXED_PRICE,BEST_OFFER",7,1280,as-is,CA,natpunh0,100.0,2026-08-19T20:05:50.000Z,,https://www.ebay.ca/itm/128035075487?hash=item1dcf7c359f:g:KiIAAeSwsDVqhgx0,https://i.ebayimg.com/images/g/KiIAAeSwsDVqhgx0/s-l225.jpg
残件/按现状,40.0,Sony Cyber-shot DSC-W330 14.1MP Digital Camera - Black FOR PARTS / REPAIR,Sony,Digital Cameras,For parts or not working,34.99,CAD,FIXED_PRICE,9,1600,as-is;underpriced(med 170),CA,goldenbearsgoods,100.0,2026-08-19T11:00:34.000Z,,https://www.ebay.ca/itm/188816452783?hash=item2bf6566caf:g:LzUAAeSwA9Fqf7l2,https://i.ebayimg.com/images/g/LzUAAeSwA9Fqf7l2/s-l225.jpg
查无市价,40.0,Polaroid One Step Instant Film Camera,Polaroid,Vintage Cameras,,35.0,CAD,"FIXED_PRICE,BEST_OFFER",2,1600,,CA,someoneontheinternet,99.6,2026-08-19T07:00:01.000Z,,https://www.ebay.ca/itm/318751999164?hash=item4a371984bc:g:h~0AAeSw9KNqhKGg,https://i.ebayimg.com/images/g/h~0AAeSw9KNqhKGg/s-l225.jpg
残件/按现状,40.0,Kodak Jiffy VP Folding 127 Film Camera With Soft Case (UNTESTED),Kodak,Vintage Cameras,,35.99,CAD,FIXED_PRICE,11,1599,as-is,CA,badlandpicker,99.3,2026-08-20T02:08:03.000Z,,https://www.ebay.ca/itm/117369040335?hash=item1b53bd6dcf:g:Pj8AAeSw6xpqhmBv,https://i.ebayimg.com/images/g/Pj8AAeSw6xpqhmBv/s-l225.jpg
残件/按现状,40.0,Sony Cybershot DSC-P92 5.0MP Compact Digital Camera As Is,Sony,Digital Cameras,Used,38.99,CAD,FIXED_PRICE,7,1181,as-is;underpriced(med 172),CA,valle-245,0.0,2026-08-19T20:09:48.000Z,,https://www.ebay.ca/itm/318755562856?hash=item4a374fe568:g:MocAAeSwbp5qhgzp,https://i.ebayimg.com/images/g/MocAAeSwbp5qhgzp/s-l225.jpg
残件/按现状,40.0,Panasonic LUMIX DMC-TS30 16.1MP Compact Waterproof Camera UNTESTED FOR PARTS,Panasonic,Digital Cameras,For parts or not working,39.0,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,as-is;underpriced(med 136),CA,theblackcatflipper,100.0,2026-08-19T18:30:35.000Z,,https://www.ebay.ca/itm/137640284590?hash=item200c0011ae:g:YMYAAeSwRAVqhfJd,https://i.ebayimg.com/images/g/YMYAAeSwRAVqhfJd/s-l225.jpg
残件/按现状,40.0,Vintage Polaroid Swinger Model 20 Land Camera White w/ Case Manual Untested,Polaroid,Film Cameras,Used,39.99,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,as-is,CA,timo_finders_market,100.0,2026-08-19T04:37:58.000Z,,https://www.ebay.ca/itm/398302450448?hash=item5cbcad1310:g:S48AAeSweAVqhSbw,https://i.ebayimg.com/images/g/S48AAeSweAVqhSbw/s-l225.jpg
残件/按现状,40.0,Sony Cyber-shot DSC-S90 4.1MP Digital Camera *READ!* - Broken Battery Door,Sony,Digital Cameras,For parts or not working,49.49,CAD,"FIXED_PRICE,BEST_OFFER",12,1600,as-is;underpriced(med 172),CA,306videogames,100.0,2026-08-19T21:19:47.000Z,,https://www.ebay.ca/itm/820024133537?hash=itembeed3f47a1:g:eMUAAeSwS3BqhgEA,https://i.ebayimg.com/images/g/eMUAAeSwS3BqhgEA/s-l225.jpg
查无市价,40.0,Vintage Kodak Instamatic 124 Color Outfit Box Manual Film Flashcubes Canada,Kodak,Vintage Cameras,,49.6,CAD,"FIXED_PRICE,BEST_OFFER",18,1600,,CA,basskatcher99,100.0,2026-08-19T12:56:01.000Z,,https://www.ebay.ca/itm/188808366601?hash=item2bf5db0a09:g:j94AAeSwXeFqg3Fo,https://i.ebayimg.com/images/g/j94AAeSwXeFqg3Fo/s-l225.jpg
残件/按现状,40.0,READ Sony Cyber-Shot DSC-W560 Digital Camera Silver,Sony,Digital Cameras,For parts or not working,49.99,CAD,FIXED_PRICE,8,1600,underpriced(med 172),CA,omnecopia,100.0,2026-08-19T16:37:17.000Z,,https://www.ebay.ca/itm/298601809104?hash=item45860e04d0:g:0bAAAeSwVzdqhdjm,https://i.ebayimg.com/images/g/0bAAAeSwVzdqhdjm/s-l225.jpg
型号不明,38.0,Fotodiox Pro HB to HB (XCD) Hasselblad V Mount Adapter Used,Hasselblad,Lenses,Used,189.95,CAD,FIXED_PRICE,2,1600,,CA,foto*works,99.9,2026-08-20T00:03:48.000Z,,https://www.ebay.ca/itm/267762167822?hash=item3e57de700e:g:1EIAAeSwe-pqhkN4,https://i.ebayimg.com/images/g/1EIAAeSwe-pqhkN4/s-l225.jpg
查无市价,38.0,"Yashica Pentamatic 35mm SLR Camera Kit – Two Yashinon Lenses, Case, Flash",Yashica,Film Cameras,Used,350.0,CAD,"FIXED_PRICE,BEST_OFFER",12,1600,,CA,viewfinder_vault,100.0,2026-08-20T07:21:27.000Z,,https://www.ebay.ca/itm/188820952775?hash=item2bf69b16c7:g:fkYAAeSw0fJqhqqK,https://i.ebayimg.com/images/g/fkYAAeSw0fJqhqqK/s-l225.jpg
型号不明,34.0,Olympus Tough TCON-T01 Teleconverter Lens for TG-1 & TG-2 - Black,Olympus,Lenses,Used,129.99,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,,CA,ackzer,0.0,2026-08-19T23:07:13.000Z,,https://www.ebay.ca/itm/298602541053?hash=item4586192ffd:g:iH8AAeSw1PxqhjQM,https://i.ebayimg.com/images/g/iH8AAeSw1PxqhjQM/s-l225.jpg
查无市价,34.0,LEICA ZEISS HOLOGON-M 11003 15MM F8 LENS +BOX +FILTER +CAPS +FINDER RARE! MINT!,Leica,Lenses,Used,17944.8,CAD,FIXED_PRICE,10,1600,good-cond,CA,setadel_studios,100.0,2026-08-19T16:09:37.000Z,,https://www.ebay.ca/itm/267761782783?hash=item3e57d88fff:g:3MsAAeSw~DhqRsGU,https://i.ebayimg.com/images/g/3MsAAeSw~DhqRsGU/s-l225.jpg
查无市价,30.0,Agfa Professional Lens AGFA-Gevaert 1:8/80mm Germany,Agfa,Lenses,Used,45.0,CAD,FIXED_PRICE,9,1600,,CA,bdeermeet,100.0,2026-08-20T13:08:05.000Z,,https://www.ebay.ca/itm/407158601846?hash=item5ecc8b3876:g:t7QAAOSwYjZnm6So,https://i.ebayimg.com/images/g/t7QAAOSwYjZnm6So/s-l225.jpg
打包杂件,30.0,Vintage Nikon Coolpix 4600 4.0MP Digital Camera Bundle - Tested & Working...,Nikon,Digital Cameras,Used,89.99,CAD,FIXED_PRICE,5,1600,,CA,inspector-jon,99.6,2026-08-20T12:24:14.000Z,,https://www.ebay.ca/itm/820026845210?hash=itembeed68a81a:g:ykQAAeSwFdNqXidp,https://i.ebayimg.com/images/g/ykQAAeSwFdNqXidp/s-l225.jpg
查无市价,28.0,Canon MP-E 65-104mm f/2.8 MF Lens Macro with flash MT-24ex Macro Twin Lite,Canon,Lenses,Used,0.0,USD,"AUCTION,BEST_OFFER",8,1600,auction,CA,virgilvrod,100.0,2026-08-19T21:26:36.000Z,2026-08-29T21:26:36.000Z,https://www.ebay.ca/itm/287535014211?hash=item42f26c2143:g:pJUAAeSwicVqhh4U,https://i.ebayimg.com/images/g/pJUAAeSwicVqhh4U/s-l225.jpg
查无市价,28.0,Yashica EZ UW-505 5MP Waterproof Digital Camera Black Tested 'AAA',Yashica,Digital Cameras,Used,45.0,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,306videogames,100.0,2026-08-19T21:46:41.000Z,,https://www.ebay.ca/itm/820024267528?hash=itembeed415308:g:dCIAAeSwau1qhgFM,https://i.ebayimg.com/images/g/dCIAAeSwau1qhgFM/s-l225.jpg
查无市价,28.0,"Fuji Fujifilm Finepix S3400 Digital Camera 14mp w manual, cables, card",Fuji,Digital Cameras,Used,55.0,CAD,FIXED_PRICE,13,1600,,CA,bdeermeet,100.0,2026-08-20T13:16:40.000Z,,https://www.ebay.ca/itm/158209095159?hash=item24d5ff35f7:g:aNkAAeSwMzppRsyS,https://i.ebayimg.com/images/g/aNkAAeSwMzppRsyS/s-l225.jpg
