寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
查无市价,89.0,Vtg Carl Zeiss Tessar Aus Jena 50mm F 1:2.8 Camera Lens Screw Mount Practica,Zeiss,Lenses,Used,79.88,CAD,FIXED_PRICE,9,1600,grail:Tessar;mount:ltm/l39;underpriced(med 450),CA,joeys*hidden*jems,99.4,2026-09-03T10:15:01.000Z,,https://www.ebay.ca/itm/820080107157?hash=itembef0955e95:g:xvQAAOSwfzFl7Ifj,https://i.ebayimg.com/images/g/xvQAAOSwfzFl7Ifj/s-l225.jpg
残件/按现状,72.0,Camera PRAKTICA LTL PROFESSIONAL CAMERA AS IS BEAUTY!!!!,Praktica,Film Cameras,For parts or not working,41.69,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,as-is;underpriced(med 99),CA,frwl0007,100.0,2026-09-02T13:44:51.000Z,,https://www.ebay.ca/itm/257718484608?hash=item3c0137fe80:g:pbsAAOSwlCBnV1A6,https://i.ebayimg.com/images/g/pbsAAOSwlCBnV1A6/s-l225.jpg
残件/按现状,72.0,Konica Minolta Freedom Zoom 65 38-65mm Camera Film Minolta Lens w/ bag untested,Konica,Film Cameras,Used,43.98,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,as-is;underpriced(med 98),CA,sellingbooksmusicandmore,99.5,2026-09-02T12:26:51.000Z,,https://www.ebay.ca/itm/800601388909?hash=itemba678fb76d:g:viMAAeSwgY5plNeL,https://i.ebayimg.com/images/g/viMAAeSwgY5plNeL/s-l225.jpg
残件/按现状,72.0,Yashica Electro 35 GS Camera For Parts Repair Battery Corrosion Bad Light Seal,Yashica,Film Cameras,For parts or not working,54.99,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,as-is;underpriced(med 125),CA,blurredretro,99.5,2026-09-02T22:00:01.000Z,,https://www.ebay.ca/itm/366628259024?hash=item555cbf44d0:g:L0wAAeSwJm1qjcLL,https://i.ebayimg.com/images/g/L0wAAeSwJm1qjcLL/s-l225.jpg
型号不明,71.0,Contax Carl Zeiss DISTAGON T* 28ｍｍ F2.8 AEJ Lens C/Y Mount NEAR MINT! FREE SHIP!,Contax,Lenses,Used,379.87,CAD,FIXED_PRICE,4,1600,grail:DISTAGON;mount:contax/yashica;good-cond,CA,pictures-r-us,100.0,2026-09-02T20:51:35.000Z,,https://www.ebay.ca/itm/128058255774?hash=item1dd0dde99e:g:Lr8AAeSwZsBqmIf3,https://i.ebayimg.com/images/g/Lr8AAeSwZsBqmIf3/s-l225.jpg
型号不明,68.0,Canon FD - Vivitar Automatic Tele Converter 2X-4 FL-FD + Lens Caps - Excellent,Canon,Lenses,Used,35.99,CAD,"FIXED_PRICE,BEST_OFFER",13,1254,mount:canon fd;underpriced(med 180),CA,paulsmarketplace,100.0,2026-09-03T02:38:47.000Z,,https://www.ebay.ca/itm/237045691760?hash=item3731063570:g:QF0AAeSwhPJqmNlG,https://i.ebayimg.com/images/g/QF0AAeSwhPJqmNlG/s-l225.jpg
残件/按现状,58.0,Canon TLb 35mm SLR Film Camera Body for Parts Repair Mirror Stuck / Broken,Canon,Film Cameras,For parts or not working,54.99,CAD,"FIXED_PRICE,BEST_OFFER",18,1600,as-is,CA,306videogames,100.0,2026-09-03T03:21:29.000Z,,https://www.ebay.ca/itm/820080962639?hash=itembef0a26c4f:g:u7EAAeSwRHNql9MS,https://i.ebayimg.com/images/g/u7EAAeSwRHNql9MS/s-l225.jpg
残件/按现状,54.0,Zeiss Ikon 515/2 Pre-war 6x9 Folding Camera Telma Nettar 1:4.5 f=11 Parts Repair,Zeiss,Vintage Cameras,,71.18,CAD,"FIXED_PRICE,BEST_OFFER",15,1600,,CA,zenkatcanada,99.3,2026-09-02T06:04:55.000Z,,https://www.ebay.ca/itm/298638114068?hash=item458837fd14:g:4HEAAeSwh21pIC29,https://i.ebayimg.com/images/g/4HEAAeSwh21pIC29/s-l225.jpg
残件/按现状,50.0,Fujifilm Instax Mini 11 Instant Film Polaroid Camera Lavender UNTESTED Red Light,Fujifilm,Film Cameras,Used,29.95,CAD,"FIXED_PRICE,BEST_OFFER",3,1364,as-is,CA,persi3194,99.0,2026-09-02T20:10:12.000Z,,https://www.ebay.ca/itm/800603120385?hash=itemba67aa2301:g:5V8AAeSwe-pqmIKU,https://i.ebayimg.com/images/g/5V8AAeSwe-pqmIKU/s-l225.jpg
残件/按现状,50.0,Fujifilm Finepix SL240 14.0MP 24X Zoom Digital Camera With Case No Power Button,Fujifilm,Digital Cameras,For parts or not working,36.95,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,underpriced(med 100),CA,altitudesalesstore,100.0,2026-09-02T07:01:41.000Z,,https://www.ebay.ca/itm/278334953787?hash=item40ce0e593b:g:BXgAAeSwC5xql8jv,https://i.ebayimg.com/images/g/BXgAAeSwC5xql8jv/s-l225.jpg
残件/按现状,50.0,Ricoh KR-5 Super 35mm SLR Camera Body SOLD for Parts Repair Mirror Sticks,Ricoh,Film Cameras,For parts or not working,54.99,CAD,"FIXED_PRICE,BEST_OFFER",17,1600,as-is,CA,306videogames,100.0,2026-09-03T03:39:12.000Z,,https://www.ebay.ca/itm/820081005951?hash=itembef0a3157f:g:olMAAeSwhYZql9NU,https://i.ebayimg.com/images/g/olMAAeSwhYZql9NU/s-l225.jpg
残件/按现状,50.0,Minolta SRT 101 35mm SLR Film Camera Body SOLD for Parts Repair Broken Mirror,Minolta,Film Cameras,For parts or not working,54.99,CAD,"FIXED_PRICE,BEST_OFFER",21,1600,as-is,CA,306videogames,100.0,2026-09-03T03:37:15.000Z,,https://www.ebay.ca/itm/820081001759?hash=itembef0a3051f:g:~oMAAeSwuQVql9Oi,https://i.ebayimg.com/images/g/~oMAAeSwuQVql9Oi/s-l225.jpg
残件/按现状,50.0,Pentax Program Plus 35mm SLR Body for Parts Repair Untested Missing Battery Cap,Pentax,Film Cameras,For parts or not working,54.99,CAD,"FIXED_PRICE,BEST_OFFER",17,1600,as-is,CA,306videogames,100.0,2026-09-03T03:17:44.000Z,,https://www.ebay.ca/itm/820080955471?hash=itembef0a2504f:g:IM4AAeSwBO5ql9Lb,https://i.ebayimg.com/images/g/IM4AAeSwBO5ql9Lb/s-l225.jpg
型号不明,50.0,Leitz Wetzlar 41911 Optical Viewfinder Finder Scope Adjustable 3.5–13.5 Germany,Leitz,Vintage Lenses,,74.99,CAD,"FIXED_PRICE,BEST_OFFER",18,1600,,CA,followtheirfootsteps,100.0,2026-09-02T05:10:41.000Z,,https://www.ebay.ca/itm/800599834393?hash=itemba6777ff19:g:I9kAAeSw28ppzcNu,https://i.ebayimg.com/images/g/I9kAAeSw28ppzcNu/s-l225.jpg
残件/按现状,44.0,Sony Handycam Vision CCD-TRV22 Video8 8mm Camcorder (UNTESTED),Sony,Camcorders,For parts or not working,54.15,CAD,FIXED_PRICE,2,1600,as-is;underpriced(med 198),CA,mrsicksales,98.4,2026-09-02T06:54:48.000Z,,https://www.ebay.ca/itm/206530621017?hash=item30162f2e59:g:epgAAOSwa2tn51zo,https://i.ebayimg.com/images/g/epgAAOSwa2tn51zo/s-l225.jpg
残件/按现状,44.0,Canon AT-1 35mm SLR Camera Body - Broken for Parts Repair SOLD AS IS,Canon,Film Cameras,For parts or not working,67.95,CAD,"FIXED_PRICE,BEST_OFFER",16,1600,as-is,CA,306videogames,100.0,2026-09-02T04:35:02.000Z,,https://www.ebay.ca/itm/820076615460?hash=itembef0601724:g:kicAAeSwZERql5yg,https://i.ebayimg.com/images/g/kicAAeSwZERql5yg/s-l225.jpg
查无市价,44.0,Fujifilm Zoom Date 125S 35mm Film Camera Tested Box Manual Bag Film,Fujifilm,Film Cameras,Used,113.99,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,,CA,vintage-vault-kent,99.5,2026-09-02T16:36:27.000Z,,https://www.ebay.ca/itm/377465548052?hash=item57e2b32d14:g:IY4AAeSwIMRqmFAM,https://i.ebayimg.com/images/g/IY4AAeSwIMRqmFAM/s-l225.jpg
残件/按现状;打包杂件,40.0,Panasonic Lumix Digital Camera DMC-FZ4 Lecia Silver 4.0 MP Bundle Need Battery,Panasonic,Digital Cameras,For parts or not working,26.09,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,underpriced(med 150),CA,thriftingbyjl,100.0,2026-09-02T14:32:10.000Z,,https://www.ebay.ca/itm/237044781381?hash=item3730f85145:g:lsoAAeSwJ99olMrC,https://i.ebayimg.com/images/g/lsoAAeSwJ99olMrC/s-l225.jpg
