寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状;型号不明,54.0,VINTAGE RARE CONTAX F BODY for PARTS / REPAIR,Contax,Film Cameras,Used,103.2,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,as-is,CA,avar-66,100.0,2026-08-21T19:58:27.000Z,,https://www.ebay.ca/itm/820032223221?hash=itembeedbab7f5:g:IS4AAOSwUIli020i,https://i.ebayimg.com/images/g/IS4AAOSwUIli020i/s-l225.jpg
残件/按现状,50.0,UNTESTED AS-IS PENTAX IQZOOM 735 Vintage 35mm Film Camera,Pentax,Film Cameras,For parts or not working,29.99,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,as-is,CA,lootbaron,99.9,2026-08-21T19:21:44.000Z,,https://www.ebay.ca/itm/117372092836?hash=item1b53ec01a4:g:RksAAeSwM2lqiKUP,https://i.ebayimg.com/images/g/RksAAeSwM2lqiKUP/s-l225.jpg
残件/按现状,50.0,Pentax ESPIO 928 35mm Film Camera For Parts Repair Lens Issue H Error,Pentax,Film Cameras,For parts or not working,35.98,CAD,FIXED_PRICE,4,1600,as-is,CA,dieseljohnny1025,99.7,2026-08-22T01:02:26.000Z,,https://www.ebay.ca/itm/147520630336?hash=item2258ea2e40:g:AyYAAeSwo8JqiPTq,https://i.ebayimg.com/images/g/AyYAAeSwo8JqiPTq/s-l225.jpg
查无市价,50.0,35mm Panorama Camera New Sealed Vivitar IC 101 Focus Free NIB,Vivitar,Vintage Cameras,,50.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,good-cond,CA,techherocanada,100.0,2026-08-21T20:37:01.000Z,,https://www.ebay.ca/itm/407161626442?hash=item5eccb95f4a:g:AIoAAOSw~MJeLCtD,https://i.ebayimg.com/images/g/AIoAAOSw~MJeLCtD/s-l225.jpg
查无市价,48.0,MINT VOIGTLANDER BESSAMATIC w/ ZOOMAR 2.8/36 - 82 mm,Voigtlander,Film Cameras,Used,1905.76,CAD,"FIXED_PRICE,BEST_OFFER",13,1600,good-cond,CA,avar-66,100.0,2026-08-21T19:58:27.000Z,,https://www.ebay.ca/itm/820032223160?hash=itembeedbab7b8:g:FdMAAOSwuyVlDfE~,https://i.ebayimg.com/images/g/FdMAAOSwuyVlDfE~/s-l225.jpg
查无市价,45.0,VINTAGE PRAKTICA w/ RARE TESSAR 2.8/5cm Red T 14 BLADES + EXTRA 📌 EXCELLENT 📌,Praktica,Film Cameras,Used,543.52,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,grail:TESSAR,CA,avar-66,100.0,2026-08-21T19:58:27.000Z,,https://www.ebay.ca/itm/820032223192?hash=itembeedbab7d8:g:QDEAAOSwkcFj0xdz,https://i.ebayimg.com/images/g/QDEAAOSwkcFj0xdz/s-l225.jpg
描述含糊,45.0,SUPERB NO NAME KIEV 4A /CONTAX II copy w/ C.Z. SONNAR 2/50mm S/N 6306054,Kiev,Film Cameras,Used,1720.0,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,grail:SONNAR,CA,avar-66,100.0,2026-08-21T19:58:27.000Z,,https://www.ebay.ca/itm/820032223223?hash=itembeedbab7f7:g:lXoAAOSwWuxfF18L,https://i.ebayimg.com/images/g/lXoAAOSwWuxfF18L/s-l225.jpg
残件/按现状,44.0,Sony Camcorder CCD-TR51 Video 8 HandyCam W/ Battery + Case Power Parts Repair,Sony,Camcorders,For parts or not working,46.88,CAD,FIXED_PRICE,15,1600,underpriced(med 200),CA,joeys*hidden*jems,99.4,2026-08-21T11:30:01.000Z,,https://www.ebay.ca/itm/820028522159?hash=itembeed823eaf:g:aykAAOSwLtdnCT9w,https://i.ebayimg.com/images/g/aykAAOSwLtdnCT9w/s-l225.jpg
残件/按现状,44.0,Nikon Coolpix L20 Deep Red 10MP Digital Camera Tested Works As-Is,Nikon,Digital Cameras,Used,69.99,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,as-is;underpriced(med 168),CA,dylanthomascollectibles,99.0,2026-08-21T11:04:47.000Z,,https://www.ebay.ca/itm/327320610693?hash=item4c35d42785:g:lu4AAeSwT4NqQuLD,https://i.ebayimg.com/images/g/lu4AAeSwT4NqQuLD/s-l225.jpg
查无市价,44.0,Nikon RD2 35mm f3.5 point&shoot 35mm film camera Made in Japan Not Film Tested,Nikon,Film Cameras,Used,79.98,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,sammoca,100.0,2026-08-21T12:20:28.000Z,,https://www.ebay.ca/itm/287538142162?hash=item42f29bdbd2:g:9rkAAeSwTy5qamfR,https://i.ebayimg.com/images/g/9rkAAeSwTy5qamfR/s-l225.jpg
型号不明,40.0,Minolta Magnicon Auto Focus Zoom Lense 1:45 75-200,Minolta,Lenses,Used,27.0,CAD,FIXED_PRICE,5,1440,,CA,encoreforyou,97.6,2026-08-22T09:31:02.000Z,,https://www.ebay.ca/itm/178431810286?hash=item298b5d5aee:g:3-gAAeSwHnRohOXu,https://i.ebayimg.com/images/g/3-gAAeSwHnRohOXu/s-l225.jpg
残件/按现状,40.0,Kodak Instamatic 104 | 126 Film Camera | W/ Box | Untested | Canada Ed.,Kodak,Vintage Cameras,,32.99,CAD,"FIXED_PRICE,BEST_OFFER",13,1600,as-is,CA,grandmas_deadstock,97.9,2026-08-21T17:35:25.000Z,,https://www.ebay.ca/itm/407161367742?hash=item5eccb56cbe:g:rv0AAeSwF-Zqg0LN,https://i.ebayimg.com/images/g/rv0AAeSwF-Zqg0LN/s-l225.jpg
查无市价,40.0,Retro Vintage Diramic (Zenit) Laser 35mm Point & Shoot Lomo Camera,Zenit,Vintage Cameras,,34.99,CAD,FIXED_PRICE,4,1600,,CA,janicestcatherine,99.0,2026-08-21T13:00:35.000Z,,https://www.ebay.ca/itm/318763743294?hash=item4a37ccb83e:g:zvEAAeSw0BpqiEs9,https://i.ebayimg.com/images/g/zvEAAeSw0BpqiEs9/s-l225.jpg
查无市价,40.0,vivitar xaf 35 black camera 34mm auto focus motorized Working 35mm Camera,Vivitar,Vintage Cameras,,35.0,CAD,"FIXED_PRICE,BEST_OFFER",16,1600,,CA,foundonpei,99.7,2026-08-22T00:23:06.000Z,,https://www.ebay.ca/itm/206509349441?hash=item3014ea9a41:g:26wAAeSwualn7VB2,https://i.ebayimg.com/images/g/26wAAeSwualn7VB2/s-l225.jpg
残件/按现状,40.0,Kodak Brownie Junior SIX-16 Box Camera Art Deco 30's-40's Vintage Used Untested,Kodak,Vintage Cameras,,36.0,CAD,FIXED_PRICE,9,1600,as-is,CA,bugsy2405,100.0,2026-08-21T18:05:32.000Z,,https://www.ebay.ca/itm/206509032261?hash=item3014e5c345:g:cjsAAeSw7RNqiJJQ,https://i.ebayimg.com/images/g/cjsAAeSw7RNqiJJQ/s-l225.jpg
残件/按现状,40.0,Kodak Vigilant Junior SIX-20 | 620 Film Camera | Untested | W/ Box | Canada Ed.,Kodak,Vintage Cameras,,39.99,CAD,"FIXED_PRICE,BEST_OFFER",15,1600,as-is,CA,grandmas_deadstock,97.9,2026-08-21T17:35:25.000Z,,https://www.ebay.ca/itm/407161367740?hash=item5eccb56cbc:g:Ni0AAeSw131qg0C4,https://i.ebayimg.com/images/g/Ni0AAeSw131qg0C4/s-l225.jpg
残件/按现状,40.0,Kodak Brownie Starmite II (2) 127 Film Camera | W/ Box | Untested | Canada Ver.,Kodak,Vintage Cameras,,42.99,CAD,"FIXED_PRICE,BEST_OFFER",13,1600,as-is,CA,grandmas_deadstock,97.9,2026-08-21T17:35:25.000Z,,https://www.ebay.ca/itm/407161367741?hash=item5eccb56cbd:g:mLIAAeSwtwVqg0qM,https://i.ebayimg.com/images/g/mLIAAeSwtwVqg0qM/s-l225.jpg
残件/按现状,40.0,"Kodak Brownie Movie Camera Model 2 | 8mm Film | w/ Box | Untested, Reel Works",Kodak,Vintage Cameras,,49.99,CAD,"FIXED_PRICE,BEST_OFFER",13,1600,as-is,CA,grandmas_deadstock,97.9,2026-08-21T17:35:25.000Z,,https://www.ebay.ca/itm/407161367743?hash=item5eccb56cbf:g:9-AAAeSw0jpqg0dR,https://i.ebayimg.com/images/g/9-AAAeSw0jpqg0dR/s-l225.jpg
型号不明,38.0,Yashica,Yashica,Film Cameras,Used,0.0,USD,"AUCTION,BEST_OFFER",1,1599,auction,CA,niteraven913,100.0,2026-08-21T23:27:41.000Z,2026-08-28T23:27:41.000Z,https://www.ebay.ca/itm/158213638372?hash=item24d64488e4:g:2-MAAeSwWm5pfKVw,https://i.ebayimg.com/images/g/2-MAAeSwWm5pfKVw/s-l225.jpg
型号不明,38.0,NEAR MINT PRESET PENTACON 4/200 15 BLADES for EXA/EXAKTA,Exakta,Lenses,Used,185.76,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,good-cond,CA,avar-66,100.0,2026-08-21T19:58:27.000Z,,https://www.ebay.ca/itm/820032223231?hash=itembeedbab7ff:g:gfAAAOSwPIljzFYv,https://i.ebayimg.com/images/g/gfAAAOSwPIljzFYv/s-l225.jpg
型号不明,38.0,MINT PENTACON (LYDITH) 3.5/30 EXA/EXAKTA MOUNT 10 BLADES,Exakta,Lenses,Used,227.04,CAD,"FIXED_PRICE,BEST_OFFER",8,1599,good-cond,CA,avar-66,100.0,2026-08-21T19:58:27.000Z,,https://www.ebay.ca/itm/820032223181?hash=itembeedbab7cd:g:dQIAAOSwhiNj3bU0,https://i.ebayimg.com/images/g/dQIAAOSwhiNj3bU0/s-l225.jpg
型号不明,38.0,NEAR MINT PRESET PENTACON 2.8/135 15 BLADES for EXA / EXAKTA,Exakta,Lenses,Used,254.56,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,good-cond,CA,avar-66,100.0,2026-08-21T19:58:27.000Z,,https://www.ebay.ca/itm/820032223187?hash=itembeedbab7d3:g:xzsAAOSwXDBkua3V,https://i.ebayimg.com/images/g/xzsAAOSwXDBkua3V/s-l225.jpg
残件/按现状,36.0,Vintage Minolta Camera & Vivitar Flash Point & Shoot UNTESTED w/ Case & Manual,Minolta,Film Cameras,Used,75.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,as-is;low-feedback,CA,gamecollector944,90.9,2026-08-21T15:51:19.000Z,,https://www.ebay.ca/itm/278302394633?hash=item40cc1d8909:g:PJIAAeSwDFZqiHMz,https://i.ebayimg.com/images/g/PJIAAeSwDFZqiHMz/s-l225.jpg
查无市价,34.0,Nikon AF-S NIKKOR 24-70mm f/2.8E ED VR Zoom Lens,Nikon,Lenses,Used,0.0,USD,AUCTION,4,1600,mount:nikon f;auction,CA,nsto-682,100.0,2026-08-22T07:58:42.000Z,2026-08-29T07:58:42.000Z,https://www.ebay.ca/itm/198587990367?hash=item2e3cc4415f:g:sCMAAeSwPd5qgQIt,https://i.ebayimg.com/images/g/sCMAAeSwPd5qgQIt/s-l225.jpg
查无市价,34.0,Panasonic C-500AF 35mm Camera Vintage Red Compact Film Camera Auto Focus,Panasonic,Film Cameras,Used,75.0,CAD,"FIXED_PRICE,BEST_OFFER",16,1600,,CA,jobard_308,100.0,2026-08-21T23:55:13.000Z,,https://www.ebay.ca/itm/407161869037?hash=item5eccbd12ed:g:jvkAAeSwS8tqiOUG,https://i.ebayimg.com/images/g/jvkAAeSwS8tqiOUG/s-l225.jpg
残件/按现状,34.0,Sony Cyber-shot DSC-W330 14.1MP Digital Camera As Is Untested +Battery Mem Card￼,Sony,Digital Cameras,Used,75.8,CAD,"FIXED_PRICE,BEST_OFFER",17,1366,as-is;underpriced(med 175),CA,ca.chmi,100.0,2026-08-21T05:46:02.000Z,,https://www.ebay.ca/itm/336753809809?hash=item4e68175991:g:43gAAeSwRvdqh-V7,https://i.ebayimg.com/images/g/43gAAeSwRvdqh-V7/s-l225.jpg
残件/按现状,30.0,Nikon COOLPIX S3700 Digital Camera 20.1MP WiFi - Faulty Buttons For PARTS/REPAIR,Nikon,Digital Cameras,For parts or not working,79.99,CAD,"FIXED_PRICE,BEST_OFFER",12,1520,as-is,CA,gameshoarder,99.4,2026-08-21T15:43:04.000Z,,https://www.ebay.ca/itm/188827647091?hash=item2bf7013c73:g:xksAAeSwuxVqiHFN,https://i.ebayimg.com/images/g/xksAAeSwuxVqiHFN/s-l225.jpg
查无市价,28.0,RARE VINTAGE LENS Anti Reflective RICOH 1:4.5 f= 230 mm,Ricoh,Lenses,Used,0.0,USD,"AUCTION,BEST_OFFER",12,1600,auction,CA,beraliere,100.0,2026-08-21T14:12:35.000Z,2026-08-26T14:12:35.000Z,https://www.ebay.ca/itm/298606989093?hash=item45865d0f25:g:DYEAAeSwSytqiFsJ,https://i.ebayimg.com/images/g/DYEAAeSwSytqiFsJ/s-l225.jpg
型号不明,28.0,Vivitar Close-Up Macro Lens Filter Set with Leather Case Made in Japan,Vivitar,Vintage Lenses,,41.28,CAD,FIXED_PRICE,2,1600,low-feedback,CA,wmp_cards,96.9,2026-08-22T07:22:32.000Z,,https://www.ebay.ca/itm/398313432926?hash=item5cbd54a75e:g:OOgAAeSwD~1qiU4I,https://i.ebayimg.com/images/g/OOgAAeSwD~1qiU4I/s-l225.jpg
打包杂件,28.0,"Olympus CAMEDIA C-5000 Zoom 5.0MP Digital Camera Bundle - Charger, Battery, Case",Olympus,Digital Cameras,Used,55.0,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,,CA,av-9389,100.0,2026-08-21T16:12:33.000Z,,https://www.ebay.ca/itm/227485718674?hash=item34f7349892:g:SJIAAeSw1LlqiHaJ,https://i.ebayimg.com/images/g/SJIAAeSw1LlqiHaJ/s-l225.jpg
残件/按现状,28.0,Olympus T-100 12MP Blue Digital Camera 3x Zoom Untested No Battery✅,Olympus,Digital Cameras,For parts or not working,59.99,CAD,FIXED_PRICE,8,1600,as-is,CA,buncsdeals,100.0,2026-08-21T04:53:49.000Z,,https://www.ebay.ca/itm/327320277630?hash=item4c35cf127e:g:SSgAAeSw2rZqh9k4,https://i.ebayimg.com/images/g/SSgAAeSw2rZqh9k4/s-l225.jpg
型号不明,28.0,STEINHEIL MUNCHEN AUTO-QUINAR 2.8/135 EXA/EXAKTA,Exakta,Lenses,Used,295.84,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,,CA,avar-66,100.0,2026-08-21T19:58:27.000Z,,https://www.ebay.ca/itm/820032223188?hash=itembeedbab7d4:g:HIgAAOSwOT1niwxN,https://i.ebayimg.com/images/g/HIgAAOSwOT1niwxN/s-l225.jpg
型号不明,28.0,SCHNEIDER - KREUZNACH CURTAGON 2.8/35 EXA/EXAKTA !EXCELLENT!,Exakta,Lenses,Used,295.84,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,avar-66,100.0,2026-08-21T19:58:27.000Z,,https://www.ebay.ca/itm/820032223209?hash=itembeedbab7e9:g:pOQAAOSwioxg4lIG,https://i.ebayimg.com/images/g/pOQAAOSwioxg4lIG/s-l225.jpg
型号不明,28.0,STEINHEIL MUNCHEN TELE-QUINAR 4.5/200 14 BLADES for EXA/EXAKTA *EXCELLENT*,Exakta,Lenses,Used,364.64,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,avar-66,100.0,2026-08-21T19:58:27.000Z,,https://www.ebay.ca/itm/820032223179?hash=itembeedbab7cb:g:KSsAAOSwCthgto4e,https://i.ebayimg.com/images/g/KSsAAOSwCthgto4e/s-l225.jpg
查无市价,28.0,VINTAGE PRAKTICA LTL w/ FLEKTOGON 2.8/35mm + EXTRA,Praktica,Film Cameras,Used,474.72,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,,CA,avar-66,100.0,2026-08-21T19:58:27.000Z,,https://www.ebay.ca/itm/820032223182?hash=itembeedbab7ce:g:JDgAAOSwEIBjECoO,https://i.ebayimg.com/images/g/JDgAAOSwEIBjECoO/s-l225.jpg
图片过小,24.0,Nikon AF-S NIKKOR 200-400mm f/4G ED VR II Lens,Nikon,Lenses,Open box,1999.0,CAD,"FIXED_PRICE,BEST_OFFER",0,500,mount:nikon f,CA,d33p901,100.0,2026-08-21T20:50:01.000Z,,https://www.ebay.ca/itm/117372158744?hash=item1b53ed0318:g:Lx8AAeSw5GRqiLkr,https://i.ebayimg.com/images/g/Lx8AAeSw5GRqiLkr/s-l225.jpg
残件/按现状,20.0,Sony Cyber-shot DSC-W230 Red 12.1MP Digital Camera - AS IS Untested,Sony,Digital Cameras,Used,110.0,CAD,FIXED_PRICE,5,1600,as-is,CA,elkhca8,100.0,2026-08-22T04:31:56.000Z,,https://www.ebay.ca/itm/137648888121?hash=item200c835939:g:AEYAAeSwk1JqiSYf,https://i.ebayimg.com/images/g/AEYAAeSwk1JqiSYf/s-l225.jpg
型号不明,18.0,7. Converters.HANIMEX/KEYTAR/PHOTAX/SONY/KENKO/IMAGE/DIGITALOPTIC.FOR MODEL READ,Sony,Lenses,Used,0.0,USD,AUCTION,17,1600,auction,CA,beraliere,100.0,2026-08-21T17:18:34.000Z,2026-08-26T17:18:34.000Z,https://www.ebay.ca/itm/298607337234?hash=item4586625f12:g:HckAAeSwgqhqiISY,https://i.ebayimg.com/images/g/HckAAeSwgqhqiISY/s-l225.jpg
残件/按现状;型号不明,18.0,Vintage Imperial Mark XII Flash 620 Film Camera Chicago USA 1960s Untested,,Vintage Cameras,,29.9,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,as-is,CA,basskatcher99,100.0,2026-08-21T12:56:01.000Z,,https://www.ebay.ca/itm/188808361481?hash=item2bf5daf609:g:2P4AAeSwAnRqg3nP,https://i.ebayimg.com/images/g/2P4AAeSwAnRqg3nP/s-l225.jpg
残件/按现状;型号不明,18.0,Vintage Diana De Luxe Film Camera with Flash - Untested,,Film Cameras,Used,29.99,CAD,FIXED_PRICE,16,1600,as-is,CA,collectorbypassion,99.3,2026-08-21T23:07:57.000Z,,https://www.ebay.ca/itm/267763893422?hash=item3e57f8c4ae:g:-X0AAeSwtPhqZQT8,https://i.ebayimg.com/images/g/-X0AAeSwtPhqZQT8/s-l225.jpg
残件/按现状;型号不明,18.0,Vintage 1950s Ansco Ready Flash 620 Film Camera - Untested,,Vintage Cameras,,29.99,CAD,FIXED_PRICE,12,1600,as-is,CA,collectorbypassion,99.3,2026-08-21T23:07:57.000Z,,https://www.ebay.ca/itm/267763893424?hash=item3e57f8c4b0:g:V4sAAeSw2JtqZQMC,https://i.ebayimg.com/images/g/V4sAAeSw2JtqZQMC/s-l225.jpg
残件/按现状;型号不明,18.0,UNTESTED AS-IS Samsung Slim Zoom 70G Compact 35mm Film Camera,,Film Cameras,For parts or not working,29.99,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,as-is,CA,lootbaron,99.9,2026-08-21T19:20:03.000Z,,https://www.ebay.ca/itm/117372092170?hash=item1b53ebff0a:g:Rx8AAeSweY5qiKSp,https://i.ebayimg.com/images/g/Rx8AAeSweY5qiKSp/s-l225.jpg
残件/按现状;型号不明,18.0,Ansco Cadet | W/ Box | 127 Film Camera | Untested With Flash | Series 8,,Film Cameras,Used,29.99,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,as-is,CA,grandmas_deadstock,97.9,2026-08-21T17:35:25.000Z,,https://www.ebay.ca/itm/407161367746?hash=item5eccb56cc2:g:2eIAAeSwO6xqg1Xs,https://i.ebayimg.com/images/g/2eIAAeSwO6xqg1Xs/s-l225.jpg
残件/按现状;型号不明,18.0,Vintage Nikkormat FT SLR Camera UNTESTED AS-IS,,Film Cameras,For parts or not working,30.0,CAD,FIXED_PRICE,10,1600,as-is,CA,dc-treasure-vault,99.9,2026-08-21T19:30:26.000Z,,https://www.ebay.ca/itm/318765007516?hash=item4a37e0029c:g:X-QAAeSwieZqiKb7,https://i.ebayimg.com/images/g/X-QAAeSwieZqiKb7/s-l225.jpg
型号不明,18.0,Samsung AF Zoom 1050 35mm Point & Shoot Film Camera,,Film Cameras,Used,44.99,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,,CA,truenorthcollectives,99.7,2026-08-22T00:00:01.000Z,,https://www.ebay.ca/itm/227466588530?hash=item34f610b172:g:nWwAAeSwnN9qcSrs,https://i.ebayimg.com/images/g/nWwAAeSwnN9qcSrs/s-l225.jpg
残件/按现状;型号不明,18.0,Vintage Bell & Howell Dial 35 Half Frame 35mm Film Camera - Untested - READ,,Film Cameras,For parts or not working,49.99,CAD,FIXED_PRICE,17,1600,as-is,CA,vintage-baycollectibles,99.9,2026-08-21T12:00:01.000Z,,https://www.ebay.ca/itm/227480117910?hash=item34f6df2296:g:0qEAAeSwoAJqgt4n,https://i.ebayimg.com/images/g/0qEAAeSwoAJqgt4n/s-l225.jpg
残件/按现状,18.0,Kodak EasyShare M341 12MP Digital Camera Red Untested No Battery✅,Kodak,Digital Cameras,For parts or not working,49.99,CAD,FIXED_PRICE,8,1600,as-is,CA,buncsdeals,100.0,2026-08-21T04:58:25.000Z,,https://www.ebay.ca/itm/327320280032?hash=item4c35cf1be0:g:XpAAAeSwwTlqh9qA,https://i.ebayimg.com/images/g/XpAAAeSwwTlqh9qA/s-l225.jpg
型号不明,18.0,Vintage Hanimex 35 FX Compact 35mm Point & Shoot Film Camera - Red / Black with,,Film Cameras,Open box,52.24,CAD,FIXED_PRICE,3,1600,,CA,inspector-jon,99.6,2026-08-22T02:34:50.000Z,,https://www.ebay.ca/itm/820033348037?hash=itembeedcbe1c5:g:qKYAAeSwwS5qiQpG,https://i.ebayimg.com/images/g/qKYAAeSwwS5qiQpG/s-l225.jpg
型号不明,18.0,RAREST HEAVY SCHNEIDER - KREUZNACH XENAR 3.5/50 15 BLADES EXAKTA ! EXCELLENT !,Exakta,Lenses,Used,777.44,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,avar-66,100.0,2026-08-21T19:58:27.000Z,,https://www.ebay.ca/itm/820032223203?hash=itembeedbab7e3:g:KFYAAOSwDd9i-Fea,https://i.ebayimg.com/images/g/KFYAAOSwDd9i-Fea/s-l225.jpg
查无市价,16.0,Canon PowerShot ELPH 180 Digital Camera 5.0-40.0mm,Canon,Digital Cameras,Used,0.0,USD,AUCTION,5,1600,auction,CA,goodwillindustriesontariogreatlakes,99.8,2026-08-22T01:00:57.000Z,2026-08-27T01:00:57.000Z,https://www.ebay.ca/itm/267763622081?hash=item3e57f4a0c1:g:K8IAAeSwALdqiHLZ,https://i.ebayimg.com/images/g/K8IAAeSwALdqiHLZ/s-l225.jpg
