寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,50.0,Ricoh FF-9S 35mm Film Camera | Compact Point & Shoot | Untested,Ricoh,Film Cameras,Used,47.03,CAD,"FIXED_PRICE,BEST_OFFER",12,1440,as-is,CA,miggysrediscoveredgoods,100.0,2026-08-12T09:01:08.000Z,,https://www.ebay.ca/itm/398276998129?hash=item5cbb28b3f1:g:ab4AAeSwEp1pikZk,https://i.ebayimg.com/images/g/ab4AAeSwEp1pikZk/s-l225.jpg
查无市价,48.0,VOIGTLANDER BESSAMATIC w/ COLOR SKOPAR 2.8/50mm 📌 REPAIR 📌,Voigtlander,Vintage Cameras,,0.0,USD,"AUCTION,BEST_OFFER",10,1600,auction,CA,ussr2,100.0,2026-08-12T19:43:07.000Z,2026-08-22T19:43:07.000Z,https://www.ebay.ca/itm/237002052571?hash=item372e6c53db:g:ac4AAOSw5jph9Gxx,https://i.ebayimg.com/images/g/ac4AAOSw5jph9Gxx/s-l225.jpg
查无市价,46.0,Tamron 28mm 1:2.8 BBAR Lens For Konica AR Mount - Clean and Works,Tamron,Lenses,Used,69.95,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,underpriced(med 422),CA,vendingfams,99.4,2026-08-12T21:09:24.000Z,,https://www.ebay.ca/itm/358919057406?hash=item53913e2ffe:g:ohMAAeSwoi5qU-0G,https://i.ebayimg.com/images/g/ohMAAeSwoi5qU-0G/s-l225.jpg
残件/按现状,44.0,Olympus OM-2N 35mm SLR Film Camera Body and Lens for Parts,Olympus,Film Cameras,For parts or not working,0.0,USD,"AUCTION,BEST_OFFER",3,1600,mount:olympus om;as-is;auction,CA,wilki.alexa,100.0,2026-08-12T22:04:25.000Z,2026-08-19T22:04:25.000Z,https://www.ebay.ca/itm/278274026230?hash=item40ca6caaf6:g:Y18AAeSwbG9qc7JP,https://i.ebayimg.com/images/g/Y18AAeSwbG9qc7JP/s-l225.jpg
残件/按现状,44.0,Tamron S Aspherical 28–200mm Lens – Made in Japan – Sold As Is,Tamron,Lenses,Used,34.99,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,as-is;underpriced(med 422);low-feedback,CA,jtcashman,94.4,2026-08-13T00:13:00.000Z,,https://www.ebay.ca/itm/117356237143?hash=item1b52fa1157:g:T04AAeSwcr1otOOI,https://i.ebayimg.com/images/g/T04AAeSwcr1otOOI/s-l225.jpg
残件/按现状,44.0,Sony Handycam DCR-HC20 Mini DV Camcorder For Parts Or Repair - Read Description,Sony,Camcorders,For parts or not working,39.06,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,as-is;underpriced(med 200),CA,qwestsupply,100.0,2026-08-13T00:15:08.000Z,,https://www.ebay.ca/itm/237002368764?hash=item372e7126fc:g:ndQAAeSwlIVp3Ijs,https://i.ebayimg.com/images/g/ndQAAeSwlIVp3Ijs/s-l225.jpg
残件/按现状,44.0,Canon Sure Shot Vintage 35mm Film Camera 38mm f/2.8 - Powers On,Canon,Film Cameras,For parts or not working,62.99,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,,CA,hubersmarketplace,100.0,2026-08-13T06:51:03.000Z,,https://www.ebay.ca/itm/128024122604?hash=item1dced514ec:g:vM4AAeSw3ZNqLQTR,https://i.ebayimg.com/images/g/vM4AAeSw3ZNqLQTR/s-l225.jpg
残件/按现状,44.0,Canon PowerShot ELPH 180 20 MP Compact Digital Camera Untested For Parts /Repair,Canon,Digital Cameras,For parts or not working,67.95,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,as-is;underpriced(med 195),CA,bellevegasshop,99.1,2026-08-13T13:25:54.000Z,,https://www.ebay.ca/itm/117357339226?hash=item1b530ae25a:g:Ue4AAeSwrKZqfPRd,https://i.ebayimg.com/images/g/Ue4AAeSwrKZqfPRd/s-l225.jpg
残件/按现状,44.0,Camera PRAKTICA LTL PROFESSIONAL CAMERA AS IS BEAUTY!!!!,Praktica,Film Cameras,For parts or not working,69.71,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,as-is,CA,frwl0007,100.0,2026-08-13T12:14:56.000Z,,https://www.ebay.ca/itm/257677981873?hash=item3bfecdf8b1:g:pbsAAOSwlCBnV1A6,https://i.ebayimg.com/images/g/pbsAAOSwlCBnV1A6/s-l225.jpg
打包杂件,44.0,Fujifilm Instax Mini 11 Lilac Purple Instant Camera Bundle w/ 3 Packs Mini Film,Fujifilm,Film Cameras,Used,69.95,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,sheppardscoveresale,99.7,2026-08-13T00:11:28.000Z,,https://www.ebay.ca/itm/307123446332?hash=item4781fbe23c:g:~eQAAeSwlC5qfQsj,https://i.ebayimg.com/images/g/~eQAAeSwlC5qfQsj/s-l225.jpg
残件/按现状,44.0,"Canon Powershot SD780 IS Camera - Broken - sold AS IS, For Parts and Repair",Canon,Digital Cameras,For parts or not working,79.95,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,as-is;underpriced(med 200),CA,tcv-colllectibles,98.4,2026-08-12T22:53:18.000Z,,https://www.ebay.ca/itm/158181836997?hash=item24d45f48c5:g:FrUAAeSwvgtqfPlA,https://i.ebayimg.com/images/g/FrUAAeSwvgtqfPlA/s-l225.jpg
查无市价,44.0,Nikon FG SLR Film Camera With 43-86mm With Case And Manuals.,Nikon,Film Cameras,Used,119.95,CAD,FIXED_PRICE,4,1600,,CA,ottaw_6,100.0,2026-08-12T14:46:40.000Z,,https://www.ebay.ca/itm/227473024605?hash=item34f672e65d:g:nFcAAeSwoUJqfIb5,https://i.ebayimg.com/images/g/nFcAAeSwoUJqfIb5/s-l225.jpg
查无市价,44.0,Exakta Exa 35mm SLR Camera w/ Rare Chrome Meyer Primotar-E 50mm Prime Lens MINTY,Exakta,Vintage Cameras,,148.0,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,intofoc.usmontreal,98.2,2026-08-12T19:51:09.000Z,,https://www.ebay.ca/itm/257676686336?hash=item3bfeba3400:g:OAEAAeSwaRZqfM3a,https://i.ebayimg.com/images/g/OAEAAeSwaRZqfM3a/s-l225.jpg
残件/按现状,40.0,Vintage Kodak Tourist Folding Camera selling as is. read descriptions untested,Kodak,Vintage Cameras,,25.0,CAD,"FIXED_PRICE,BEST_OFFER",2,1600,as-is,CA,findyourdream,0.0,2026-08-12T08:46:56.000Z,,https://www.ebay.ca/itm/158174196356?hash=item24d3eab284:g:l4EAAeSwhrBqejcw,https://i.ebayimg.com/images/g/l4EAAeSwhrBqejcw/s-l225.jpg
残件/按现状,40.0,Vintage Sears Special Polaroid OneStep Rainbow Stripe Land Camera Untested,Polaroid,Vintage Cameras,,30.0,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,as-is,CA,brooksie_71,99.6,2026-08-13T03:46:10.000Z,,https://www.ebay.ca/itm/287521797383?hash=item42f1a27507:g:t~kAAeSwEw5oI6wS,https://i.ebayimg.com/images/g/t~kAAeSwEw5oI6wS/s-l225.jpg
残件/按现状,40.0,Kodak Brownie Twin 20 Mid Century Modern Camera Untested,Kodak,Vintage Cameras,,34.54,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,as-is,CA,partbox,98.3,2026-08-13T11:49:06.000Z,,https://www.ebay.ca/itm/366603078760?hash=item555b3f0c68:g:YTgAAeSwI4tqLW11,https://i.ebayimg.com/images/g/YTgAAeSwI4tqLW11/s-l225.jpg
残件/按现状,40.0,Kodak Disc 4000 Camera with Attached Metal Wrist Strap Vintage UNTESTED AS-IS,Kodak,Vintage Cameras,,34.54,CAD,"FIXED_PRICE,BEST_OFFER",2,1600,as-is,CA,partbox,98.3,2026-08-13T11:47:15.000Z,,https://www.ebay.ca/itm/366603076378?hash=item555b3f031a:g:DgIAAeSw1WNqLWz-,https://i.ebayimg.com/images/g/DgIAAeSw1WNqLWz-/s-l225.jpg
残件/按现状,40.0,Kodak Disc 6000 Camera Built-In Flash Wrist Strap Untested Vintage,Kodak,Vintage Cameras,,34.54,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,as-is,CA,partbox,98.3,2026-08-13T11:46:13.000Z,,https://www.ebay.ca/itm/366603074443?hash=item555b3efb8b:g:a~MAAeSwWS1qLWyv,https://i.ebayimg.com/images/g/a~MAAeSwWS1qLWyv/s-l225.jpg
残件/按现状,40.0,Vintage Polaroid SX-70 OneStep White Rainbow Stripe Land Camera Untested,Polaroid,Vintage Cameras,,35.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,as-is,CA,brooksie_71,99.6,2026-08-13T03:44:15.000Z,,https://www.ebay.ca/itm/287521794170?hash=item42f1a2687a:g:nf4AAeSwoURoI6vM,https://i.ebayimg.com/images/g/nf4AAeSwoURoI6vM/s-l225.jpg
残件/按现状,40.0,Kodak Disc 3100 Camera Gold and Black Vintage 1980's Untested,Kodak,Vintage Cameras,,35.54,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,as-is,CA,partbox,98.3,2026-08-13T11:44:21.000Z,,https://www.ebay.ca/itm/366603072537?hash=item555b3ef419:g:wiQAAeSwuPFqLWwL,https://i.ebayimg.com/images/g/wiQAAeSwuPFqLWwL/s-l225.jpg
残件/按现状,40.0,Polaroid 600 One Step Express Instant Camera Film Flash Vintage Green Untested,Polaroid,Vintage Cameras,,40.0,CAD,FIXED_PRICE,8,1600,as-is,CA,lincl3867,100.0,2026-08-12T12:03:47.000Z,,https://www.ebay.ca/itm/287520522482?hash=item42f18f00f2:g:iIYAAeSwMyRqfGAP,https://i.ebayimg.com/images/g/iIYAAeSwMyRqfGAP/s-l225.jpg
查无市价,40.0,Vintage 1966 Polaroid 104 Land Camera Automatic Strap Flash Instant Film + Bulbs,Polaroid,Vintage Cameras,,42.99,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,,CA,plumageandpetal,100.0,2026-08-13T12:16:11.000Z,,https://www.ebay.ca/itm/168610789281?hash=item2741fc77a1:g:CukAAeSwF8Roxf2f,https://i.ebayimg.com/images/g/CukAAeSwF8Roxf2f/s-l225.jpg
残件/按现状,38.0,Canon T80,Canon,Film Cameras,For parts or not working,0.0,USD,"AUCTION,BEST_OFFER",17,1440,auction,CA,morrbret.wxwvp,100.0,2026-08-12T21:04:16.000Z,2026-08-22T21:04:16.000Z,https://www.ebay.ca/itm/178400627131?hash=item29898189bb:g:CEAAAeSwpHBp5Uoa,https://i.ebayimg.com/images/g/CEAAAeSwpHBp5Uoa/s-l225.jpg
查无市价,38.0,Hasselblad Acute-Matte D 42215 Focusing Screen,Hasselblad,Film Cameras,Used,795.0,CAD,FIXED_PRICE,1,1600,,CA,therangefindercanada,0.0,2026-08-12T21:00:21.000Z,,https://www.ebay.ca/itm/147500719074?hash=item2257ba5be2:g:VKEAAeSwVf1qfN20,https://i.ebayimg.com/images/g/VKEAAeSwVf1qfN20/s-l225.jpg
残件/按现状,36.0,Fujifilm FinePix XP50 14MP Waterproof Digital Camera Green Zoom Issue For Repair,Fujifilm,Digital Cameras,For parts or not working,55.74,CAD,"FIXED_PRICE,BEST_OFFER",7,1263,as-is,CA,shawnzshoeznstuff,99.6,2026-08-12T22:11:47.000Z,,https://www.ebay.ca/itm/407139940357?hash=item5ecb6e7805:g:3ZsAAeSwCGNqfO6F,https://i.ebayimg.com/images/g/3ZsAAeSwCGNqfO6F/s-l225.jpg
型号不明,34.0,Fringer EF-Nikon ZII Lens Adapter,Nikon,Lenses,New,0.0,USD,AUCTION,7,1600,mount:canon ef;auction,CA,divetrip,97.3,2026-08-12T21:04:41.000Z,2026-08-22T21:04:41.000Z,https://www.ebay.ca/itm/206486217852?hash=item301389a47c:g:hFQAAOSwNKhoTGSV,https://i.ebayimg.com/images/g/hFQAAOSwNKhoTGSV/s-l225.jpg
打包杂件,34.0,Vintage Canon Vision 8MM Video Camera - Hard Case - Lots of Extras -,Canon,Camcorders,Used,70.0,CAD,FIXED_PRICE,14,1599,,CA,tristantcg,98.9,2026-08-12T06:57:06.000Z,,https://www.ebay.ca/itm/398276682666?hash=item5cbb23e3aa:g:-wcAAeSwtixqfBks,https://i.ebayimg.com/images/g/-wcAAeSwtixqfBks/s-l225.jpg
查无市价,32.0,"Yashica Mat-124G TLR Twin Lens Reflex 120mm Film Camera, Black Finish",Yashica,Vintage Cameras,,542.3,CAD,"FIXED_PRICE,AUCTION",7,1600,auction,CA,smithsofkent,0.0,2026-08-12T23:01:32.000Z,2026-08-22T23:01:32.000Z,https://www.ebay.ca/itm/298583092005?hash=item4584f06b25:g:rvgAAeSweVhqHxuh,https://i.ebayimg.com/images/g/rvgAAeSweVhqHxuh/s-l225.jpg
打包杂件,30.0,"Fujifilm FinePix A201 2.0MP Digital CCD Camera Bundle + SMC, manuals – Tested",Fujifilm,Digital Cameras,Used,65.0,CAD,FIXED_PRICE,8,1226,,CA,northerly,100.0,2026-08-13T02:49:59.000Z,,https://www.ebay.ca/itm/227473620366?hash=item34f67bfd8e:g:hAsAAeSwTHhqfTbI,https://i.ebayimg.com/images/g/hAsAAeSwTHhqfTbI/s-l225.jpg
残件/按现状,30.0,Canon EOS Rebel T6 Digital SLR *Camera Body Only* - No Power - For Parts/Repair,Canon,Digital Cameras,For parts or not working,104.39,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,as-is,CA,hugelhouse,99.1,2026-08-12T20:42:16.000Z,,https://www.ebay.ca/itm/398278827079?hash=item5cbb449c47:g:kWcAAeSwd8VqfNqO,https://i.ebayimg.com/images/g/kWcAAeSwd8VqfNqO/s-l225.jpg
打包杂件,30.0,"Nikon Coolpix L320 16.1MP Digital Camera Black w/26x Zoom Bundle, SD Card, Case",Nikon,Digital Cameras,Used,120.0,CAD,"FIXED_PRICE,BEST_OFFER",2,1600,,CA,homeauctions,98.3,2026-08-12T21:44:52.000Z,,https://www.ebay.ca/itm/137614340116?hash=item200a743014:g:us8AAeSwOT5qfOW~,https://i.ebayimg.com/images/g/us8AAeSwOT5qfOW~/s-l225.jpg
查无市价,28.0,Polaroid 4-lens Passport Photo Camera - AC powered & working!,Polaroid,Vintage Cameras,,0.0,USD,AUCTION,3,1600,auction,CA,tangiblefate,100.0,2026-08-12T17:58:05.000Z,2026-08-19T17:58:05.000Z,https://www.ebay.ca/itm/198566288272?hash=item2e3b791b90:g:T4EAAeSwgt9pb6C0,https://i.ebayimg.com/images/g/T4EAAeSwgt9pb6C0/s-l225.jpg
查无市价,28.0,Clean Braun Super Paxette 35m Rangefinder Camera w/ Interchangeable Lens - MINTY,Braun,Vintage Cameras,,178.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,,CA,intofoc.usmontreal,98.2,2026-08-13T01:19:18.000Z,,https://www.ebay.ca/itm/257677137380?hash=item3bfec115e4:g:jmkAAeSw1KtqfRo8,https://i.ebayimg.com/images/g/jmkAAeSw1KtqfRo8/s-l225.jpg
打包杂件,25.0,Lot of 3 Fujifilm QuickSnap Flash 400 35mm Disposable Film Cameras 27 Exp 06/26,Fujifilm,Film Cameras,New,49.95,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,neg,CA,sheppardscoveresale,99.7,2026-08-13T00:26:20.000Z,,https://www.ebay.ca/itm/307123464030?hash=item4781fc275e:g:1O8AAeSwP~VqfQ6O,https://i.ebayimg.com/images/g/1O8AAeSwP~VqfQ6O/s-l225.jpg
查无市价,22.0,Fujifilm Digital Camera FinePix XP61 16.4MP Underproof Shockproof Freezeproof.,Fujifilm,Digital Cameras,Used,125.0,CAD,FIXED_PRICE,14,1599,,CA,tristantcg,98.9,2026-08-12T06:22:46.000Z,,https://www.ebay.ca/itm/398276580903?hash=item5cbb225627:g:ikMAAeSwT4dqfBD7,https://i.ebayimg.com/images/g/ikMAAeSwT4dqfBD7/s-l225.jpg
查无市价,22.0,Pentax Optio 43WR 4MP Digital Camera Water Resistant New OpenBox 4MP Tested Work,Pentax,Digital Cameras,New,149.0,CAD,"FIXED_PRICE,BEST_OFFER",10,1251,,CA,persi3194,98.8,2026-08-12T19:46:35.000Z,,https://www.ebay.ca/itm/800498205795?hash=itemba61694463:g:fUEAAeSw9apqZR5f,https://i.ebayimg.com/images/g/fUEAAeSw9apqZR5f/s-l225.jpg
型号不明,18.0,Yumeka 35F Film Camera Rare Great Condition,,Film Cameras,Used,27.2,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,,CA,simons_sells,99.1,2026-08-13T03:52:04.000Z,,https://www.ebay.ca/itm/267755645521?hash=item3e577aea51:g:jcgAAeSwVaZpp~YU,https://i.ebayimg.com/images/g/jcgAAeSwVaZpp~YU/s-l225.jpg
型号不明,18.0,Samsung Maxima Zoom 70XL 35mm Point & Shoot Camera,,Film Cameras,Used,29.95,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,,CA,vendingfams,99.4,2026-08-12T21:09:24.000Z,,https://www.ebay.ca/itm/358919057338?hash=item53913e2fba:g:6lQAAeSwIChn9RWp,https://i.ebayimg.com/images/g/6lQAAeSwIChn9RWp/s-l225.jpg
型号不明,18.0,Vintage Black's Single-Use Disposable Film Camera with Flash (New in Box),,Film Cameras,New,35.0,CAD,"FIXED_PRICE,BEST_OFFER",4,909,,CA,canadianguyupnorth,0.0,2026-08-12T14:02:53.000Z,,https://www.ebay.ca/itm/206485507941?hash=item30137ecf65:g:YGoAAeSwWQxqfHrk,https://i.ebayimg.com/images/g/YGoAAeSwWQxqfHrk/s-l225.jpg
型号不明,18.0,"Fujica V2 Film Camera, In Leather Case",,Film Cameras,Used,59.95,CAD,FIXED_PRICE,4,1600,,CA,ottaw_6,100.0,2026-08-12T15:14:13.000Z,,https://www.ebay.ca/itm/227473052529?hash=item34f6735371:g:yigAAeSwG~VqfI1o,https://i.ebayimg.com/images/g/yigAAeSwG~VqfI1o/s-l225.jpg
查无市价,16.0,Canon PowerShot SD630 6.0 Megapixels Digital Camera,Canon,Digital Cameras,Used,0.0,USD,AUCTION,6,1600,auction,CA,goodwillindustriesontariogreatlakes,99.8,2026-08-13T00:12:00.000Z,2026-08-18T00:12:00.000Z,https://www.ebay.ca/itm/267755147232?hash=item3e57734fe0:g:WCwAAeSwGbJqfKCV,https://i.ebayimg.com/images/g/WCwAAeSwGbJqfKCV/s-l225.jpg
查无市价,16.0,Olympus VG-110 12 Megapixel Digital Camera 4.8-19.2mm 1:2.9-6.5,Olympus,Digital Cameras,Used,0.0,USD,AUCTION,7,1600,auction,CA,goodwillindustriesontariogreatlakes,99.8,2026-08-12T23:59:00.000Z,2026-08-17T23:59:00.000Z,https://www.ebay.ca/itm/800497113210?hash=itemba6158987a:g:YaUAAeSwVf1qfIKI,https://i.ebayimg.com/images/g/YaUAAeSwVf1qfIKI/s-l225.jpg
残件/按现状,16.0,CANON EOS 50D BODY,Canon,Digital Cameras,For parts or not working,0.0,USD,"AUCTION,BEST_OFFER",4,1440,auction,CA,morrbret.wxwvp,100.0,2026-08-12T12:34:32.000Z,2026-08-22T12:34:32.000Z,https://www.ebay.ca/itm/178399525501?hash=item298970ba7d:g:y28AAeSw0atn5YNI,https://i.ebayimg.com/images/g/y28AAeSw0atn5YNI/s-l225.jpg
型号不明,16.0,Vintage Aires 35 IIA 35mm Manual Rangefinder Film Camera - Tested & Working MINT,,Vintage Cameras,,178.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,good-cond,CA,intofoc.usmontreal,98.2,2026-08-12T19:46:49.000Z,,https://www.ebay.ca/itm/257676675362?hash=item3bfeba0922:g:w7UAAeSw5glqfMsx,https://i.ebayimg.com/images/g/w7UAAeSw5glqfMsx/s-l225.jpg
查无市价,16.0,RARE.Olympus U-15 Digital Camera 3.2 MP with Charger & 1 sd card 256mb,Olympus,Digital Cameras,Used,395.0,CAD,"FIXED_PRICE,BEST_OFFER",21,1600,,CA,beraliere,100.0,2026-08-12T21:40:36.000Z,,https://www.ebay.ca/itm/298582902948?hash=item4584ed88a4:g:t4wAAOSw-oJmJsxA,https://i.ebayimg.com/images/g/t4wAAOSw-oJmJsxA/s-l225.jpg
残件/按现状,16.0,Leica Q Typ 116 Titanium 24.2MP Compact Digital Camera (AS-IS),Leica,Digital Cameras,For parts or not working,2090.0,CAD,FIXED_PRICE,23,1600,as-is,CA,nsrgbstudio,100.0,2026-08-13T05:12:22.000Z,,https://www.ebay.ca/itm/366602430666?hash=item555b3528ca:g:frEAAeSwwSNqfU2b,https://i.ebayimg.com/images/g/frEAAeSwwSNqfU2b/s-l225.jpg
型号不明,14.0,Elicar Automatic 1:2.8 135mm Tele Camera Lens M42 Screw Mount with Leather Case,,Lenses,Used,32.5,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,mount:ltm/l39,CA,dit_rich,100.0,2026-08-13T01:42:21.000Z,,https://www.ebay.ca/itm/278274522149?hash=item40ca743c25:g:UZsAAeSwCclqfSC8,https://i.ebayimg.com/images/g/UZsAAeSwCclqfSC8/s-l225.jpg
型号不明;图片过小,14.0,Fujicax Camera Lens Zoom Black Mount 80- 200mm Sun Optical With Case,,Vintage Lenses,,57.99,CAD,"FIXED_PRICE,BEST_OFFER",8,512,,CA,percivalbuntyn,99.3,2026-08-12T22:20:01.000Z,,https://www.ebay.ca/itm/188783576356?hash=item2bf460c524:g:VBkAAOSw4blnaGQl,https://i.ebayimg.com/images/g/VBkAAOSw4blnaGQl/s-l225.jpg
型号不明,14.0,"MADE IN GERMANY ENNA MC ENNAGON 1:3,5/230mm PROJECTOR LENS",,Vintage Lenses,,60.0,CAD,FIXED_PRICE,9,1600,,CA,rouxe,100.0,2026-08-13T13:05:54.000Z,,https://www.ebay.ca/itm/287522606934?hash=item42f1aecf56:g:p0YAAeSw1yVqfb8e,https://i.ebayimg.com/images/g/p0YAAeSw1yVqfb8e/s-l225.jpg
