性价比,价差,参考价,样本数,评分,标题,型号,品牌,类目,成色,价格,币种,购买方式,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
偏高,+29%,247.56,80,57.0,Zeiss Ikon Super Ikonta 6x6 Camera Carl Zeiss Jena Tessar 75mm f/3.5 Case,zeiss ikon super,Zeiss,Film Cameras,Used,319.99,CAD,"FIXED_PRICE,BEST_OFFER",grail:Tessar,CA,g.i.jers_vintage_toys,99.0,2026-09-24T20:27:09.000Z,,https://www.ebay.ca/itm/267794745233?hash=item3e59cf8791:g:SxYAAeSweiRqtYaB,https://i.ebayimg.com/images/g/SxYAAeSweiRqtYaB/s-l225.jpg
偏高,+15%,1040.31,27,57.0,Leica R6,leica r6,Leica,Film Cameras,Used,1200.0,CAD,"FIXED_PRICE,BEST_OFFER",grail:Leica R6,CA,huangpus9810,100.0,2026-09-24T15:32:48.000Z,,https://www.ebay.ca/itm/336810897613?hash=item4e6b7e70cd:g:iA8AAeSwr5dqtTwq,https://i.ebayimg.com/images/g/iA8AAeSwr5dqtTwq/s-l225.jpg
合理,-2%,209.23,79,55.0,Olympus Stylus Epic Zoom 170 Deluxe 35mm Film Camera Film Tested/Working,olympus stylus epic 170,Olympus,Film Cameras,Used,205.0,CAD,"FIXED_PRICE,BEST_OFFER",grail:Stylus Epic,CA,fantasyautoworks,100.0,2026-09-25T03:48:22.000Z,,https://www.ebay.ca/itm/398429722311?hash=item5cc44316c7:g:7TsAAeSwTTtqte5B,https://i.ebayimg.com/images/g/7TsAAeSwTTtqte5B/s-l225.jpg
抄底,-52%,125.25,36,54.0,Canon Optura 60 mini dv camcorder (Not Tested),canon 60,Canon,Camcorders,Used,59.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,maxman2008,100.0,2026-09-24T22:26:16.000Z,,https://www.ebay.ca/itm/168718103505?hash=item274861f3d1:g:pwkAAeSwq~JoTh3G,https://i.ebayimg.com/images/g/pwkAAeSwq~JoTh3G/s-l225.jpg
超值,-29%,115.91,80,52.0,(N9751152) Canon EF-S F/4-5.6 17-85mm Zoom Lens,canon ef-s 17-85mm f4,Canon,Lenses,Used,82.8,CAD,"FIXED_PRICE,BEST_OFFER",mount:canon ef,CA,productdeliveries,99.1,2026-09-24T22:35:06.000Z,,https://www.ebay.ca/itm/327373116069?hash=item4c38f552a5:g:6JoAAeSw-zpqtF0G,https://i.ebayimg.com/images/g/6JoAAeSw-zpqtF0G/s-l225.jpg
超值,-26%,637.79,80,52.0,Canon Macro RF 35mm f/1.8 Auto & Manual Lens,canon rf 35mm f1.8,Canon,Lenses,Used,469.99,CAD,FIXED_PRICE,mount:canon rf,CA,paymorevancouver,99.4,2026-09-24T19:46:26.000Z,,https://www.ebay.ca/itm/227537728431?hash=item34fa4e33af:g:TOQAAeSwlQNqtiE7,https://i.ebayimg.com/images/g/TOQAAeSwlQNqtiE7/s-l225.jpg
抄底,-55%,111.88,25,50.0,Canon PowerShot A2000 IS 10.0MP Digital Camera Silver 6x Optical Zoom READ,canon a2000,Canon,Digital Cameras,Used,49.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,lanovs,100.0,2026-09-25T00:59:42.000Z,,https://www.ebay.ca/itm/298704905912?hash=item458c3326b8:g:QLMAAeSwoZ9qtcdY,https://i.ebayimg.com/images/g/QLMAAeSwoZ9qtcdY/s-l225.jpg
抄底,-72%,264.81,57,50.0,Fujifilm FinePix XP120 waterproof digital camera in black and lime green color,fujifilm xp120,Fujifilm,Digital Cameras,Used,74.96,CAD,"FIXED_PRICE,BEST_OFFER",,CA,mariab1234,0.0,2026-09-24T18:19:13.000Z,,https://www.ebay.ca/itm/168717643949?hash=item27485af0ad:g:zOcAAeSwmIRqtWka,https://i.ebayimg.com/images/g/zOcAAeSwmIRqtWka/s-l225.jpg
抄底,-47%,189.61,29,50.0,Canon PowerShot SX100 IS 8.0MP Compact Digital Camera W/ Case Tested Working,canon sx100,Canon,Digital Cameras,Used,99.87,CAD,FIXED_PRICE,,CA,vol.02,100.0,2026-09-24T04:03:07.000Z,,https://www.ebay.ca/itm/188976582528?hash=item2bffe1cf80:g:mgwAAeSwj-tqtJ81,https://i.ebayimg.com/images/g/mgwAAeSwj-tqtJ81/s-l225.jpg
抄底,-55%,222.03,39,50.0,Nikon COOLPIX S31 Waterproof Digital Camera 10.1MP White Tested + Charger + SD,nikon s31,Nikon,Digital Cameras,Used,99.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,dylanthomascollectibles,98.6,2026-09-24T22:05:14.000Z,,https://www.ebay.ca/itm/327373063509?hash=item4c38f48555:g:TcQAAeSwY5BqtZ6Q,https://i.ebayimg.com/images/g/TcQAAeSwY5BqtZ6Q/s-l225.jpg
抄底,-64%,336.3,35,50.0,Canon PowerShot SX130 IS Black 12.1MP 12X Zoom Digital Camera Tested w/ Case,canon sx130,Canon,Digital Cameras,Used,119.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,wes666,100.0,2026-09-24T23:07:46.000Z,,https://www.ebay.ca/itm/198664999021?hash=item2e415b506d:g:LrQAAeSwIRlqtazn,https://i.ebayimg.com/images/g/LrQAAeSwIRlqtazn/s-l225.jpg
抄底,-59%,319.92,25,50.0,Canon PowerShot SX150 IS 14.1MP Digital Point-And-Shoot Camera,canon sx150,Canon,Digital Cameras,Used,129.99,CAD,FIXED_PRICE,,CA,paymore_whitehorn,100.0,2026-09-24T18:27:43.000Z,,https://www.ebay.ca/itm/407242314846?hash=item5ed188945e:g:120AAeSwzd1qtWvf,https://i.ebayimg.com/images/g/120AAeSwzd1qtWvf/s-l225.jpg
抄底,-46%,353.95,22,50.0,Canon PowerShot A640 10.0MP Digital Camera Black Flip Out Screen TESTED,canon a640,Canon,Digital Cameras,Used,189.99,CAD,FIXED_PRICE,,CA,fifteen4two,100.0,2026-09-24T05:45:17.000Z,,https://www.ebay.ca/itm/307195928446?hash=item47864ddf7e:g:siMAAeSwEb1qtLfn,https://i.ebayimg.com/images/g/siMAAeSwEb1qtLfn/s-l225.jpg
抄底,-53%,475.34,24,50.0,Canon PowerShot A630 8.0MP Digital Camera 4x Optical Zoom w/Box Tested,canon a630,Canon,Digital Cameras,Used,225.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,dc-treasure-vault,99.9,2026-09-24T18:41:36.000Z,,https://www.ebay.ca/itm/318913594367?hash=item4a40bb43ff:g:4v8AAeSwSHNqtW2e,https://i.ebayimg.com/images/g/4v8AAeSwSHNqtW2e/s-l225.jpg
抄底,-45%,549.14,80,50.0,Canon EOS Rebel T7 24.1MP Digital SLR DSLR Camera 9069 Shutter Count,canon t7,Canon,Digital Cameras,Used,299.99,CAD,FIXED_PRICE,,CA,paymore_whitehorn,100.0,2026-09-24T17:05:43.000Z,,https://www.ebay.ca/itm/407242111631?hash=item5ed1857a8f:g:6r0AAeSwLQtqtVio,https://i.ebayimg.com/images/g/6r0AAeSwLQtqtVio/s-l225.jpg
抄底,-60%,986.9,48,50.0,canon powershot g16 digital camera,canon g16,Canon,Digital Cameras,Used,400.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,4kthx4,100.0,2026-09-24T23:04:07.000Z,,https://www.ebay.ca/itm/377520822106?hash=item57e5fe975a:g:IGoAAeSw6sNqtavE,https://i.ebayimg.com/images/g/IGoAAeSw6sNqtavE/s-l225.jpg
无基准,,1598.55,80,49.0,LEICA LEITZ SUMMICRON 35MM F2 M 11308 8 ELEMENT 1ST VERSION GERMAN LENS +CAPS,leica summicron 35mm f2,Leica,Lenses,Used,0.0,USD,AUCTION,grail:SUMMICRON;auction,CA,setadel_studios,100.0,2026-09-25T02:30:01.000Z,2026-10-02T02:30:01.000Z,https://www.ebay.ca/itm/287401910642?hash=item42ea7d2172:g:vFEAAeSwnlxqRqRj,https://i.ebayimg.com/images/g/vFEAAeSwnlxqRqRj/s-l225.jpg
无基准,,604.38,80,49.0,LEICA LEITZ SUMMICRON 50MM F2 SOOIC YELLOW LANTHAR EARLY #1040401 SM LENS +SHADE,leica summicron 50mm f2,Leica,Lenses,Used,0.0,USD,AUCTION,grail:SUMMICRON;auction,CA,setadel_studios,100.0,2026-09-25T02:30:01.000Z,2026-10-02T02:30:01.000Z,https://www.ebay.ca/itm/298381888081?hash=item4578f24a51:g:N60AAeSwh05qMFNQ,https://i.ebayimg.com/images/g/N60AAeSwh05qMFNQ/s-l225.jpg
抄底,-59%,110.69,10,46.0,"Olympus Stylus 1030 SW 10.1MP digital Camera w/ underwater capability, tested.⬅️",olympus stylus 1030,Olympus,Digital Cameras,Used,44.95,CAD,"FIXED_PRICE,BEST_OFFER",,CA,northmenresale,99.7,2026-09-24T15:03:55.000Z,,https://www.ebay.ca/itm/820166758260?hash=itembef5bf8f74:g:2wQAAeSwzrlp75Iq,https://i.ebayimg.com/images/g/2wQAAeSwzrlp75Iq/s-l225.jpg
高价,+1039%,23.7,80,45.0,"Canon AE-1 Camera, Power Rewinder A, FD 50mm 1:1.8, Tamron Zoom, Flash, Tested",canon ae-1,Canon,Film Cameras,Used,269.94,CAD,"FIXED_PRICE,BEST_OFFER",grail:AE-1;mount:canon fd,CA,lea790978,98.3,2026-09-24T04:06:24.000Z,,https://www.ebay.ca/itm/188976585981?hash=item2bffe1dcfd:g:IicAAeSwStVqtKEl,https://i.ebayimg.com/images/g/IicAAeSwStVqtKEl/s-l225.jpg
高价,+96%,3091.84,80,45.0,LEICA LEITZ 11860 35MM SUMMILUX-M F1.4 TITANIUM GERMANY PRE ASPH BRASS LENS MINT,leica summilux 35mm f1.4,Leica,Lenses,Used,6072.27,CAD,FIXED_PRICE,grail:SUMMILUX;good-cond,CA,setadel_studios,100.0,2026-09-24T15:50:00.000Z,,https://www.ebay.ca/itm/287605865160?hash=item42f6a53ac8:g:PeUAAeSwXUJqqva2,https://i.ebayimg.com/images/g/PeUAAeSwXUJqqva2/s-l225.jpg
无基准,,25.19,80,42.0,LEICA LEITZ M3 SS 10150 IGEMO CAMERA BODY LATE # NO GUARD #1158355 NICE!,leica m3,Leica,Film Cameras,Used,0.0,USD,AUCTION,auction,CA,setadel_studios,100.0,2026-09-25T02:30:01.000Z,2026-10-02T02:30:01.000Z,https://www.ebay.ca/itm/267668776516?hash=item3e524d6644:g:DlcAAeSw0t5qBNEB,https://i.ebayimg.com/images/g/DlcAAeSw0t5qBNEB/s-l225.jpg
无基准,,25.38,80,42.0,LEICA LEITZ M2 SS SELF TIMER CHROME RANGEFINDER CAMERA BODY 10308 +BOX CLEAN!,leica m2,Leica,Film Cameras,Used,0.0,USD,AUCTION,auction,CA,setadel_studios,100.0,2026-09-25T02:30:01.000Z,2026-10-02T02:30:01.000Z,https://www.ebay.ca/itm/267712968731?hash=item3e54efb81b:g:z1kAAeSwFH9qQsrq,https://i.ebayimg.com/images/g/z1kAAeSwFH9qQsrq/s-l225.jpg
无基准,,25.19,80,42.0,LEICA LEITZ M3 DS CHROME CAMERA BODY 1954 VERY EARLY TRACK SN. # 700716 RARE!,leica m3,Leica,Film Cameras,Used,0.0,USD,AUCTION,auction,CA,setadel_studios,100.0,2026-09-25T02:30:01.000Z,2026-10-02T02:30:01.000Z,https://www.ebay.ca/itm/298425612090?hash=item457b8d773a:g:NoEAAeSwMHJqOrlU,https://i.ebayimg.com/images/g/NoEAAeSwMHJqOrlU/s-l225.jpg
无基准,,2511.53,80,42.0,LINHOF MASTER TECHNIKA 2x3 BLACK LARGE FORMAT VIEW CAMERA. BLACK FINISH RARE!,linhof master technika,Linhof,Film Cameras,Used,0.0,USD,AUCTION,auction,CA,setadel_studios,100.0,2026-09-25T02:30:01.000Z,2026-10-02T02:30:01.000Z,https://www.ebay.ca/itm/298474078793?hash=item457e710249:g:0PMAAeSwLfFqRsrn,https://i.ebayimg.com/images/g/0PMAAeSwLfFqRsrn/s-l225.jpg
无基准,,111.22,80,42.0,Nikon EM 35mm Film SLR Camera w/ Series E 50mm f/1.8 Lens,nikon 35mm f1.8,Nikon,Film Cameras,Used,115.0,CAD,"FIXED_PRICE,AUCTION",auction,CA,gabecboily,0.0,2026-09-25T01:30:38.000Z,2026-09-30T01:30:38.000Z,https://www.ebay.ca/itm/407243604663?hash=item5ed19c42b7:g:nUgAAeSwa15qsBYy,https://i.ebayimg.com/images/g/nUgAAeSwa15qsBYy/s-l225.jpg
抄底,-46%,219.59,80,42.0,"Fujifilm Instax Mini 13 Instant Film Camera, Clay White, Built-In Selfie Mirror,",fujifilm instax 13,Fujifilm,Digital Cameras,New,119.0,CAD,FIXED_PRICE,low-feedback,CA,vipoutletcanada,93.4,2026-09-24T18:10:27.000Z,,https://www.ebay.ca/itm/237088716595?hash=item373396b733:g:MDoAAeSwUj9qtWfT,https://i.ebayimg.com/images/g/MDoAAeSwUj9qtWfT/s-l225.jpg
超值,-42%,56.02,25,40.0,Kodak Hawkeye Camera 8 Movie 8mm Film Instructions Vintage Manual Cine-Camera,kodak 8,Kodak,Vintage Cameras,,32.42,CAD,"FIXED_PRICE,BEST_OFFER",,CA,nutsonormal,100.0,2026-09-24T10:02:32.000Z,,https://www.ebay.ca/itm/147595816502?hash=item225d656e36:g:8zQAAOSw24JkLs8X,https://i.ebayimg.com/images/g/8zQAAOSw24JkLs8X/s-l225.jpg
超值,-41%,67.85,73,40.0,Konica Hexanon AR 50mm F/1.7 MF Standard Prime Lens - Konica AR Mount,konica hexanon 50mm f1.7,Konica,Lenses,Used,39.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,empirevideogamez,99.5,2026-09-24T14:56:16.000Z,,https://www.ebay.ca/itm/198664254058?hash=item2e414ff26a:g:CdEAAOSwWUNn4DqM,https://i.ebayimg.com/images/g/CdEAAOSwWUNn4DqM/s-l225.jpg
偏低,-15%,52.87,13,40.0,Vtg Yashica Minister III 35mm Rangefinder Camera 45mm f2.8 Works W/ Case,yashica minister iii,Yashica,Film Cameras,Used,44.94,CAD,"FIXED_PRICE,BEST_OFFER",,CA,lea790978,98.3,2026-09-24T05:31:41.000Z,,https://www.ebay.ca/itm/188976841708?hash=item2bffe5c3ec:g:oGEAAeSwj8FqtLTf,https://i.ebayimg.com/images/g/oGEAAeSwj8FqtLTf/s-l225.jpg
超值,-39%,76.93,17,40.0,Olympus FE-310 8mp 5x Optical Zoom Silver Digital Camera Tested Works,olympus fe-310,Olympus,Digital Cameras,Used,46.97,CAD,"FIXED_PRICE,BEST_OFFER",mount:sony e,CA,oakestradingco,100.0,2026-09-24T20:36:42.000Z,,https://www.ebay.ca/itm/237088904984?hash=item3733999718:g:XbcAAeSwq7tqtYm-,https://i.ebayimg.com/images/g/XbcAAeSwq7tqtYm-/s-l225.jpg
抄底,-63%,163.33,30,40.0,Panasonic Lumix DMC-LZ5 Digital Camera 6MP 6x Zoom W/2GB Memory Card - Tested🔥,panasonic dmc-lz5,Panasonic,Digital Cameras,Used,59.95,CAD,"FIXED_PRICE,BEST_OFFER",,CA,northmenresale,99.7,2026-09-24T10:00:00.000Z,,https://www.ebay.ca/itm/820083883657?hash=itembef0cefe89:g:kbsAAeSwR7pqjLxc,https://i.ebayimg.com/images/g/kbsAAeSwR7pqjLxc/s-l225.jpg
抄底,-51%,161.78,33,40.0,Sony Cyber-shot DSC-H50 9.1MP Digital Camera Case Battery Charger 4gb SD-READ De,sony dsc-h50,Sony,Digital Cameras,Used,79.95,CAD,"FIXED_PRICE,BEST_OFFER",,CA,northmenresale,99.7,2026-09-24T10:00:00.000Z,,https://www.ebay.ca/itm/820083883649?hash=itembef0cefe81:g:aP4AAeSwvDhqjNIj,https://i.ebayimg.com/images/g/aP4AAeSwvDhqjNIj/s-l225.jpg
抄底,-53%,211.39,41,40.0,"Panasonic Lumix DMC-FS20 Compact Digital Camera Black w/ Case, Charger & SD🔥",panasonic dmc-fs20,Panasonic,Digital Cameras,Used,99.95,CAD,"FIXED_PRICE,BEST_OFFER",,CA,northmenresale,99.7,2026-09-24T10:00:00.000Z,,https://www.ebay.ca/itm/820083883654?hash=itembef0cefe86:g:c14AAeSwrj5qjNKF,https://i.ebayimg.com/images/g/c14AAeSwrj5qjNKF/s-l225.jpg
抄底,-49%,395.31,19,40.0,Sony Cyber-shot DSC-R1 10.3MP Digital Camera Carl Zeiss Lens Tested Working,sony dsc-r1,Sony,Digital Cameras,Used,200.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,treasuredenn,100.0,2026-09-24T19:41:43.000Z,,https://www.ebay.ca/itm/377520485862?hash=item57e5f975e6:g:nlMAAeSwg8FqtXuN,https://i.ebayimg.com/images/g/nlMAAeSwg8FqtXuN/s-l225.jpg
偏低,-15%,466.06,80,40.0,Olympus M.ZUIKO DIGITAL ED 75-300mm F4.8 - 6.7 II Lens -nearly New,olympus zuiko 75-300mm f4.8,Olympus,Lenses,Used,395.0,CAD,FIXED_PRICE,mount:olympus om,CA,saintlambert,100.0,2026-09-24T20:54:57.000Z,,https://www.ebay.ca/itm/298704456615?hash=item458c2c4ba7:g:i7YAAeSw9tNqtY3Y,https://i.ebayimg.com/images/g/i7YAAeSw9tNqtY3Y/s-l225.jpg
高价,+1212%,23.7,80,39.0,"Canon AE-1 Program 35mm SLR Film Camera w/ 50mm Lens, Canon 177A Speedlite +More",canon ae-1,Canon,Film Cameras,Used,310.95,CAD,"FIXED_PRICE,BEST_OFFER",grail:AE-1,CA,balboa476,100.0,2026-09-25T03:57:38.000Z,,https://www.ebay.ca/itm/336811824602?hash=item4e6b8c95da:g:G30AAeSwj7Zqte9e,https://i.ebayimg.com/images/g/G30AAeSwj7Zqte9e/s-l225.jpg
无基准,,203.43,80,38.0,NIKON AF NIKKOR 50MM F1:1.8 CAMERA PRIME LENS MINT WITH DUST SPECKS INSIDE,nikon nikkor 50mm f1,Nikon,Lenses,Used,0.0,USD,AUCTION,mount:nikon f;good-cond;auction,CA,ked222ked,98.6,2026-09-25T00:02:34.000Z,2026-10-05T00:02:34.000Z,https://www.ebay.ca/itm/206580151235?hash=item301922f3c3:g:56cAAeSwkSpqSuL5,https://i.ebayimg.com/images/g/56cAAeSwkSpqSuL5/s-l225.jpg
合理,-7%,75.0,45,38.0,Nikon F65 SLR 35mm Film Camera Kit Silver Excellent 28-80mm Lens Lowepro Bag,nikon f65,Nikon,Film Cameras,Used,70.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,jenn773,100.0,2026-09-24T21:00:52.000Z,,https://www.ebay.ca/itm/188979760407?hash=item2c00124d17:g:dXsAAeSwtwVqjLf7,https://i.ebayimg.com/images/g/dXsAAeSwtwVqjLf7/s-l225.jpg
无基准,,83.91,80,38.0,Excellent Minolta MD ROKKOR 50mm f/1.4 Lens From Japan,minolta rokkor 50mm f1.4,Minolta,Lenses,Used,140.0,CAD,"FIXED_PRICE,AUCTION",mount:minolta md;auction,CA,sockeyesteveston,98.1,2026-09-24T05:44:25.000Z,2026-09-29T05:44:25.000Z,https://www.ebay.ca/itm/336810149699?hash=item4e6b730743:g:ieoAAeSwXFhqrh1t,https://i.ebayimg.com/images/g/ieoAAeSwXFhqrh1t/s-l225.jpg
合理,+9%,157.12,24,38.0,Minolta Riva Zoom 70W 35mm Point & Shoot Compact Film Camera Multi AF,minolta 70w,Minolta,Film Cameras,Used,170.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,prairie-pickers,100.0,2026-09-24T22:26:41.000Z,,https://www.ebay.ca/itm/128097190466?hash=item1dd3300242:g:C2UAAeSw3CxqtYaU,https://i.ebayimg.com/images/g/C2UAAeSw3CxqtYaU/s-l225.jpg
无基准,,171.74,16,38.0,"SMC Pentax-A ""Stack of Primes"" 35-105mm f/3.5 Macro Zoom Lens K-mount",pentax smc 35-105mm f3.5,Pentax,Lenses,Used,180.0,CAD,"FIXED_PRICE,AUCTION",mount:pentax k;auction,CA,sockeyesteveston,98.1,2026-09-24T05:28:09.000Z,2026-09-29T05:28:09.000Z,https://www.ebay.ca/itm/336810132028?hash=item4e6b72c23c:g:SUMAAeSwSg9qrhhV,https://i.ebayimg.com/images/g/SUMAAeSwSg9qrhhV/s-l225.jpg
偏低,-24%,261.54,12,36.0,Minolta MD Zoom 24-35mm f/3.5 Camera Lens Minolta MD Mount W Filter And Caps,minolta 24-35mm f3.5,Minolta,Lenses,Used,199.99,CAD,"FIXED_PRICE,BEST_OFFER",mount:minolta md,CA,blurredretro,99.6,2026-09-24T22:00:01.000Z,,https://www.ebay.ca/itm/366687733854?hash=item55604ac85e:g:rU8AAeSwdFlqtDs-,https://i.ebayimg.com/images/g/rU8AAeSwdFlqtDs-/s-l225.jpg
偏低,-20%,37.58,80,34.0,Hanimex Tele Lens Camera 1:3.5 135mm # H75464 Pentax Universal Screw Mount,pentax 135mm f3.5,Pentax,Lenses,Used,29.99,CAD,"FIXED_PRICE,BEST_OFFER",mount:ltm/l39,CA,budastro,100.0,2026-09-24T18:05:54.000Z,,https://www.ebay.ca/itm/158334179007?hash=item24dd73d6bf:g:WlIAAeSw9TBqq8LQ,https://i.ebayimg.com/images/g/WlIAAeSw9TBqq8LQ/s-l225.jpg
抄底,-50%,69.31,25,34.0,Kodak EasyShare Z740 5.0MP Digital Bridge Camera 10x Optical Zoom Silver Tested,kodak z740,Kodak,Digital Cameras,Used,34.95,CAD,"FIXED_PRICE,BEST_OFFER",,CA,northmenresale,99.7,2026-09-24T10:00:00.000Z,,https://www.ebay.ca/itm/820083883659?hash=itembef0cefe8b:g:aLAAAeSwddFqjNKw,https://i.ebayimg.com/images/g/aLAAAeSwddFqjNKw/s-l225.jpg
合理,+5%,52.3,80,34.0,Yashica DSB 50mm f/1.9 Standard Lens C/Y Contax Yashica Mount w/ Front Rear Caps,yashica 50mm f1.9,Yashica,Lenses,Used,54.99,CAD,"FIXED_PRICE,BEST_OFFER",mount:contax/yashica,CA,306videogames,100.0,2026-09-24T22:36:35.000Z,,https://www.ebay.ca/itm/820168699938?hash=itembef5dd3022:g:O34AAeSwJYxqqJ-L,https://i.ebayimg.com/images/g/O34AAeSwJYxqqJ-L/s-l225.jpg
合理,-6%,70.69,10,34.0,Mamiya-Sekor E 135mm f/3.5 Lens Telephoto ZE ZM Mount Case Caps Japan,mamiya sekor 135mm f3.5,Mamiya,Lenses,Used,66.49,CAD,"FIXED_PRICE,BEST_OFFER",,CA,vintage-vault-kent,99.6,2026-09-24T15:41:41.000Z,,https://www.ebay.ca/itm/377520050297?hash=item57e5f2d079:g:QnUAAeSw1qNqh0qH,https://i.ebayimg.com/images/g/QnUAAeSw1qNqh0qH/s-l225.jpg
