寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,89.0,Olympus Stylus Epic Zoom 80 Deluxe - Untested,Olympus,Film Cameras,For parts or not working,40.0,CAD,FIXED_PRICE,3,1600,grail:Stylus Epic;as-is;underpriced(med 150),CA,mograph2001,100.0,2026-09-16T13:29:51.000Z,,https://www.ebay.ca/itm/318878652188?hash=item4a3ea6171c:g:hd8AAeSwJs5qqpkx,https://i.ebayimg.com/images/g/hd8AAeSwJs5qqpkx/s-l225.jpg
残件/按现状,89.0,Asahi Pentax Spotmatic F SPF 35mm SLR Camera Body Only AS-IS Parts Repair,Asahi,Film Cameras,For parts or not working,59.99,CAD,"FIXED_PRICE,BEST_OFFER",15,1600,grail:Spotmatic;as-is;underpriced(med 147),CA,306videogames,100.0,2026-09-16T19:28:33.000Z,,https://www.ebay.ca/itm/820135348325?hash=itembef3e04865:g:seAAAeSwqmVqqN88,https://i.ebayimg.com/images/g/seAAAeSwqmVqqN88/s-l225.jpg
残件/按现状,72.0,Canon Prima Shot/ Canon Sure Shot Ace / Autoboy Prisma. UNTESTED,Canon,Film Cameras,For parts or not working,25.0,CAD,FIXED_PRICE,4,1600,as-is;underpriced(med 102),CA,kutmedia,100.0,2026-09-16T10:50:32.000Z,,https://www.ebay.ca/itm/117415207879?hash=item1b567de3c7:g:ynwAAeSw0l5qqnQ0,https://i.ebayimg.com/images/g/ynwAAeSw0l5qqnQ0/s-l225.jpg
查无市价,72.0,Nikon AF230 35mm Film Camera,Nikon,Film Cameras,Used,44.95,CAD,FIXED_PRICE,6,1600,underpriced(med 120),CA,vendingfams,99.4,2026-09-16T16:30:27.000Z,,https://www.ebay.ca/itm/820134810529?hash=itembef3d813a1:g:4WkAAeSwgQNqqmBJ,https://i.ebayimg.com/images/g/4WkAAeSwgQNqqmBJ/s-l225.jpg
残件/按现状,61.0,Pentax K1000 35mm SLR Film Camera Body Only AS-IS Parts Repair Untested,Pentax,Film Cameras,For parts or not working,79.99,CAD,"FIXED_PRICE,BEST_OFFER",15,1600,grail:K1000;as-is,CA,306videogames,100.0,2026-09-16T19:04:51.000Z,,https://www.ebay.ca/itm/820135246202?hash=itembef3deb97a:g:R6oAAeSw25dqqOcQ,https://i.ebayimg.com/images/g/R6oAAeSw25dqqOcQ/s-l225.jpg
残件/按现状,58.0,Canon AF35M 35mm Point & Shoot Film Camera AS-IS Parts Repair,Canon,Film Cameras,For parts or not working,49.99,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,as-is,CA,306videogames,100.0,2026-09-16T19:38:13.000Z,,https://www.ebay.ca/itm/820135371756?hash=itembef3e0a3ec:g:k~0AAeSwDTZqqN79,https://i.ebayimg.com/images/g/k~0AAeSwDTZqqN79/s-l225.jpg
残件/按现状,55.0,Nikon F3 camera - for parts,Nikon,Film Cameras,For parts or not working,250.0,CAD,FIXED_PRICE,8,1600,grail:Nikon F3;as-is,CA,mograph2001,100.0,2026-09-16T13:33:44.000Z,,https://www.ebay.ca/itm/318878663126?hash=item4a3ea641d6:g:ey8AAeSwXFlqqpn0,https://i.ebayimg.com/images/g/ey8AAeSwXFlqqpn0/s-l225.jpg
残件/按现状,50.0,"Miranda F Version 1 (with Stop-Down Button) 35mm Camera Body, Chrome Used As Is",Miranda,Film Cameras,For parts or not working,24.97,CAD,FIXED_PRICE,15,1600,as-is,CA,canadian*treasures,99.2,2026-09-16T18:39:40.000Z,,https://www.ebay.ca/itm/800672207355?hash=itemba6bc851fb:g:pgoAAeSwe41qbmfr,https://i.ebayimg.com/images/g/pgoAAeSwe41qbmfr/s-l225.jpg
残件/按现状,50.0,"Nikon Coolpix L820 Digital Camera (lens, flash, LCD working - no image output)",Nikon,Digital Cameras,For parts or not working,39.99,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,underpriced(med 180),CA,neex,100.0,2026-09-16T23:01:34.000Z,,https://www.ebay.ca/itm/257747360527?hash=item3c02f09b0f:g:iNwAAeSwKZ9qqx1f,https://i.ebayimg.com/images/g/iNwAAeSwKZ9qqx1f/s-l225.jpg
残件/按现状,50.0,Pentax ME 35mm SLR Film Camera Body Only AS-IS Parts Repair,Pentax,Film Cameras,For parts or not working,54.99,CAD,"FIXED_PRICE,BEST_OFFER",13,1600,as-is,CA,306videogames,100.0,2026-09-16T20:10:33.000Z,,https://www.ebay.ca/itm/820135513328?hash=itembef3e2ccf0:g:k8gAAeSwmydqqN57,https://i.ebayimg.com/images/g/k8gAAeSwmydqqN57/s-l225.jpg
