性价比,价差,参考价,样本数,评分,标题,型号,品牌,类目,成色,价格,币种,购买方式,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
高价,+7511%,40.73,80,49.0,Zeiss Ikon ZM 35mm Rangefinder Camera (Black) and Carl Zeiss Biogon f2 35mm lens,zeiss ikon,Zeiss,Film Cameras,Used,3100.0,CAD,"FIXED_PRICE,BEST_OFFER",grail:Biogon,CA,jh-5628,0.0,2026-08-11T16:14:26.000Z,,https://www.ebay.ca/itm/800492242069?hash=itemba610e4495:g:hqoAAeSwazxqe0YZ,https://i.ebayimg.com/images/g/hqoAAeSwazxqe0YZ/s-l225.jpg
高价,+1711%,209.8,80,49.0,Leica M6 TTL 35mm RangeFinder Camera Body - Black,leica m6,Leica,Film Cameras,New,3800.0,CAD,"FIXED_PRICE,BEST_OFFER",grail:Leica M6,CA,macd9310,0.0,2026-08-11T15:58:49.000Z,,https://www.ebay.ca/itm/236999726593?hash=item372e48d601:g:aroAAeSwcflqe0Ne,https://i.ebayimg.com/images/g/aroAAeSwcflqe0Ne/s-l225.jpg
超值,-27%,170.75,44,46.0,40/1.8 Konica Hexanon Ar 40mm F1.8 Camera Lens W/ Hoya UV(0) Filter - Pancake,konica hexanon 40mm f1.8,Konica,Lenses,Used,124.36,CAD,"FIXED_PRICE,BEST_OFFER",,CA,donatofamiliacollection,100.0,2026-08-11T16:05:10.000Z,,https://www.ebay.ca/itm/800492201622?hash=itemba610da696:g:7x4AAeSwU79qe0P~,https://i.ebayimg.com/images/g/7x4AAeSwU79qe0P~/s-l225.jpg
高价,+81%,62.66,80,45.0,Minolta SRT200 35mm Fim Camera w/ Minolta MD 50mm 1:2 Lens SRT 200,minolta srt200,Minolta,Film Cameras,Used,113.19,CAD,FIXED_PRICE,grail:SRT200;mount:minolta md,CA,encoreforyou,97.6,2026-08-12T06:33:13.000Z,,https://www.ebay.ca/itm/178398749386?hash=item298964e2ca:g:a5oAAOSwriJle5jA,https://i.ebayimg.com/images/g/a5oAAOSwriJle5jA/s-l225.jpg
偏低,-11%,173.06,20,44.0,FUJIFILM Instax WIDE 100 Instant Film Retractable 95mm Lens Black Camera WORKING,fujifilm instax 100,Fujifilm,Film Cameras,Used,153.34,CAD,"FIXED_PRICE,BEST_OFFER",,CA,phiint_74,99.7,2026-08-11T13:29:53.000Z,,https://www.ebay.ca/itm/168605635878?hash=item2741add526:g:7QIAAeSwSRNqNqxj,https://i.ebayimg.com/images/g/7QIAAeSwSRNqNqxj/s-l225.jpg
合理,+1%,645.43,80,44.0,Hasselblad 50mm f4 t* cf Zeiss Lens -scratch on rear element,hasselblad zeiss 50mm f4,Hasselblad,Lenses,Used,650.0,CAD,"FIXED_PRICE,BEST_OFFER",mount:hasselblad v,CA,kukalallen,97.7,2026-08-11T15:11:46.000Z,,https://www.ebay.ca/itm/236999674331?hash=item372e4809db:g:BJIAAeSwQQxqecdc,https://i.ebayimg.com/images/g/BJIAAeSwQQxqecdc/s-l225.jpg
无基准,,74.02,16,42.0,vintage Praktica B100 electronic SLR camera kit,praktica b100,Praktica,Film Cameras,Used,140.0,CAD,"FIXED_PRICE,AUCTION",auction,CA,da666708,0.0,2026-08-11T05:01:05.000Z,2026-08-18T05:01:05.000Z,https://www.ebay.ca/itm/358911555276?hash=item5390cbb6cc:g:D6sAAeSwxMpqcXAS,https://i.ebayimg.com/images/g/D6sAAeSwxMpqcXAS/s-l225.jpg
偏低,-18%,159.09,80,40.0,Pentax SMC Pentax-M 28mm f/2.8 Wide Angle Lens K Mount -TESTED,pentax smc 28mm f2.8,Pentax,Lenses,Used,130.0,CAD,FIXED_PRICE,mount:pentax k,CA,c_ertman,99.6,2026-08-11T20:00:08.000Z,,https://www.ebay.ca/itm/168606291883?hash=item2741b7d7ab:g:6b8AAeSwawdqe38n,https://i.ebayimg.com/images/g/6b8AAeSwawdqe38n/s-l225.jpg
偏低,-10%,556.78,80,40.0,Fujifilm Fujinon XF 10-24mm f/4 R OIS WR Wide-Angle Zoom Lens — Excellent+,fujifilm 10-24mm f4,Fujifilm,Lenses,Used,499.0,CAD,FIXED_PRICE,mount:fuji x,CA,goodusedcameras,100.0,2026-08-11T17:20:01.000Z,,https://www.ebay.ca/itm/206483203289?hash=item30135ba4d9:g:QT0AAeSw~8Jqe1f-,https://i.ebayimg.com/images/g/QT0AAeSw~8Jqe1f-/s-l225.jpg
偏低,-17%,834.04,62,40.0,Fujifilm Fujinon XF 16-80mm F/4 R OIS WR (Fuji X mount) 99% condition,fujifilm 16-80mm f4,Fujifilm,Lenses,New,695.0,CAD,FIXED_PRICE,mount:fuji x,CA,hit-camera-ltd,99.3,2026-08-12T01:29:04.000Z,,https://www.ebay.ca/itm/307121522122?hash=item4781de85ca:g:c9MAAeSwYtBqe8rO,https://i.ebayimg.com/images/g/c9MAAeSwYtBqe8rO/s-l225.jpg
无基准,,417.72,80,38.0,CANON EF 15MM F2.8 FISHEYE FULL FRAME AUTO / MANUAL FOCUS LENS +BOX +CAPS MINT!,canon ef 15mm f2.8,Canon,Lenses,Used,0.0,USD,AUCTION,mount:canon ef;good-cond;auction,CA,setadel_studios,100.0,2026-08-12T02:30:01.000Z,2026-08-19T02:30:01.000Z,https://www.ebay.ca/itm/298476662523?hash=item457e986efb:g:85MAAeSw8sJqTSbi,https://i.ebayimg.com/images/g/85MAAeSw8sJqTSbi/s-l225.jpg
无基准,,97.45,80,38.0,"Canon AT-1 SLR 35mm Film Camera FD Mount, Made In Japan 1970s - Body Only",canon at-1,Canon,Film Cameras,Used,0.0,USD,"AUCTION,BEST_OFFER",mount:canon fd;auction,CA,morrbret.wxwvp,100.0,2026-08-12T02:03:26.000Z,2026-08-22T02:03:26.000Z,https://www.ebay.ca/itm/178398124403?hash=item29895b5973:g:HAIAAOSwzaRlPRcL,https://i.ebayimg.com/images/g/HAIAAOSwzaRlPRcL/s-l225.jpg
抄底,-47%,76.06,26,38.0,Sony Video Camera Exmor R HDR-AS20 with Equipment and Case Tested Working,sony hdr-as20,Sony,Camcorders,Used,39.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,ca_missi,100.0,2026-08-11T21:16:50.000Z,,https://www.ebay.ca/itm/336737701840?hash=item4e67218fd0:g:nEMAAeSww5Nqe5A9,https://i.ebayimg.com/images/g/nEMAAeSww5Nqe5A9/s-l225.jpg
合理,-5%,115.56,33,38.0,TOTAL [EXC5] Canon Demi EE28 35mm Half Frame Film Camera TECH OK from JAPAN,canon ee28,Canon,Film Cameras,Used,110.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,kay3-33,0.0,2026-08-11T20:06:32.000Z,,https://www.ebay.ca/itm/237000056223?hash=item372e4ddd9f:g:QBgAAeSwHn1qe4AW,https://i.ebayimg.com/images/g/QBgAAeSwHn1qe4AW/s-l225.jpg
合理,+2%,480.38,33,38.0,Fujifilm Instax Wide 300 Instant Film Camera - Black/Silver,fujifilm instax 300,Fujifilm,Film Cameras,Open box,489.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,colsaun36,98.9,2026-08-11T17:42:47.000Z,,https://www.ebay.ca/itm/178397010018?hash=item29894a5862:g:s9IAAeSw4VRqe18A,https://i.ebayimg.com/images/g/s9IAAeSw4VRqe18A/s-l225.jpg
超值,-25%,148.15,57,37.0,Pentax * Ist D L Digital SLR WITH PENTAX 18-55MM LENS.,pentax ist,Pentax,Digital Cameras,Used,111.0,CAD,"FIXED_PRICE,BEST_OFFER",55mm,CA,jusepi0,100.0,2026-08-11T21:55:41.000Z,,https://www.ebay.ca/itm/307121187461?hash=item4781d96a85:g:qNQAAeSwEbBqb5OZ,https://i.ebayimg.com/images/g/qNQAAeSwEbBqb5OZ/s-l225.jpg
偏低,-19%,40.59,80,34.0,Canon Lens FL 50mm f/1.8 Prime Lens for Canon FD with Caps (#18136),canon fd 50mm f1.8,Canon,Lenses,Used,33.0,CAD,"FIXED_PRICE,BEST_OFFER",mount:canon fd,CA,guackoflips,100.0,2026-08-11T23:19:47.000Z,,https://www.ebay.ca/itm/287519589929?hash=item42f180c629:g:~jQAAeSwDDdqV7NQ,https://i.ebayimg.com/images/g/~jQAAeSwDDdqV7NQ/s-l225.jpg
超值,-28%,48.73,27,34.0,OLYMPUS FE-140 Compact Digital Camera 6.0MP Silver TESTED/WORKS,olympus fe-140,Olympus,Digital Cameras,Used,34.99,CAD,"FIXED_PRICE,BEST_OFFER",mount:sony e,CA,adampatricbeato-0,100.0,2026-08-11T22:11:58.000Z,,https://www.ebay.ca/itm/117353745674?hash=item1b52d40d0a:g:EmYAAeSwqXxqe53R,https://i.ebayimg.com/images/g/EmYAAeSwqXxqe53R/s-l225.jpg
合理,+5%,40.77,80,34.0,Minolta MD 50MM 1:2 F2 Lens for Minolta MD Mount 35MM SLR Camera,minolta 50mm f2,Minolta,Lenses,Used,42.99,CAD,"FIXED_PRICE,BEST_OFFER",mount:minolta md,CA,tweedsidesales,99.8,2026-08-11T22:49:40.000Z,,https://www.ebay.ca/itm/178397694489?hash=item298954ca19:g:IPsAAeSwT0pqe6aq,https://i.ebayimg.com/images/g/IPsAAeSwT0pqe6aq/s-l225.jpg
偏低,-17%,97.45,78,34.0,PENTAX SMC DA 50-200mm f/4-5.6 ED WR With HD Filter & Lens Hood,pentax smc 50-200mm f4,Pentax,Lenses,Used,81.0,CAD,FIXED_PRICE,,CA,cashbox1m,99.8,2026-08-11T20:53:08.000Z,,https://www.ebay.ca/itm/318714747419?hash=item4a34e11a1b:g:i98AAeSwtGBqe4uO,https://i.ebayimg.com/images/g/i98AAeSwtGBqe4uO/s-l225.jpg
超值,-38%,161.69,80,34.0,Nikon COOLPIX L30 20.1MP Digital Camera - Black w/ Case & 4GB Memory Card,nikon l30,Nikon,Digital Cameras,Used,99.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,danstoybox_1,100.0,2026-08-11T19:36:03.000Z,,https://www.ebay.ca/itm/336737597229?hash=item4e671ff72d:g:rdgAAeSwEx9qe3jl,https://i.ebayimg.com/images/g/rdgAAeSwEx9qe3jl/s-l225.jpg
超值,-38%,402.39,38,34.0,Canon PowerShot SD960 IS IXY DIGITAL 510 IS Pink Camera DIGITAL IXUS 110 IS,canon sd960,Canon,Digital Cameras,Used,250.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,thethriftybee01,99.3,2026-08-11T19:56:59.000Z,,https://www.ebay.ca/itm/407137154937?hash=item5ecb43f779:g:9QYAAeSwUp5qe35Z,https://i.ebayimg.com/images/g/9QYAAeSwUp5qe35Z/s-l225.jpg
超值,-27%,408.7,80,34.0,Nikon D600 24.3 MP DSLR Camera - Black Body ONLY,nikon d600,Nikon,Digital Cameras,Used,299.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,retro-joe,0.0,2026-08-11T17:22:35.000Z,,https://www.ebay.ca/itm/267754014829?hash=item3e5762086d:g:ABsAAeSw-Mdqe1wN,https://i.ebayimg.com/images/g/ABsAAeSw-Mdqe1wN/s-l225.jpg
合理,+0%,572.93,80,34.0,Fujifilm Fujinon XF 16mm F/1.4 R WR (Fuji X mount) 90% condition,fujifilm 16mm f1.4,Fujifilm,Lenses,Used,575.0,CAD,FIXED_PRICE,mount:fuji x,CA,hit-camera-ltd,99.3,2026-08-12T01:05:13.000Z,,https://www.ebay.ca/itm/257675289131?hash=item3bfea4e22b:g:UG0AAeSwqgRqe8a6,https://i.ebayimg.com/images/g/UG0AAeSwqgRqe8a6/s-l225.jpg
合理,-3%,799.1,17,34.0,"Tamron SP 35mm f/1.4 Di USD Lens for Canon EF (Model F045) — Mint, Barely Used",tamron ef 35mm f1.4,Tamron,Lenses,Open box,779.0,CAD,FIXED_PRICE,mount:canon ef;good-cond,CA,goodusedcameras,100.0,2026-08-11T17:02:09.000Z,,https://www.ebay.ca/itm/198563909765?hash=item2e3b54d085:g:fosAAeSwbspqe1SE,https://i.ebayimg.com/images/g/fosAAeSwbspqe1SE/s-l225.jpg
无基准,,30.15,80,32.0,Canon T70 35mm Camera Body Tested Multiple Program AE Preowned with 35-70mm lens,canon t70,Canon,Film Cameras,Used,0.0,USD,"AUCTION,BEST_OFFER",auction,CA,morrbret.wxwvp,100.0,2026-08-12T02:02:47.000Z,2026-08-22T02:02:47.000Z,https://www.ebay.ca/itm/178398124069?hash=item29895b5825:g:yL8AAOSwCJRiXtzi,https://i.ebayimg.com/images/g/yL8AAOSwCJRiXtzi/s-l225.jpg
无基准,,59.35,34,32.0,Pentax -z-10,pentax z-10,Pentax,Film Cameras,Used,0.0,USD,"AUCTION,BEST_OFFER",auction,CA,morrbret.wxwvp,100.0,2026-08-12T01:57:22.000Z,2026-08-22T01:57:22.000Z,https://www.ebay.ca/itm/178398117922?hash=item29895b4022:g:oz0AAeSwfcNppGVB,https://i.ebayimg.com/images/g/oz0AAeSwfcNppGVB/s-l225.jpg
无基准,,51.23,80,32.0,Nikon One Touch Zoom 90S 35mm Film Camera,nikon 90s,Nikon,Film Cameras,Used,0.0,USD,"AUCTION,BEST_OFFER",auction,CA,beraliere,100.0,2026-08-11T23:58:44.000Z,2026-08-16T23:58:44.000Z,https://www.ebay.ca/itm/298580115896?hash=item4584c301b8:g:560AAeSwL8lqe7Yp,https://i.ebayimg.com/images/g/560AAeSwL8lqe7Yp/s-l225.jpg
合理,-5%,26.41,80,32.0,Minolta Freedom Zoom 90C QD Black 35mm Autofocus f/3.5 Lens Snapshot Film,minolta 90c,Minolta,Film Cameras,Used,25.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,neex,100.0,2026-08-11T14:51:16.000Z,,https://www.ebay.ca/itm/257674522449?hash=item3bfe992f51:g:73kAAeSwKqNqKvUg,https://i.ebayimg.com/images/g/73kAAeSwKqNqKvUg/s-l225.jpg
合理,-3%,39.03,80,32.0,Fujifilm instax mini 11 Instant Film Camera-Charcoal Works Does Not Come W/ Film,fujifilm instax 11,Fujifilm,Film Cameras,Used,38.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,samh-3425,100.0,2026-08-12T04:01:00.000Z,,https://www.ebay.ca/itm/137611434482?hash=item200a47d9f2:g:wT4AAeSwIDhqe-~V,https://i.ebayimg.com/images/g/wT4AAeSwIDhqe-~V/s-l225.jpg
无基准,,55.68,71,32.0,"Agfa Click 2 Click-2 Click II Compact Camera - Achromatic Lens 1:8,8 Rare Case",agfa 2,Agfa,Film Cameras,Used,96.0,CAD,"FIXED_PRICE,AUCTION",auction,CA,oldschooltrends13,100.0,2026-08-11T23:29:00.000Z,2026-08-18T23:29:00.000Z,https://www.ebay.ca/itm/227472171673?hash=item34f665e299:g:-DUAAOSwzHVnly9R,https://i.ebayimg.com/images/g/-DUAAOSwzHVnly9R/s-l225.jpg
偏低,-17%,290.52,80,32.0,"Canon PowerShot A3500 IS 16.0MP Digital Camera Purple w/ Case, & 4GB Card *Mint*",canon a3500,Canon,Digital Cameras,Used,239.99,CAD,"FIXED_PRICE,BEST_OFFER",good-cond,CA,danstoybox_1,100.0,2026-08-11T19:24:31.000Z,,https://www.ebay.ca/itm/336737583418?hash=item4e671fc13a:g:AZkAAeSw2L1qe3Um,https://i.ebayimg.com/images/g/AZkAAeSw2L1qe3Um/s-l225.jpg
偏高,+28%,39.03,80,30.0,Fujifilm Instax Mini 11 Instant Camera Sky Blue Tested & Working,fujifilm instax 11,Fujifilm,Film Cameras,Used,49.89,CAD,FIXED_PRICE,,CA,magicgarage27,100.0,2026-08-11T19:58:41.000Z,,https://www.ebay.ca/itm/318714562116?hash=item4a34de4644:g:4LYAAeSwcnFp7OVc,https://i.ebayimg.com/images/g/4LYAAeSwcnFp7OVc/s-l225.jpg
偏高,+40%,39.03,80,30.0,FUJIFILM INSTAX MINI 11 INSTANT CAMERA - BLACK - TESTED,fujifilm instax 11,Fujifilm,Film Cameras,Used,54.75,CAD,FIXED_PRICE,,CA,bestsellersbookstore,99.9,2026-08-11T21:49:10.000Z,,https://www.ebay.ca/itm/800493355637?hash=itemba611f4275:g:ddIAAOSw1MRm3PCx,https://i.ebayimg.com/images/g/ddIAAOSw1MRm3PCx/s-l225.jpg
超值,-29%,139.81,10,30.0,"Fujifilm Finepix JX680 Digital Camera 16.0 MP Red w/ Charger, Battery & 4GB Card",fujifilm jx680,Fujifilm,Digital Cameras,Used,99.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,danstoybox_1,100.0,2026-08-11T19:31:41.000Z,,https://www.ebay.ca/itm/336737593001?hash=item4e671fe6a9:g:6tMAAeSw2RBqe3c9,https://i.ebayimg.com/images/g/6tMAAeSw2RBqe3c9/s-l225.jpg
偏高,+14%,105.04,80,30.0,Nikon Zoom 600 AF 35mm Point & Shoot Film Camera Tested & Working,nikon 600,Nikon,Film Cameras,Used,120.0,CAD,FIXED_PRICE,,CA,uncletoms,100.0,2026-08-11T05:12:58.000Z,,https://www.ebay.ca/itm/318711196069?hash=item4a34aae9a5:g:TmMAAeSwP~VqeqHD,https://i.ebayimg.com/images/g/TmMAAeSwP~VqeqHD/s-l225.jpg
无基准,,1921.5,29,28.0,Nikon AF-S FishEye Nikkor 8-15mm Lens,nikon nikkor 8-15mm,Nikon,Lenses,Used,0.0,USD,AUCTION,mount:nikon f;auction,CA,divetrip,97.3,2026-08-11T17:21:20.000Z,2026-08-16T17:21:20.000Z,https://www.ebay.ca/itm/117353087275?hash=item1b52ca012b:g:jbEAAeSwFJVqbhyL,https://i.ebayimg.com/images/g/jbEAAeSwFJVqbhyL/s-l225.jpg
无基准,,70.06,80,28.0,Nikon NIKKOR 50mm f/1.4D AF Lens,nikon nikkor 50mm f1.4,Nikon,Lenses,Used,0.0,USD,AUCTION,mount:nikon f;auction,CA,divetrip,97.3,2026-08-11T17:21:20.000Z,2026-08-16T17:21:20.000Z,https://www.ebay.ca/itm/206483203978?hash=item30135ba78a:g:NtMAAeSwKs5qbh26,https://i.ebayimg.com/images/g/NtMAAeSwKs5qbh26/s-l225.jpg
合理,+10%,34.81,80,28.0,Hanimex Automatic Zoom MC 28-80mm f/3.5-4.5 Lens Nikon F Mount Good Condition,nikon 28-80mm f3.5,Nikon,Lenses,Used,38.39,CAD,"FIXED_PRICE,BEST_OFFER",mount:nikon f,CA,miggysrediscoveredgoods,100.0,2026-08-12T09:42:13.000Z,,https://www.ebay.ca/itm/398277124068?hash=item5cbb2a9fe4:g:isQAAeSwoH1p25Jb,https://i.ebayimg.com/images/g/isQAAeSwoH1p25Jb/s-l225.jpg
偏低,-11%,336.39,38,28.0,Olympus Evolt E620 12.3MP Live MOS Digital SLR with 14-42mm f/3.5-5.6 Zuiko Lens,olympus e620,Olympus,Digital Cameras,Used,299.99,CAD,"FIXED_PRICE,BEST_OFFER",mount:olympus om,CA,zedscollectibles,100.0,2026-08-12T10:18:51.000Z,,https://www.ebay.ca/itm/158179857528?hash=item24d4411478:g:OhoAAeSwbkZpDAft,https://i.ebayimg.com/images/g/OhoAAeSwbkZpDAft/s-l225.jpg
偏低,-19%,680.16,80,28.0,Olympus OM SYSTEM TG-7 4K Video Waterproof Digital Camera + Flash Diffuser FD-1,olympus tg-7,Olympus,Digital Cameras,Used,549.0,CAD,"FIXED_PRICE,BEST_OFFER",mount:canon fd,CA,thriftons,100.0,2026-08-12T10:20:24.000Z,,https://www.ebay.ca/itm/287520415489?hash=item42f18d5f01:g:XVMAAeSwPoZqfEfR,https://i.ebayimg.com/images/g/XVMAAeSwPoZqfEfR/s-l225.jpg
偏高,+33%,201.94,80,26.0,Nikon AF Micro-Nikkor 60mm f/2.8D Macro Lens — Excellent Plus,nikon nikkor 60mm f2.8,Nikon,Lenses,Used,269.0,CAD,FIXED_PRICE,mount:nikon f,CA,goodusedcameras,100.0,2026-08-11T20:04:40.000Z,,https://www.ebay.ca/itm/206483467810?hash=item30135fae22:g:WHgAAeSwU21qe3-I,https://i.ebayimg.com/images/g/WHgAAeSwU21qe3-I/s-l225.jpg
偏高,+39%,556.78,80,26.0,Fujifilm Fujinon XF 10-24mm F4 R OIS (Fuji X mount) 99% condition,fujifilm 10-24mm f4,Fujifilm,Lenses,New,775.0,CAD,FIXED_PRICE,mount:fuji x,CA,hit-camera-ltd,99.3,2026-08-12T01:40:24.000Z,,https://www.ebay.ca/itm/307121535907?hash=item4781debba3:g:knEAAeSwbjtqe80l,https://i.ebayimg.com/images/g/knEAAeSwbjtqe80l/s-l225.jpg
偏高,+15%,1393.9,65,26.0,Nikon AF-S NIKKOR 200-500mm f/5.6E ED VR Lens,nikon nikkor 200-500mm f5.6,Nikon,Lenses,Used,1599.99,CAD,"FIXED_PRICE,BEST_OFFER",mount:nikon f,CA,lens_master,100.0,2026-08-11T06:53:46.000Z,,https://www.ebay.ca/itm/407135591907?hash=item5ecb2c1de3:g:jfYAAeSwwSNqeU04,https://i.ebayimg.com/images/g/jfYAAeSwwSNqeU04/s-l225.jpg
偏低,-21%,48.73,13,24.0,Yashica Kyocera AF 35-70mm Macro Lens | f/3.5-4.5 | Cap + Rubber Hood,yashica 35-70mm f3.5,Yashica,Lenses,Used,38.39,CAD,"FIXED_PRICE,BEST_OFFER",,CA,miggysrediscoveredgoods,100.0,2026-08-12T10:02:12.000Z,,https://www.ebay.ca/itm/398277176907?hash=item5cbb2b6e4b:g:CVsAAeSwICVp25dI,https://i.ebayimg.com/images/g/CVsAAeSwICVp25dI/s-l225.jpg
超值,-27%,335.48,53,24.0,Panasonic Lumix DMC-FZ200 Made in Japan Leica Lens Ready to Shoot 2 Batteries,panasonic dmc-fz200,Panasonic,Digital Cameras,Used,243.67,CAD,"FIXED_PRICE,BEST_OFFER",,CA,pandas_stop_n_shop,100.0,2026-08-11T21:01:44.000Z,,https://www.ebay.ca/itm/287519343898?hash=item42f17d051a:g:fnwAAeSwUrdqe4rD,https://i.ebayimg.com/images/g/fnwAAeSwUrdqe4rD/s-l225.jpg
高价,+187%,13.94,80,22.0,"Canon Sure Shot BF, Point and Shoot, 35mm Film Camera, Tested",canon sure shot,Canon,Film Cameras,Used,40.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,brooksie_71,99.6,2026-08-12T04:49:11.000Z,,https://www.ebay.ca/itm/287520015759?hash=item42f187458f:g:Lo0AAeSwfWln-s4o,https://i.ebayimg.com/images/g/Lo0AAeSwfWln-s4o/s-l225.jpg
高价,+82%,30.27,80,22.0,Pentax Espio Jr 35-60mm AF Zoom Compact Film Camera,pentax espio,Pentax,Vintage Cameras,,54.99,CAD,FIXED_PRICE,,CA,prairie-pickers,100.0,2026-08-11T22:26:08.000Z,,https://www.ebay.ca/itm/128021708283?hash=item1dceb03dfb:g:N-sAAeSwWKNqe2kj,https://i.ebayimg.com/images/g/N-sAAeSwWKNqe2kj/s-l225.jpg
