寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
打包杂件,44.0,Lot Ricoh KR-10 SE Film Camera Rikenon 50mm Lens Ozawa 80-205 MM Japan & Acc,Ricoh,Film Cameras,Used,149.95,CAD,"FIXED_PRICE,BEST_OFFER",19,1600,,CA,hunter-mikeb,100.0,2026-08-26T04:15:12.000Z,,https://www.ebay.ca/itm/128044962885?hash=item1dd0131445:g:uwkAAOSwgmVnlsED,https://i.ebayimg.com/images/g/uwkAAOSwgmVnlsED/s-l225.jpg
查无市价,44.0,Konica S1.6 35mm Rangefinder Camera - Fast 45mm f/1.6 Hexanon Lens,Konica,Film Cameras,Used,149.99,CAD,"FIXED_PRICE,BEST_OFFER",7,1500,,CA,opulentvintagevault,100.0,2026-08-26T23:42:26.000Z,,https://www.ebay.ca/itm/178443423564?hash=item298c0e8f4c:g:4AoAAeSw~7pqj3nf,https://i.ebayimg.com/images/g/4AoAAeSw~7pqj3nf/s-l225.jpg
查无市价,42.0,Canon 18-45mm f/4.5 IS STM Zoom Lens,Canon,Lenses,Used,88.99,CAD,FIXED_PRICE,6,1500,,CA,paymore_chinook,99.7,2026-08-26T07:21:31.000Z,,https://www.ebay.ca/itm/307146865591?hash=item4783613bb7:g:oigAAeSwu7ZqjpT4,https://i.ebayimg.com/images/g/oigAAeSwu7ZqjpT4/s-l225.jpg
残件/按现状,40.0,Sony Cyber-shot DSC-W180 10.1MP Digital Camera Untested Parts Only See Descripti,Sony,Digital Cameras,For parts or not working,25.0,CAD,FIXED_PRICE,4,1600,as-is;underpriced(med 179),CA,brayzor95,100.0,2026-08-27T00:31:55.000Z,,https://www.ebay.ca/itm/377449822209?hash=item57e1c33801:g:HlUAAeSwXRFqb3Bd,https://i.ebayimg.com/images/g/HlUAAeSwXRFqb3Bd/s-l225.jpg
残件/按现状,40.0,Kodak Pony 135 Model B 35mm Film Camera Strap Untested Mechanicals Work Vintage,Kodak,Vintage Cameras,,27.2,CAD,"FIXED_PRICE,BEST_OFFER",9,1600,as-is,CA,zenkatcanada,99.3,2026-08-27T04:01:47.000Z,,https://www.ebay.ca/itm/298619887175?hash=item458721de47:g:ecwAAeSwjOhpZfYI,https://i.ebayimg.com/images/g/ecwAAeSwjOhpZfYI/s-l225.jpg
残件/按现状,40.0,Kodak Brownie Starflex Flash Camera w Strap Leather Case Manual Untested Vintage,Kodak,Vintage Cameras,,34.8,CAD,"FIXED_PRICE,BEST_OFFER",14,1600,as-is,CA,zenkatcanada,99.3,2026-08-27T04:01:12.000Z,,https://www.ebay.ca/itm/298619886901?hash=item458721dd35:g:QcAAAeSw8nNpZgbp,https://i.ebayimg.com/images/g/QcAAAeSw8nNpZgbp/s-l225.jpg
查无市价,40.0,Vintage Polaroid Spectra AF Instant Film Camera – Tested – Clean Condition,Polaroid,Vintage Cameras,,34.97,CAD,FIXED_PRICE,19,1479,,CA,ancatech,99.2,2026-08-26T21:55:29.000Z,,https://www.ebay.ca/itm/178443258684?hash=item298c0c0b3c:g:-YoAAeSwv9Nqj2A0,https://i.ebayimg.com/images/g/-YoAAeSwv9Nqj2A0/s-l225.jpg
残件/按现状,40.0,Vintage Kodak Instamatic X-15 Camera Made in Canada 126 Film Retro Retro,Kodak,Film Cameras,For parts or not working,34.99,CAD,FIXED_PRICE,2,1600,,CA,inspector-jon,99.6,2026-08-26T12:08:19.000Z,,https://www.ebay.ca/itm/820049835917?hash=itembeeec7778d:g:8WwAAeSwwvJqZgzm,https://i.ebayimg.com/images/g/8WwAAeSwwvJqZgzm/s-l225.jpg
残件/按现状,40.0,Panasonic LUMIX DMC ZS1 Camera Japan Black 12X Optical Zoom Leica PARTS ONLY,Panasonic,Digital Cameras,Used,39.99,CAD,"FIXED_PRICE,BEST_OFFER",11,1229,as-is;underpriced(med 150),CA,bestadvintages59,100.0,2026-08-26T18:00:01.000Z,,https://www.ebay.ca/itm/267755250146?hash=item3e5774e1e2:g:XLcAAeSwHiJqfL0~,https://i.ebayimg.com/images/g/XLcAAeSwHiJqfL0~/s-l225.jpg
查无市价,40.0,"Vintage Polaroid The Button Instant Land Camera with Flash Bar, Manual & Neck...",Polaroid,Vintage Cameras,,47.49,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,,CA,inspector-jon,99.6,2026-08-27T03:03:17.000Z,,https://www.ebay.ca/itm/820052427892?hash=itembeeeef0474:g:hR8AAeSwE~Fqj6fq,https://i.ebayimg.com/images/g/hR8AAeSwE~Fqj6fq/s-l225.jpg
残件/按现状,40.0,Polaroid OneStep Sonar – untested – classic SX‑70 autofocus instant camera,Polaroid,Vintage Cameras,,49.99,CAD,"FIXED_PRICE,BEST_OFFER",4,1600,as-is,CA,viewfinder_vault,100.0,2026-08-26T18:16:06.000Z,,https://www.ebay.ca/itm/188844845632?hash=item2bf807aa40:g:OS0AAeSwhVlqjy0w,https://i.ebayimg.com/images/g/OS0AAeSwhVlqjy0w/s-l225.jpg
查无市价,40.0,HOYA 100-300mm f/1:4.7-5.8 HMC Super Auto Lens For Pentax KAF3/KAF2,Pentax,Lenses,Used,59.99,CAD,FIXED_PRICE,5,1500,,CA,paymore_brampton,0.0,2026-08-27T10:01:29.000Z,,https://www.ebay.ca/itm/206515459408?hash=item301547d550:g:QJUAAeSw5rdqjhEt,https://i.ebayimg.com/images/g/QJUAAeSw5rdqjhEt/s-l225.jpg
查无市价,40.0,Polaroid Land Camera Model 80A – clean vintage unit – mechanically functional,Polaroid,Vintage Cameras,,59.99,CAD,"FIXED_PRICE,BEST_OFFER",4,1290,,CA,viewfinder_vault,100.0,2026-08-26T19:20:25.000Z,,https://www.ebay.ca/itm/188845050618?hash=item2bf80acafa:g:rQ8AAeSwS9dqjzwJ,https://i.ebayimg.com/images/g/rQ8AAeSwS9dqjzwJ/s-l225.jpg
查无市价,40.0,PENTAX SMC PENTAX-FA 100-300MM F/1:4.7-5.8 For Pentax KAF3/KAF2 Auto Lens,Pentax,Lenses,Used,109.99,CAD,FIXED_PRICE,5,1500,mount:pentax k,CA,paymore_brampton,0.0,2026-08-27T10:01:45.000Z,,https://www.ebay.ca/itm/206515459378?hash=item301547d532:g:6ycAAeSwX4xqjhDx,https://i.ebayimg.com/images/g/6ycAAeSwX4xqjhDx/s-l225.jpg
型号不明,40.0,Sigma TeleConverter TC1401 1.4x,Sigma,Lenses,Used,189.99,CAD,FIXED_PRICE,6,1500,underpriced(med 510),CA,paymore_st_albert,99.5,2026-08-26T23:37:27.000Z,,https://www.ebay.ca/itm/366630942897?hash=item555ce838b1:g:4OcAAeSwS7Zqj3k8,https://i.ebayimg.com/images/g/4OcAAeSwS7Zqj3k8/s-l225.jpg
残件/按现状,34.0,"Kodak Retina 1A Type 015 Folding Camera w/Xenar 50mm f2.8, UNTESTED",Kodak,Film Cameras,Used,99.0,CAD,"FIXED_PRICE,BEST_OFFER",16,1600,as-is,CA,sammoca,100.0,2026-08-26T18:26:40.000Z,,https://www.ebay.ca/itm/287547456240?hash=item42f329faf0:g:FXIAAeSwbr9qjy61,https://i.ebayimg.com/images/g/FXIAAeSwbr9qjy61/s-l225.jpg
型号不明,34.0,Canon Extender EF 1.4x II Teleconverter AF Autofocus L Series,Canon,Lenses,Used,209.95,CAD,FIXED_PRICE,2,1600,mount:canon ef,CA,foto*works,100.0,2026-08-27T03:04:33.000Z,,https://www.ebay.ca/itm/267768489926?hash=item3e583ee7c6:g:VE4AAeSw-dlqj6kV,https://i.ebayimg.com/images/g/VE4AAeSw-dlqj6kV/s-l225.jpg
型号不明,34.0,Canon Extender EF 1.4x Teleconverter III Manual Lens,Canon,Lenses,Used,212.99,CAD,FIXED_PRICE,6,1500,mount:canon ef,CA,paymore_brampton,0.0,2026-08-27T10:01:55.000Z,,https://www.ebay.ca/itm/206515460473?hash=item301547d979:g:ps8AAeSwptdqjhFL,https://i.ebayimg.com/images/g/ps8AAeSwptdqjhFL/s-l225.jpg
查无市价,34.0,Canon EF Ultra-Wide 17-40mm f/1.4 L IS USM Auto & Manual Lens,Canon,Lenses,Used,299.99,CAD,FIXED_PRICE,7,1500,mount:canon ef,CA,paymorehalifax,100.0,2026-08-26T15:09:06.000Z,,https://www.ebay.ca/itm/128045825750?hash=item1dd0203ed6:g:O6MAAeSwvEZqjwHU,https://i.ebayimg.com/images/g/O6MAAeSwvEZqjwHU/s-l225.jpg
查无市价,34.0,Canon EF-S 18-150mm f/1.48 Auto & Manual Lens,Canon,Lenses,Used,366.99,CAD,FIXED_PRICE,5,1500,mount:canon ef,CA,paymore_brampton,0.0,2026-08-27T10:02:12.000Z,,https://www.ebay.ca/itm/206515460704?hash=item301547da60:g:Q50AAeSwOCtqjhHS,https://i.ebayimg.com/images/g/Q50AAeSwOCtqjhHS/s-l225.jpg
残件/按现状,30.0,Fujifilm FinePix J150w 10MP Black Digital Camera 5x Zoom (for Parts/Repair),Fujifilm,Digital Cameras,For parts or not working,61.0,CAD,"FIXED_PRICE,BEST_OFFER",3,1600,as-is,CA,noecloset,100.0,2026-08-26T16:48:31.000Z,,https://www.ebay.ca/itm/287547342307?hash=item42f3283de3:g:OqQAAeSwdABqjxgU,https://i.ebayimg.com/images/g/OqQAAeSwdABqjxgU/s-l225.jpg
残件/按现状,30.0,Canon IXUS 860/SD870 IS 8.0MP Digital Camera Silver For Parts Repair READ,Canon,Digital Cameras,For parts or not working,99.87,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,as-is,CA,finderskeepersreselling,100.0,2026-08-26T17:26:44.000Z,,https://www.ebay.ca/itm/257704216591?hash=item3c005e480f:g:yusAAeSwSGdqjFgq,https://i.ebayimg.com/images/g/yusAAeSwSGdqjFgq/s-l225.jpg
残件/按现状,30.0,Canon EOS D60 DSLR Camera w 28-300mm Lens Untested,Canon,Digital Cameras,Used,105.0,CAD,"FIXED_PRICE,BEST_OFFER",5,1599,as-is,CA,edgcollectables,97.9,2026-08-26T19:01:49.000Z,,https://www.ebay.ca/itm/820051085687?hash=itembeeeda8977:g:P1kAAeSw1Pxqjzdh,https://i.ebayimg.com/images/g/P1kAAeSw1Pxqjzdh/s-l225.jpg
残件/按现状,28.0,Fuji Finepix F650 6mp CCD Digicam Point and Shoot Digital Camera FOR PARTS,Fuji,Digital Cameras,For parts or not working,44.99,CAD,FIXED_PRICE,5,1119,as-is,CA,eoseller,99.7,2026-08-26T19:47:43.000Z,,https://www.ebay.ca/itm/178443009822?hash=item298c083f1e:g:wIgAAeSwWg9qj0Kn,https://i.ebayimg.com/images/g/wIgAAeSwWg9qj0Kn/s-l225.jpg
残件/按现状,28.0,Olympus Stylus-9000 Camera 12MP Box and Accessories Parts,Olympus,Digital Cameras,For parts or not working,59.99,CAD,FIXED_PRICE,8,1600,,CA,ban_4389,98.7,2026-08-26T13:59:22.000Z,,https://www.ebay.ca/itm/237031324393?hash=item37302afae9:g:BJwAAeSwtmpqFeT1,https://i.ebayimg.com/images/g/BJwAAeSwtmpqFeT1/s-l225.jpg
查无市价,28.0,"Canon YJ17x9.5B4 KRS 2/3"" B4 Mount Broadcast Zoom Lens 9.5-162mm f/1.8",Canon,Lenses,Used,180.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,,CA,b123454321,0.0,2026-08-26T16:38:32.000Z,,https://www.ebay.ca/itm/237031570804?hash=item37302ebd74:g:UwoAAeSwW8NqjxK8,https://i.ebayimg.com/images/g/UwoAAeSwW8NqjxK8/s-l225.jpg
图片不足,28.0,Polaroid Go Gen3 Mini Instant Camera - Pokémon Pikachu Edition (9209) PRE ORDER,Polaroid,Vintage Cameras,,255.0,CAD,"FIXED_PRICE,BEST_OFFER",0,875,,CA,evpicstore,100.0,2026-08-27T04:43:21.000Z,,https://www.ebay.ca/itm/298619961055?hash=item458722fedf:g:10oAAeSwRqBqj74d,https://i.ebayimg.com/images/g/10oAAeSwRqBqj74d/s-l225.jpg
打包杂件,28.0,Polaroid Go Gen3 Mini Instant Camera - Pokémon Pikachu Edition BUNDLE - PRESALE,Polaroid,Vintage Cameras,,329.95,CAD,"FIXED_PRICE,BEST_OFFER",6,1239,,CA,gemzycards,100.0,2026-08-26T07:06:29.000Z,,https://www.ebay.ca/itm/257703321893?hash=item3c0050a125:g:L60AAeSwUXpqjozv,https://i.ebayimg.com/images/g/L60AAeSwUXpqjozv/s-l225.jpg
打包杂件,28.0,Polaroid Now Gen3 Pokémon Instant Camera Poké Ball Edition BUNDLE - PRESALE,Polaroid,Vintage Cameras,,339.95,CAD,"FIXED_PRICE,BEST_OFFER",5,1315,,CA,gemzycards,100.0,2026-08-26T07:37:29.000Z,,https://www.ebay.ca/itm/257703368142?hash=item3c005155ce:g:I4oAAeSwMcdqjpT3,https://i.ebayimg.com/images/g/I4oAAeSwMcdqjpT3/s-l225.jpg
图片过小,26.0,Sony E PZ 16-50mm f/3.5-5.6 OSS II Lens Black - BRAND NEW,Sony,Lenses,New,174.99,CAD,FIXED_PRICE,3,500,,CA,xenonpokeshop,100.0,2026-08-27T04:09:11.000Z,,https://www.ebay.ca/itm/237032604608?hash=item37303e83c0:g:I5UAAeSwA7pqC5uE,https://i.ebayimg.com/images/g/I5UAAeSwA7pqC5uE/s-l225.jpg
残件/按现状,24.0,Sony CCD-TRV98 Hi8 Camcorder UNTESTED,Sony,Camcorders,For parts or not working,109.99,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,as-is,CA,treasure-atlas,99.0,2026-08-26T19:33:33.000Z,,https://www.ebay.ca/itm/158226823070?hash=item24d70db79e:g:CBQAAeSwMtZqjz9W,https://i.ebayimg.com/images/g/CBQAAeSwMtZqjz9W/s-l225.jpg
型号不明,24.0,LUMIX DMW-LT55 1.7X LUMIX L Mount Fixed/Prime Lens,Lumix,Lenses,Used,148.99,CAD,FIXED_PRICE,6,1500,,CA,paymore_kitchener,99.5,2026-08-26T07:21:06.000Z,,https://www.ebay.ca/itm/137662559167?hash=item200d53f3bf:g:aXwAAeSwMf5qjanL,https://i.ebayimg.com/images/g/aXwAAeSwMf5qjanL/s-l225.jpg
残件/按现状,24.0,Broken Sigma 35mm f/1.4 For Canon EF Sony A Nikon F Auto Lens Chipped,Sigma,Lenses,For parts or not working,349.99,CAD,FIXED_PRICE,10,1500,mount:nikon f;as-is,CA,paymore_brampton,0.0,2026-08-27T10:01:31.000Z,,https://www.ebay.ca/itm/206515459476?hash=item301547d594:g:2~QAAeSwkhFqjhD2,https://i.ebayimg.com/images/g/2~QAAeSwkhFqjhD2/s-l225.jpg
残件/按现状,24.0,Nikon AF-S NIKKOR 24-70mm f/2.8 G ED Auto & Manual Lens F DAMAGED,Nikon,Lenses,Used,709.99,CAD,FIXED_PRICE,8,1500,mount:nikon f;as-is,CA,paymorehalifax,100.0,2026-08-26T15:09:14.000Z,,https://www.ebay.ca/itm/128045825846?hash=item1dd0203f36:g:QeQAAeSwJm1qjwKN,https://i.ebayimg.com/images/g/QeQAAeSwJm1qjwKN/s-l225.jpg
打包杂件,22.0,Canon Digital ELPH SD890 IS 5x Zoom CCD Video Camera Tested Bundle w/ Charger,Canon,Digital Cameras,Used,145.0,CAD,"FIXED_PRICE,BEST_OFFER",6,1600,,CA,treasurenet_rex,100.0,2026-08-26T23:47:50.000Z,,https://www.ebay.ca/itm/377449758648?hash=item57e1c23fb8:g:esEAAeSwBO5qj3k4,https://i.ebayimg.com/images/g/esEAAeSwBO5qj3k4/s-l225.jpg
残件/按现状;型号不明,18.0,Regal Miniature 50mm Color Bakelite Camera Untested Vintage Graf Achromat F.7.7,,Vintage Cameras,,26.4,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,as-is,CA,zenkatcanada,99.3,2026-08-27T04:04:16.000Z,,https://www.ebay.ca/itm/298619888110?hash=item458721e1ee:g:-ZgAAeSwE3ppZeXo,https://i.ebayimg.com/images/g/-ZgAAeSwE3ppZeXo/s-l225.jpg
型号不明,18.0,Vintage Ansco Shur-Shot Jr 120 Film Box Camera 1940s USA Art Deco,,Vintage Cameras,,29.6,CAD,"FIXED_PRICE,BEST_OFFER",8,1600,,CA,basskatcher99,100.0,2026-08-26T12:56:01.000Z,,https://www.ebay.ca/itm/188836452996?hash=item2bf7879a84:g:agMAAeSwEjtqjIlW,https://i.ebayimg.com/images/g/agMAAeSwEjtqjIlW/s-l225.jpg
