性价比,价差,参考价,样本数,评分,标题,型号,品牌,类目,成色,价格,币种,购买方式,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
抄底,-47%,151.84,80,50.0,CANON POWERSHOT A470 7.1 MEGAPIXEL DIGITAL CAMERA SILVER WITH SD CARD 2GB,canon a470,Canon,Digital Cameras,Used,80.0,CAD,FIXED_PRICE,,CA,moes_vintage_antiques,100.0,2026-08-23T10:30:53.000Z,,https://www.ebay.ca/itm/178433566649?hash=item298b7827b9:g:dZEAAeSwZPBqistv,https://i.ebayimg.com/images/g/dZEAAeSwZPBqistv/s-l225.jpg
抄底,-48%,250.93,76,50.0,Canon PowerShot A3300 IS Digital Camera - Tested Working,canon a3300,Canon,Digital Cameras,Used,130.64,CAD,"FIXED_PRICE,BEST_OFFER",,CA,manonthemoon12345,100.0,2026-08-23T18:33:01.000Z,,https://www.ebay.ca/itm/198590160547?hash=item2e3ce55ea3:g:fPoAAeSwzkppwscZ,https://i.ebayimg.com/images/g/fPoAAeSwzkppwscZ/s-l225.jpg
抄底,-52%,375.16,17,50.0,Nikon COOLPIX P6000 13.5MP Digital Camera - Black w/ Case & 2 Batteries,nikon p6000,Nikon,Digital Cameras,Used,179.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,danstoybox_1,100.0,2026-08-23T20:34:34.000Z,,https://www.ebay.ca/itm/336757700122?hash=item4e6852b61a:g:39sAAeSwrptqUVWg,https://i.ebayimg.com/images/g/39sAAeSwrptqUVWg/s-l225.jpg
无基准,,48.79,80,49.0,Canon Canonet 28 40mm f/2.8 Rangefinder Camera + Canon Canolite D Flash JCII,canon canonet 28,Canon,Film Cameras,Used,0.0,USD,AUCTION,grail:Canonet;auction,CA,sdgdfrgtreat435ea6t345q608384,0.0,2026-08-23T22:00:01.000Z,2026-08-30T22:00:01.000Z,https://www.ebay.ca/itm/377427005322?hash=item57e0670f8a:g:KPgAAeSwt3xqg2i5,https://i.ebayimg.com/images/g/KPgAAeSwt3xqg2i5/s-l225.jpg
偏高,+31%,114.27,80,47.0,Pentax K1000 35mm SLR Film Camera with 135mm f/2.5 Lens,pentax k1000,Pentax,Film Cameras,Used,150.0,CAD,"FIXED_PRICE,BEST_OFFER",grail:K1000,CA,danylektro,100.0,2026-08-24T01:58:17.000Z,,https://www.ebay.ca/itm/287542362580?hash=item42f2dc41d4:g:UAkAAeSwGGJqi6SW,https://i.ebayimg.com/images/g/UAkAAeSwGGJqi6SW/s-l225.jpg
超值,-38%,64.14,25,46.0,Vintage 1986 Polaroid Spectra 2 Instant Film Camera,polaroid 2,Polaroid,Vintage Cameras,,40.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,mrgreensgoods,100.0,2026-08-24T00:15:43.000Z,,https://www.ebay.ca/itm/198590583768?hash=item2e3cebd3d8:g:EiMAAeSw5NJqi4u6,https://i.ebayimg.com/images/g/EiMAAeSw5NJqi4u6/s-l225.jpg
超值,-32%,59.17,80,46.0,Polaroid Now i-Type Instant Camera - White (PRD009027) Gen 2 Tested Working,polaroid now i-type,Polaroid,Film Cameras,Used,40.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,reuseitbc,100.0,2026-08-23T17:18:36.000Z,,https://www.ebay.ca/itm/178434135629?hash=item298b80d64d:g:SIkAAeSwSGdqiyti,https://i.ebayimg.com/images/g/SIkAAeSwSGdqiyti/s-l225.jpg
超值,-31%,144.48,80,46.0,Minolta Maxxum 28-70mm f/2.8 AF Lens,minolta 28-70mm f2.8,Minolta,Lenses,Used,99.99,CAD,FIXED_PRICE,,CA,inspector-jon,99.6,2026-08-23T11:14:35.000Z,,https://www.ebay.ca/itm/820037474050?hash=itembeee0ad702:g:MR0AAeSw2G9qitWO,https://i.ebayimg.com/images/g/MR0AAeSw2G9qitWO/s-l225.jpg
高价,+254%,55.03,80,45.0,"Olympus OM-1 with Zuiko 50mm lens, with original packaging and manuals",olympus om-1,Olympus,Film Cameras,Used,195.0,CAD,"FIXED_PRICE,BEST_OFFER",grail:OM-1;mount:olympus om,CA,rmxking604,100.0,2026-08-24T05:24:12.000Z,,https://www.ebay.ca/itm/267765683571?hash=item3e58141573:g:4xIAAeSwe9Zqi8Mt,https://i.ebayimg.com/images/g/4xIAAeSwe9Zqi8Mt/s-l225.jpg
高价,+120%,114.27,80,45.0,Pentax K1000 35mm Film Camera W/ SMC Pentax-M 50mm f/2 Lens Mechanically Tested,pentax k1000,Pentax,Film Cameras,Used,251.99,CAD,"FIXED_PRICE,BEST_OFFER",grail:K1000;mount:pentax k,CA,306videogames,100.0,2026-08-24T03:53:40.000Z,,https://www.ebay.ca/itm/820040082746?hash=itembeee32a53a:g:KCgAAeSw2Ztqi5u7,https://i.ebayimg.com/images/g/KCgAAeSw2Ztqi5u7/s-l225.jpg
抄底,-96%,836.45,35,44.0,Canon PowerShot G11 Digital Camera Original Packaging Box Only,canon g11,Canon,Digital Cameras,Used,29.87,CAD,"FIXED_PRICE,BEST_OFFER",,CA,finderskeepersreselling,100.0,2026-08-23T18:30:42.000Z,,https://www.ebay.ca/itm/257698033596?hash=item3bffffefbc:g:dl0AAeSwI9VqKFYJ,https://i.ebayimg.com/images/g/dl0AAeSwI9VqKFYJ/s-l225.jpg
偏低,-12%,136.22,25,44.0,Olympus Accura Zoom 80S 35mm Point & Shoot Camera Silver Tested Works,olympus 80s,Olympus,Film Cameras,Used,119.95,CAD,"FIXED_PRICE,BEST_OFFER",,CA,bgslootbox,100.0,2026-08-23T19:40:40.000Z,,https://www.ebay.ca/itm/298610134735?hash=item45868d0ecf:g:gl4AAeSw0FZqi0vH,https://i.ebayimg.com/images/g/gl4AAeSw0FZqi0vH/s-l225.jpg
无基准,,15.06,80,42.0,Konica TC manual film camera 35mm,konica 35mm,Konica,Film Cameras,Used,74.0,CAD,"FIXED_PRICE,AUCTION",auction,CA,katvad0,0.0,2026-08-24T01:41:11.000Z,2026-08-31T01:41:11.000Z,https://www.ebay.ca/itm/128041055524?hash=item1dcfd77524:g:gbgAAeSw131qi49q,https://i.ebayimg.com/images/g/gbgAAeSw131qi49q/s-l225.jpg
无基准,,21.9,80,42.0,"Konica Autofocus C35 camera, works well, flask works, has case",konica c35,Konica,Film Cameras,Used,89.44,CAD,"FIXED_PRICE,AUCTION",auction,CA,zamzam,100.0,2026-08-23T21:27:26.000Z,2026-08-30T21:27:26.000Z,https://www.ebay.ca/itm/327323151620?hash=item4c35faed04:g:iv0AAOSwAE5nCvD8,https://i.ebayimg.com/images/g/iv0AAOSwAE5nCvD8/s-l225.jpg
无基准,,27.51,80,42.0,Konica Acom-1/Autoreflex TC set with case and two lenses,konica autoreflex,Konica,Film Cameras,Used,100.0,CAD,"FIXED_PRICE,AUCTION",auction,CA,sockeyesteveston,97.9,2026-08-24T06:00:02.000Z,2026-08-29T06:00:02.000Z,https://www.ebay.ca/itm/336758290827?hash=item4e685bb98b:g:rnsAAeSwi0pqhRH1,https://i.ebayimg.com/images/g/rnsAAeSwi0pqhRH1/s-l225.jpg
无基准,,118.13,63,42.0,FED-3 (body) Soviet rangefinder camera 35mm Leica thread mount,fed fed-3,Fed,Film Cameras,Used,129.0,CAD,"FIXED_PRICE,AUCTION",auction,CA,sockeyesteveston,97.9,2026-08-24T05:57:46.000Z,2026-08-29T05:57:46.000Z,https://www.ebay.ca/itm/336758289794?hash=item4e685bb582:g:OyYAAeSwskFqhR3N,https://i.ebayimg.com/images/g/OyYAAeSwskFqhR3N/s-l225.jpg
无基准,,34.73,80,42.0,Canon Model 7 35mm Rangefinder camera - Working meter - Example Photos,canon 7,Canon,Film Cameras,Used,195.0,CAD,"FIXED_PRICE,AUCTION",auction,CA,sockeyesteveston,97.9,2026-08-23T22:41:34.000Z,2026-08-28T22:41:34.000Z,https://www.ebay.ca/itm/336757829595?hash=item4e6854afdb:g:if4AAeSw7DBqi3Xy,https://i.ebayimg.com/images/g/if4AAeSw7DBqi3Xy/s-l225.jpg
超值,-29%,385.14,56,42.0,Sigma 16mm f/1.4 DC DN Contemporary Wide Angle Lens for Canon EF-M,sigma ef-m 16mm f1.4,Sigma,Lenses,Used,275.0,CAD,FIXED_PRICE,mount:canon ef,CA,settboon0,100.0,2026-08-23T18:42:51.000Z,,https://www.ebay.ca/itm/820038430985?hash=itembeee197109:g:oJ8AAeSwt3xqiz3A,https://i.ebayimg.com/images/g/oJ8AAeSwt3xqiz3A/s-l225.jpg
无基准,,27.74,80,42.0,"Nikon FM camera W 4 lenses, filters and bag",nikon 4,Nikon,Film Cameras,Used,626.08,CAD,"FIXED_PRICE,AUCTION",auction,CA,zamzam,100.0,2026-08-23T21:27:50.000Z,2026-08-30T21:27:50.000Z,https://www.ebay.ca/itm/327323151925?hash=item4c35faee35:g:Y8sAAOSwrc1nTE4P,https://i.ebayimg.com/images/g/Y8sAAOSwrc1nTE4P/s-l225.jpg
高价,+54%,48.79,80,39.0,"Canon Canonet 28, 35mm Rangefinder Camera Film - Tested/Working",canon canonet 28,Canon,Film Cameras,Used,74.96,CAD,FIXED_PRICE,grail:Canonet,CA,hurtz17,100.0,2026-08-23T18:07:47.000Z,,https://www.ebay.ca/itm/168634016865?hash=item27435ee461:g:oY0AAeSwwTlqizQs,https://i.ebayimg.com/images/g/oY0AAeSwwTlqizQs/s-l225.jpg
高价,+383%,20.69,80,39.0,"Canon AE-1 Program 35mm Film SLR Camera Body Only, Chrome",canon ae-1,Canon,Film Cameras,Used,99.99,CAD,"FIXED_PRICE,BEST_OFFER",grail:AE-1,CA,ultramarprovisions,100.0,2026-08-23T17:45:18.000Z,,https://www.ebay.ca/itm/800552011046?hash=itemba649e4526:g:9~AAAeSw7uhqOtsm,https://i.ebayimg.com/images/g/9~AAAeSw7uhqOtsm/s-l225.jpg
高价,+311%,24.61,80,39.0,Pentax ME Super 35mm SLR Film Camera with Lenses and Accessories Pre-owned,pentax super,Pentax,Film Cameras,Used,101.25,CAD,FIXED_PRICE,grail:Pentax ME Super,CA,c_ertman,99.6,2026-08-23T15:24:23.000Z,,https://www.ebay.ca/itm/168633848881?hash=item27435c5431:g:rKkAAeSwfCxqY-yd,https://i.ebayimg.com/images/g/rKkAAeSwfCxqY-yd/s-l225.jpg
无基准,,20.81,80,38.0,"Minolta XG-1 35mm SLR + MD Rokkor-X 45mm f/2 Lens, Filter, Flash & Manual",minolta xg-1,Minolta,Film Cameras,Used,0.0,USD,"AUCTION,BEST_OFFER",mount:minolta md;auction,CA,sdgdfrgtreat435ea6t345q608384,0.0,2026-08-23T22:00:01.000Z,2026-08-30T22:00:01.000Z,https://www.ebay.ca/itm/377439409690?hash=item57e124561a:g:iWIAAeSwMf5qiKlS,https://i.ebayimg.com/images/g/iWIAAeSwMf5qiKlS/s-l225.jpg
合理,+7%,44.64,58,38.0,Minolta AF Freedom Zoom 65 35mm Film Camera Point and Shoot Working New Battery,minolta 65,Minolta,Film Cameras,Used,48.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,wootiebee,100.0,2026-08-24T11:13:59.000Z,,https://www.ebay.ca/itm/227489486422?hash=item34f76e1656:g:wUIAAeSwiIVqhcTI,https://i.ebayimg.com/images/g/wUIAAeSwiIVqhcTI/s-l225.jpg
合理,+2%,49.08,58,38.0,Minolta 5xi SLR Film Camera,minolta 5xi,Minolta,Film Cameras,Used,49.99,CAD,FIXED_PRICE,,CA,paymore_kitchener,99.5,2026-08-23T16:51:14.000Z,,https://www.ebay.ca/itm/137652467052?hash=item200cb9f56c:g:664AAeSwzadqiyS5,https://i.ebayimg.com/images/g/664AAeSwzadqiyS5/s-l225.jpg
无基准,,68.08,7,38.0,Pentax P30N film SLR 35mm with Ricoh Rikenon 50mm f/1.7 lens Film Tested!,pentax p30n,Pentax,Film Cameras,Used,85.0,CAD,"FIXED_PRICE,AUCTION",auction,CA,sockeyesteveston,97.9,2026-08-23T23:19:55.000Z,2026-08-28T23:19:55.000Z,https://www.ebay.ca/itm/336757869237?hash=item4e68554ab5:g:zZoAAeSwvFJqi36L,https://i.ebayimg.com/images/g/zZoAAeSwvFJqi36L/s-l225.jpg
合理,-1%,86.24,17,38.0,Pentax Espio 738G 35mm Point & Shoot Film Camera 38-70mm Zoom Lens Like New Case,pentax 738g,Pentax,Film Cameras,Used,85.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,phoenixrecommerceco,98.1,2026-08-23T16:05:07.000Z,,https://www.ebay.ca/itm/198589990572?hash=item2e3ce2c6ac:g:NIgAAeSwrBFqixog,https://i.ebayimg.com/images/g/NIgAAeSwrBFqixog/s-l225.jpg
无基准,,110.09,80,38.0,Canon EF 100-300mm f/4.5-5.6 USM Lens,canon ef 100-300mm f4.5,Canon,Lenses,Open box,150.0,CAD,"FIXED_PRICE,AUCTION",mount:canon ef;auction,CA,tony-chi,100.0,2026-08-23T14:00:01.000Z,2026-08-30T14:00:01.000Z,https://www.ebay.ca/itm/407162142622?hash=item5eccc13f9e:g:t7QAAeSwu7ZqiRnj,https://i.ebayimg.com/images/g/t7QAAeSwu7ZqiRnj/s-l225.jpg
高价,+1429%,20.69,80,37.0,Canon AE-1 Program 35mm SLR Film Camera w/ 50mm f/1.8 FD Lens - WORKING PERFECT,canon ae-1,Canon,Film Cameras,Used,316.41,CAD,FIXED_PRICE,grail:AE-1;mount:canon fd;low-feedback,CA,surreal_style,91.4,2026-08-23T04:15:46.000Z,,https://www.ebay.ca/itm/287540834506?hash=item42f2c4f0ca:g:WQcAAeSwr-VpPmQq,https://i.ebayimg.com/images/g/WQcAAeSwr-VpPmQq/s-l225.jpg
高价,+1562%,20.69,80,37.0,Canon AE-1 35mm SLR Film Camera with Canon 50mm f/1.8 FD Lens - WORKING PERFECT!,canon ae-1,Canon,Film Cameras,Used,343.93,CAD,FIXED_PRICE,grail:AE-1;mount:canon fd;low-feedback,CA,surreal_style,91.4,2026-08-23T04:13:29.000Z,,https://www.ebay.ca/itm/287540833333?hash=item42f2c4ec35:g:gyUAAeSwXtlpPmNV,https://i.ebayimg.com/images/g/gyUAAeSwXtlpPmNV/s-l225.jpg
合理,+1%,39.99,80,34.0,Canon FD 50mm f/1.8 Breech Lock Manual Focus Lens | Clean Smooth | No Caps,canon fd 50mm f1.8,Canon,Lenses,Used,40.58,CAD,"FIXED_PRICE,BEST_OFFER",mount:canon fd,CA,miggysrediscoveredgoods,98.7,2026-08-23T07:59:11.000Z,,https://www.ebay.ca/itm/398315538551?hash=item5cbd74c877:g:9J8AAeSwmvdpm3RF,https://i.ebayimg.com/images/g/9J8AAeSwmvdpm3RF/s-l225.jpg
偏低,-21%,101.5,80,34.0,Canon Ultrasonic 55-200mm f/4.5-5.6 USM Zoom Lens,canon 55-200mm f4.5,Canon,Lenses,Used,79.99,CAD,FIXED_PRICE,,CA,paymore_kitchener,99.5,2026-08-23T15:27:39.000Z,,https://www.ebay.ca/itm/137652313051?hash=item200cb79bdb:g:BmAAAeSwSUNqixFR,https://i.ebayimg.com/images/g/BmAAAeSwSUNqixFR/s-l225.jpg
超值,-44%,180.18,80,34.0,Nikon Coolpix S640 Red Digital Camera Wide 5x Zoom 12.2MP ISO 6400 Tested Works,nikon s640,Nikon,Digital Cameras,Used,99.99,CAD,FIXED_PRICE,,CA,kewlbargains,99.4,2026-08-23T17:17:06.000Z,,https://www.ebay.ca/itm/178434134473?hash=item298b80d1c9:g:HA0AAeSw6xpqiyn3,https://i.ebayimg.com/images/g/HA0AAeSw6xpqiyn3/s-l225.jpg
合理,-1%,139.77,80,34.0,Nikon Nikkor AF 28mm f2.8 D Lens,nikon nikkor 28mm f2.8,Nikon,Lenses,Used,138.51,CAD,FIXED_PRICE,mount:nikon f,CA,recelltechca,98.6,2026-08-24T02:34:33.000Z,,https://www.ebay.ca/itm/377442929821?hash=item57e15a0c9d:g:tZcAAeSw~vdqi60v,https://i.ebayimg.com/images/g/tZcAAeSw~vdqi60v/s-l225.jpg
超值,-26%,202.59,80,34.0,Canon PowerShot SX420 IS 20.0MP Digital Point-And-Shoot Camera EXTRA BATTERY,canon sx420,Canon,Digital Cameras,Used,149.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,campisaac,100.0,2026-08-23T22:20:47.000Z,,https://www.ebay.ca/itm/188831933924?hash=item2bf742a5e4:g:G6AAAeSwXm5qi3Ib,https://i.ebayimg.com/images/g/G6AAAeSwXm5qi3Ib/s-l225.jpg
超值,-44%,320.98,80,34.0,Canon PowerShot SD1300 IS DIGITAL ELPH Digital Camera Blue Tested and Working,canon sd1300,Canon,Digital Cameras,Used,180.0,CAD,FIXED_PRICE,,CA,thegtownroyalty,100.0,2026-08-23T16:54:04.000Z,,https://www.ebay.ca/itm/178434100829?hash=item298b804e5d:g:pDAAAeSwQe1qiyUv,https://i.ebayimg.com/images/g/pDAAAeSwQe1qiyUv/s-l225.jpg
超值,-33%,295.83,80,34.0,Nikon COOLPIX S9400 18.1MP 18x Zoom Tested Working Drop Damage Case,nikon s9400,Nikon,Digital Cameras,Used,197.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,igi-mo,0.0,2026-08-23T21:15:13.000Z,,https://www.ebay.ca/itm/198590331877?hash=item2e3ce7fbe5:g:ks4AAeSwjh5qi2Jt,https://i.ebayimg.com/images/g/ks4AAeSwjh5qi2Jt/s-l225.jpg
超值,-32%,550.39,53,34.0,Canon EOS Rebel SL2 Digital SLR Camera Kit Black (with 50mm Prime lens and acc),canon sl2,Canon,Digital Cameras,Used,375.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,rod9786,100.0,2026-08-23T18:35:14.000Z,,https://www.ebay.ca/itm/307142532116?hash=item47831f1c14:g:CkcAAeSwhPJqiz0h,https://i.ebayimg.com/images/g/CkcAAeSwhPJqiz0h/s-l225.jpg
合理,-1%,478.63,16,34.0,Venus Optics Laowa 65mm f2.8 2X Ultra Macro APO Fujifilm X Mount NEW CONDITION!,fujifilm 65mm f2.8,Fujifilm,Lenses,Open box,475.0,CAD,"FIXED_PRICE,BEST_OFFER",mount:fuji x,CA,novim500,100.0,2026-08-23T19:21:40.000Z,,https://www.ebay.ca/itm/287541859208?hash=item42f2d49388:g:r7wAAeSwau1qi0BA,https://i.ebayimg.com/images/g/r7wAAeSwau1qi0BA/s-l225.jpg
超值,-39%,1048.55,80,34.0,Fujifilm X half X-HF1 Digital Camera,fujifilm x-hf1,Fujifilm,Digital Cameras,Used,634.99,CAD,FIXED_PRICE,,CA,salesq,100.0,2026-08-23T18:01:32.000Z,,https://www.ebay.ca/itm/307142496944?hash=item47831e92b0:g:m2EAAeSw0HxqizT-,https://i.ebayimg.com/images/g/m2EAAeSw0HxqizT-/s-l225.jpg
偏低,-14%,931.95,80,33.0,Sony FE 20mm f/1.8 G Full Frame Wide Angle Prime E-Mount Lens 67mm,sony 20mm f1.8,Sony,Lenses,Used,800.0,CAD,FIXED_PRICE,mount:sony e;67mm,CA,pwnsmrt,100.0,2026-08-23T16:57:02.000Z,,https://www.ebay.ca/itm/278304693817?hash=item40cc409e39:g:-6YAAeSwijdqiyTJ,https://i.ebayimg.com/images/g/-6YAAeSwijdqiyTJ/s-l225.jpg
无基准,,20.9,80,32.0,Vintage Pentax Zoom 105 Super 35mm Film Camera 38-105mm f/4-7.8,pentax 105,Pentax,Vintage Cameras,,0.0,USD,AUCTION,auction,CA,this-that-whatever,100.0,2026-08-24T01:09:37.000Z,2026-08-31T01:09:37.000Z,https://www.ebay.ca/itm/327323360401?hash=item4c35fe1c91:g:AdAAAeSwRHNqi5rD,https://i.ebayimg.com/images/g/AdAAAeSwRHNqi5rD/s-l225.jpg
无基准,,28.62,80,32.0,"Vintage Kodak Brownie Junior Six-16 Box Camera, works",kodak brownie,Kodak,Vintage Cameras,,44.72,CAD,"FIXED_PRICE,AUCTION",auction,CA,zamzam,100.0,2026-08-23T21:27:51.000Z,2026-08-30T21:27:51.000Z,https://www.ebay.ca/itm/327323152027?hash=item4c35faee9b:g:6skAAOSwX1NnaArs,https://i.ebayimg.com/images/g/6skAAOSwX1NnaArs/s-l225.jpg
无基准,,28.62,80,32.0,Vintage Eastman Kodak Brownie Movie Camera Model 2 8mm with Box,kodak brownie,Kodak,Vintage Cameras,,44.72,CAD,"FIXED_PRICE,AUCTION",auction,CA,zamzam,100.0,2026-08-23T21:27:51.000Z,2026-08-30T21:27:51.000Z,https://www.ebay.ca/itm/327323152042?hash=item4c35faeeaa:g:tZgAAOSwrzhnZAUJ,https://i.ebayimg.com/images/g/tZgAAOSwrzhnZAUJ/s-l225.jpg
无基准,,28.62,80,32.0,"Kodak Model 2-C, Model A, brownie camera with box and instructions, works",kodak brownie,Kodak,Vintage Cameras,,62.61,CAD,"FIXED_PRICE,AUCTION",auction,CA,zamzam,100.0,2026-08-23T21:27:50.000Z,2026-08-30T21:27:50.000Z,https://www.ebay.ca/itm/327323151884?hash=item4c35faee0c:g:qFAAAOSwW~xnTFMe,https://i.ebayimg.com/images/g/qFAAAOSwW~xnTFMe/s-l225.jpg
无基准,,56.03,16,32.0,"Kodak 1A Autographic Kodak Junior Pocket Camera, works well, Canadian Kodak Co.",kodak 1a,Kodak,Vintage Cameras,,71.55,CAD,"FIXED_PRICE,AUCTION",auction,CA,zamzam,100.0,2026-08-23T21:27:50.000Z,2026-08-30T21:27:50.000Z,https://www.ebay.ca/itm/327323151906?hash=item4c35faee22:g:2EgAAOSwxs1nT2~P,https://i.ebayimg.com/images/g/2EgAAOSwxs1nT2~P/s-l225.jpg
偏低,-17%,93.33,8,32.0,Olympus Trip 100R 35mm Film Point & Shoot Camera 27mm Lens Tested Working,olympus 100r,Olympus,Film Cameras,Used,77.04,CAD,FIXED_PRICE,low-feedback,CA,surreal_style,91.4,2026-08-23T04:13:29.000Z,,https://www.ebay.ca/itm/287540833421?hash=item42f2c4ec8d:g:HcEAAeSwSK9qKLmP,https://i.ebayimg.com/images/g/HcEAAeSwSK9qKLmP/s-l225.jpg
无基准,,51.53,80,32.0,"Holga 120FN Medium Format 120 Film Camera, Manual Focus, Flash, Black",holga holga,Holga,Film Cameras,Used,80.0,CAD,"FIXED_PRICE,AUCTION",auction,CA,sockeyesteveston,97.9,2026-08-23T22:30:27.000Z,2026-08-28T22:30:27.000Z,https://www.ebay.ca/itm/336757816770?hash=item4e68547dc2:g:kxcAAeSwtFxqi3MS,https://i.ebayimg.com/images/g/kxcAAeSwtFxqi3MS/s-l225.jpg
无基准,,28.62,80,32.0,1910 KODAK No. 3A Folding Pocket BROWNIE Model A,kodak brownie,Kodak,Vintage Cameras,,80.5,CAD,"FIXED_PRICE,AUCTION",auction,CA,zamzam,100.0,2026-08-23T21:27:50.000Z,2026-08-30T21:27:50.000Z,https://www.ebay.ca/itm/327323151872?hash=item4c35faee00:g:GSUAAOSwcplnT225,https://i.ebayimg.com/images/g/GSUAAOSwcplnT225/s-l225.jpg
