寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
查无市价,72.0,Yashica Kyocera Impression 35mm Point & Shoot Film Camera,Yashica,Film Cameras,Used,30.0,CAD,FIXED_PRICE,2,1600,underpriced(med 125),CA,bubba-games,99.2,2026-08-25T02:11:12.000Z,,https://www.ebay.ca/itm/206513700062?hash=item30152cfcde:g:uhgAAeSwzadqjPmq,https://i.ebayimg.com/images/g/uhgAAeSwzadqjPmq/s-l225.jpg
残件/按现状,72.0,90s Vintage Canon Sure Shot 105 Camera Mega Zoom 35mm Film Point & Shoot E6690,Canon,Film Cameras,For parts or not working,31.46,CAD,"FIXED_PRICE,BEST_OFFER",11,1600,underpriced(med 100),CA,derrick4earl,99.5,2026-08-25T03:02:39.000Z,,https://www.ebay.ca/itm/147525368034?hash=item22593278e2:g:CxAAAeSwNIxpnhik,https://i.ebayimg.com/images/g/CxAAAeSwNIxpnhik/s-l225.jpg
查无市价,71.0,"Rare ZEISS VOLTA 146/3 TESSAR 10.5CM f/4.5, 667/2 Vintage Camera",Zeiss,Film Cameras,Used,145.37,CAD,"FIXED_PRICE,BEST_OFFER",18,1600,grail:TESSAR,CA,montreal.classic.camera,97.1,2026-08-25T00:31:25.000Z,,https://www.ebay.ca/itm/198592747958?hash=item2e3d0cd9b6:g:vpQAAeSwlShoFFfV,https://i.ebayimg.com/images/g/vpQAAeSwlShoFFfV/s-l225.jpg
残件/按现状,68.0,Broken Canon EF-S 17-85mm f/4-5.6 IS USM Does Not AF Past 50mm Zoom,Canon,Lenses,For parts or not working,49.99,CAD,FIXED_PRICE,3,1500,mount:canon ef;as-is;underpriced(med 158),CA,paymore_kanata,99.7,2026-08-25T12:57:38.000Z,,https://www.ebay.ca/itm/318777352056?hash=item4a389c5f78:g:iPwAAeSwS7ZqjZH9,https://i.ebayimg.com/images/g/iPwAAeSwS7ZqjZH9/s-l225.jpg
残件/按现状,66.0,3 Film Cameras Non Working Parts Repair Olympus Stylus 120 Mamiya M Minolta F,Olympus,Film Cameras,For parts or not working,69.95,CAD,"FIXED_PRICE,BEST_OFFER",18,1600,underpriced(med 165),CA,skelectronicssupply,100.0,2026-08-24T21:35:37.000Z,,https://www.ebay.ca/itm/137657309636?hash=item200d03d9c4:g:wtIAAeSwRHNqjLfn,https://i.ebayimg.com/images/g/wtIAAeSwRHNqjLfn/s-l225.jpg
残件/按现状,65.0,Broken Nikon AF-S DX NIKKOR 17-55mm f/2.8 G Auto & Manual Lens Zoom ring stuck,Nikon,Lenses,For parts or not working,89.99,CAD,FIXED_PRICE,4,1500,mount:nikon f;55mm;as-is;underpriced(med 207),CA,paymore_kanata,99.7,2026-08-25T13:01:24.000Z,,https://www.ebay.ca/itm/318777356527?hash=item4a389c70ef:g:SgMAAeSw7RNqjZLi,https://i.ebayimg.com/images/g/SgMAAeSw7RNqjZLi/s-l225.jpg
型号不明,62.0,Image 2X Teleconverter Lens Fits Nikon FG Lens Tested,Nikon,Lenses,Used,43.5,CAD,"FIXED_PRICE,BEST_OFFER",5,1600,underpriced(med 207),CA,ya_912806,99.1,2026-08-24T21:05:11.000Z,,https://www.ebay.ca/itm/820043162525?hash=itembeee61a39d:g:POoAAeSwzkRqjLHa,https://i.ebayimg.com/images/g/POoAAeSwzkRqjLHa/s-l225.jpg
残件/按现状,61.0,Canon AE-1 35mm SLR Camera w/ Formula 5 MC 28mm F2.8 Lens - Please Read,Canon,Film Cameras,For parts or not working,100.0,CAD,FIXED_PRICE,18,1600,grail:AE-1,CA,hurtz17,100.0,2026-08-25T12:41:51.000Z,,https://www.ebay.ca/itm/168638179739?hash=item27439e699b:g:msIAAeSwpyFqjYxp,https://i.ebayimg.com/images/g/msIAAeSwpyFqjYxp/s-l225.jpg
残件/按现状,61.0,"Canon AE-1 Program 35mm Film Camera w/ 50mm Lens - Vintage, Untested (as-is)",Canon,Film Cameras,For parts or not working,109.0,CAD,"FIXED_PRICE,BEST_OFFER",12,1600,grail:AE-1;as-is,CA,resaleplay,99.2,2026-08-25T10:50:18.000Z,,https://www.ebay.ca/itm/188838729000?hash=item2bf7aa5528:g:cZIAAeSwcXdqanxo,https://i.ebayimg.com/images/g/cZIAAeSwcXdqanxo/s-l225.jpg
残件/按现状,56.0,[Bent CF Card Pin] Canon Power Shot Pro 1 Bridge Camera 8.0M x7,Canon,Digital Cameras,For parts or not working,54.0,CAD,"FIXED_PRICE,BEST_OFFER",10,1600,mount:hasselblad v;underpriced(med 199),CA,candid_wolf,100.0,2026-08-24T19:30:30.000Z,,https://www.ebay.ca/itm/267766178030?hash=item3e581ba0ee:g:JEEAAeSwS8tqjKS6,https://i.ebayimg.com/images/g/JEEAAeSwS8tqjKS6/s-l225.jpg
查无市价,54.0,Canon YH16x7 KRS SY14 CCD 16x Camcorder zoom lens,Canon,Camcorders,Used,40.0,CAD,"FIXED_PRICE,BEST_OFFER",7,1600,underpriced(med 139),CA,mjin123,0.0,2026-08-24T05:08:36.000Z,,https://www.ebay.ca/itm/168635116561?hash=item27436fac11:g:uYkAAeSwMcdqi9GT,https://i.ebayimg.com/images/g/uYkAAeSwMcdqi9GT/s-l225.jpg
