性价比,价差,参考价,样本数,评分,标题,型号,品牌,类目,成色,价格,币种,购买方式,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
抄底,-88%,1500.0,80,96.0,Leica SUMMILUX 50mm F1.4 Lens Hood 12521G,leica summilux 50mm f1.4,Leica,Lenses,Used,186.8,USD,FIXED_PRICE,grail:SUMMILUX,JP,zeton_ec,100.0,2026-08-23T07:44:55.000Z,,https://www.ebay.com/itm/158215552063?hash=item24d661bc3f:g:mr4AAeSwmmZqiqWv,https://i.ebayimg.com/images/g/mr4AAeSwmmZqiqWv/s-l225.jpg
超值,-29%,279.99,80,96.0,[Near Mint w/Cap] Hasselblad Carl Zeiss Sonnar T* CF 250mm f/5.6 Lens From JAPAN,hasselblad sonnar 250mm f5.6,Hasselblad,Lenses,Used,199.99,USD,FIXED_PRICE,grail:Sonnar;mount:hasselblad v;good-cond,JP,tsukada.camera.japan,100.0,2026-08-23T20:10:16.000Z,,https://www.ebay.com/itm/366624322233?hash=item555c8332b9:g:V8AAAeSwiX1qi1Qk,https://i.ebayimg.com/images/g/V8AAAeSwiX1qi1Qk/s-l225.jpg
超值,-33%,521.49,10,96.0,[Top MINT] Carl Zeiss Planar T F/1.4 50mm ZE From JAPAN,zeiss planar f/1.4,Zeiss,Film Cameras,Used,349.99,USD,FIXED_PRICE,grail:Planar;good-cond,JP,tokyo-photos-cameras-lenses,0.0,2026-08-24T03:58:05.000Z,,https://www.ebay.com/itm/237026371613?hash=item372fdf681d:g:YH8AAeSwau1qi8GL,https://i.ebayimg.com/images/g/YH8AAeSwau1qi8GL/s-l225.jpg
抄底,-88%,3075.5,80,96.0,Leica Round Lens Hood 12486 Summilux 35mm F1.4 Steel Rim Reissue,leica summilux 35mm f1.4,Leica,Lenses,Used,385.51,USD,FIXED_PRICE,grail:Summilux,JP,zeton_ec,100.0,2026-08-23T07:44:55.000Z,,https://www.ebay.com/itm/158215552136?hash=item24d661bc88:g:N88AAeSwfPFqiqWu,https://i.ebayimg.com/images/g/N88AAeSwfPFqiqWu/s-l225.jpg
超值,-26%,578.0,19,96.0,【MINT】 Hasselblad Carl Zeiss Tele-Tessar T* 250mm f/4 FE Lens from JAPAN #25144,hasselblad tessar 250mm f4,Hasselblad,Lenses,Used,429.99,USD,FIXED_PRICE,grail:Tessar;mount:sony e;good-cond,JP,camera_japan_kazu,100.0,2026-08-23T06:52:36.000Z,,https://www.ebay.com/itm/800550456742?hash=itemba64868da6:g:vNMAAeSwKu1pQ2V-,https://i.ebayimg.com/images/g/vNMAAeSwKu1pQ2V-/s-l225.jpg
抄底,-46%,857.99,80,96.0,Leica Leitz Elmar 50mm F2.8,leica elmar 50mm f2.8,Leica,Lenses,Used,466.79,USD,FIXED_PRICE,grail:Elmar,JP,zeton_ec,100.0,2026-08-23T07:44:55.000Z,,https://www.ebay.com/itm/158215552054?hash=item24d661bc36:g:LbkAAeSwMf5qiqXf,https://i.ebayimg.com/images/g/LbkAAeSwMf5qiqXf/s-l225.jpg
抄底,-46%,857.99,80,96.0,Leica Elmar 50mm f 2.8 Lens,leica elmar 50mm f2.8,Leica,Lenses,Used,466.79,USD,FIXED_PRICE,grail:Elmar,JP,zeton_ec,100.0,2026-08-23T07:44:54.000Z,,https://www.ebay.com/itm/158215552045?hash=item24d661bc2d:g:TdoAAeSwVsxqiqXw,https://i.ebayimg.com/images/g/TdoAAeSwVsxqiqXw/s-l225.jpg
抄底,-62%,1281.44,80,96.0,Leica ELMARIT R 28mm f2.8 2CAM,leica elmarit 28mm f2.8,Leica,Lenses,Used,486.86,USD,FIXED_PRICE,grail:ELMARIT,JP,zeton_ec,100.0,2026-08-23T07:44:55.000Z,,https://www.ebay.com/itm/158215552137?hash=item24d661bc89:g:HHwAAeSwQUJqiqX6,https://i.ebayimg.com/images/g/HHwAAeSwQUJqiqX6/s-l225.jpg
抄底,-56%,2119.99,53,96.0,Leica Leitz Elmarit R 24mm f 2.8 3 Cam MF Lens 534,leica elmarit 24mm f2.8,Leica,Lenses,Used,931.99,USD,FIXED_PRICE,grail:Elmarit,JP,zeton_ec,100.0,2026-08-23T07:44:56.000Z,,https://www.ebay.com/itm/158215552159?hash=item24d661bc9f:g:XgUAAeSw-qlqiqV0,https://i.ebayimg.com/images/g/XgUAAeSw-qlqiqV0/s-l225.jpg
抄底,-56%,2119.99,53,96.0,Leica Elmarit R 24mm f 2.8 3 Cam,leica elmarit 24mm f2.8,Leica,Lenses,Used,932.18,USD,FIXED_PRICE,grail:Elmarit,JP,zeton_ec,100.0,2026-08-23T07:44:54.000Z,,https://www.ebay.com/itm/158215551970?hash=item24d661bbe2:g:JBEAAeSwcJ1qiqU3,https://i.ebayimg.com/images/g/JBEAAeSwcJ1qiqU3/s-l225.jpg
抄底,-56%,2119.99,53,96.0,Leica Leitz Elmarit-R 24mm f/2.8 5965,leica elmarit 24mm f2.8,Leica,Lenses,Used,932.33,USD,FIXED_PRICE,grail:Elmarit,JP,digree_japan,99.7,2026-08-23T15:40:48.000Z,,https://www.ebay.com/itm/307142357727?hash=item47831c72df:g:d7sAAeSwSytqixVz,https://i.ebayimg.com/images/g/d7sAAeSwSytqixVz/s-l225.jpg
超值,-31%,1438.74,37,96.0,[ N MINT ] Pentax 645N smc PENTAX-FA 80-160mm F4.5 Lens 120 Film Back From JAPAN,pentax 645n,Pentax,Film Cameras,Used,999.99,USD,FIXED_PRICE,grail:645N;mount:pentax k;good-cond,JP,ageha.b-48,100.0,2026-08-24T01:00:01.000Z,,https://www.ebay.com/itm/800517127410?hash=itemba6289fcf2:g:854AAeSw5glqgFd9,https://i.ebayimg.com/images/g/854AAeSw5glqgFd9/s-l225.jpg
超值,-26%,1413.89,45,96.0,ALL Works [MINT] Minolta TC-1 Compact 35mm Film Camera G-ROKKOR 28mm f3.5 Japan,minolta tc-1,Minolta,Film Cameras,Used,1039.99,USD,FIXED_PRICE,grail:TC-1;mount:minolta md;good-cond,JP,noma6724,100.0,2026-08-23T14:52:10.000Z,,https://www.ebay.com/itm/188831248224?hash=item2bf7382f60:g:0v0AAeSwRjVqiwma,https://i.ebayimg.com/images/g/0v0AAeSwRjVqiwma/s-l225.jpg
超值,-35%,5399.9,13,96.0,[Top MINT] Contax 645 AF Medium Format AE Finder MFB-1A 120/220 back from JAPAN,contax mfb-1a,Contax,Film Cameras,Used,3499.9,USD,FIXED_PRICE,grail:645;good-cond,JP,yoshiokmasahir0,100.0,2026-08-23T04:43:54.000Z,,https://www.ebay.com/itm/287540853335?hash=item42f2c53a57:g:86EAAeSwTtFqint8,https://i.ebayimg.com/images/g/86EAAeSwTtFqint8/s-l225.jpg
抄底,-45%,121.84,23,95.0,Read [Exc+5] MINOLTA SR505 35mm SLR Film Camera / MC W.Rokkor-PF 50mm f1.7 #543,minolta sr505,Minolta,Film Cameras,Used,66.9,USD,"FIXED_PRICE,BEST_OFFER",mount:minolta md;good-cond,JP,myth_31,100.0,2026-08-24T09:52:34.000Z,,https://www.ebay.com/itm/398318626773?hash=item5cbda3e7d5:g:Ut4AAeSwURdpGumk,https://i.ebayimg.com/images/g/Ut4AAeSwURdpGumk/s-l225.jpg
抄底,-49%,187.0,80,95.0,Nikon F 35mm SLR film Camera Body from JAPAN [Exc+5],nikon 35mm f35,Nikon,Film Cameras,Used,95.0,USD,FIXED_PRICE,mount:nikon f;good-cond,JP,higoshop42,100.0,2026-08-23T14:14:17.000Z,,https://www.ebay.com/itm/407164637919?hash=item5ecce752df:g:CaYAAeSw2OBqW7zA,https://i.ebayimg.com/images/g/CaYAAeSw2OBqW7zA/s-l225.jpg
超值,-37%,2401.13,29,95.0,Leica CL 50th Anniversary Model Body Only,leica 50th,Leica,Film Cameras,Used,1517.62,USD,FIXED_PRICE,grail:Leica CL,JP,riversideworks_japan,98.5,2026-08-24T08:04:01.000Z,,https://www.ebay.com/itm/198591267262?hash=item2e3cf641be:g:aAAAAeSwE~Fqi~tw,https://i.ebayimg.com/images/g/aAAAAeSwE~Fqi~tw/s-l225.jpg
偏低,-17%,567.96,24,93.0,Contax TVS Zeiss Vario Sonnar T* 28-56mm Point & Shoot Film Camera MINT Japan,contax tvs zeiss,Contax,Film Cameras,Used,469.49,USD,"FIXED_PRICE,BEST_OFFER",grail:Contax TVS;good-cond,JP,hisar-0,100.0,2026-08-23T08:01:24.000Z,,https://www.ebay.com/itm/227487717228?hash=item34f753176c:g:RlkAAeSwx~hpx~Vu,https://i.ebayimg.com/images/g/RlkAAeSwx~hpx~Vu/s-l225.jpg
偏低,-17%,4099.99,76,93.0,[Near MINT++] Mamiya 7II 7 II Champagne Gold Medium Form 6x7 Film Camera From JP,mamiya 7ii,Mamiya,Film Cameras,Used,3399.99,USD,FIXED_PRICE,grail:6x7;good-cond,JP,kimu_1572,100.0,2026-08-24T10:22:12.000Z,,https://www.ebay.com/itm/137655159800?hash=item200ce30bf8:g:qLsAAeSwq2JqjByF,https://i.ebayimg.com/images/g/qLsAAeSwq2JqjByF/s-l225.jpg
超值,-35%,400.6,64,92.0,Carl Zeiss Planar T* 50mm F/1.4 ZE (Canon EF mount) [Exc+] US Stock,zeiss ef 50mm f1.4,Zeiss,Lenses,Used,259.0,USD,FIXED_PRICE,grail:Planar;mount:canon ef;good-cond,US,camera-honpo,99.5,2026-08-23T13:55:16.000Z,,https://www.ebay.com/itm/336757231114?hash=item4e684b8e0a:g:-IkAAeSw2bRqPmAa,https://i.ebayimg.com/images/g/-IkAAeSw2bRqPmAa/s-l225.jpg
超值,-26%,179.99,35,91.0,[Near MINT] SMC PENTAX 67 120mm F/3.5 Soft MF Lens For 67 6x7 From JAPAN,pentax smc 120mm f3.5,Pentax,Lenses,Used,132.99,USD,FIXED_PRICE,grail:PENTAX 67;mount:pentax k;good-cond,JP,narita-usedcamera-estore,100.0,2026-08-23T17:06:12.000Z,,https://www.ebay.com/itm/168633955388?hash=item27435df43c:g:FiAAAeSwX4xqiym5,https://i.ebayimg.com/images/g/FiAAAeSwX4xqiym5/s-l225.jpg
超值,-43%,1749.99,32,91.0,Carl Zeiss Distagon 40mm f/4 Lens Rolleiflex SL66 WITH CASE & CAP MINT MINUS,zeiss distagon 40mm f4,Zeiss,Lenses,Used,995.0,USD,"FIXED_PRICE,BEST_OFFER",grail:SL66;good-cond,US,garycameradigitalkom,99.7,2026-08-23T19:11:25.000Z,,https://www.ebay.com/itm/298610109590?hash=item45868cac96:g:GigAAeSwk1Jqi0UV,https://i.ebayimg.com/images/g/GigAAeSwk1Jqi0UV/s-l225.jpg
超值,-29%,154.91,80,90.0,[NEAR MINT] Mamiya Sekor Z 127mm f/3.8 MF Lens for RZ67 Pro II IID From JAPAN,mamiya sekor 127mm f3.8,Mamiya,Lenses,Used,109.99,USD,FIXED_PRICE,grail:RZ67;good-cond,JP,dka.232,100.0,2026-08-23T21:59:04.000Z,,https://www.ebay.com/itm/820038887572?hash=itembeee206894:g:2xoAAeSwA-tqi25Y,https://i.ebayimg.com/images/g/2xoAAeSwA-tqi25Y/s-l225.jpg
超值,-26%,189.99,68,90.0,[Exc+4] Konica Big mini BM-301 Limited 35mm Point & Shoot Silver From JAPAN,konica bm-301,Konica,Film Cameras,Used,139.99,USD,FIXED_PRICE,grail:Big mini;good-cond,JP,noma6724,100.0,2026-08-23T14:59:25.000Z,,https://www.ebay.com/itm/188831254158?hash=item2bf738468e:g:WE0AAeSwQKZqiwv7,https://i.ebayimg.com/images/g/WE0AAeSwQKZqiwv7/s-l225.jpg
超值,-28%,249.0,80,90.0,Contax Carl Zeiss Planar T* 50mm F/1.4 Lens AEJ CY Mount Read* [Near MINT] JAPAN,contax planar 50mm f1.4,Contax,Lenses,Used,179.0,USD,FIXED_PRICE,grail:Planar;good-cond,JP,samura1_camera_japan,99.5,2026-08-23T21:33:09.000Z,,https://www.ebay.com/itm/407165239334?hash=item5eccf08026:g:2WEAAeSwxKZqi2dU,https://i.ebayimg.com/images/g/2WEAAeSwxKZqi2dU/s-l225.jpg
超值,-31%,319.99,49,90.0,Read [Near Mint] Contax Carl Zeiss Makro-Planar T* 100mm f/2.8 AEJ Lens JAPAN,contax planar 100mm f2.8,Contax,Lenses,Used,219.99,USD,FIXED_PRICE,grail:Planar;good-cond,JP,tsukada.camera.japan,100.0,2026-08-23T09:29:55.000Z,,https://www.ebay.com/itm/366623474066?hash=item555c764192:g:IqsAAeSwKVhqir7G,https://i.ebayimg.com/images/g/IqsAAeSwKVhqir7G/s-l225.jpg
超值,-35%,614.88,56,90.0,Contax S2 35mm SLR Film Camera 60th Anniversary Edition Body Only,contax s2,Contax,Film Cameras,Used,400.0,USD,"FIXED_PRICE,BEST_OFFER",grail:Contax S2,JP,kiyomizu99770515,99.7,2026-08-24T01:21:41.000Z,,https://www.ebay.com/itm/117374202778?hash=item1b540c339a:g:reAAAeSwKX9qi5x3,https://i.ebayimg.com/images/g/reAAAeSwKX9qi5x3/s-l225.jpg
超值,-32%,639.99,49,90.0,Voigtlander MACRO APO-ULTRON 35mm F/2 ASPH. (for Fujifilm X) -Near Mint- #262,voigtlander ultron 35mm f2,Voigtlander,Lenses,Very Good - Refurbished,432.0,USD,FIXED_PRICE,grail:ULTRON;good-cond,JP,mapcamera,100.0,2026-08-23T09:26:20.000Z,,https://www.ebay.com/itm/820037253783?hash=itembeee077a97:g:dEYAAeSwrj5qiryw,https://i.ebayimg.com/images/g/dEYAAeSwrj5qiryw/s-l225.jpg
超值,-30%,749.99,48,90.0,Leica R8 Body,leica r8,Leica,Film Cameras,Used,526.12,USD,FIXED_PRICE,grail:Leica R8,JP,riversideworks_japan,98.5,2026-08-24T08:06:43.000Z,,https://www.ebay.com/itm/188833799951?hash=item2bf75f1f0f:g:9oMAAeSwJfhqi~yZ,https://i.ebayimg.com/images/g/9oMAAeSwJfhqi~yZ/s-l225.jpg
超值,-27%,849.99,80,90.0,CONTAX G1 Green Label 35mm Rangefinder Film Camera w/ GD-1 Data Back,contax g1,Contax,Film Cameras,Used,621.0,USD,"FIXED_PRICE,BEST_OFFER",grail:CONTAX G1,JP,fivestarcamera,99.9,2026-08-24T09:52:35.000Z,,https://www.ebay.com/itm/307143423531?hash=item47832cb62b:g:zdAAAeSw2o5qjBRe,https://i.ebayimg.com/images/g/zdAAAeSw2o5qjBRe/s-l225.jpg
超值,-35%,1281.44,80,90.0,🎦【 Exc+5 】Leica Elmarit M 28mm f/2.8 3rd Ver. E49 Lens Leitz Canada From JAPAN,leica elmarit 28mm f2.8,Leica,Lenses,Used,829.99,USD,FIXED_PRICE,grail:Elmarit;good-cond,JP,full-moon_camera_tokyo,99.8,2026-08-23T06:56:02.000Z,,https://www.ebay.com/itm/366623317587?hash=item555c73de53:g:JggAAeSwk8FqQxx5,https://i.ebayimg.com/images/g/JggAAeSwk8FqQxx5/s-l225.jpg
超值,-33%,1413.89,45,90.0,[Near MINT] Minolta TC-1 Point & Shoot 35mm Film Camera Compact From JAPAN,minolta tc-1,Minolta,Film Cameras,Used,949.99,USD,FIXED_PRICE,grail:TC-1;good-cond,JP,fx-sakura,99.6,2026-08-23T08:57:42.000Z,,https://www.ebay.com/itm/318768401809?hash=item4a3813cd91:g:5~YAAeSwjPFqiren,https://i.ebayimg.com/images/g/5~YAAeSwjPFqiren/s-l225.jpg
抄底,-60%,124.74,40,89.0,[Top MINT] Canon Vertical Grip VG10 for EOS 5 A2 A2e Film Camera From Japan,canon vg10,Canon,Film Cameras,Used,50.0,USD,FIXED_PRICE,good-cond,JP,growz9652,100.0,2026-08-23T19:43:15.000Z,,https://www.ebay.com/itm/188831603134?hash=item2bf73d99be:g:yKQAAeSwiwRqDqY1,https://i.ebayimg.com/images/g/yKQAAeSwiwRqDqY1/s-l225.jpg
抄底,-45%,146.88,32,89.0,[Exc+5] Nikon EL2 Silver 35mm SLR Film Camera From JAPAN,nikon el2,Nikon,Film Cameras,Used,80.0,USD,FIXED_PRICE,good-cond,JP,pirogress_japan,100.0,2026-08-23T21:37:37.000Z,,https://www.ebay.com/itm/227488667361?hash=item34f76196e1:g:MJUAAeSwZsBqi2wJ,https://i.ebayimg.com/images/g/MJUAAeSwZsBqi2wJ/s-l225.jpg
偏低,-22%,319.99,64,88.0,Inter/ LCD leakage[Near MINT Boxed] CONTAX RTS III 35mm SLR Film Camera From JP,contax rts iii,Contax,Film Cameras,Used,249.99,USD,FIXED_PRICE,grail:CONTAX RTS;good-cond,JP,kimu_1572,100.0,2026-08-24T09:52:42.000Z,,https://www.ebay.com/itm/137655071335?hash=item200ce1b267:g:Z5UAAeSwOa9qjBWY,https://i.ebayimg.com/images/g/Z5UAAeSwOa9qjBWY/s-l225.jpg
