性价比,价差,参考价,样本数,评分,标题,型号,品牌,类目,成色,价格,币种,购买方式,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
超值,-35%,599.99,80,100.0,[Top MINT] Leica IIIf Red Dial 35mm Rangefinder Film Camera Body JAPAN,leica iiif red,Leica,Film Cameras,Used,389.99,USD,FIXED_PRICE,grail:Leica IIIf;good-cond,JP,isshin39,100.0,2026-08-17T11:26:48.000Z,,https://www.ebay.com/itm/198577196602?hash=item2e3c1f8e3a:g:y1gAAeSw5NJqgvCz,https://i.ebayimg.com/images/g/y1gAAeSw5NJqgvCz/s-l225.jpg
超值,-40%,899.99,80,100.0,Green Rabel [TOP MINT] Contax G1 Rangefinder 35mm Film Camera Body Japan #3145,contax g1,Contax,Film Cameras,Used,539.99,USD,FIXED_PRICE,grail:Contax G1;good-cond,JP,japan-collection-camera-take,100.0,2026-08-17T17:17:57.000Z,,https://www.ebay.com/itm/398296700462?hash=item5cbc55562e:g:ViMAAeSwPdNqg0Gi,https://i.ebayimg.com/images/g/ViMAAeSwPdNqg0Gi/s-l225.jpg
超值,-33%,899.99,80,100.0,[Near MINT] Contax G1 Green Label Rangefinder Film Camera From JAPAN,contax g1,Contax,Film Cameras,Used,599.99,USD,FIXED_PRICE,grail:Contax G1;good-cond,JP,aga-8114,100.0,2026-08-17T14:03:46.000Z,,https://www.ebay.com/itm/237011891201?hash=item372f027401:g:zOYAAeSwguZqgxV4,https://i.ebayimg.com/images/g/zOYAAeSwguZqgxV4/s-l225.jpg
超值,-30%,2472.49,80,100.0,[Near MINT+++] Leica M4-2 Black Film Camera MR Meter Rangefinder From JAPAN,leica m4-2,Leica,Film Cameras,Used,1729.99,USD,FIXED_PRICE,grail:Leica M4;good-cond,JP,jii-camera-japan,100.0,2026-08-18T02:58:32.000Z,,https://www.ebay.com/itm/820016563161?hash=itembeeccbc3d9:g:2CYAAeSw3EVqg8uM,https://i.ebayimg.com/images/g/2CYAAeSw3EVqg8uM/s-l225.jpg
超值,-39%,3274.95,80,100.0,[Near MINT] Contax G2 Rangefinder 35mm Film Camera From JAPAN #2922,contax g2,Contax,Film Cameras,Used,2000.0,USD,"FIXED_PRICE,BEST_OFFER",grail:Contax G2;good-cond,JP,831camera,100.0,2026-08-17T10:10:26.000Z,,https://www.ebay.com/itm/377425496589?hash=item57e0500a0d:g:8mgAAeSwrBFqgs61,https://i.ebayimg.com/images/g/8mgAAeSwrBFqgs61/s-l225.jpg
抄底,-53%,109.0,49,99.0,Zeiss Ikon Contessa LK Viewfinder Camera With Tessar 2.8/50 Prontor 500 LK,zeiss ikon contessa,Zeiss,Vintage Cameras,,51.0,USD,"FIXED_PRICE,BEST_OFFER",grail:Tessar,DE,easybuyshop,99.9,2026-08-17T23:03:56.000Z,,https://www.ebay.com/itm/820015857427?hash=itembeecc0ff13:g:CqAAAeSwRHNqgzEd,https://i.ebayimg.com/images/g/CqAAAeSwRHNqgzEd/s-l225.jpg
抄底,-48%,109.0,49,99.0,Zeiss Ikon Contessa LK Compact Camera Tessar 2.8/50mm Prontor 500 Analog,zeiss ikon contessa,Zeiss,Vintage Cameras,,57.24,USD,"FIXED_PRICE,BEST_OFFER",grail:Tessar,DE,easybuyshop,99.9,2026-08-17T11:41:20.000Z,,https://www.ebay.com/itm/820013862628?hash=itembeeca28ee4:g:UiwAAeSwJmhqgp1l,https://i.ebayimg.com/images/g/UiwAAeSwJmhqgp1l/s-l225.jpg
抄底,-47%,250.0,70,99.0,[ Near MINT ] Mamiya C33 Professional 6x6 TLR Film Camera Body From Japan,mamiya c33,Mamiya,Film Cameras,Used,132.22,USD,FIXED_PRICE,good-cond,JP,ku2ko1_76,100.0,2026-08-17T07:03:16.000Z,,https://www.ebay.com/itm/800522165209?hash=itemba62d6dbd9:g:V44AAeSw7RNqgrJ1,https://i.ebayimg.com/images/g/V44AAeSw7RNqgrJ1/s-l225.jpg
抄底,-53%,349.5,57,99.0,Soviet copy of Contax IIIa Zeiss Ikon BLACK camera with Sonnar 2/50mm lens,contax iiia zeiss,Contax,Film Cameras,Used,165.0,USD,FIXED_PRICE,grail:Sonnar,UA,grizzly33bear,99.3,2026-08-18T04:52:00.000Z,,https://www.ebay.com/itm/327315648945?hash=item4c358871b1:g:jVMAAOSwhlBmFjNu,https://i.ebayimg.com/images/g/jVMAAOSwhlBmFjNu/s-l225.jpg
抄底,-51%,4999.99,21,99.0,Leitz Leica M2 Chrome Lever Rewind With Box #1049175,leitz m2,Leitz,Film Cameras,Used,2433.31,USD,"FIXED_PRICE,BEST_OFFER",grail:Leica M2,AT,mintandrare,99.9,2026-08-17T15:32:29.000Z,,https://www.ebay.com/itm/147511023059?hash=item22585795d3:g:OMAAAeSw0zlqgs8z,https://i.ebayimg.com/images/g/OMAAAeSw0zlqgs8z/s-l225.jpg
抄底,-55%,7049.49,8,98.0,Leica M6J 40 Jahre Film Camera with Elmar 50mm 2.8 Lens 10440,leica m6j,Leica,Film Cameras,New,3200.0,USD,"FIXED_PRICE,BEST_OFFER",grail:Elmar,US,fir_8907,0.0,2026-08-17T15:23:30.000Z,,https://www.ebay.com/itm/398296343158?hash=item5cbc4fe276:g:eM4AAeSwk7FqgydX,https://i.ebayimg.com/images/g/eM4AAeSwk7FqgydX/s-l225.jpg
抄底,-60%,124.18,80,96.0,Olympus Mju Zoom 115 35mm Film Camera - Tested / Flash Issue - Japan,olympus mju 115,Olympus,Film Cameras,Used,49.99,USD,FIXED_PRICE,grail:Mju,JP,tatsujin_nippon,99.8,2026-08-18T01:31:57.000Z,,https://www.ebay.com/itm/366612365349?hash=item555bccc025:g:2TEAAeSw3EVqg7YE,https://i.ebayimg.com/images/g/2TEAAeSw3EVqg7YE/s-l225.jpg
超值,-36%,272.0,80,96.0,▶️[NEAR MINT] Contax Carl Zeiss Distagon T* 35mm f2.8 AEJ MF Lens For C/Y JAPAN,contax distagon 35mm f2.8,Contax,Lenses,Used,174.99,USD,"FIXED_PRICE,BEST_OFFER",grail:Distagon;mount:contax/yashica;good-cond,JP,manaco_shop_japan,99.6,2026-08-17T06:00:35.000Z,,https://www.ebay.com/itm/298594782786?hash=item4585a2ce42:g:2yEAAeSwXR5qRZSm,https://i.ebayimg.com/images/g/2yEAAeSwXR5qRZSm/s-l225.jpg
超值,-39%,293.45,16,96.0,[Exc+5] Contax Carl Zeiss Vario-Sonnar T* 70-210mm f/3.5 Lens AEG C/Y From JAPAN,contax sonnar 70-210mm f3.5,Contax,Lenses,Used,179.99,USD,FIXED_PRICE,grail:Sonnar;mount:contax/yashica;good-cond,JP,japanismstore,100.0,2026-08-17T05:42:47.000Z,,https://www.ebay.com/itm/128030658199?hash=item1dcf38ce97:g:QZcAAeSwRUZqgp-c,https://i.ebayimg.com/images/g/QZcAAeSwRUZqgp-c/s-l225.jpg
超值,-32%,294.5,70,96.0,Tested !【 Exc+5 】Olympus OM-4 35mm Black SLR Film Camera Body From JAPAN,olympus om-4,Olympus,Film Cameras,Used,199.99,USD,"FIXED_PRICE,BEST_OFFER",grail:OM-4;mount:olympus om;good-cond,JP,nacamera_japan,100.0,2026-08-18T00:01:18.000Z,,https://www.ebay.com/itm/800525981215?hash=itemba6311161f:g:ag4AAeSwYUhqXppV,https://i.ebayimg.com/images/g/ag4AAeSwYUhqXppV/s-l225.jpg
超值,-40%,478.81,16,96.0,Voigtlander Heliar 40mm f/2.8 for VM-E Close Focus Adapter [Near Mint],voigtlander heliar 40mm f2.8,Voigtlander,Lenses,Used,289.3,USD,FIXED_PRICE,grail:Heliar;mount:leica m;good-cond,JP,kabukicamera,99.9,2026-08-17T04:57:57.000Z,,https://www.ebay.com/itm/206497167671?hash=item301430b937:g:dbcAAeSwrOpqKsrp,https://i.ebayimg.com/images/g/dbcAAeSwrOpqKsrp/s-l225.jpg
超值,-27%,407.23,68,96.0,Carl Zeiss Planar T* 50mm F/1.4 ZE (for Canon EF mount) -Near Mint- #111,zeiss ef 50mm f1.4,Zeiss,Lenses,Very Good - Refurbished,297.0,USD,FIXED_PRICE,grail:Planar;mount:canon ef;good-cond,JP,mapcamera,100.0,2026-08-17T08:57:03.000Z,,https://www.ebay.com/itm/820013326537?hash=itembeec9a60c9:g:WooAAeSweP5qgszP,https://i.ebayimg.com/images/g/WooAAeSweP5qgszP/s-l225.jpg
超值,-42%,633.65,80,96.0,Voigtlander Nokton 35mm f/1.2 Aspherical VM Leica [Exc+3],voigtlander nokton 35mm f1.2,Voigtlander,Lenses,Used,369.0,USD,FIXED_PRICE,grail:Nokton;mount:leica m;good-cond,JP,united_camera,99.9,2026-08-17T08:08:23.000Z,,https://www.ebay.com/itm/307131005820?hash=item47826f3b7c:g:LJEAAeSwsR5ppEtj,https://i.ebayimg.com/images/g/LJEAAeSwsR5ppEtj/s-l225.jpg
抄底,-53%,958.99,45,96.0,[EXC5 w/ Caps] Contax Planar 135mm f/2 AEG from Japan Ly09,contax planar 135mm f2,Contax,Lenses,Used,449.99,USD,FIXED_PRICE,grail:Planar,JP,cooljapangoods,99.5,2026-08-17T04:36:29.000Z,,https://www.ebay.com/itm/178415400577?hash=item298a62f681:g:3H4AAeSw9ZVqYuMx,https://i.ebayimg.com/images/g/3H4AAeSw9ZVqYuMx/s-l225.jpg
超值,-28%,833.88,30,96.0,Voigtlander APO-ULTRON 90mm F/2 VM Silver (for Leica M mount) -Near Mint- #354,voigtlander ultron 90mm f2,Voigtlander,Lenses,Very Good - Refurbished,600.0,USD,FIXED_PRICE,grail:ULTRON;mount:leica m;good-cond,JP,mapcamera,100.0,2026-08-17T08:05:21.000Z,,https://www.ebay.com/itm/327314282636?hash=item4c3573988c:g:NpMAAeSwSUlqgsC2,https://i.ebayimg.com/images/g/NpMAAeSwSUlqgsC2/s-l225.jpg
偏低,-19%,2472.49,80,94.0,[MINT] CLA'd Leica M4-2 Rangefinder Film Camera Black Repaint Body M Mount JAPAN,leica m4-2,Leica,Film Cameras,Used,1999.99,USD,FIXED_PRICE,grail:Leica M4;mount:leica m;good-cond,JP,camera_tokyo_japan,100.0,2026-08-17T13:31:55.000Z,,https://www.ebay.com/itm/318743887484?hash=item4a369dbe7c:g:mXkAAeSwHrZqgw4C,https://i.ebayimg.com/images/g/mXkAAeSwHrZqgw4C/s-l225.jpg
偏低,-9%,1099.99,72,93.0,【MINT】 Leica Minilux Zoom Point &Shoot 35mm Film Camera Vario Elmar 35-70mm Lens,leica minilux,Leica,Film Cameras,Used,999.99,USD,FIXED_PRICE,grail:Minilux;good-cond,JP,harutovski,100.0,2026-08-17T16:04:04.000Z,,https://www.ebay.com/itm/820014732226?hash=itembeecafd3c2:g:O0gAAeSwvFJqgwH5,https://i.ebayimg.com/images/g/O0gAAeSwvFJqgwH5/s-l225.jpg
抄底,-49%,199.0,80,92.0,Leica Leitz Filter 13372 Series 8 boxed P-cir,leica 8,Leica,Film Cameras,Used,101.97,USD,FIXED_PRICE,good-cond,AT,vintage-cameras-by-boris,100.0,2026-08-17T13:25:41.000Z,,https://www.ebay.com/itm/267759974127?hash=item3e57bcf6ef:g:QjQAAeSwMf5qgwyT,https://i.ebayimg.com/images/g/QjQAAeSwMf5qgwyT/s-l225.jpg
抄底,-45%,464.94,50,92.0,Sharan MegaHouse Leica 3F Miniature Mini film camera boxed,leica 3f,Leica,Film Cameras,Used,253.64,USD,FIXED_PRICE,good-cond,AT,vintage-cameras-by-boris,100.0,2026-08-17T13:26:00.000Z,,https://www.ebay.com/itm/267759974832?hash=item3e57bcf9b0:g:kGoAAeSwoxhqgwze,https://i.ebayimg.com/images/g/kGoAAeSwoxhqgwze/s-l225.jpg
超值,-32%,664.0,12,92.0,[Mint] Voigtlander Heliar Classic 75mm f/1.8 VM leica M w/Hood from Japan 410,voigtlander heliar 75mm f1.8,Voigtlander,Lenses,Used,449.99,USD,FIXED_PRICE,grail:Heliar;mount:leica m;good-cond,JP,japan-camera-harashima,99.6,2026-08-17T12:48:35.000Z,,https://www.ebay.com/itm/287530484592?hash=item42f2270370:g:5bsAAeSw2HNqgwQn,https://i.ebayimg.com/images/g/5bsAAeSw2HNqgwQn/s-l225.jpg
超值,-34%,289.99,80,90.0,Mamiya Sekor Z 50mm f/4.5 W for RZ67 Pro II IID Wide Angle [ Exc+5 ] JAPAN #527,mamiya sekor 50mm f4.5,Mamiya,Lenses,Used,189.99,USD,FIXED_PRICE,grail:RZ67;good-cond,JP,lingenterpr-0,100.0,2026-08-17T07:11:02.000Z,,https://www.ebay.com/itm/178415755813?hash=item298a686225:g:NcsAAeSwu3ZqgrSf,https://i.ebayimg.com/images/g/NcsAAeSwu3ZqgrSf/s-l225.jpg
超值,-43%,450.79,65,90.0,Film Camera Model CONTAX RX CONTAX KYOCERA,contax contax kyocera,Contax,Film Cameras,Used,257.38,USD,"FIXED_PRICE,BEST_OFFER",grail:CONTAX RX,JP,realvaluetokyo,100.0,2026-08-18T02:46:15.000Z,,https://www.ebay.com/itm/128032084289?hash=item1dcf4e9141:g:GmgAAeSwiTNqg8hr,https://i.ebayimg.com/images/g/GmgAAeSwiTNqg8hr/s-l225.jpg
超值,-34%,424.93,21,90.0,Asahi PENTAX 6x7 TTL Medium Format Film Camera Body [EXC+3] From Japan,asahi pentax ttl,Asahi,Film Cameras,Used,279.99,USD,FIXED_PRICE,grail:6x7;good-cond,JP,thisankangmanu,98.9,2026-08-18T03:12:12.000Z,,https://www.ebay.com/itm/820016634272?hash=itembeecccd9a0:g:j74AAeSwubhqP48C,https://i.ebayimg.com/images/g/j74AAeSwubhqP48C/s-l225.jpg
超值,-31%,424.93,21,90.0,Asahi PENTAX 6x7 TTL Medium Format Film Camera Body [EXC+5] From Japan,asahi pentax ttl,Asahi,Film Cameras,Used,294.39,USD,FIXED_PRICE,grail:6x7;good-cond,JP,thisankangmanu,98.9,2026-08-18T02:58:02.000Z,,https://www.ebay.com/itm/820016560724?hash=itembeeccbba54:g:JlsAAeSwNk5qN43n,https://i.ebayimg.com/images/g/JlsAAeSwNk5qN43n/s-l225.jpg
超值,-30%,547.49,80,90.0,[MINT] Contax Carl Zeiss Biogon T* 28mm f2.8 AF Lens for G1 G2 Camera JAPAN#2926,contax biogon 28mm f2.8,Contax,Lenses,Used,384.99,USD,"FIXED_PRICE,BEST_OFFER",grail:Biogon;good-cond,JP,831camera,100.0,2026-08-17T08:41:38.000Z,,https://www.ebay.com/itm/377425303523?hash=item57e04d17e3:g:lT0AAeSwS7ZqgsdT,https://i.ebayimg.com/images/g/lT0AAeSwS7ZqgsdT/s-l225.jpg
超值,-25%,597.5,64,90.0,Contax Carl Zeiss Biogon T* 21mm F2.8 Lens For G1 G2 [Top Mint],contax biogon 21mm f2.8,Contax,Lenses,Used,448.0,USD,FIXED_PRICE,grail:Biogon;good-cond,JP,united_camera,99.9,2026-08-17T08:25:08.000Z,,https://www.ebay.com/itm/307131021220?hash=item47826f77a4:g:pKwAAeSwoYxqRL9R,https://i.ebayimg.com/images/g/pKwAAeSwoYxqRL9R/s-l225.jpg
超值,-29%,929.99,77,90.0,[Exc+5] Fuji Fujifilm Fujica GW690 Pro 6x9 Medium Format Film Camera From JAPAN,fuji gw690,Fuji,Film Cameras,Used,659.99,USD,FIXED_PRICE,grail:GW690;good-cond,JP,takosuke_camera_japan,100.0,2026-08-17T11:24:13.000Z,,https://www.ebay.com/itm/188806209263?hash=item2bf5ba1eef:g:itEAAeSwaGNqguqT,https://i.ebayimg.com/images/g/itEAAeSwaGNqguqT/s-l225.jpg
超值,-27%,1299.99,41,90.0,Read [Near MINT] Pentax 645N Camera A 75mm f2.8 Lens 120 Film Back From JAPAN,pentax 645n,Pentax,Film Cameras,Used,949.99,USD,FIXED_PRICE,grail:645N;good-cond,JP,camera_japan_chiba,100.0,2026-08-17T16:24:00.000Z,,https://www.ebay.com/itm/128031445277?hash=item1dcf44d11d:g:OcIAAeSwIK1qgzaU,https://i.ebayimg.com/images/g/OcIAAeSwIK1qgzaU/s-l225.jpg
超值,-41%,2439.83,29,90.0,[Near MINT] Leica Elmarit R 19mm f/2.8 3cam Leitz Canada For R Mount From JAPAN,leica elmarit 19mm f2.8,Leica,Lenses,Used,1449.99,USD,FIXED_PRICE,grail:Elmarit;good-cond,JP,japanismstore,100.0,2026-08-17T05:14:06.000Z,,https://www.ebay.com/itm/128030637341?hash=item1dcf387d1d:g:2jEAAeSw-h9qgpkb,https://i.ebayimg.com/images/g/2jEAAeSw-h9qgpkb/s-l225.jpg
偏低,-10%,249.99,21,88.0,【Near MINT】 Contax RTS II Quartz 35mm SLR Film Camera Black Body From JAPAN #300,contax rts quartz,Contax,Film Cameras,Used,225.0,USD,FIXED_PRICE,grail:Contax RTS;good-cond,JP,mina_japan_collection,100.0,2026-08-18T02:51:41.000Z,,https://www.ebay.com/itm/206499519725?hash=item3014549ced:g:g58AAeSwnSNqEkI-,https://i.ebayimg.com/images/g/g58AAeSwnSNqEkI-/s-l225.jpg
偏低,-11%,319.99,54,88.0,[MINT] Rollei 35 T Film Camera Silver Tessar 35T 40mm F3.5 From JAPAN,rollei 35t,Rollei,Film Cameras,Used,285.0,USD,"FIXED_PRICE,BEST_OFFER",grail:Tessar;good-cond,JP,ab.japan.market,100.0,2026-08-17T15:53:29.000Z,,https://www.ebay.com/itm/318744315308?hash=item4a36a445ac:g:784AAeSwLBFqgy8w,https://i.ebayimg.com/images/g/784AAeSwLBFqgy8w/s-l225.jpg
偏低,-10%,322.49,66,88.0,[MINT] Contax RTS III MF 35mm SLR Film Camera Body From JAPAN,contax rts iii,Contax,Film Cameras,Used,289.99,USD,FIXED_PRICE,grail:Contax RTS;good-cond,JP,japan_camera_select,100.0,2026-08-17T16:07:35.000Z,,https://www.ebay.com/itm/398296464107?hash=item5cbc51baeb:g:1UUAAeSwF5BqgzK~,https://i.ebayimg.com/images/g/1UUAAeSwF5BqgzK~/s-l225.jpg
偏低,-22%,499.99,29,88.0,Meter Works [ N MINT ] Rollei 35 S 35mm Film Camera Sonnar 40mm F/2.8 From JAPAN,rollei sonnar 35mm f2.8,Rollei,Film Cameras,Used,389.99,USD,FIXED_PRICE,grail:Sonnar;good-cond,JP,ohana_camera_tokyo,99.6,2026-08-17T07:39:02.000Z,,https://www.ebay.com/itm/198576842608?hash=item2e3c1a2770:g:zzUAAeSwau1qgrrW,https://i.ebayimg.com/images/g/zzUAAeSwau1qgrrW/s-l225.jpg
合理,-1%,424.73,80,88.0,[N MINT] Zenza Bronica S2 6x6 Medium Format Nikkor P 75mm f/2.8 Lens From JAPAN,bronica s2,Bronica,Film Cameras,Used,419.99,USD,FIXED_PRICE,grail:Bronica S2;mount:nikon f;good-cond,JP,aga-8114,100.0,2026-08-17T13:55:42.000Z,,https://www.ebay.com/itm/237011877150?hash=item372f023d1e:g:0OgAAeSweAVqgxNi,https://i.ebayimg.com/images/g/0OgAAeSweAVqgxNi/s-l225.jpg
合理,-7%,494.99,81,88.0,Black [MINT] Zenza Bronica S2A NIKKOR-P C 75mm f2.8 Lens Film Camera From JAPAN,bronica s2a,Bronica,Film Cameras,Used,459.99,USD,FIXED_PRICE,grail:Bronica S2A;mount:nikon f;good-cond,JP,saycheese8,99.8,2026-08-17T14:44:46.000Z,,https://www.ebay.com/itm/407151359879?hash=item5ecc1cb787:g:PbIAAeSwSUNqgyA0,https://i.ebayimg.com/images/g/PbIAAeSwSUNqgyA0/s-l225.jpg
合理,-0%,549.99,15,88.0,[MINT] Zenza Bronica EC-TL 6x6 Film Camera Nikkor P.C 75mm f/2.8 Lens JAPAN,bronica ec-tl nikkor,Bronica,Film Cameras,Used,548.99,USD,FIXED_PRICE,grail:Bronica EC;mount:nikon f;good-cond,JP,dka.232,100.0,2026-08-17T22:04:21.000Z,,https://www.ebay.com/itm/820015700676?hash=itembeecbe9ac4:g:RwAAAeSwBD9qg4Zc,https://i.ebayimg.com/images/g/RwAAAeSwBD9qg4Zc/s-l225.jpg
偏低,-18%,727.5,46,88.0,Leica R8 Silver Chrome [MINT+++] 35mm SLR Film Camera Body R Mount From JAPAN,leica r8,Leica,Film Cameras,Used,599.99,USD,FIXED_PRICE,grail:Leica R8;good-cond,JP,kaho_camera,100.0,2026-08-18T02:07:46.000Z,,https://www.ebay.com/itm/188809362845?hash=item2bf5ea3d9d:g:L2sAAeSwFW1qfS3l,https://i.ebayimg.com/images/g/L2sAAeSwFW1qfS3l/s-l225.jpg
偏低,-15%,1111.62,80,88.0,[Near Mint] Hasselblad 500C Body Only w/ Waist Level Finder A12 Mag From JAPAN,hasselblad 500c,Hasselblad,Film Cameras,Used,949.99,USD,FIXED_PRICE,grail:500C;good-cond,JP,samurai-1173-cam,100.0,2026-08-17T22:34:28.000Z,,https://www.ebay.com/itm/318745602563?hash=item4a36b7ea03:g:tHYAAeSwgE9poLL9,https://i.ebayimg.com/images/g/tHYAAeSwgE9poLL9/s-l225.jpg
偏低,-12%,3334.99,66,88.0,【N MINT+++ w/ Case 】Contax T3 D Titan Silver Film Camera Single Teeth From JAPAN,contax t3,Contax,Film Cameras,Used,2949.99,USD,FIXED_PRICE,grail:Contax T3;good-cond,JP,jun0-73,100.0,2026-08-18T04:04:20.000Z,,https://www.ebay.com/itm/820016759959?hash=itembeeccec497:g:Sj4AAeSwyIRqg9Yu,https://i.ebayimg.com/images/g/Sj4AAeSwyIRqg9Yu/s-l225.jpg
偏低,-8%,3274.95,80,88.0,[ Top MINT ] Contax G2 Black Rangefinder 35mm Film Camera Body From JAPAN,contax g2,Contax,Film Cameras,Used,2999.99,USD,FIXED_PRICE,grail:Contax G2;good-cond,JP,sakura39_japan,100.0,2026-08-17T08:50:18.000Z,,https://www.ebay.com/itm/398295178559?hash=item5cbc3e1d3f:g:sEcAAeSwmKhqgswF,https://i.ebayimg.com/images/g/sEcAAeSwmKhqgswF/s-l225.jpg
超值,-39%,4999.99,21,88.0,Leitz Leica M2 Chrome Button Rewind With Ultron 2/35Mm Asph II,leitz m2,Leitz,Film Cameras,Used,3041.94,USD,"FIXED_PRICE,BEST_OFFER",grail:Leica M2,AT,mintandrare,99.9,2026-08-17T15:32:32.000Z,,https://www.ebay.com/itm/147511023269?hash=item22585796a5:g:RfEAAeSwnsNqgsx8,https://i.ebayimg.com/images/g/RfEAAeSwnsNqgsx8/s-l225.jpg
