性价比,价差,参考价,样本数,评分,标题,型号,品牌,类目,成色,价格,币种,购买方式,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
抄底,-46%,1122.5,80,106.0,[MINT] Leica Leitz 28mm F/2.8 Elmarit-R (3-CAM) Wide Angle Lens From JAPAN,leica elmarit 28mm f2.8,Leica,Lenses,Used,599.99,USD,FIXED_PRICE,grail:Elmarit;good-cond,JP,mirai_camera_shop_japan,100.0,2026-08-13T11:49:42.000Z,,https://www.ebay.com/itm/398280992391?hash=item5cbb65a687:g:5OcAAeSwWUhqfbEv,https://i.ebayimg.com/images/g/5OcAAeSwWUhqfbEv/s-l225.jpg
抄底,-72%,2294.95,45,106.0,*NEAR MINT w/Hood* Leica Leitz Wetzlar Elmarit-R 24mm F/2.8 3 Cam Lens #JAPAN,leica elmarit 24mm f2.8,Leica,Lenses,Used,649.9,USD,FIXED_PRICE,grail:Elmarit;good-cond,JP,sakuya-camera08,99.0,2026-08-13T16:48:28.000Z,,https://www.ebay.com/itm/398281829161?hash=item5cbb726b29:g:szkAAeSwfn9qffTY,https://i.ebayimg.com/images/g/szkAAeSwfn9qffTY/s-l225.jpg
抄底,-59%,241.84,62,105.0,[Exc/Read]Leotax F Rangefinder Leica Screw Mount LTM M39 35mm JAPAN,leica m39,Leica,Film Cameras,Used,99.0,USD,FIXED_PRICE,mount:ltm/l39;good-cond,JP,miyoka_27,100.0,2026-08-13T22:09:23.000Z,,https://www.ebay.com/itm/206489028911?hash=item3013b4892f:g:oYsAAeSwtixqfj-b,https://i.ebayimg.com/images/g/oYsAAeSwtixqfj-b/s-l225.jpg
超值,-41%,708.44,15,105.0,CONTAX TVS Carl Zeiss Vario-Sonnar 28-56mm Compact Film Camera [NEAR MINT] JAPAN,contax tvs carl,Contax,Film Cameras,Used,419.99,USD,"FIXED_PRICE,BEST_OFFER",grail:CONTAX TVS;good-cond,JP,camera_yu1010_japan,100.0,2026-08-14T12:17:42.000Z,,https://www.ebay.com/itm/287524693129?hash=item42f1cea489:g:2fsAAeSwRRNqYwba,https://i.ebayimg.com/images/g/2fsAAeSwRRNqYwba/s-l225.jpg
抄底,-90%,797.45,30,102.0,Bronica GS-1 220 Film Back Used Good,bronica gs-1,Bronica,Film Cameras,Used,79.99,USD,FIXED_PRICE,grail:Bronica GS,US,biggscamera,99.6,2026-08-13T16:41:45.000Z,,https://www.ebay.com/itm/117357689641?hash=item1b53103b29:g:P7AAAeSwS4pqff6N,https://i.ebayimg.com/images/g/P7AAAeSwS4pqff6N/s-l225.jpg
抄底,-80%,399.99,19,102.0,Contax TVS Data Back,contax tvs data,Contax,Film Cameras,Used,80.0,USD,"FIXED_PRICE,BEST_OFFER",grail:Contax TVS,US,yesencore,100.0,2026-08-13T16:50:18.000Z,,https://www.ebay.com/itm/287523008621?hash=item42f1b4f06d:g:KdEAAeSwiX5qffRg,https://i.ebayimg.com/images/g/KdEAAeSwiX5qffRg/s-l225.jpg
抄底,-78%,999.0,15,102.0,Bronica Zenzanon PG 65mm f4 Lens Used Good,bronica f4,Bronica,Film Cameras,Used,219.99,USD,FIXED_PRICE,grail:Bronica Zenzanon,US,biggscamera,99.6,2026-08-13T16:41:45.000Z,,https://www.ebay.com/itm/117357689640?hash=item1b53103b28:g:~FkAAeSwMeVqff2~,https://i.ebayimg.com/images/g/~FkAAeSwMeVqff2~/s-l225.jpg
抄底,-70%,797.45,30,102.0,Bronica GS-1 Camera Body Only Used Good,bronica gs-1,Bronica,Film Cameras,Used,239.99,USD,FIXED_PRICE,grail:Bronica GS,US,biggscamera,99.6,2026-08-13T16:41:45.000Z,,https://www.ebay.com/itm/117357689642?hash=item1b53103b2a:g:5loAAeSwIDhqff54,https://i.ebayimg.com/images/g/5loAAeSwIDhqff54/s-l225.jpg
抄底,-76%,127.0,62,100.0,[Exc+4 READ] OLYMPUS μ mju Zoom 70 Deluxe Point & Shoot 35mm Film Camera JAPAN,olympus mju 70,Olympus,Film Cameras,Used,29.99,USD,FIXED_PRICE,grail:mju;good-cond,JP,maui_camera_japan,100.0,2026-08-13T13:37:11.000Z,,https://www.ebay.com/itm/287522645095?hash=item42f1af6467:g:np4AAeSwU21qfcQ3,https://i.ebayimg.com/images/g/np4AAeSwU21qfcQ3/s-l225.jpg
超值,-34%,424.73,80,100.0,[Almost MINT] Zenza Bronica S2 Late Model 6x6 Medium Format Camera From JAPAN,bronica s2,Bronica,Film Cameras,Used,279.99,USD,FIXED_PRICE,grail:Bronica S2;good-cond,JP,am0302_78,100.0,2026-08-13T23:07:39.000Z,,https://www.ebay.com/itm/358923838798?hash=item539187254e:g:NcUAAeSweEtqfk9Y,https://i.ebayimg.com/images/g/NcUAAeSweEtqfk9Y/s-l225.jpg
超值,-27%,442.49,52,100.0,All Works! [Almost MINT] Contax Aria 35mm SLR Film Camera Body from JAPAN,contax aria,Contax,Film Cameras,Used,324.9,USD,FIXED_PRICE,grail:Contax Aria;good-cond,JP,tokyosnapshot,99.7,2026-08-14T07:08:43.000Z,,https://www.ebay.com/itm/128025959400?hash=item1dcef11be8:g:uwgAAeSwYVRqfr~s,https://i.ebayimg.com/images/g/uwgAAeSwYVRqfr~s/s-l225.jpg
超值,-41%,881.68,30,100.0,Red Dial [MINT] LEICA IIIf III F Self Timer Rangefinder Camera Body From JAPAN,leica iiif iii,Leica,Film Cameras,Used,519.99,USD,FIXED_PRICE,grail:LEICA IIIf;good-cond,JP,japan-trade810,98.9,2026-08-13T14:42:29.000Z,,https://www.ebay.com/itm/117357428385?hash=item1b530c3ea1:g:3ScAAeSw~wRqfeQ9,https://i.ebayimg.com/images/g/3ScAAeSw~wRqfeQ9/s-l225.jpg
超值,-39%,899.99,80,100.0,[Near MINT] Contax G1 Green Label Rangefinder Film Camera From JAPAN,contax g1,Contax,Film Cameras,Used,549.99,USD,FIXED_PRICE,grail:Contax G1;good-cond,JP,noma6724,100.0,2026-08-13T14:03:23.000Z,,https://www.ebay.com/itm/188786876755?hash=item2bf4932153:g:qRoAAeSwBclqfdt5,https://i.ebayimg.com/images/g/qRoAAeSwBclqfdt5/s-l225.jpg
超值,-42%,1409.99,80,100.0,No Cracks Tested [ MINT ] Hasselblad 500CM C/M Film Camera Body Only From JAPAN,hasselblad c/m,Hasselblad,Film Cameras,Used,819.99,USD,FIXED_PRICE,grail:500CM;good-cond,JP,antique.21,100.0,2026-08-13T13:44:24.000Z,,https://www.ebay.com/itm/407141633329?hash=item5ecb884d31:g:nDsAAeSwhnxqfdlB,https://i.ebayimg.com/images/g/nDsAAeSwhnxqfdlB/s-l225.jpg
抄底,-77%,271.5,72,99.0,Leica R4 Body NOTTESTED,leica r4,Leica,Film Cameras,Used,62.13,USD,FIXED_PRICE,grail:Leica R4,DE,jbv-foto,100.0,2026-08-13T12:24:46.000Z,,https://www.ebay.com/itm/287522534982?hash=item42f1adb646:g:q8cAAeSwXRhqfdng,https://i.ebayimg.com/images/g/q8cAAeSwXRhqfdng/s-l225.jpg
抄底,-87%,487.0,80,99.0,*Exc+5* Toyo View 45 GII 45G II 4x5 Rear Standard Large Format Camera From Japan,toyo 45,Toyo,Film Cameras,Used,62.69,USD,FIXED_PRICE,good-cond,JP,hitonaga-0,100.0,2026-08-14T11:30:35.000Z,,https://www.ebay.com/itm/407143976181?hash=item5ecbac0cf5:g:p0wAAOSw-3FmA5yp,https://i.ebayimg.com/images/g/p0wAAOSw-3FmA5yp/s-l225.jpg
抄底,-76%,462.66,48,99.0,Leica R3 Electronic Body,leica r3,Leica,Film Cameras,Used,112.84,USD,FIXED_PRICE,grail:Leica R3,DE,jbv-foto,100.0,2026-08-13T12:25:03.000Z,,https://www.ebay.com/itm/287522535249?hash=item42f1adb751:g:fK8AAeSwvnpqfbuQ,https://i.ebayimg.com/images/g/fK8AAeSwvnpqfbuQ/s-l225.jpg
抄底,-65%,357.5,16,99.0,Leica MiniZoom Vario-Elmar 35-70mm NOTTESTED,leica minizoom vario-elmar,Leica,Film Cameras,Used,125.52,USD,FIXED_PRICE,grail:Elmar,DE,jbv-foto,100.0,2026-08-13T12:24:29.000Z,,https://www.ebay.com/itm/287522534630?hash=item42f1adb4e6:g:uBwAAeSwUZFqfdzJ,https://i.ebayimg.com/images/g/uBwAAeSwUZFqfdzJ/s-l225.jpg
抄底,-57%,299.99,80,99.0,[Optical Near Mint] Mamiya Universal Medium Format Film Camera Body from JAPAN,mamiya universal,Mamiya,Film Cameras,Used,129.99,USD,FIXED_PRICE,good-cond,JP,maui_camera_japan,100.0,2026-08-14T06:02:05.000Z,,https://www.ebay.com/itm/287524088710?hash=item42f1c56b86:g:dzEAAeSw8vxqfop3,https://i.ebayimg.com/images/g/dzEAAeSw8vxqfop3/s-l225.jpg
抄底,-51%,1000.0,80,99.0,［Near Mint］Voigtlander BESSA-R Silver 35mm Rangefinder Film Camera Body JAPAN,voigtlander bessa-r,Voigtlander,Film Cameras,Used,489.99,USD,"FIXED_PRICE,BEST_OFFER",good-cond,JP,itsuki.japan.camera,100.0,2026-08-13T08:18:24.000Z,,https://www.ebay.com/itm/358920937747?hash=item53915ae113:g:ctsAAeSwnxdqUYtC,https://i.ebayimg.com/images/g/ctsAAeSwnxdqUYtC/s-l225.jpg
偏低,-13%,2997.4,24,99.0,"[Top MINT] Hasselblad 500CM C/M w/ CF Planar 80mm F2.8,A12 III Film Back JAPAN",hasselblad c/m planar,Hasselblad,Film Cameras,Used,2599.99,USD,FIXED_PRICE,grail:500CM;mount:hasselblad v;good-cond,JP,japan-trade810,98.9,2026-08-13T07:03:16.000Z,,https://www.ebay.com/itm/117356752811?hash=item1b5301efab:g:BSgAAeSwfjZqfWyu,https://i.ebayimg.com/images/g/BSgAAeSwfjZqfWyu/s-l225.jpg
抄底,-68%,189.0,80,98.0,Vintage W-Nikkor 35mm f/2.5 Lens For Nikon Nikonos Underwater Cameras,nikkor nikonos,Nikkor,Film Cameras,Used,59.95,USD,"FIXED_PRICE,BEST_OFFER",grail:Nikonos;mount:nikon f,US,digital_thriftshop,99.4,2026-08-13T22:29:39.000Z,,https://www.ebay.com/itm/168611896199?hash=item27420d5b87:g:CY4AAeSwB-dqWW6c,https://i.ebayimg.com/images/g/CY4AAeSwB-dqWW6c/s-l225.jpg
抄底,-78%,227.31,80,96.0,For Nikon FM2 Pre-Cut Replacement Leather Seal 11 Colors From Japan #AN220092,nikon fm2,Nikon,Film Cameras,New,49.5,USD,FIXED_PRICE,grail:FM2,JP,george.-5078,100.0,2026-08-14T00:46:19.000Z,,https://www.ebay.com/itm/287523651211?hash=item42f1bebe8b:g:WTcAAOSwm2tkQVT4,https://i.ebayimg.com/images/g/WTcAAOSwm2tkQVT4/s-l225.jpg
抄底,-95%,999.99,80,96.0,For Nikon FM3A Pre-Cut Replacement Leather Seal 12 Colors From Japan #AN220091,nikon fm3a,Nikon,Film Cameras,New,49.5,USD,FIXED_PRICE,grail:FM3A,JP,george.-5078,100.0,2026-08-14T00:44:53.000Z,,https://www.ebay.com/itm/287523650202?hash=item42f1beba9a:g:p94AAOSw1XBkQQNK,https://i.ebayimg.com/images/g/p94AAOSw1XBkQQNK/s-l225.jpg
超值,-39%,294.5,70,96.0,[Near MINT] Olympus OM-4 OM 4 SLR 35mm black Body MF Film Camera From JAPAN,olympus om-4,Olympus,Film Cameras,Used,179.0,USD,FIXED_PRICE,grail:OM-4;mount:olympus om;good-cond,JP,bgnsc_47,100.0,2026-08-13T18:11:12.000Z,,https://www.ebay.com/itm/398282122457?hash=item5cbb76e4d9:g:508AAeSwr-1qfhXS,https://i.ebayimg.com/images/g/508AAeSwr-1qfhXS/s-l225.jpg
抄底,-57%,1049.95,80,96.0,Tested!!! Carl Zeiss Planar 80mm F2.8 Synchro-Compur Lens for Graflex From JAPAN,zeiss planar 80mm f2.8,Zeiss,Lenses,Used,449.99,USD,"FIXED_PRICE,BEST_OFFER",grail:Planar,JP,kn_camera_japan,100.0,2026-08-13T06:35:47.000Z,,https://www.ebay.com/itm/206487252094?hash=item3013996c7e:g:oZUAAeSwyBZp1GTR,https://i.ebayimg.com/images/g/oZUAAeSwyBZp1GTR/s-l225.jpg
超值,-30%,669.99,45,96.0,[Near MINT] Contax Carl Zeiss Planar T* 100mm f/2 Lens AEG C/Y From JAPAN,contax planar 100mm f2,Contax,Lenses,Used,469.99,USD,FIXED_PRICE,grail:Planar;mount:contax/yashica;good-cond,JP,fx-sakura,99.6,2026-08-13T14:33:40.000Z,,https://www.ebay.com/itm/318724063215?hash=item4a356f3fef:g:oTEAAeSwJgVqfeJV,https://i.ebayimg.com/images/g/oTEAAeSwJgVqfeJV/s-l225.jpg
抄底,-65%,1451.04,80,96.0,LEICA XOOIM SUMMILUX 50mm F1.4 Hood Black from Japan,leica summilux 50mm f1.4,Leica,Lenses,Used,508.06,USD,FIXED_PRICE,grail:SUMMILUX,JP,ginzaluxuryfinds,100.0,2026-08-13T10:52:24.000Z,,https://www.ebay.com/itm/366602994183?hash=item555b3dc207:g:gBMAAeSwLxRqfaKi,https://i.ebayimg.com/images/g/gBMAAeSwLxRqfaKi/s-l225.jpg
超值,-33%,899.99,80,96.0,[MINT w/Box ] Contax G1 35mm Rangefinder Film Camera Body Ships from USA,contax g1,Contax,Film Cameras,Used,600.0,USD,"FIXED_PRICE,BEST_OFFER",grail:Contax G1;good-cond,US,ricba-6992,100.0,2026-08-13T07:20:18.000Z,,https://www.ebay.com/itm/237002916850?hash=item372e7983f2:g:a64AAeSwA9FqfW~2,https://i.ebayimg.com/images/g/a64AAeSwA9FqfW~2/s-l225.jpg
偏低,-15%,2699.99,80,94.0,⏯️ LATE [MINT++] Hasselblad 500CM Film Camera Body CF 80mm f2.8 Lens A12 From JP,hasselblad 80mm f2.8,Hasselblad,Film Cameras,Used,2299.99,USD,FIXED_PRICE,grail:500CM;mount:hasselblad v;good-cond,JP,1st_camera_tokyo,99.1,2026-08-14T12:46:32.000Z,,https://www.ebay.com/itm/377417955917?hash=item57dfdcfa4d:g:~xIAAeSwThVqfw7f,https://i.ebayimg.com/images/g/~xIAAeSwThVqfw7f/s-l225.jpg
超值,-26%,878.92,6,92.0,Rare [MINT] Carl Zeiss Biogon 21mm f/4.5 Wide Angle Lens Contax RF From JAPAN,zeiss rf 21mm f4.5,Zeiss,Lenses,Used,649.99,USD,FIXED_PRICE,grail:Biogon;mount:canon rf;good-cond,JP,japan-trade810,98.9,2026-08-13T14:19:51.000Z,,https://www.ebay.com/itm/117357397299?hash=item1b530bc533:g:jMsAAeSwHiJqfd9V,https://i.ebayimg.com/images/g/jMsAAeSwHiJqfd9V/s-l225.jpg
超值,-43%,139.99,64,90.0,[Exc+5] Olympus mju μ Zoom 130 Point & Shoot 35mm Film camera From Japan A63,olympus mju 130,Olympus,Film Cameras,Used,79.9,USD,FIXED_PRICE,grail:mju;good-cond,JP,asbase_japan,98.9,2026-08-14T08:12:22.000Z,,https://www.ebay.com/itm/800506161798?hash=itemba61e2aa86:g:bNcAAeSwJZ9qF~mH,https://i.ebayimg.com/images/g/bNcAAeSwJZ9qF~mH/s-l225.jpg
超值,-29%,113.0,80,90.0,[Exc+3] Mamiya Sekor Z 250mm F/4.5 Telephoto Lens RZ67 Pro ProII IID From JAPAN,mamiya sekor 250mm f4.5,Mamiya,Lenses,Used,79.99,USD,FIXED_PRICE,grail:RZ67;good-cond,JP,whitrade_j,100.0,2026-08-13T07:34:28.000Z,,https://www.ebay.com/itm/307124010827?hash=item4782047f4b:g:T6kAAeSwcShqfXTz,https://i.ebayimg.com/images/g/T6kAAeSwcShqfXTz/s-l225.jpg
超值,-39%,229.5,46,90.0,[EXC+5] CONTAX Carl Zeiss Vario-Sonnar 28-85mm F3.3-4.0 T MMJ CY From JAPAN,contax sonnar 28-85mm f3.3,Contax,Lenses,Used,139.99,USD,FIXED_PRICE,grail:Sonnar;good-cond,JP,oktak_2,100.0,2026-08-13T07:17:25.000Z,,https://www.ebay.com/itm/398280292510?hash=item5cbb5af89e:g:XJYAAeSwuKZqfXCd,https://i.ebayimg.com/images/g/XJYAAeSwuKZqfXCd/s-l225.jpg
超值,-33%,269.9,27,90.0,[ MINT /tested ] Olympus μ mju III 150 Point & Shoot 35mm Film Camera From JAPAN,olympus mju 150,Olympus,Film Cameras,Used,182.0,USD,FIXED_PRICE,grail:mju;good-cond,JP,miyoka_27,100.0,2026-08-13T17:25:35.000Z,,https://www.ebay.com/itm/206488539422?hash=item3013ad111e:g:EEEAAeSwRQxqff35,https://i.ebayimg.com/images/g/EEEAAeSwRQxqff35/s-l225.jpg
超值,-26%,305.99,81,90.0,Rollei 35 T 35mm Film Camera Tessar 40mm f/3.5 Lens from JAPAN【Very Good】,rollei tessar 35mm f3.5,Rollei,Film Cameras,Used,225.0,USD,FIXED_PRICE,grail:Tessar,JP,cozyspace,100.0,2026-08-13T07:43:52.000Z,,https://www.ebay.com/itm/168610204005?hash=item2741f38965:g:ALkAAeSwNz9qfXRb,https://i.ebayimg.com/images/g/ALkAAeSwNz9qfXRb/s-l225.jpg
超值,-35%,399.99,80,90.0,[Exc+3] Leica Leitz Wetzlar Elmarit-R 90mm f2.8 1-Cam R Mount MF Lens From JAPAN,leica elmarit 90mm f2.8,Leica,Lenses,Used,259.99,USD,FIXED_PRICE,grail:Elmarit;good-cond,JP,tokyocamerastore,100.0,2026-08-13T12:26:14.000Z,,https://www.ebay.com/itm/137616705726?hash=item200a9848be:g:LQ4AAeSwvgtqfb0R,https://i.ebayimg.com/images/g/LQ4AAeSwvgtqfb0R/s-l225.jpg
超值,-45%,599.0,35,90.0,[Near Mint] Leica Elmar 65mm f/3.5 for Visoflex From JAPAN,leica elmar 65mm f3.5,Leica,Lenses,Used,329.99,USD,"FIXED_PRICE,BEST_OFFER",grail:Elmar;good-cond,JP,camera_japan-store88,99.7,2026-08-13T08:39:56.000Z,,https://www.ebay.com/itm/366602787207?hash=item555b3a9987:g:~nYAAeSwF~xqeSNk,https://i.ebayimg.com/images/g/~nYAAeSwF~xqeSNk/s-l225.jpg
超值,-31%,547.49,80,90.0,[Exc+5] Contax Carl Zeiss Biogon 28mm f2.8 T* Lens For G1 G2 JP From JAPAN,contax biogon 28mm f2.8,Contax,Lenses,Used,379.99,USD,FIXED_PRICE,grail:Biogon;good-cond,JP,omotenashi_shop_japan,99.4,2026-08-13T14:08:14.000Z,,https://www.ebay.com/itm/168611040987?hash=item2742004edb:g:gn4AAeSw4VRqfd6u,https://i.ebayimg.com/images/g/gn4AAeSw4VRqfd6u/s-l225.jpg
超值,-34%,639.99,41,90.0,Voigtlander MACRO APO-ULTRON 35mm F/2 ASPH. (for Fujifilm X) -Near Mint- #399,voigtlander ultron 35mm f2,Voigtlander,Lenses,Very Good - Refurbished,424.0,USD,FIXED_PRICE,grail:ULTRON;good-cond,JP,mapcamera,100.0,2026-08-13T07:37:38.000Z,,https://www.ebay.com/itm/358920844739?hash=item53915975c3:g:BNEAAeSwn~xqfXQ1,https://i.ebayimg.com/images/g/BNEAAeSwn~xqfXQ1/s-l225.jpg
超值,-40%,862.49,48,90.0,Read [Exc+5] PENTAX 6x7 MUP medium format film camera smc T 75mm f4.5 From JAPAN,pentax mup,Pentax,Film Cameras,Used,518.99,USD,FIXED_PRICE,grail:6x7;good-cond,JP,sakura_vintage_camera,100.0,2026-08-13T10:18:14.000Z,,https://www.ebay.com/itm/398280765106?hash=item5cbb622eb2:g:GzMAAeSwdSZqfZqp,https://i.ebayimg.com/images/g/GzMAAeSwdSZqfZqp/s-l225.jpg
超值,-26%,1088.99,26,90.0,[N MINT w/Strap] Fuji Fujifilm GSW690 Medium Format Film Camera Body From JAPAN,fuji gsw690,Fuji,Film Cameras,Used,799.99,USD,FIXED_PRICE,grail:GSW690;good-cond,JP,teruiiz0,100.0,2026-08-13T15:14:53.000Z,,https://www.ebay.com/itm/336740543398?hash=item4e674ceba6:g:78YAAeSwgYVqfe2-,https://i.ebayimg.com/images/g/78YAAeSwgYVqfe2-/s-l225.jpg
超值,-39%,1329.99,49,90.0,Meter Works!! [Optics MINT] Minolta CLE 35mm Film Camera Body w/ Grip From JAPAN,minolta cle,Minolta,Film Cameras,Used,808.42,USD,FIXED_PRICE,grail:Minolta CLE;good-cond,JP,arigato-jpn,100.0,2026-08-14T08:32:25.000Z,,https://www.ebay.com/itm/137619768094?hash=item200ac7031e:g:~PEAAeSwyRFqftCo,https://i.ebayimg.com/images/g/~PEAAeSwyRFqftCo/s-l225.jpg
超值,-32%,1407.85,24,90.0,[MINT] Hasselblad Carl Zeiss Planar C T* 100mm F/3.5 MF Lens w/Hood From JAPAN,hasselblad planar 100mm f3.5,Hasselblad,Lenses,Used,949.99,USD,FIXED_PRICE,grail:Planar;good-cond,JP,japan-trade810,98.9,2026-08-13T17:19:44.000Z,,https://www.ebay.com/itm/117357739207?hash=item1b5310fcc7:g:x6AAAeSwgsZqfgsf,https://i.ebayimg.com/images/g/x6AAAeSwgsZqfgsf/s-l225.jpg
超值,-34%,1451.04,80,90.0,[Top MINT] Leica Leitz Summilux-R 50mm F/1.4 3-Cam Lens for Leica R From JAPAN,leica summilux 50mm f1.4,Leica,Lenses,Used,959.99,USD,FIXED_PRICE,grail:Summilux;good-cond,JP,mirai_camera_shop_japan,100.0,2026-08-13T12:10:14.000Z,,https://www.ebay.com/itm/398281058374?hash=item5cbb66a846:g:a4sAAeSwUrdqfbZz,https://i.ebayimg.com/images/g/a4sAAeSwUrdqfbZz/s-l225.jpg
超值,-36%,4550.0,18,90.0,Rare [MINT] Leica Tri-Elmar-M 28-35-50mm f/4 ASPH. E55 Zoom MF Lens From JAPAN,leica elmar 35-50mm f4,Leica,Lenses,Used,2899.99,USD,FIXED_PRICE,grail:Elmar;good-cond,JP,japan-trade810,98.9,2026-08-13T15:16:14.000Z,,https://www.ebay.com/itm/117357485661?hash=item1b530d1e5d:g:5EYAAeSwZoJqfesJ,https://i.ebayimg.com/images/g/5EYAAeSwZoJqfesJ/s-l225.jpg
