寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
查无市价,94.0,HASSELBLAD C 250mm 5.6 Sonnar Black Late el Hasselblad,Hasselblad,Film Cameras,Used,334.23,USD,"FIXED_PRICE,BEST_OFFER",6,1200,grail:Sonnar;underpriced(med 1308),JP,bears2636,99.3,2026-08-10T05:25:11.000Z,,https://www.ebay.com/itm/188769785435?hash=item2bf38e565b:g:Ou0AAeSwxxdqeWE1,https://i.ebayimg.com/images/g/Ou0AAeSwxxdqeWE1/s-l225.jpg
查无市价,93.0,*MINT+++* Contax ST SLR 35mm Film Camera Body D-7 Data Back C/Y Mount From JAPAN,Contax,Film Cameras,Used,219.99,USD,FIXED_PRICE,11,0,mount:contax/yashica;good-cond;underpriced(med 585),JP,japan.treasures.camera,100.0,2026-08-10T11:31:03.000Z,,https://www.ebay.com/itm/407133583297?hash=item5ecb0d77c1:g:7o0AAeSwvnpqebb5,https://i.ebayimg.com/images/g/7o0AAeSwvnpqebb5/s-l225.jpg
查无市价,93.0,[MINT] Leica Leitz Telyt R 560mm f/6.8 Telephoto Lens For Leica M Cap From JAPAN,Leica,Film Cameras,Used,349.99,USD,FIXED_PRICE,11,0,mount:leica m;good-cond;underpriced(med 780),JP,kawamura-camera,99.7,2026-08-10T07:49:13.000Z,,https://www.ebay.com/itm/117349387866?hash=item1b52918e5a:g:kjwAAeSw1WFqeRHf,https://i.ebayimg.com/images/g/kjwAAeSw1WFqeRHf/s-l225.jpg
残件/按现状,92.0,"Canon Canonet QL19, 45mm F1.9 lens, with leather case - Untested",Canon,Film Cameras,For parts or not working,25.0,USD,"FIXED_PRICE,BEST_OFFER",5,1600,grail:Canonet;as-is;underpriced(med 170),US,rtoestate,100.0,2026-08-10T20:41:27.000Z,,https://www.ebay.com/itm/227470448435?hash=item34f64b9733:g:xgMAAeSwC-FqejdE,https://i.ebayimg.com/images/g/xgMAAeSwC-FqejdE/s-l225.jpg
残件/按现状,92.0,Honeywell Pentax Spotmatic 35mm Film Camera Body Only -Untested,Pentax,Film Cameras,For parts or not working,25.0,USD,"FIXED_PRICE,BEST_OFFER",9,1600,grail:Spotmatic;as-is;underpriced(med 160),US,959400,100.0,2026-08-10T20:23:37.000Z,,https://www.ebay.com/itm/278266723599?hash=item40c9fd3d0f:g:jjoAAeSwA6tqejMj,https://i.ebayimg.com/images/g/jjoAAeSwA6tqejMj/s-l225.jpg
残件/按现状,92.0,Pentax ME Super Black Camera Body - Parts Only,Pentax,Film Cameras,Used,29.99,USD,"FIXED_PRICE,BEST_OFFER",9,1600,grail:Pentax ME Super;as-is;underpriced(med 160),US,thetwee_18,100.0,2026-08-11T01:16:12.000Z,,https://www.ebay.com/itm/398272113851?hash=item5cbade2cbb:g:xkgAAeSwC-Fqencw,https://i.ebayimg.com/images/g/xkgAAeSwC-Fqencw/s-l225.jpg
残件/按现状,92.0,Canon A-1 Parts Assortment - 2 Bodies,Canon,Film Cameras,For parts or not working,40.0,USD,"FIXED_PRICE,BEST_OFFER",11,1600,grail:Canon A-1;underpriced(med 170),US,hoosiergirl789,100.0,2026-08-10T16:00:42.000Z,,https://www.ebay.com/itm/257672911949?hash=item3bfe809c4d:g:7e0AAeSwtlZqefQg,https://i.ebayimg.com/images/g/7e0AAeSwtlZqefQg/s-l225.jpg
残件/按现状,92.0,Olympus Stylus Epic Zoom 80 All Weather Point Shoot Film Camera - Read,Olympus,Film Cameras,For parts or not working,49.99,USD,FIXED_PRICE,8,1600,grail:Stylus Epic;underpriced(med 161),US,405scbreaks,99.7,2026-08-10T17:45:10.000Z,,https://www.ebay.com/itm/287517006704?hash=item42f1595b70:g:4CsAAeSwgYVqeg3V,https://i.ebayimg.com/images/g/4CsAAeSwgYVqeg3V/s-l225.jpg
残件/按现状,92.0,*PARTS/REPAIR* Pentax K1000 35mm SLR Film Camera Body Only (READ),Pentax,Film Cameras,For parts or not working,49.99,USD,FIXED_PRICE,8,1600,grail:K1000;underpriced(med 160),US,jna_distributions,99.5,2026-08-10T08:28:10.000Z,,https://www.ebay.com/itm/227469440969?hash=item34f63c37c9:g:WCsAAeSwbiNqeYdb,https://i.ebayimg.com/images/g/WCsAAeSwbiNqeYdb/s-l225.jpg
残件/按现状,92.0,"Pentax K1000 Brown Skin - Good Meter, Sticky Shutter",Pentax,Film Cameras,For parts or not working,50.0,USD,FIXED_PRICE,2,1600,grail:K1000;underpriced(med 160),US,markdalzell,100.0,2026-08-10T15:49:55.000Z,,https://www.ebay.com/itm/298575579876?hash=item45847dcae4:g:2KsAAeSwQQxqefGt,https://i.ebayimg.com/images/g/2KsAAeSwQQxqefGt/s-l225.jpg
残件/按现状,92.0,Vtg Kyocera Yashica T2 D Carl Zeiss Tessar T 35mm F3.5 Japan UNTESTED READ,Yashica,Film Cameras,For parts or not working,50.0,USD,"FIXED_PRICE,BEST_OFFER",11,977,grail:Tessar;as-is;underpriced(med 125),US,justiques30,99.6,2026-08-10T15:40:49.000Z,,https://www.ebay.com/itm/188771915350?hash=item2bf3aed656:g:N7gAAeSwpoNqeJGz,https://i.ebayimg.com/images/g/N7gAAeSwpoNqeJGz/s-l225.jpg
残件/按现状,92.0,Vintage Canon Canonet G-III QL 35mm Rangefinder Camera w/ 40mm f/1.7 Lens READ!,Canon,Film Cameras,For parts or not working,52.75,USD,"FIXED_PRICE,BEST_OFFER",14,1600,grail:Canonet;underpriced(med 170),US,959400,100.0,2026-08-10T20:19:12.000Z,,https://www.ebay.com/itm/278266715710?hash=item40c9fd1e3e:g:YFkAAeSwHgFqejIj,https://i.ebayimg.com/images/g/YFkAAeSwHgFqejIj/s-l225.jpg
残件/按现状,92.0,Canon AE-1 SLR Film Camera - Chrome (READ DESCRIPTION),Canon,Film Cameras,Used,55.0,USD,"FIXED_PRICE,BEST_OFFER",13,1600,grail:AE-1;underpriced(med 170),US,brooklynfilmfinds,100.0,2026-08-10T14:13:05.000Z,,https://www.ebay.com/itm/307117984736?hash=item4781a88be0:g:kyIAAeSw7vtpp1RG,https://i.ebayimg.com/images/g/kyIAAeSw7vtpp1RG/s-l225.jpg
残件/按现状,92.0,Olympus XA 2 Film Point & Shoot Camera A11 Flash PARTS REPAIR ONLY Won’t Flash,Olympus,Film Cameras,For parts or not working,59.99,USD,FIXED_PRICE,14,1427,grail:Olympus XA;underpriced(med 161),US,burgerflickle23,99.9,2026-08-10T10:21:14.000Z,,https://www.ebay.com/itm/298574785227?hash=item458471aacb:g:ji4AAeSwpx9qU6RQ,https://i.ebayimg.com/images/g/ji4AAeSwpx9qU6RQ/s-l225.jpg
型号不明,92.0,"Carl Zeiss Jena Sonnar 135mmm f/4.0 for Contax RF, Prewar, Clean",Zeiss,Lenses,Used,120.0,USD,"FIXED_PRICE,BEST_OFFER",3,1600,grail:Sonnar;mount:canon rf;underpriced(med 598),US,fedka,100.0,2026-08-10T16:59:20.000Z,,https://www.ebay.com/itm/227470153076?hash=item34f6471574:g:MTMAAeSwwSNqegBa,https://i.ebayimg.com/images/g/MTMAAeSwwSNqegBa/s-l225.jpg
型号不明,90.0,Mamiya 645 M645 Cambron 2X Teleconverter Manual Focus w/ Case & Caps,Mamiya,Lenses,Used,98.79,USD,"FIXED_PRICE,AUCTION",1,1376,grail:645;underpriced(med 269);auction,US,heaken46,100.0,2026-08-10T18:46:52.000Z,2026-08-17T18:46:52.000Z,https://www.ebay.com/itm/287517087435?hash=item42f15a96cb:g:a64AAeSw7sJqQrqw,https://i.ebayimg.com/images/g/a64AAeSw7sJqQrqw/s-l225.jpg
残件/按现状,90.0,AS-IS w/Hood Caps : Mamiya RB67 Sekor C 65mm f4.5 Wide Lens Pro S SD JAPAN,Mamiya,Lenses,Used,109.99,USD,FIXED_PRICE,14,1600,grail:RB67;as-is;underpriced(med 269),JP,naruzo369,100.0,2026-08-10T12:38:59.000Z,,https://www.ebay.com/itm/800486110389?hash=itemba60b0b4b5:g:HtsAAeSwWatqecdZ,https://i.ebayimg.com/images/g/HtsAAeSwWatqecdZ/s-l225.jpg
型号不明;图片过小,90.0,■Mint Condition■ CONTAX RX Body Film SLR Camera Kyocera Good Working Condition,Contax,Film Cameras,Used,295.26,USD,"FIXED_PRICE,BEST_OFFER",9,600,grail:CONTAX RX;good-cond,JP,bears2636,99.3,2026-08-10T05:27:16.000Z,,https://www.ebay.com/itm/178392144778?hash=item2989001b8a:g:-H0AAeSwxthqeWHv,https://i.ebayimg.com/images/g/-H0AAeSwxthqeWHv/s-l225.jpg
残件/按现状,89.0,Voigtlander BESSA SKOPAR 105mm f4.5 6x9 [ AS-IS : Sticky Shutter Read ] C742,Voigtlander,Film Cameras,Used,46.99,USD,FIXED_PRICE,11,1600,as-is;underpriced(med 547),JP,nakan_44,100.0,2026-08-10T18:47:42.000Z,,https://www.ebay.com/itm/800487412029?hash=itemba60c4913d:g:pv0AAOSwujFoDqTg,https://i.ebayimg.com/images/g/pv0AAOSwujFoDqTg/s-l225.jpg
残件/按现状,89.0,【AS IS】 Mamiya ZM QUARTZ FromJapan #am9254,Mamiya,Film Cameras,For parts or not working,58.95,USD,FIXED_PRICE,4,1196,as-is;underpriced(med 460),JP,somtom_9,99.3,2026-08-10T05:19:55.000Z,,https://www.ebay.com/itm/188769779064?hash=item2bf38e3d78:g:Z0QAAeSwT0pqeWAx,https://i.ebayimg.com/images/g/Z0QAAeSwT0pqeWAx/s-l225.jpg
型号不明,86.0,*Near Mint ++* Zenza Bronica Tele Converter Teleconverter PS 2x for SQ A Ai /JPN,Bronica,Lenses,Used,82.64,USD,FIXED_PRICE,10,1600,grail:Bronica Tele;good-cond,JP,dub0804-55,100.0,2026-08-10T11:01:51.000Z,,https://www.ebay.com/itm/366596667013?hash=item555add3685:g:0-EAAOSw68tnMqkd,https://i.ebayimg.com/images/g/0-EAAOSw68tnMqkd/s-l225.jpg
型号不明,86.0,Leica (Ernst Leitz Wetzlar) Elmar 9cm f/4 Lens Black Clean!! With Case,Leica,Lenses,Used,99.95,USD,"FIXED_PRICE,BEST_OFFER",5,1471,grail:Elmar;underpriced(med 1235),US,tomsorcer3,99.7,2026-08-10T17:01:27.000Z,,https://www.ebay.com/itm/318708283825?hash=item4a347e79b1:g:uysAAeSwsJVqegOn,https://i.ebayimg.com/images/g/uysAAeSwsJVqegOn/s-l225.jpg
型号不明,86.0,[Near MINT] Olympus XA Rangefinder Film Camera From JAPAN,Olympus,Film Cameras,Used,99.99,USD,FIXED_PRICE,23,1600,grail:Olympus XA;good-cond,JP,crossdym,100.0,2026-08-10T09:25:33.000Z,,https://www.ebay.com/itm/137604523649?hash=item2009de6681:g:j4EAAeSwCGNqeZo8,https://i.ebayimg.com/images/g/j4EAAeSwCGNqeZo8/s-l225.jpg
型号不明,86.0,"Carl Zeiss Sonnar 135mmm f/4.0 for Contax RF, Postwar, Clean",Zeiss,Lenses,Used,175.0,USD,"FIXED_PRICE,BEST_OFFER",4,1600,grail:Sonnar;mount:canon rf;underpriced(med 598),US,fedka,100.0,2026-08-10T17:06:17.000Z,,https://www.ebay.com/itm/227470161605?hash=item34f64736c5:g:d1oAAeSwj-VqegSr,https://i.ebayimg.com/images/g/d1oAAeSwj-VqegSr/s-l225.jpg
残件/按现状,85.0,Vtg German Voigtlander Vito B 35mm Camera Shutter Not Working For Parts/Repair,Voigtlander,Vintage Cameras,,25.0,USD,FIXED_PRICE,13,1050,as-is;underpriced(med 99),US,mcpartsmotorcycles,100.0,2026-08-10T14:55:33.000Z,,https://www.ebay.com/itm/206480469713?hash=item301331eed1:g:DrMAAeSwZoJqeeKt,https://i.ebayimg.com/images/g/DrMAAeSwZoJqeeKt/s-l225.jpg
残件/按现状,85.0,"Vintage Zeiss Ikon 533/24 Contessa 35 Rangefinder Camera, untested, as-is",Zeiss,Film Cameras,Used,29.99,USD,FIXED_PRICE,10,1600,as-is;underpriced(med 325),US,musicm8851,100.0,2026-08-10T16:54:56.000Z,,https://www.ebay.com/itm/327303666556?hash=item4c34d19b7c:g:RtUAAeSwjWhqegBH,https://i.ebayimg.com/images/g/RtUAAeSwjWhqegBH/s-l225.jpg
残件/按现状,85.0,Zeiss Ikon Ikonta Film Camera Vintage Photography Prontor SV in Case Untested,Zeiss,Film Cameras,For parts or not working,40.0,USD,"FIXED_PRICE,BEST_OFFER",10,1600,as-is;underpriced(med 325),US,secondsllc,100.0,2026-08-11T01:51:44.000Z,,https://www.ebay.com/itm/267753379928?hash=item3e57585858:g:EEMAAeSwFSBqOe6Y,https://i.ebayimg.com/images/g/EEMAAeSwFSBqOe6Y/s-l225.jpg
残件/按现状,85.0,Canon IIIa Rangefinder Film Camera Body Only For Parts Not Working L39 Japan,Canon,Film Cameras,For parts or not working,45.0,USD,"FIXED_PRICE,BEST_OFFER",7,1600,mount:ltm/l39;as-is;underpriced(med 170),JP,noby-mstore,99.5,2026-08-11T02:46:56.000Z,,https://www.ebay.com/itm/398272349105?hash=item5cbae1c3b1:g:BAcAAeSwVopqeoiE,https://i.ebayimg.com/images/g/BAcAAeSwVopqeoiE/s-l225.jpg
残件/按现状,85.0,"Vintage Olympus 35 RC Rangefinder 35mm Film Camera w Zuiko Lens, Untested",Olympus,Vintage Cameras,,48.99,USD,"FIXED_PRICE,AUCTION",8,1116,mount:olympus om;as-is;underpriced(med 149);auction,US,manylosiers,99.5,2026-08-10T21:06:03.000Z,2026-08-15T21:06:03.000Z,https://www.ebay.com/itm/800487905348?hash=itemba60cc1844:g:xvEAAeSwyUdqTBf3,https://i.ebayimg.com/images/g/xvEAAeSwyUdqTBf3/s-l225.jpg
残件/按现状,85.0,【AS IS】 Canon EF 28-80mm F3.5-5.6 III USM FromJapan #am9194,Canon,Film Cameras,For parts or not working,58.95,USD,FIXED_PRICE,4,1196,mount:canon ef;as-is;underpriced(med 170),JP,somtom_9,99.3,2026-08-10T05:18:37.000Z,,https://www.ebay.com/itm/188769777894?hash=item2bf38e38e6:g:aPAAAeSws4lqeV-m,https://i.ebayimg.com/images/g/aPAAAeSws4lqeV-m/s-l225.jpg
型号不明,85.0,Leica M3 Goggles for CLOSE Focus LEICA-M Double Range SUMMICRON Leitz SOMNI,Leica,Lenses,Used,200.0,USD,FIXED_PRICE,23,1600,grail:Leica M3;underpriced(med 1235),US,jongch_64,100.0,2026-08-10T05:11:57.000Z,,https://www.ebay.com/itm/358906922984?hash=item53908507e8:g:PhYAAeSwjRtqeVuE,https://i.ebayimg.com/images/g/PhYAAeSwjRtqeVuE/s-l225.jpg
残件/按现状,84.0,Minolta X-700 35mm SLR Film Camera Body – FOR PARTS OR REPAIR,Minolta,Film Cameras,For parts or not working,39.0,USD,"FIXED_PRICE,BEST_OFFER",5,1024,grail:X-700;as-is;underpriced(med 100);low-feedback,US,jpl2112,94.4,2026-08-11T02:05:23.000Z,,https://www.ebay.com/itm/158174892815?hash=item24d3f5530f:g:I6sAAeSwbEhqeoJ3,https://i.ebayimg.com/images/g/I6sAAeSwbEhqeoJ3/s-l225.jpg
残件/按现状,84.0,Minolta SRT202 35mm Film Camera 50mm 1:1.7 MC Rokkor-X PF Lens- Disney Strap (42,Minolta,Film Cameras,For parts or not working,59.0,USD,"FIXED_PRICE,BEST_OFFER",15,1600,grail:SRT202;mount:minolta md,US,kaluthisandthat,99.5,2026-08-10T07:03:04.000Z,,https://www.ebay.com/itm/117349711372?hash=item1b52967e0c:g:ZtQAAOSwWT5nqrgi,https://i.ebayimg.com/images/g/ZtQAAOSwWT5nqrgi/s-l225.jpg
型号不明,84.0,Leica Leica ELMAR 90 F4 VISOFLEX Visoflex,Leica,Lenses,Used,375.15,USD,FIXED_PRICE,11,1080,grail:ELMAR;underpriced(med 1235),JP,junjisanga,100.0,2026-08-10T07:43:57.000Z,,https://www.ebay.com/itm/407133115337?hash=item5ecb0653c9:g:u8IAAeSw4PZqeYJs,https://i.ebayimg.com/images/g/u8IAAeSw4PZqeYJs/s-l225.jpg
查无市价,84.0,#334 Hasselblad Waist Revell Finder Focusing Hood for 500C/500C/M 500CX,Hasselblad,Film Cameras,Used,471.05,USD,"FIXED_PRICE,BEST_OFFER",9,1200,grail:500C;underpriced(med 1308),JP,bears2636,99.3,2026-08-10T05:23:44.000Z,,https://www.ebay.com/itm/206479342488?hash=item301320bb98:g:JCAAAeSwXI1qeWDc,https://i.ebayimg.com/images/g/JCAAAeSwXI1qeWDc/s-l225.jpg
查无市价,84.0,"For Hasselblad PME5 Meter Prism Finder 500C/M, 501C, 503CX/CW, etc.",Hasselblad,Film Cameras,Used,492.09,USD,"FIXED_PRICE,BEST_OFFER",6,640,grail:500C;underpriced(med 1308),JP,bears2636,99.3,2026-08-10T05:23:44.000Z,,https://www.ebay.com/itm/188769783699?hash=item2bf38e4f93:g:Z1cAAeSwbspqeWCg,https://i.ebayimg.com/images/g/Z1cAAeSwbspqeWCg/s-l225.jpg
残件/按现状,83.0,AS-IS Canon Single-8 518 Movie Camera – Motor & Zoom Tested Made in Japan,Canon,Vintage Cameras,,51.99,USD,"FIXED_PRICE,AUCTION",19,1477,as-is;underpriced(med 200);auction,JP,rt2308,100.0,2026-08-10T09:54:24.000Z,2026-08-17T09:54:24.000Z,https://www.ebay.com/itm/278264998068?hash=item40c9e2e8b4:g:QiwAAeSw-ABqcGVn,https://i.ebayimg.com/images/g/QiwAAeSw-ABqcGVn/s-l225.jpg
残件/按现状,83.0,!NOT WORKING! OLYMPUS mju ZOOM 115 camera. For parts. See VIdeo,Olympus,Film Cameras,For parts or not working,60.11,USD,"FIXED_PRICE,BEST_OFFER",11,1600,grail:mju;as-is;underpriced(med 161),UA,anticmen,100.0,2026-08-10T12:51:58.000Z,,https://www.ebay.com/itm/227469804994?hash=item34f641c5c2:g:wiYAAOSwc21j~Wrn,https://i.ebayimg.com/images/g/wiYAAOSwc21j~Wrn/s-l225.jpg
型号不明,83.0,[ MINT ] Leitz Leica Bellows II 16556 inc adapter 16558 From JAPAN #e14605,Leitz,Lenses,Used,116.99,USD,FIXED_PRICE,23,1600,good-cond;underpriced(med 849),JP,z1came-0,99.7,2026-08-10T15:35:19.000Z,,https://www.ebay.com/itm/407134133288?hash=item5ecb15dc28:g:7fkAAeSwSyJozCov,https://i.ebayimg.com/images/g/7fkAAeSwSyJozCov/s-l225.jpg
型号不明,82.0,Vintage Komura Teleconverter Lens for Pentax 6x7,Pentax,Lenses,Used,49.99,USD,FIXED_PRICE,1,1600,grail:6x7;underpriced(med 170),US,concourse,99.3,2026-08-10T06:43:50.000Z,,https://www.ebay.com/itm/178392313798?hash=item298902afc6:g:zMUAAeSwDRtqeXL-,https://i.ebayimg.com/images/g/zMUAAeSwDRtqeXL-/s-l225.jpg
残件/按现状,82.0,Canon AE-1 Program 35mm Film SLR Camera Body FOR PARTS JAPAN #294,Canon,Film Cameras,For parts or not working,60.63,USD,"FIXED_PRICE,BEST_OFFER",4,1196,grail:AE-1;as-is;underpriced(med 170);low-feedback,JP,vipress,78.6,2026-08-11T03:11:50.000Z,,https://www.ebay.com/itm/206481685839?hash=item3013447d4f:g:gsIAAeSwvnpqepLv,https://i.ebayimg.com/images/g/gsIAAeSwvnpqepLv/s-l225.jpg
查无市价,82.0,*Exc+5 w/ Case* Konica Konishiroku Hexar 50mm F/3.5 Enlarging Lens L39 LTM Japan,Konica,Lenses,Used,70.93,USD,FIXED_PRICE,7,0,grail:Hexar;mount:ltm/l39;good-cond,JP,dub0804-55,100.0,2026-08-10T12:05:54.000Z,,https://www.ebay.com/itm/366596750575?hash=item555ade7cef:g:ftwAAOSwWItfKjS4,https://i.ebayimg.com/images/g/ftwAAOSwWItfKjS4/s-l225.jpg
残件/按现状,81.0,Honeywell Pentax H1a 35mm SLR Film Camera Body Silver Asahi M42 Mount 1510413,Pentax,Film Cameras,For parts or not working,27.02,USD,"FIXED_PRICE,BEST_OFFER",15,1600,mount:m42;underpriced(med 160),US,secondhandshutterllc,99.9,2026-08-10T15:32:16.000Z,,https://www.ebay.com/itm/168603305334?hash=item27418a4576:g:3wMAAeSwkElqKZGK,https://i.ebayimg.com/images/g/3wMAAeSwkElqKZGK/s-l225.jpg
残件/按现状,81.0,Nikon N55 SLR 35mm Film Camera + Nikkor 28-80mm Lens - READ DESC PARTS OR REPAIR,Nikon,Film Cameras,For parts or not working,29.8,USD,"FIXED_PRICE,BEST_OFFER",14,1600,mount:nikon f;underpriced(med 229),US,jacobiesgems,99.4,2026-08-10T18:01:16.000Z,,https://www.ebay.com/itm/358909333420?hash=item5390a9cfac:g:jYQAAeSwlmBqK5kB,https://i.ebayimg.com/images/g/jYQAAeSwlmBqK5kB/s-l225.jpg
残件/按现状,81.0,Nikon N65 Camera With AF Nikkor 28-80mm 1:3 - 5.6 G Lens Untested W/ Travel Case,Nikon,Film Cameras,For parts or not working,38.72,USD,FIXED_PRICE,14,1600,mount:nikon f;as-is;underpriced(med 229),US,findsandrewinds,99.8,2026-08-10T07:13:29.000Z,,https://www.ebay.com/itm/168602447346?hash=item27417d2df2:g:TGMAAeSwc6Vodues,https://i.ebayimg.com/images/g/TGMAAeSwc6Vodues/s-l225.jpg
残件/按现状,81.0,Olympus Infinity 35mm 1:2.8 Zuiko Lens Point Shoot Camera UNTESTED,Olympus,Vintage Cameras,,46.99,USD,FIXED_PRICE,8,1599,mount:olympus om;as-is;underpriced(med 149),US,flippinneatstuff,100.0,2026-08-10T21:42:11.000Z,,https://www.ebay.com/itm/407134780228?hash=item5ecb1fbb44:g:Fy8AAeSwo1lqATor,https://i.ebayimg.com/images/g/Fy8AAeSwo1lqATor/s-l225.jpg
残件/按现状,81.0,Nikon FE 35mm SLR Film Camera Body Only,Nikon,Film Cameras,For parts or not working,54.95,USD,FIXED_PRICE,5,1284,mount:sony e;underpriced(med 229),US,kenzoexchange,100.0,2026-08-11T02:11:45.000Z,,https://www.ebay.com/itm/147496636981?hash=item22577c1235:g:x2AAAeSwH5NqOdm-,https://i.ebayimg.com/images/g/x2AAAeSwH5NqOdm-/s-l225.jpg
残件/按现状,81.0,Contax 167MT 35mm Film SLR Camera Body READ Untested JAPAN #213,Contax,Film Cameras,Used,58.0,USD,"FIXED_PRICE,BEST_OFFER",5,1080,as-is;underpriced(med 585);low-feedback,JP,vipress,78.6,2026-08-11T03:18:01.000Z,,https://www.ebay.com/itm/206481695386?hash=item301344a29a:g:o4AAAeSw2SRqepRk,https://i.ebayimg.com/images/g/o4AAAeSw2SRqepRk/s-l225.jpg
