性价比,价差,参考价,样本数,评分,标题,型号,品牌,类目,成色,价格,币种,购买方式,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
超值,-31%,3274.95,80,100.0,Kyocera Contax G2 Rangefinder 35mm Film Camera Body [Near Mint] From Japan #G042,contax g2,Contax,Film Cameras,Used,2245.0,USD,FIXED_PRICE,grail:Contax G2;good-cond,JP,expya53,100.0,2026-08-19T03:27:08.000Z,,https://www.ebay.com/itm/158204110383?hash=item24d5b3262f:g:TkAAAeSwSytqhQpm,https://i.ebayimg.com/images/g/TkAAAeSwSytqhQpm/s-l225.jpg
超值,-31%,3274.95,80,100.0,Kyocera Contax G2 Rangefinder 35mm Film Camera Body [Near Mint] From Japan #G040,contax g2,Contax,Film Cameras,Used,2245.0,USD,FIXED_PRICE,grail:Contax G2;good-cond,JP,expya53,100.0,2026-08-19T02:30:49.000Z,,https://www.ebay.com/itm/158204001225?hash=item24d5b17bc9:g:fM4AAeSw2o5qhQmo,https://i.ebayimg.com/images/g/fM4AAeSw2o5qhQmo/s-l225.jpg
抄底,-53%,120.0,80,99.0,Leica Summicron 50 M hood mod. 12538,leica 50,Leica,Film Cameras,Usato,56.72,USD,"FIXED_PRICE,BEST_OFFER",grail:Summicron,IT,gabrcala-80,100.0,2026-08-18T16:29:37.000Z,,https://www.ebay.com/itm/147513185454?hash=item22587894ae:g:hpMAAOSwL~poGjE4,https://i.ebayimg.com/images/g/hpMAAOSwL~poGjE4/s-l225.jpg
抄底,-53%,349.5,57,99.0,Soviet copy of Contax IIIa Zeiss Ikon BLACK camera with Sonnar 2/50mm lens,contax iiia zeiss,Contax,Film Cameras,Used,165.0,USD,FIXED_PRICE,grail:Sonnar,UA,grizzly33bear,99.3,2026-08-18T04:52:00.000Z,,https://www.ebay.com/itm/327315648945?hash=item4c358871b1:g:jVMAAOSwhlBmFjNu,https://i.ebayimg.com/images/g/jVMAAOSwhlBmFjNu/s-l225.jpg
抄底,-49%,2924.99,26,99.0,[N MINT] Hasselblad 503CXi 6x6 Medium Format Film Camera A12 Acute Matte JAPAN,hasselblad 503cxi,Hasselblad,Film Cameras,Used,1499.99,USD,FIXED_PRICE,good-cond,JP,daihir_56,100.0,2026-08-19T00:31:26.000Z,,https://www.ebay.com/itm/407154643462?hash=item5ecc4ed206:g:CqcAAeSwaclqhPq1,https://i.ebayimg.com/images/g/CqcAAeSwaclqhPq1/s-l225.jpg
抄底,-55%,406.25,26,96.0,Rare Leica 14262 Macro Adapter for R Macro-Elmar-R 100mm f4 3 cam,leica elmar 100mm f4,Leica,Lenses,Used,183.08,USD,"FIXED_PRICE,BEST_OFFER",grail:Elmar,JP,bears2636,99.3,2026-08-18T11:03:42.000Z,,https://www.ebay.com/itm/188811176989?hash=item2bf605ec1d:g:I4QAAeSwja9qhD1H,https://i.ebayimg.com/images/g/I4QAAeSwja9qhD1H/s-l225.jpg
超值,-29%,478.81,16,96.0,[Top MINT] Voigtlander HELIAR 40mm f2.8 Silver Leica VM Lens M From JAPAN,voigtlander heliar 40mm f2.8,Voigtlander,Lenses,Used,339.99,USD,FIXED_PRICE,grail:HELIAR;mount:leica m;good-cond,JP,massa-4656,100.0,2026-08-18T14:14:22.000Z,,https://www.ebay.com/itm/377429231411?hash=item57e0890733:g:GXcAAeSwBf9ptqbt,https://i.ebayimg.com/images/g/GXcAAeSwBf9ptqbt/s-l225.jpg
超值,-43%,889.43,80,96.0,[Near MINT+++] Leica Leitz Elmar 50mm f/2.8 Collapsible Lens M Mount From JAPAN,leica elmar 50mm f2.8,Leica,Lenses,Used,509.99,USD,FIXED_PRICE,grail:Elmar;mount:leica m;good-cond,JP,jii-camera-japan,100.0,2026-08-18T07:43:33.000Z,,https://www.ebay.com/itm/820017289441?hash=itembeecd6d8e1:g:8lwAAeSw7BNqhA5W,https://i.ebayimg.com/images/g/8lwAAeSw7BNqhA5W/s-l225.jpg
超值,-44%,1399.99,38,96.0,Tested All Works [ MINT ] Olympus OM-3 35mm SLR Film Camera Body From JAPAN #395,olympus om-3,Olympus,Film Cameras,Used,779.99,USD,FIXED_PRICE,grail:OM-3;mount:olympus om;good-cond,JP,jp_camera,100.0,2026-08-19T01:25:19.000Z,,https://www.ebay.com/itm/800531575701?hash=itemba63667395:g:Q08AAeSwb~BqRen~,https://i.ebayimg.com/images/g/Q08AAeSwb~BqRen~/s-l225.jpg
抄底,-62%,209.78,11,95.0,CONTAX 159mm 35mm SLR Film Camera Body From Japan Exc+3,contax 159mm,Contax,Film Cameras,Used,79.0,USD,FIXED_PRICE,good-cond,JP,best-film-camera,99.9,2026-08-18T13:31:44.000Z,,https://www.ebay.com/itm/137635458859?hash=item200bb66f2b:g:74UAAeSwkhFqg-zL,https://i.ebayimg.com/images/g/74UAAeSwkhFqg-zL/s-l225.jpg
抄底,-69%,424.99,16,95.0,[ Near MINT ] Nikon FE Silver SLR Grid Screen 35mm SLR Film Camera From JAPAN,nikon grid screen,Nikon,Film Cameras,Used,129.99,USD,FIXED_PRICE,mount:sony e;good-cond,JP,japan.sadacamera,100.0,2026-08-19T13:03:13.000Z,,https://www.ebay.com/itm/377432254130?hash=item57e0b726b2:g:QdkAAeSwhq5qhalg,https://i.ebayimg.com/images/g/QdkAAeSwhq5qhalg/s-l225.jpg
抄底,-55%,656.12,80,95.0,【NEAR MINT】Voigtlander Color Skopar 21mm F4 Type P VM Lens From Japan,voigtlander 21mm f4,Voigtlander,Lenses,Used,294.99,USD,FIXED_PRICE,mount:leica m;good-cond,JP,camerashop.toku-fromjapan,100.0,2026-08-18T14:10:48.000Z,,https://www.ebay.com/itm/800529201584?hash=itemba634239b0:g:mVwAAeSwJm1qhGQp,https://i.ebayimg.com/images/g/mVwAAeSwJm1qhGQp/s-l225.jpg
抄底,-46%,999.99,7,95.0,[N MINT+] Voigtlander BESSA-T Helier 101th Model Olive w/Leather case JAPAN,voigtlander 101th,Voigtlander,Film Cameras,Used,539.99,USD,FIXED_PRICE,good-cond,JP,ninja_camera_japan,100.0,2026-08-18T22:47:25.000Z,,https://www.ebay.com/itm/128033419600?hash=item1dcf62f150:g:O6AAAeSw0HxqhOF0,https://i.ebayimg.com/images/g/O6AAAeSw0HxqhOF0/s-l225.jpg
偏低,-15%,424.73,80,94.0,【Exc+5】Late Zenza Bronica S2 Film Camera Nikkor-P 75mm f/2.8 Lens From Japan,bronica s2,Bronica,Film Cameras,Used,359.99,USD,FIXED_PRICE,grail:Bronica S2;mount:nikon f;good-cond,JP,rytag50,100.0,2026-08-19T11:11:10.000Z,,https://www.ebay.com/itm/377431864806?hash=item57e0b135e6:g:zq4AAeSwlYhqX~yR,https://i.ebayimg.com/images/g/zq4AAeSwlYhqX~yR/s-l225.jpg
偏低,-9%,1099.99,72,93.0,[Top MINT] Leica Minilux Zoom Vario-Elmar 35-70mm 35mm Film Camera From JAPAN,leica minilux,Leica,Film Cameras,Used,999.99,USD,FIXED_PRICE,grail:Minilux;good-cond,JP,drea7370,100.0,2026-08-18T13:45:15.000Z,,https://www.ebay.com/itm/137635506200?hash=item200bb72818:g:hLoAAeSwKVhqhGMl,https://i.ebayimg.com/images/g/hLoAAeSwKVhqhGMl/s-l225.jpg
抄底,-48%,239.99,80,92.0,Nikon DP-1 Photomic Prism Viewfinder For Nikon F2 35mm Japan VERY CLEAN J1868,nikon dp-1,Nikon,Film Cameras,Used,124.5,USD,"FIXED_PRICE,BEST_OFFER",grail:Nikon F2,US,forpetessake805,100.0,2026-08-18T19:40:27.000Z,,https://www.ebay.com/itm/267761059042?hash=item3e57cd84e2:g:5YAAAeSwpfhqhLG6,https://i.ebayimg.com/images/g/5YAAAeSwpfhqhLG6/s-l225.jpg
超值,-29%,940.42,18,92.0,【 NEAR MINT 】Voigtlander Nokton 21mm f1.4 Aspherical Lens for VM-Mount,voigtlander nokton 21mm f1.4,Voigtlander,Lenses,Used,665.0,USD,FIXED_PRICE,grail:Nokton;mount:leica m;good-cond,US,mis0ery,98.6,2026-08-18T05:18:10.000Z,,https://www.ebay.com/itm/298597430612?hash=item4585cb3554:g:2RcAAeSwR7pqg-mO,https://i.ebayimg.com/images/g/2RcAAeSwR7pqg-mO/s-l225.jpg
超值,-33%,3274.95,80,92.0,CONTAX G2 Near Mint 35mm Rangefinder Film Camera Japan #3975,contax g2,Contax,Film Cameras,Used,2199.0,USD,"FIXED_PRICE,BEST_OFFER",grail:CONTAX G2;good-cond;low-feedback,JP,shudo._49,95.5,2026-08-18T21:25:57.000Z,,https://www.ebay.com/itm/206501393305?hash=item3014713399:g:KLQAAeSwKVxqhMoC,https://i.ebayimg.com/images/g/KLQAAeSwKVxqhMoC/s-l225.jpg
超值,-40%,99.99,80,90.0,[Exc+3 READ] Canon A-1 35mm SLR Film Camera Body A1 Black From Japan,canon a-1,Canon,Film Cameras,Used,59.88,USD,FIXED_PRICE,grail:Canon A-1;good-cond,JP,maui_camera_japan,100.0,2026-08-19T05:02:09.000Z,,https://www.ebay.com/itm/287533678418?hash=item42f257bf52:g:nG8AAeSwtFxqhTW3,https://i.ebayimg.com/images/g/nG8AAeSwtFxqhTW3/s-l225.jpg
超值,-31%,232.49,80,90.0,[OPT MINT] Olympus mju II 170 VF Point & Shoot 35mm Film Camera From JAPAN,olympus mju 170,Olympus,Film Cameras,Used,159.99,USD,FIXED_PRICE,grail:mju;good-cond,JP,samurai-1173-cam,100.0,2026-08-18T20:45:46.000Z,,https://www.ebay.com/itm/318750390920?hash=item4a3700fa88:g:4RAAAeSwSB5pc9wg,https://i.ebayimg.com/images/g/4RAAAeSwSB5pc9wg/s-l225.jpg
超值,-35%,347.97,20,90.0,[ Exc+++++ ] Leica Elmar-R 180mm F/4 3-Cam R mount Leitz Wetzlar From JAPAN A080,leica elmar 180mm f4,Leica,Lenses,Used,224.99,USD,FIXED_PRICE,grail:Elmar;good-cond,JP,arorin-camera-tokyo-japan,99.5,2026-08-18T08:13:32.000Z,,https://www.ebay.com/itm/158201298787?hash=item24d5883f63:g:Vl8AAeSwbLhqhBVZ,https://i.ebayimg.com/images/g/Vl8AAeSwbLhqhBVZ/s-l225.jpg
超值,-39%,409.3,18,90.0,[Near MINT] Mamiya Sekor Shift C 50mm F4 Lens for 645 Super Pro TL From JAPAN,mamiya sekor 50mm f4,Mamiya,Lenses,Used,249.99,USD,FIXED_PRICE,grail:645;good-cond,JP,lark_shop,100.0,2026-08-18T13:55:24.000Z,,https://www.ebay.com/itm/800529129475?hash=itemba63412003:g:l~oAAeSwa1BqhGUI,https://i.ebayimg.com/images/g/l~oAAeSwa1BqhGUI/s-l225.jpg
超值,-33%,384.99,60,90.0,[Exc+4] Mamiya K/L KL 90mm f/3.5 L Medium Format Lens for RB67 PRO S SD JAPAN,mamiya 90mm f3.5,Mamiya,Lenses,Used,257.99,USD,FIXED_PRICE,grail:RB67;good-cond,JP,rebirth_japan,100.0,2026-08-18T09:16:07.000Z,,https://www.ebay.com/itm/237013639515?hash=item372f1d215b:g:GCIAAeSwYQVqhCOV,https://i.ebayimg.com/images/g/GCIAAeSwYQVqhCOV/s-l225.jpg
超值,-40%,689.5,48,90.0,[Near MINT] Leica Elmarit R 35mm F/2.8 3 Cam Wide Angle Lens R Mount From JAPAN,leica elmarit 35mm f2.8,Leica,Lenses,Used,409.99,USD,FIXED_PRICE,grail:Elmarit;good-cond,JP,arorin-camera-tokyo-japan,99.5,2026-08-18T08:15:01.000Z,,https://www.ebay.com/itm/158201299518?hash=item24d588423e:g:db8AAeSwXSZqhBV9,https://i.ebayimg.com/images/g/db8AAeSwXSZqhBV9/s-l225.jpg
超值,-32%,958.99,45,90.0,[Almost MINT] Contax Carl Zeiss Planar T* 135mm F/2 Lens CY Mount MMG From JAPAN,contax planar 135mm f2,Contax,Lenses,Used,649.99,USD,FIXED_PRICE,grail:Planar;good-cond,JP,sora2024,100.0,2026-08-18T13:21:16.000Z,,https://www.ebay.com/itm/237014070885?hash=item372f23b665:g:OpsAAeSwKVxqhFzJ,https://i.ebayimg.com/images/g/OpsAAeSwKVxqhFzJ/s-l225.jpg
超值,-28%,1111.62,80,90.0,HASSELBLAD 500C,hasselblad 500c,Hasselblad,Film Cameras,Used,800.0,USD,"FIXED_PRICE,AUCTION",grail:500C;auction,US,justmightbeit,0.0,2026-08-18T20:50:16.000Z,2026-08-21T20:50:16.000Z,https://www.ebay.com/itm/137636645684?hash=item200bc88b34:g:disAAeSwj6BqhMQ2,https://i.ebayimg.com/images/g/disAAeSwj6BqhMQ2/s-l225.jpg
超值,-32%,1329.99,49,90.0,⏯️All Works [MINT] Minolta CLE Rangefinder 35mm Film Camera Body From JAPAN,minolta cle,Minolta,Film Cameras,Used,899.99,USD,FIXED_PRICE,grail:Minolta CLE;good-cond,JP,jj0731ssh65,99.7,2026-08-18T13:53:33.000Z,,https://www.ebay.com/itm/407153610507?hash=item5ecc3f0f0b:g:kHUAAeSw2HNqhGSV,https://i.ebayimg.com/images/g/kHUAAeSw2HNqhGSV/s-l225.jpg
超值,-30%,1350.0,47,90.0,READ! [NEAR MINT] Minolta TC-1 Point & Shoot 35mm Film Camera Compact From JAPAN,minolta tc-1,Minolta,Film Cameras,Used,943.99,USD,FIXED_PRICE,grail:TC-1;good-cond,JP,ninja_camera_japan,100.0,2026-08-18T22:50:22.000Z,,https://www.ebay.com/itm/128033425032?hash=item1dcf630688:g:EmAAAeSwguZqhOKd,https://i.ebayimg.com/images/g/EmAAAeSwguZqhOKd/s-l225.jpg
超值,-29%,1399.49,60,90.0,[Almost MINT/ w box＆case] Fujifilm Fuji Klasse Silver Film Camera From JAPAN,fujifilm klasse,Fujifilm,Film Cameras,Used,999.99,USD,FIXED_PRICE,grail:Klasse;good-cond,JP,lifevector,100.0,2026-08-18T23:31:44.000Z,,https://www.ebay.com/itm/407154514122?hash=item5ecc4cd8ca:g:btIAAeSw1PxqhOxV,https://i.ebayimg.com/images/g/btIAAeSw1PxqhOxV/s-l225.jpg
超值,-32%,241.84,62,89.0,[Near MINT] Leotax F Rangefinder Leica Screw Mount LTM M39 35mm Camera JAPAN,leica m39,Leica,Film Cameras,Used,164.99,USD,FIXED_PRICE,mount:ltm/l39;good-cond,JP,kamekamecamerajapan,100.0,2026-08-18T08:07:37.000Z,,https://www.ebay.com/itm/206499976470?hash=item30145b9516:g:OB0AAeSwEjtqhBNK,https://i.ebayimg.com/images/g/OB0AAeSwEjtqhBNK/s-l225.jpg
偏低,-12%,249.99,21,88.0,[Near MINT+++] Contax RTS II Quartz 35mm Film Camera From JAPAN,contax rts quartz,Contax,Film Cameras,Used,219.99,USD,FIXED_PRICE,grail:Contax RTS;good-cond,JP,jnoc_52,100.0,2026-08-19T02:56:57.000Z,,https://www.ebay.com/itm/366614808839?hash=item555bf20907:g:JyAAAeSw2o5qhRyq,https://i.ebayimg.com/images/g/JyAAAeSw2o5qhRyq/s-l225.jpg
偏低,-11%,290.0,80,88.0,Reed!![Near MINT] Rollei 35 T Film Camera Tessar 40mm F3.5 SUNPAK auto140 JAPAN,rollei tessar,Rollei,Film Cameras,Used,259.0,USD,"FIXED_PRICE,BEST_OFFER",grail:Tessar;good-cond,JP,ab.japan.market,100.0,2026-08-18T17:22:18.000Z,,https://www.ebay.com/itm/318749744610?hash=item4a36f71de2:g:F7QAAeSwkhFqhJX9,https://i.ebayimg.com/images/g/F7QAAeSwkhFqhJX9/s-l225.jpg
偏低,-21%,442.49,52,88.0,[Almost MINT] Contax Aria 35mm SLR Film Camera From JAPAN,contax aria,Contax,Film Cameras,Used,349.99,USD,FIXED_PRICE,grail:Contax Aria;good-cond,JP,suchan_50,100.0,2026-08-18T14:14:28.000Z,,https://www.ebay.com/itm/147512971305?hash=item2258755029:g:t30AAeSwieZqhGlA,https://i.ebayimg.com/images/g/t30AAeSwieZqhGlA/s-l225.jpg
合理,-6%,424.73,80,88.0,[Exc+5] Zenza Bronica S2 S2A Film Camera Nikkor P 75mm f2.8 Lens From JAPAN,bronica s2,Bronica,Film Cameras,Used,399.99,USD,FIXED_PRICE,grail:Bronica S2;mount:nikon f;good-cond,JP,isshin39,100.0,2026-08-19T11:23:21.000Z,,https://www.ebay.com/itm/198581811956?hash=item2e3c65faf4:g:Ko8AAeSw8NRqhZWm,https://i.ebayimg.com/images/g/Ko8AAeSw8NRqhZWm/s-l225.jpg
偏低,-11%,482.42,80,88.0,"""EXC +6"" Mamiya RZ67 Pro Body Waist Level Finder 120 Film Back From JAPAN 4931",mamiya rz67,Mamiya,Film Cameras,Used,429.9,USD,FIXED_PRICE,grail:RZ67;good-cond,JP,dimex_llc,98.7,2026-08-19T02:03:46.000Z,,https://www.ebay.com/itm/327316966091?hash=item4c359c8acb:g:qLIAAeSwVZ5qhQ3z,https://i.ebayimg.com/images/g/qLIAAeSwVZ5qhQ3z/s-l225.jpg
偏低,-11%,482.42,80,88.0,"""EXC +6"" Mamiya RZ67 Pro Body Waist Level Finder 120 Film Back From JAPAN 4931",mamiya rz67,Mamiya,Film Cameras,Used,429.9,USD,FIXED_PRICE,grail:RZ67;good-cond,JP,nexus_h_0,100.0,2026-08-19T02:03:35.000Z,,https://www.ebay.com/itm/377430757511?hash=item57e0a05087:g:pz0AAeSwzf9qhQ3l,https://i.ebayimg.com/images/g/pz0AAeSwzf9qhQ3l/s-l225.jpg
合理,+1%,424.73,80,88.0,[ NEAR MINT w/Box ] Zenza Bronica S2 Film Camera Nikkor P 75mm f/2.8 Lens JAPAN,bronica s2,Bronica,Film Cameras,Used,429.99,USD,"FIXED_PRICE,BEST_OFFER",grail:Bronica S2;mount:nikon f;good-cond,JP,asami-camerashop-japan,100.0,2026-08-18T22:56:00.000Z,,https://www.ebay.com/itm/800531051623?hash=itemba635e7467:g:OxAAAeSwR2xpXuhF,https://i.ebayimg.com/images/g/OxAAAeSwR2xpXuhF/s-l225.jpg
合理,-6%,464.94,50,88.0,Red Dial [TOP MINT] Leica IIIf III f 3f 35mm Rangefinder RF Film Camera JAPAN,leica 3f,Leica,Film Cameras,Used,434.99,USD,"FIXED_PRICE,BEST_OFFER",grail:Leica IIIf;mount:canon rf;good-cond,JP,hisagi.camera.marketjp,100.0,2026-08-19T07:23:39.000Z,,https://www.ebay.com/itm/377431355843?hash=item57e0a971c3:g:8DsAAeSwnQxqc0zh,https://i.ebayimg.com/images/g/8DsAAeSwnQxqc0zh/s-l225.jpg
偏低,-12%,679.5,44,88.0,⏯️[N MINT ] Zenza Bronica ETR Film Camera 75mm F2.8 + 150mm F3.5 Lens From JAPAN,bronica etr f2.8,Bronica,Film Cameras,Used,599.99,USD,FIXED_PRICE,grail:Bronica ETR;good-cond,JP,good_time_camera,100.0,2026-08-19T05:12:02.000Z,,https://www.ebay.com/itm/407155069906?hash=item5ecc5553d2:g:gXEAAeSw9KNqhTue,https://i.ebayimg.com/images/g/gXEAAeSw9KNqhTue/s-l225.jpg
偏低,-22%,2472.49,80,88.0,[Top MINT] Leica M4-2 Black Rangefinder 35mm Film Camera Body From JAPAN,leica m4-2,Leica,Film Cameras,Used,1929.99,USD,FIXED_PRICE,grail:Leica M4;good-cond,JP,mirai_camera_shop_japan,100.0,2026-08-18T14:46:51.000Z,,https://www.ebay.com/itm/398300212463?hash=item5cbc8aecef:g:Le0AAeSwzbZqhHGI,https://i.ebayimg.com/images/g/Le0AAeSwzbZqhHGI/s-l225.jpg
偏低,-16%,3274.95,80,88.0,Near Mint Contax G2 Rangefinder Film Camera 28mm 45mm 90mm Lenses W/Strap JAPAN,contax g2,Contax,Film Cameras,Used,2749.99,USD,"FIXED_PRICE,BEST_OFFER",grail:Contax G2;good-cond,JP,itsuki.japan.camera,100.0,2026-08-19T08:05:25.000Z,,https://www.ebay.com/itm/820021647678?hash=itembeed19593e:g:VcgAAeSwWg9qhU97,https://i.ebayimg.com/images/g/VcgAAeSwWg9qhU97/s-l225.jpg
偏低,-12%,3334.99,66,88.0,【N MINT+++ w/ Case 】Contax T3 D Titan Silver Film Camera Single Teeth From JAPAN,contax t3,Contax,Film Cameras,Used,2949.99,USD,FIXED_PRICE,grail:Contax T3;good-cond,JP,jun0-73,100.0,2026-08-18T04:04:20.000Z,,https://www.ebay.com/itm/820016759959?hash=itembeeccec497:g:Sj4AAeSwyIRqg9Yu,https://i.ebayimg.com/images/g/Sj4AAeSwyIRqg9Yu/s-l225.jpg
合理,-4%,2500.0,33,87.0,Meter Works [MINT in Box] Plaubel Makina 67 6x7 Medium Format Film Camera JAPAN,plaubel 67,Plaubel,Film Cameras,Used,2399.99,USD,FIXED_PRICE,grail:6x7;good-cond,JP,toyo_camera_japan,99.8,2026-08-18T23:02:17.000Z,,https://www.ebay.com/itm/377430410796?hash=item57e09b062c:g:RtgAAeSwNoNqhOVr,https://i.ebayimg.com/images/g/RtgAAeSwNoNqhOVr/s-l225.jpg
超值,-36%,187.99,43,86.0,[NEAR MINT] Olympus OM System Zuiko Auto Macro 1:1 80mm F4 MF Lens OM-1 OM-2 etc,olympus zuiko 80mm f4,Olympus,Lenses,Used,119.99,USD,"FIXED_PRICE,BEST_OFFER",grail:OM-1;mount:olympus om;good-cond,JP,prosper-japan,100.0,2026-08-18T05:41:45.000Z,,https://www.ebay.com/itm/158200962702?hash=item24d5831e8e:g:42cAAeSw2DJqg-62,https://i.ebayimg.com/images/g/42cAAeSw2DJqg-62/s-l225.jpg
超值,-31%,633.65,80,86.0,Voigtlander NOKTON 35mm F/1.2 (for Fujifilm X mount) #312,voigtlander nokton 35mm f1.2,Voigtlander,Lenses,Very Good - Refurbished,438.0,USD,FIXED_PRICE,grail:NOKTON;mount:fuji x,JP,mapcamera,100.0,2026-08-18T07:24:40.000Z,,https://www.ebay.com/itm/327315774796?hash=item4c358a5d4c:g:jX8AAeSw2HNqhAiu,https://i.ebayimg.com/images/g/jX8AAeSw2HNqhAiu/s-l225.jpg
超值,-29%,1399.99,49,86.0,【 NEAR MINT 】Fuji Fujifilm KLASSE Black 35mm Film Camera,fuji klasse,Fuji,Film Cameras,Used,1000.0,USD,FIXED_PRICE,grail:KLASSE;good-cond,US,mis0ery,98.6,2026-08-18T05:32:41.000Z,,https://www.ebay.com/itm/298597460969?hash=item4585cbabe9:g:HT8AAeSwKVhqg-w2,https://i.ebayimg.com/images/g/HT8AAeSwKVhqg-w2/s-l225.jpg
超值,-37%,4099.99,76,86.0,Mamiya 7ii body only medium format film camera 120 rangefinder replace winder,mamiya 7ii,Mamiya,Film Cameras,Used,2600.0,USD,FIXED_PRICE,grail:Mamiya 7ii,US,weslito2,100.0,2026-08-18T19:30:46.000Z,,https://www.ebay.com/itm/267761052496?hash=item3e57cd6b50:g:~64AAeSw~vdqhLJ8,https://i.ebayimg.com/images/g/~64AAeSw~vdqhLJ8/s-l225.jpg
