寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,100.0,CONTAX RTS (Sold as-is) Working Item From Japan,Contax,Film Cameras,Used,96.4,USD,FIXED_PRICE,9,1200,grail:CONTAX RTS;as-is;underpriced(med 625),JP,quorefl-53,100.0,2026-08-21T07:53:02.000Z,,https://www.ebay.com/itm/800544141670?hash=itemba64263166:g:RSgAAeSwZERqiATS,https://i.ebayimg.com/images/g/RSgAAeSwZERqiATS/s-l225.jpg
残件/按现状,100.0,Leica R3 Electronic Black Body - As-Is / For Parts or Repair 3025137,Leica,Film Cameras,Used,100.0,USD,FIXED_PRICE,11,1600,grail:Leica R3;as-is;underpriced(med 1210),JP,himawari_camera_japan,100.0,2026-08-20T16:54:07.000Z,,https://www.ebay.com/itm/800540854875?hash=itemba63f40a5b:g:bEMAAeSwmX1qhyWT,https://i.ebayimg.com/images/g/bEMAAeSwmX1qhyWT/s-l225.jpg
图片过小,99.0,"Leica M3-M2-M4-M1, Md, MDa new chrome time setting knob",Leica,Film Cameras,Aperto - mai usato,68.89,USD,"FIXED_PRICE,BEST_OFFER",9,500,grail:Leica M3;mount:minolta md;underpriced(med 1219),IT,foto-9698,100.0,2026-08-20T09:46:56.000Z,,https://www.ebay.com/itm/377434952383?hash=item57e0e052bf:g:~E4AAeSw2wNqDK5v,https://i.ebayimg.com/images/g/~E4AAeSw2wNqDK5v/s-l225.jpg
残件/按现状,98.0,Olympus OM-1 35mm Film Camera Slr Body Only Silver Parts / Repair As Is,Olympus,Film Cameras,For parts or not working,30.0,USD,FIXED_PRICE,9,1599,grail:OM-1;mount:olympus om;as-is;underpriced(med 157),US,howl-777,98.5,2026-08-20T23:50:50.000Z,,https://www.ebay.com/itm/398309392393?hash=item5cbd170009:g:LZYAAeSw-Mtqh5Kq,https://i.ebayimg.com/images/g/LZYAAeSw-Mtqh5Kq/s-l225.jpg
型号不明,98.0,Vintage Carl Zeiss Tessar 2.8 / 50 Lens Zeiss Ikon w/ Cap,Zeiss,Vintage Lenses,,38.0,USD,"FIXED_PRICE,BEST_OFFER",9,1600,grail:Tessar;underpriced(med 178),US,cape-estate,99.8,2026-08-20T15:10:28.000Z,,https://www.ebay.com/itm/227484210803?hash=item34f71d9673:g:kB4AAeSw0ttqa47K,https://i.ebayimg.com/images/g/kB4AAeSw0ttqa47K/s-l225.jpg
残件/按现状,98.0,Olympus OM-2 SLR Film Camera Body Black Silver FOR PARTS OR REPAIR,Olympus,Film Cameras,For parts or not working,40.99,USD,"FIXED_PRICE,BEST_OFFER",5,1600,grail:OM-2;mount:olympus om;as-is;underpriced(med 157),US,joobjoob7,99.8,2026-08-21T11:56:58.000Z,,https://www.ebay.com/itm/117371549013?hash=item1b53e3b555:g:t74AAeSwITlp1UG1,https://i.ebayimg.com/images/g/t74AAeSwITlp1UG1/s-l225.jpg
残件/按现状,98.0,Canon AE-1 35mm SLR Film Camera in Silver | Canon FD-Mount *Untested*,Canon,Film Cameras,For parts or not working,49.99,USD,FIXED_PRICE,13,1600,grail:AE-1;mount:canon fd;as-is;underpriced(med 160),US,purpletechnado,99.9,2026-08-20T15:38:23.000Z,,https://www.ebay.com/itm/336752830667?hash=item4e680868cb:g:-w8AAeSwzf9qhx9g,https://i.ebayimg.com/images/g/-w8AAeSwzf9qhx9g/s-l225.jpg
残件/按现状,96.0,Canon Canonet SE 45mm F1.9 For Parts,Canon,Film Cameras,Used,35.0,USD,FIXED_PRICE,22,1600,grail:Canonet;as-is;underpriced(med 160),JP,japanese.wholesaler.oden,99.5,2026-08-21T02:01:35.000Z,,https://www.ebay.com/itm/377437243536?hash=item57e1034890:g:u-IAAeSw3h9qh7A5,https://i.ebayimg.com/images/g/u-IAAeSw3h9qh7A5/s-l225.jpg
残件/按现状,96.0,Canon Canonet Rangefinder 35mm Film Camera For Parts,Canon,Film Cameras,Used,35.0,USD,FIXED_PRICE,19,1600,grail:Canonet;as-is;underpriced(med 160),JP,japanese.wholesaler.oden,99.5,2026-08-21T01:53:38.000Z,,https://www.ebay.com/itm/377437228894?hash=item57e1030f5e:g:7ngAAeSwbp5qh65y,https://i.ebayimg.com/images/g/7ngAAeSwbp5qh65y/s-l225.jpg
残件/按现状,96.0,Canon Canonet 45mm SE 1:1.9 Film Camera For Parts,Canon,Film Cameras,Used,35.0,USD,FIXED_PRICE,22,1600,grail:Canonet;as-is;underpriced(med 160),JP,japanese.wholesaler.oden,99.5,2026-08-21T01:15:39.000Z,,https://www.ebay.com/itm/377437159201?hash=item57e101ff21:g:esUAAeSwvFJqh6SH,https://i.ebayimg.com/images/g/esUAAeSwvFJqh6SH/s-l225.jpg
残件/按现状,96.0,AS-IS Canon AE-1 Silver *For Parts or Repair Z2836,Canon,Film Cameras,For parts or not working,44.99,USD,"FIXED_PRICE,BEST_OFFER",14,1600,grail:AE-1;as-is;underpriced(med 160),JP,tsurujapan532,100.0,2026-08-20T05:30:49.000Z,,https://www.ebay.com/itm/178425499093?hash=item298afd0dd5:g:KmEAAeSwTtFqhnZz,https://i.ebayimg.com/images/g/KmEAAeSwTtFqhnZz/s-l225.jpg
残件/按现状,96.0,AS IS Canon AE-1 Film Camera Body Only From JAPAN,Canon,Film Cameras,Used,59.0,USD,FIXED_PRICE,14,1600,grail:AE-1;as-is;underpriced(med 160),JP,best-film-camera,99.9,2026-08-20T11:51:24.000Z,,https://www.ebay.com/itm/137642970229?hash=item200c290c75:g:VdsAAeSwja9qhnb3,https://i.ebayimg.com/images/g/VdsAAeSwja9qhnb3/s-l225.jpg
查无市价,95.0,[Near MINT] Mamiya Press S Color Sekor 105mm f3.5 Lens 6x7 Film Camera JAPAN,Mamiya,Film Cameras,Used,249.9,USD,FIXED_PRICE,12,1600,grail:6x7;good-cond,JP,f1-camera,100.0,2026-08-20T14:00:28.000Z,,https://www.ebay.com/itm/336752704164?hash=item4e68067aa4:g:IfoAAeSwXyxqhwl0,https://i.ebayimg.com/images/g/IfoAAeSwXyxqhwl0/s-l225.jpg
查无市价,94.0,[ TOP MINT w/ Mask ] Hasselblad A16 Type IV 645 120 Film Back Holder From Japan,Hasselblad,Film Cameras,Used,499.99,USD,FIXED_PRICE,9,1600,grail:645;good-cond;underpriced(med 1693),JP,ageha.b-48,100.0,2026-08-20T13:04:53.000Z,,https://www.ebay.com/itm/800539979773?hash=itemba63e6affd:g:i50AAeSwm7lp~x21,https://i.ebayimg.com/images/g/i50AAeSwm7lp~x21/s-l225.jpg
查无市价,93.0,【EXC】 Mamiya ZM QUARTZ FromJapan #my1371,Mamiya,Film Cameras,Used,80.58,USD,FIXED_PRICE,4,1196,good-cond;underpriced(med 460),JP,somtom_9,99.3,2026-08-20T05:18:19.000Z,,https://www.ebay.com/itm/188820501380?hash=item2bf6943384:g:B1AAAeSw2bhqho5a,https://i.ebayimg.com/images/g/B1AAAeSw2bhqho5a/s-l225.jpg
查无市价,93.0,【N MINT+++】Contax Preview Polaroid Camera CY Mount Body,Contax,Film Cameras,Used,89.99,USD,FIXED_PRICE,11,1600,good-cond;underpriced(med 625),JP,japan_fun_camera,100.0,2026-08-21T01:15:31.000Z,,https://www.ebay.com/itm/188824627325?hash=item2bf6d3287d:g:AE8AAOSw2TtnRm0O,https://i.ebayimg.com/images/g/AE8AAOSw2TtnRm0O/s-l225.jpg
残件/按现状,92.0,Pentax ME Super & Pentax MV1 35mm Film Camera Bodies For Parts/Repair Only Read,Pentax,Film Cameras,For parts or not working,29.95,USD,"FIXED_PRICE,BEST_OFFER",23,1600,grail:Pentax ME Super;as-is;underpriced(med 151),US,electroseller_96,99.9,2026-08-20T12:57:07.000Z,,https://www.ebay.com/itm/278298857377?hash=item40cbe78fa1:g:ITgAAeSwHUpqgzpm,https://i.ebayimg.com/images/g/ITgAAeSwHUpqgzpm/s-l225.jpg
残件/按现状,92.0,Vintage Minolta Hi-Matic AF2 Film Camera - For Parts or Repair,Minolta,Film Cameras,For parts or not working,29.99,USD,"FIXED_PRICE,BEST_OFFER",23,1600,grail:Hi-Matic;as-is;underpriced(med 95),US,trusted-treasures,100.0,2026-08-21T11:16:18.000Z,,https://www.ebay.com/itm/820030819704?hash=itembeeda54d78:g:lZcAAeSwKRRp1~fG,https://i.ebayimg.com/images/g/lZcAAeSwKRRp1~fG/s-l225.jpg
残件/按现状,92.0,Canon AE-1 Program SLR Film Camera Body AE1 Program - FOR PARTS Not Tested!,Canon,Film Cameras,For parts or not working,35.99,USD,"FIXED_PRICE,BEST_OFFER",4,1599,grail:AE-1;as-is;underpriced(med 160),US,billyp1090,100.0,2026-08-20T04:52:31.000Z,,https://www.ebay.com/itm/227483464318?hash=item34f712327e:g:vTwAAeSwLrNqhofX,https://i.ebayimg.com/images/g/vTwAAeSwLrNqhofX/s-l225.jpg
残件/按现状,92.0,Pentax Me Super 35mm SLR Film Camera Body Untested,Pentax,Film Cameras,Used,45.0,USD,"FIXED_PRICE,BEST_OFFER",3,1600,grail:Pentax Me Super;as-is;underpriced(med 150),US,morne20,100.0,2026-08-20T21:54:11.000Z,,https://www.ebay.com/itm/800541975449?hash=itemba64052399:g:aZsAAeSwmX1qh3cx,https://i.ebayimg.com/images/g/aZsAAeSwmX1qh3cx/s-l225.jpg
残件/按现状,92.0,Olympus Stylus ZOOM 115 DLX MJU 35mm Film Camera - Untested - For Parts,Olympus,Film Cameras,For parts or not working,49.99,USD,"FIXED_PRICE,BEST_OFFER",9,1600,grail:MJU;as-is;underpriced(med 159),US,mcintoshmishmashmarket,99.8,2026-08-20T06:12:54.000Z,,https://www.ebay.com/itm/407157770355?hash=item5ecc7e8873:g:1h8AAeSw7dJqhjvq,https://i.ebayimg.com/images/g/1h8AAeSw7dJqhjvq/s-l225.jpg
残件/按现状,92.0,"Canon AE-1 Program 35mm Film SLR Camera Body, Chrome TESTED WORKS, FLAW!",Canon,Film Cameras,For parts or not working,50.0,USD,FIXED_PRICE,3,1600,grail:AE-1;underpriced(med 160),US,703thrifts,99.4,2026-08-20T22:26:15.000Z,,https://www.ebay.com/itm/198585240716?hash=item2e3c9a4c8c:g:Aw4AAeSww99qh36s,https://i.ebayimg.com/images/g/Aw4AAeSww99qh36s/s-l225.jpg
残件/按现状,92.0,Pentax Asahi K1000 35mm film SLR Camera body *NO METER*,Pentax,Film Cameras,For parts or not working,59.95,USD,"FIXED_PRICE,BEST_OFFER",7,1600,grail:K1000;underpriced(med 150),US,heritage_camera,100.0,2026-08-20T14:32:17.000Z,,https://www.ebay.com/itm/287536418895?hash=item42f281904f:g:2W0AAeSwSUNqhw8~,https://i.ebayimg.com/images/g/2W0AAeSwSUNqhw8~/s-l225.jpg
残件/按现状,92.0,Pentax K1000 35mm SLR Film Camera with 50mm Lens Kit,Pentax,Film Cameras,For parts or not working,59.99,USD,"FIXED_PRICE,BEST_OFFER",4,1599,grail:K1000;underpriced(med 150),US,jocerv4512,100.0,2026-08-21T04:00:21.000Z,,https://www.ebay.com/itm/820029738727?hash=itembeed94cee7:g:-3YAAeSwJ99qKOmA,https://i.ebayimg.com/images/g/-3YAAeSwJ99qKOmA/s-l225.jpg
残件/按现状,92.0,"Canon AE-1 SLR Film Camera (PARTS ONLY), 3 Lenses, Film, Flash, Rewinder, Manual",Canon,Film Cameras,For parts or not working,59.99,USD,FIXED_PRICE,23,1600,grail:AE-1;as-is;underpriced(med 160),US,kyhowey,100.0,2026-08-20T23:51:10.000Z,,https://www.ebay.com/itm/158210573552?hash=item24d615c4f0:g:PYEAAeSwrptqbvh2,https://i.ebayimg.com/images/g/PYEAAeSwrptqbvh2/s-l225.jpg
型号不明,90.0,"Absolute Great Deal, Genuine Hood and Cap Carl Zeiss Vario-Sonnar 3.5-5.6/28-80",Zeiss,Lenses,Used,142.97,USD,"FIXED_PRICE,BEST_OFFER",9,1200,grail:Sonnar;underpriced(med 540),JP,bears2636,99.3,2026-08-20T08:49:01.000Z,,https://www.ebay.com/itm/206505374693?hash=item3014adf3e5:g:UnMAAeSwuVhqhsA4,https://i.ebayimg.com/images/g/UnMAAeSwuVhqhsA4/s-l225.jpg
型号不明,90.0,Leica Elmar 5cm F3.5 Nickel Elmar for L39 Rangefinder Lenses Tested [Read Cond],Leica,Lenses,Used,350.0,USD,"FIXED_PRICE,BEST_OFFER",8,1200,grail:Elmar;mount:ltm/l39;underpriced(med 1171),JP,re-camera,99.8,2026-08-20T14:41:29.000Z,,https://www.ebay.com/itm/227484163059?hash=item34f71cdbf3:g:vPQAAeSwja9qhxWd,https://i.ebayimg.com/images/g/vPQAAeSwja9qhxWd/s-l225.jpg
残件/按现状,89.0,🍙For Parts🍙Yashica Electro 35 CC Exc+5 Rangefinder 35mm Film Camera from Japan,Yashica,Film Cameras,For parts or not working,34.99,USD,FIXED_PRICE,15,1600,good-cond;as-is;underpriced(med 125),JP,nokik_0,99.4,2026-08-20T23:52:48.000Z,,https://www.ebay.com/itm/188824361946?hash=item2bf6cf1bda:g:nx0AAeSwT55qbnsu,https://i.ebayimg.com/images/g/nx0AAeSwT55qbnsu/s-l225.jpg
查无市价,87.0,Meter Works [N MINT+++] Voigtlander Bessa-L Black 35mm Film Camera JAPAN #841,Voigtlander,Film Cameras,Used,169.99,USD,FIXED_PRICE,23,1600,good-cond;underpriced(med 482),JP,japan.camera.like,100.0,2026-08-21T09:09:02.000Z,,https://www.ebay.com/itm/178429445906?hash=item298b394712:g:eZMAAeSwEu1qiBbk,https://i.ebayimg.com/images/g/eZMAAeSwEu1qiBbk/s-l225.jpg
查无市价,87.0,【N MINT+++】Contax Stylus Zoom 115 DLX Compact Film Camera,Contax,Film Cameras,Used,170.99,USD,FIXED_PRICE,11,1600,good-cond;underpriced(med 625),JP,japan_fun_camera,100.0,2026-08-21T01:12:28.000Z,,https://www.ebay.com/itm/188824621468?hash=item2bf6d3119c:g:IlgAAeSwyN1qRGWp,https://i.ebayimg.com/images/g/IlgAAeSwyN1qRGWp/s-l225.jpg
残件/按现状,86.0,Nikon F4 camera body - working shutter and meter. Good curtains,Nikon,Film Cameras,For parts or not working,69.99,USD,FIXED_PRICE,8,1600,grail:Nikon F4;underpriced(med 260),US,(spud),100.0,2026-08-20T18:05:30.000Z,,https://www.ebay.com/itm/307137706830?hash=item4782d57b4e:g:pfsAAeSwskFqh0HB,https://i.ebayimg.com/images/g/pfsAAeSwskFqh0HB/s-l225.jpg
查无市价,86.0,[OPT MINT] Mamiya Sekor Zoom ULD C 105-210mm f/4.5 Lens 645 TL Super From JAPAN,Mamiya,Lenses,Used,124.99,USD,FIXED_PRICE,9,1600,grail:645;good-cond,JP,kobayashi-camera,100.0,2026-08-20T14:53:02.000Z,,https://www.ebay.com/itm/398307954003?hash=item5cbd010d53:g:pxQAAeSwoxhqhxg3,https://i.ebayimg.com/images/g/pxQAAeSwoxhqhxg3/s-l225.jpg
残件/按现状,85.0,Mamiya/Sekor 500DTL 35mm SLR film camera with 50mm f/2 Auto Sekor Lens Parts,Mamiya,Film Cameras,For parts or not working,25.0,USD,"FIXED_PRICE,BEST_OFFER",5,1600,underpriced(med 457),US,duwshan_0,99.7,2026-08-21T11:25:41.000Z,,https://www.ebay.com/itm/307139071719?hash=item4782ea4ee7:g:koQAAeSw5rdqiDUW,https://i.ebayimg.com/images/g/koQAAeSw5rdqiDUW/s-l225.jpg
残件/按现状,85.0,Vtg Mamiya/Sekor 1000DTL SLR 35mm Camera Japan Untested Photography Body Only,Mamiya,Film Cameras,Used,29.99,USD,FIXED_PRICE,9,1600,as-is;underpriced(med 457),US,cyclewarehouse,99.3,2026-08-20T21:50:40.000Z,,https://www.ebay.com/itm/820028533291?hash=itembeed826a2b:g:MsIAAOSwl-VksBb-,https://i.ebayimg.com/images/g/MsIAAOSwl-VksBb-/s-l225.jpg
残件/按现状,85.0,Broken Mamiya ZE 35MM Film Camera Read,Mamiya,Film Cameras,For parts or not working,35.0,USD,FIXED_PRICE,12,1500,as-is;underpriced(med 457),US,paymore_westhempstead,99.9,2026-08-20T15:34:23.000Z,,https://www.ebay.com/itm/147517843346?hash=item2258bfa792:g:HbQAAeSwo8Jqhx3z,https://i.ebayimg.com/images/g/HbQAAeSwo8Jqhx3z/s-l225.jpg
残件/按现状,85.0,"Vintage Olympus 35 RC Rangefinder 35mm Film Camera w Zuiko Lens, Untested",Olympus,Vintage Cameras,,38.99,USD,"FIXED_PRICE,AUCTION",8,1116,mount:olympus om;as-is;underpriced(med 120);auction,US,manylosiers,99.5,2026-08-20T21:21:17.000Z,2026-08-27T21:21:17.000Z,https://www.ebay.com/itm/227484584053?hash=item34f7234875:g:xvEAAeSwyUdqTBf3,https://i.ebayimg.com/images/g/xvEAAeSwyUdqTBf3/s-l225.jpg
残件/按现状,85.0,Mamiya C33 Professional - Camera *BODY ONLY* - No Door - for Parts or Repair,Mamiya,Film Cameras,For parts or not working,44.99,USD,FIXED_PRICE,9,1600,as-is;underpriced(med 457),US,bluemooncamera,100.0,2026-08-20T23:24:31.000Z,,https://www.ebay.com/itm/287537128779?hash=item42f28c654b:g:MV8AAeSwOa9qhkEx,https://i.ebayimg.com/images/g/MV8AAeSwOa9qhkEx/s-l225.jpg
残件/按现状,84.0,Minolta 110 Zoom SLR Mark II Camera w/25-67mm Rokkor Lens #G729,Minolta,Film Cameras,For parts or not working,32.82,USD,"FIXED_PRICE,BEST_OFFER",5,1600,mount:minolta md;67mm;underpriced(med 95),US,robertscamera,99.8,2026-08-20T20:43:41.000Z,,https://www.ebay.com/itm/407159399764?hash=item5ecc976554:g:MqYAAeSwS3Bqh2b2,https://i.ebayimg.com/images/g/MqYAAeSwS3Bqh2b2/s-l225.jpg
残件/按现状,84.0,VTG Pentax K1000 35mm Film Camera W/ SMC Pentax-M 1:2 50mm Lens (Untested) Read!,Pentax,Vintage Cameras,,59.95,USD,"FIXED_PRICE,BEST_OFFER",13,1599,grail:K1000;mount:pentax k;as-is,US,retrorenewed,99.9,2026-08-20T15:20:51.000Z,,https://www.ebay.com/itm/188822620988?hash=item2bf6b48b3c:g:xvQAAeSw8fBqa5M~,https://i.ebayimg.com/images/g/xvQAAeSw8fBqa5M~/s-l225.jpg
型号不明,84.0,Leica Elmar 9cm F4 Collapsible Rangefinder Camera Lenses Tested [Read Cond],Leica,Lenses,Used,190.0,USD,"FIXED_PRICE,BEST_OFFER",8,1200,grail:Elmar;underpriced(med 1171),JP,re-camera,99.8,2026-08-20T14:41:30.000Z,,https://www.ebay.com/itm/327319416070?hash=item4c35c1ed06:g:uZAAAeSwS8tqhxWt,https://i.ebayimg.com/images/g/uZAAAeSwS8tqhxWt/s-l225.jpg
型号不明,84.0,Leica Elmar 5cm f/3.5 L mount Rangefinder Camera Lenses Tested [Read Cond],Leica,Lenses,Used,220.0,USD,"FIXED_PRICE,BEST_OFFER",8,1200,grail:Elmar;underpriced(med 1171),JP,re-camera,99.8,2026-08-20T14:41:30.000Z,,https://www.ebay.com/itm/336752750263?hash=item4e68072eb7:g:jDEAAeSwijdqhxW~,https://i.ebayimg.com/images/g/jDEAAeSwijdqhxW~/s-l225.jpg
型号不明,84.0,Leica Elmar 5cm f/3.5 Rangefinder Camera Lenses From Japan Tested [Read Cond],Leica,Lenses,Used,270.0,USD,"FIXED_PRICE,BEST_OFFER",8,1200,grail:Elmar;underpriced(med 1171),JP,re-camera,99.8,2026-08-20T14:41:30.000Z,,https://www.ebay.com/itm/327319416068?hash=item4c35c1ed04:g:aEMAAeSwq2JqhxV1,https://i.ebayimg.com/images/g/aEMAAeSwq2JqhxV1/s-l225.jpg
查无市价,84.0,SHARAN Leica III F Miniature Camera MEGAHOUSE Minox Film M Flash Japan Collector,Leica,Film Cameras,Used,418.98,USD,"FIXED_PRICE,BEST_OFFER",11,1280,grail:Leica III;underpriced(med 1219),JP,somsworks_snkrsp,100.0,2026-08-20T04:45:38.000Z,,https://www.ebay.com/itm/820025476273?hash=itembeed53c4b1:g:vFgAAeSwGGJqhoWk,https://i.ebayimg.com/images/g/vFgAAeSwGGJqhoWk/s-l225.jpg
残件/按现状,84.0,Leica R6 35mm SLR Film Camera Body Black Faulty Shutter Viewfinder Haze As-Is,Leica,Film Cameras,For parts or not working,499.0,USD,"FIXED_PRICE,BEST_OFFER",7,1080,grail:Leica R6;as-is;underpriced(med 1210),JP,sakura1k83,100.0,2026-08-21T08:44:39.000Z,,https://www.ebay.com/itm/407160441666?hash=item5ecca74b42:g:iRgAAeSwXSZqiA~v,https://i.ebayimg.com/images/g/iRgAAeSwXSZqiA~v/s-l225.jpg
残件/按现状,83.0,【AS IS】 Mamiya MAMIYAFLEX 7.5cm F3.5 LensCap FromJapan #yk10031,Mamiya,Film Cameras,For parts or not working,66.64,USD,FIXED_PRICE,4,1196,as-is;underpriced(med 457),JP,somtom_9,99.3,2026-08-21T08:55:34.000Z,,https://www.ebay.com/itm/188826206080?hash=item2bf6eb3f80:g:TiIAAeSwOa9qiBN6,https://i.ebayimg.com/images/g/TiIAAeSwOa9qiBN6/s-l225.jpg
残件/按现状,83.0,【FOR PARTS NOT WORKING】Mamiya M645 Medium Format Camera Body,Mamiya,Film Cameras,Used,71.99,USD,FIXED_PRICE,11,1600,as-is;underpriced(med 457),JP,japan_fun_camera,100.0,2026-08-21T01:15:30.000Z,,https://www.ebay.com/itm/188824627263?hash=item2bf6d3283f:g:ex4AAeSwWuBpJ6MA,https://i.ebayimg.com/images/g/ex4AAeSwWuBpJ6MA/s-l225.jpg
查无市价,83.0,【EXC】 Nikon Nikomat FromJapan #my1387,Nikon,Film Cameras,Used,80.58,USD,FIXED_PRICE,4,0,good-cond;underpriced(med 260),JP,somtom_9,99.3,2026-08-20T05:18:49.000Z,,https://www.ebay.com/itm/188820501765?hash=item2bf6943505:g:1HsAAeSw92lqho65,https://i.ebayimg.com/images/g/1HsAAeSw92lqho65/s-l225.jpg
查无市价,83.0,【EXC】 Nikon Nikomat FromJapan #my1379,Nikon,Film Cameras,Used,80.58,USD,FIXED_PRICE,4,0,good-cond;underpriced(med 260),JP,somtom_9,99.3,2026-08-20T05:18:34.000Z,,https://www.ebay.com/itm/188820501556?hash=item2bf6943434:g:C7wAAeSwuVhqho9e,https://i.ebayimg.com/images/g/C7wAAeSwuVhqho9e/s-l225.jpg
型号不明,83.0,【 Top MINT 】Mamiya Teleconverter 2x N for M645 Lens Case Cap From JAPAN #651,Mamiya,Lenses,Used,84.99,USD,FIXED_PRICE,8,1600,good-cond;underpriced(med 270),JP,full-moon_camera_tokyo,99.8,2026-08-20T05:23:23.000Z,,https://www.ebay.com/itm/366617512706?hash=item555c1b4b02:g:XY4AAeSw5epqRMJS,https://i.ebayimg.com/images/g/XY4AAeSw5epqRMJS/s-l225.jpg
