性价比,价差,参考价,样本数,评分,标题,型号,品牌,类目,成色,价格,币种,购买方式,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
抄底,-55%,845.43,46,102.0,[Top Mint] SMC Pentax 645 A 75mm F2.8 Standard MF Lens For 645 N NII From JAPAN,pentax smc 75mm f2.8,Pentax,Lenses,Used,379.99,USD,FIXED_PRICE,grail:645;mount:pentax k;good-cond,JP,bais_4223,100.0,2026-08-07T13:30:07.000Z,,https://www.ebay.com/itm/800475412189?hash=itemba600d76dd:g:gfsAAeSwQtRqXibU,https://i.ebayimg.com/images/g/gfsAAeSwQtRqXibU/s-l225.jpg
抄底,-53%,845.43,46,102.0,[NEAR MINT] SMC PENTAX-A 645 75mm F/2.8 Lens for 645 645N 645NII From JAPAN,pentax smc 75mm f2.8,Pentax,Lenses,Used,394.99,USD,FIXED_PRICE,grail:645;mount:pentax k;good-cond,JP,ht-smile,100.0,2026-08-07T16:19:33.000Z,,https://www.ebay.com/itm/128015636757?hash=item1dce539915:g:YpUAAeSwygVqZ2YH,https://i.ebayimg.com/images/g/YpUAAeSwygVqZ2YH/s-l225.jpg
超值,-40%,109.99,80,100.0,CONTAX RTS 35mm SLR Film Camera Black Body From JAPAN [Exc+5],contax rts,Contax,Film Cameras,Used,65.99,USD,"FIXED_PRICE,BEST_OFFER",grail:CONTAX RTS;good-cond,JP,japan-camera-kita55,100.0,2026-08-07T22:23:39.000Z,,https://www.ebay.com/itm/800476636525?hash=itemba6020256d:g:Yl8AAOSwMFxmbpBX,https://i.ebayimg.com/images/g/Yl8AAOSwMFxmbpBX/s-l225.jpg
超值,-43%,644.99,58,100.0,Read!!! [Exc+5] Contax S2 60th 60 Years Model 35mm SLR Film Camera From JAPAN,contax s2,Contax,Film Cameras,Used,369.99,USD,FIXED_PRICE,grail:Contax S2;good-cond,JP,jii-camera-japan,100.0,2026-08-07T10:07:33.000Z,,https://www.ebay.com/itm/358895569017?hash=item538fd7c879:g:pkMAAeSwwhdqda7h,https://i.ebayimg.com/images/g/pkMAAeSwwhdqda7h/s-l225.jpg
超值,-30%,599.5,20,100.0,[Exc+5] Zenza Bronica ETR Body Zenzanon MC 250mm f/5.6 Lens From JAPAN,bronica etr zenzanon,Bronica,Film Cameras,Used,419.99,USD,FIXED_PRICE,grail:Bronica ETR;good-cond,JP,nao_reuse_camera_japan,100.0,2026-08-08T02:52:38.000Z,,https://www.ebay.com/itm/147490270173?hash=item22571aebdd:g:ZWwAAeSw8TRqdpqt,https://i.ebayimg.com/images/g/ZWwAAeSw8TRqdpqt/s-l225.jpg
超值,-30%,644.99,58,100.0,[ MINT ] Contax S2 60th Anniversary Model 35mm SLR Film Camera Body From JAPAN,contax s2,Contax,Film Cameras,Used,449.99,USD,FIXED_PRICE,grail:Contax S2;good-cond,JP,zen-camera-japan,99.6,2026-08-07T07:36:57.000Z,,https://www.ebay.com/itm/188755725551?hash=item2bf2b7ccef:g:v80AAeSw5UJqdYwV,https://i.ebayimg.com/images/g/v80AAeSw5UJqdYwV/s-l225.jpg
超值,-29%,1409.99,80,100.0,[Near MINT] Hasselblad 500CM C/M Film Camera Body Waist Level Finder From JAPAN,hasselblad c/m,Hasselblad,Film Cameras,Used,999.9,USD,FIXED_PRICE,grail:500CM;good-cond,JP,falcon-4777-jp,100.0,2026-08-07T14:29:21.000Z,,https://www.ebay.com/itm/188757058280?hash=item2bf2cc22e8:g:OOYAAeSwCGNqdezw,https://i.ebayimg.com/images/g/OOYAAeSwCGNqdezw/s-l225.jpg
抄底,-89%,1777.95,50,99.0,[Near MINT] Linhof Kardan Color 45 S 45s 4x5 Large Format Film Camera From JAPAN,linhof 45,Linhof,Film Cameras,Used,199.99,USD,FIXED_PRICE,good-cond,JP,general_camera_store,100.0,2026-08-07T05:28:13.000Z,,https://www.ebay.com/itm/327298850855?hash=item4c34882027:g:dPEAAeSwCYxqdW4e,https://i.ebayimg.com/images/g/dPEAAeSwCYxqdW4e/s-l225.jpg
抄底,-56%,647.0,80,99.0,Leica iiic 35mm Rangefinder Camera Body,leica iiic,Leica,Film Cameras,Used,282.68,USD,"FIXED_PRICE,BEST_OFFER",grail:Leica iiic,AU,damie_sha,100.0,2026-08-08T02:57:02.000Z,,https://www.ebay.com/itm/287511899892?hash=item42f10b6ef4:g:JboAAeSwU79qdpjV,https://i.ebayimg.com/images/g/JboAAeSwU79qdpjV/s-l225.jpg
抄底,-57%,750.0,34,98.0,Jupiter-3 LTM Chrome Leica Thread Mount 50mm f/1.5 Lens Sonnar Copy from Fedka,leica sonnar 50mm f1.5,Leica,Lenses,Used,319.0,USD,"FIXED_PRICE,BEST_OFFER",grail:Sonnar;mount:ltm/l39,US,fedka,100.0,2026-08-07T04:09:01.000Z,,https://www.ebay.com/itm/227465543140?hash=item34f600bde4:g:l9EAAeSwlShqdVjn,https://i.ebayimg.com/images/g/l9EAAeSwlShqdVjn/s-l225.jpg
抄底,-46%,169.9,41,96.0,ZENZA BRONICA ETR MC 2004.5 ZENZANON 200mm F4.5 Used,bronica 200mm f4.5,Bronica,Lenses,Used,91.91,USD,FIXED_PRICE,grail:BRONICA ETR,JP,hard-off-japan-in-au,99.1,2026-08-07T20:07:36.000Z,,https://www.ebay.com/itm/318694364957?hash=item4a33aa171d:g:yb8AAeSwJtNqdoqx,https://i.ebayimg.com/images/g/yb8AAeSwJtNqdoqx/s-l225.jpg
抄底,-56%,399.99,80,96.0,Pentax 67 to 135 Film Back Adapter Part for Medium Format Cameras From Japan,pentax 67,Pentax,Film Cameras,Used,176.99,USD,FIXED_PRICE,grail:Pentax 67,JP,niigata-japan,99.3,2026-08-08T01:38:27.000Z,,https://www.ebay.com/itm/117346690195?hash=item1b52686493:g:wVUAAeSwxthqdom~,https://i.ebayimg.com/images/g/wVUAAeSwxthqdom~/s-l225.jpg
超值,-36%,478.81,16,96.0,Voigtlander Heliar 40mm f/2.8 for VM-E Close Focus Adapter [Near Mint],voigtlander heliar 40mm f2.8,Voigtlander,Lenses,Used,305.37,USD,FIXED_PRICE,grail:Heliar;mount:leica m;good-cond,JP,kabukicamera,99.9,2026-08-07T06:26:52.000Z,,https://www.ebay.com/itm/206471786061?hash=item3012ad6e4d:g:dbcAAeSwrOpqKsrp,https://i.ebayimg.com/images/g/dbcAAeSwrOpqKsrp/s-l225.jpg
超值,-33%,628.71,56,96.0,Mint Voigtlander Heliar 50mm f/3.5 LTM Lens 101'st Years Model w/ Hood,voigtlander heliar 50mm f3.5,Voigtlander,Lenses,Used,419.99,USD,"FIXED_PRICE,BEST_OFFER",grail:Heliar;mount:ltm/l39;good-cond,JP,suncamera_jp,99.5,2026-08-07T06:26:52.000Z,,https://www.ebay.com/itm/298565938811?hash=item4583eaae7b:g:wXwAAeSwvl9qdXpo,https://i.ebayimg.com/images/g/wXwAAeSwvl9qdXpo/s-l225.jpg
超值,-36%,669.99,45,96.0,[Exc+5 w/Box] Contax Carl Zeiss Planar T* 100mm f2 Lens AEG C/Y Mount From JAPAN,contax planar 100mm f2,Contax,Lenses,Used,429.49,USD,FIXED_PRICE,grail:Planar;mount:contax/yashica;good-cond,JP,kobe_japan_camera,99.2,2026-08-07T12:38:35.000Z,,https://www.ebay.com/itm/318692426255?hash=item4a338c820f:g:u7cAAeSw5KVobQVL,https://i.ebayimg.com/images/g/u7cAAeSw5KVobQVL/s-l225.jpg
超值,-25%,1006.0,20,96.0,[Near MINT] Leica Leitz Wetzlar Summicron C 40mm f2 For Leica M mount From JAPAN,leica summicron 40mm f2,Leica,Lenses,Used,749.99,USD,FIXED_PRICE,grail:Summicron;mount:leica m;good-cond,JP,ninja-camera,100.0,2026-08-07T05:28:40.000Z,,https://www.ebay.com/itm/358894625766?hash=item538fc963e6:g:NEUAAeSw6qlqdW3C,https://i.ebayimg.com/images/g/NEUAAeSw6qlqdW3C/s-l225.jpg
超值,-31%,1311.49,26,96.0,Contax Carl Zeiss Distagon T* 21mm F/2.8 MMJ MF C/Y Mount [EXC+5] From JAPAN,contax distagon 21mm f2.8,Contax,Lenses,Used,899.99,USD,"FIXED_PRICE,BEST_OFFER",grail:Distagon;mount:contax/yashica;good-cond,JP,happy-camera-japan,99.9,2026-08-07T21:12:43.000Z,,https://www.ebay.com/itm/336731991692?hash=item4e66ca6e8c:g:W48AAeSweJZqFDE2,https://i.ebayimg.com/images/g/W48AAeSweJZqFDE2/s-l225.jpg
偏低,-21%,508.49,16,94.0,[Top MINT / Box] Zenza Bronica Model C Camera Nikkor-P 75mm F/2.8 Lens Japan,bronica model nikkor-p,Bronica,Film Cameras,Used,399.99,USD,FIXED_PRICE,grail:Bronica Model;mount:nikon f;good-cond,JP,kaya6610,99.6,2026-08-07T21:23:48.000Z,,https://www.ebay.com/itm/318694644416?hash=item4a33ae5ac0:g:6nAAAeSw-V9qdk2e,https://i.ebayimg.com/images/g/6nAAAeSw-V9qdk2e/s-l225.jpg
抄底,-45%,890.0,9,94.0,Carl Zeiss Distagon T* 35mm f/1.4 ZE Canon EF Lens,zeiss ef 35mm f1.4,Zeiss,Lenses,Used,485.0,USD,FIXED_PRICE,grail:Distagon;mount:canon ef,US,dtxdepot,100.0,2026-08-07T13:19:02.000Z,,https://www.ebay.com/itm/257667206121?hash=item3bfe298be9:g:zZYAAeSwtixqddw4,https://i.ebayimg.com/images/g/zZYAAeSwtixqddw4/s-l225.jpg
超值,-36%,149.9,51,93.0,[MINT] Bronica 67mm Close Up Lens S C.U.L. -1 -2 for Zenzanon S 80mm F2.8 JAPAN,bronica 67mm f2.8,Bronica,Lenses,Used,95.4,USD,FIXED_PRICE,grail:Bronica 67mm;67mm;good-cond,JP,arigato-jpn,100.0,2026-08-07T13:41:28.000Z,,https://www.ebay.com/itm/137596286402?hash=item200960b5c2:g:VqAAAeSwAJlpwBgB,https://i.ebayimg.com/images/g/VqAAAeSwAJlpwBgB/s-l225.jpg
偏低,-17%,2500.0,33,93.0,"CLA'd LENS [N MINT] Plaubel Makina 67 6x7 Film Camera w/ Case, Strap From JAPAN",plaubel 67,Plaubel,Film Cameras,Used,2087.95,USD,FIXED_PRICE,grail:6x7;good-cond,JP,arigato-jpn,100.0,2026-08-07T13:41:28.000Z,,https://www.ebay.com/itm/137596286397?hash=item200960b5bd:g:CsEAAeSwHVZpehe2,https://i.ebayimg.com/images/g/CsEAAeSwHVZpehe2/s-l225.jpg
偏低,-24%,3274.95,80,93.0,[Lens Top MINT w/ GD-2] Contax G2 D 35mm Film Camera Planar 45mm f2 From JAPAN,contax g2,Contax,Film Cameras,Used,2500.0,USD,FIXED_PRICE,grail:Contax G2;good-cond,JP,camera_japan_chiba,100.0,2026-08-07T16:59:56.000Z,,https://www.ebay.com/itm/128015674289?hash=item1dce542bb1:g:siwAAeSwvl9qdg-K,https://i.ebayimg.com/images/g/siwAAeSwvl9qdg-K/s-l225.jpg
偏低,-21%,3274.95,80,93.0,2 Lens ⏯️ [MINT+++] Contax G2 35mm Film Camera Planar 45mm 90mm Lens From Japan,contax g2,Contax,Film Cameras,Used,2599.99,USD,FIXED_PRICE,grail:Contax G2;good-cond,JP,1st_camera_tokyo,99.1,2026-08-08T05:16:32.000Z,,https://www.ebay.com/itm/377402805641?hash=item57def5cd89:g:MLAAAeSwtlZqdrwr,https://i.ebayimg.com/images/g/MLAAAeSwtlZqdrwr/s-l225.jpg
合理,-6%,2550.0,9,92.0,Meter works [N.MINT] Plaubel Makina W67 6x7 Film Camera Nikkor 55mm f/4.5 JAPAN,plaubel w67,Plaubel,Film Cameras,Used,2399.99,USD,"FIXED_PRICE,BEST_OFFER",grail:6x7;mount:nikon f;55mm;good-cond,JP,teriyaki.japan,99.6,2026-08-08T06:13:51.000Z,,https://www.ebay.com/itm/407128729293?hash=item5ecac366cd:g:CbwAAeSw3ehqR7Wv,https://i.ebayimg.com/images/g/CbwAAeSw3ehqR7Wv/s-l225.jpg
超值,-38%,177.5,36,91.0,[Exc+4] SMC Pentax 67 Soft 120mm f3.5 MF Soft Focus Lens For 6x7 67 From JAPAN,pentax smc 120mm f3.5,Pentax,Lenses,Used,109.99,USD,FIXED_PRICE,grail:Pentax 67;mount:pentax k;good-cond,JP,abc_camera_japan,100.0,2026-08-07T12:20:34.000Z,,https://www.ebay.com/itm/168595548507?hash=item274113e95b:g:ykUAAeSwj0Vqdc4S,https://i.ebayimg.com/images/g/ykUAAeSwj0Vqdc4S/s-l225.jpg
超值,-37%,94.99,25,90.0,[MINT] Mamiya Sekor C 210mm f/4.5 N Lens for 645 From JAPAN,mamiya sekor 210mm f4.5,Mamiya,Lenses,Used,59.99,USD,FIXED_PRICE,grail:645;good-cond,JP,dreamers_camera_japan,99.5,2026-08-07T10:51:45.000Z,,https://www.ebay.com/itm/366592013042?hash=item555a9632f2:g:55cAAeSwJvdqdbm1,https://i.ebayimg.com/images/g/55cAAeSwJvdqdbm1/s-l225.jpg
超值,-44%,232.49,80,90.0,Tested [ Exc+5 ] Olympus μ mju Ⅱ170 VF 35mm Point & Shoot Film From JAPAN,olympus mju 170,Olympus,Film Cameras,Used,129.99,USD,FIXED_PRICE,grail:mju;good-cond,JP,sss.yyy.-57,100.0,2026-08-07T16:39:37.000Z,,https://www.ebay.com/itm/298567125483?hash=item4583fcc9eb:g:gP8AAeSwiiFqdgtA,https://i.ebayimg.com/images/g/gP8AAeSwiiFqdgtA/s-l225.jpg
超值,-35%,260.31,32,90.0,Tested!【Exc+5】Zenza Bronica ZENZANON MC 50mm F2.8 Wide Angle MF Lens From JAPAN,bronica 50mm f2.8,Bronica,Lenses,Used,169.99,USD,"FIXED_PRICE,BEST_OFFER",grail:Bronica ZENZANON;good-cond,JP,nacamera_japan,100.0,2026-08-07T23:35:38.000Z,,https://www.ebay.com/itm/800476756603?hash=itemba6021fa7b:g:eK8AAeSw1stqWyhN,https://i.ebayimg.com/images/g/eK8AAeSw1stqWyhN/s-l225.jpg
超值,-31%,284.94,80,90.0,Contax T2 Bottom Plate Repair Part for Camera Repair from Japan,contax t2,Contax,Film Cameras,Used,197.99,USD,FIXED_PRICE,grail:Contax T2,JP,niigata-japan,99.3,2026-08-07T04:14:45.000Z,,https://www.ebay.com/itm/128014902455?hash=item1dce4864b7:g:9VAAAeSw~cFqdVzf,https://i.ebayimg.com/images/g/9VAAAeSw~cFqdVzf/s-l225.jpg
超值,-42%,427.0,16,90.0,[Near MINT] ZENZA BRONICA ZENZANON E II 500mm f/8 Telephoto Lens ETR S JAPAN,bronica 500mm f8,Bronica,Lenses,Used,249.99,USD,FIXED_PRICE,grail:BRONICA ZENZANON;good-cond,JP,nao_reuse_camera_japan,100.0,2026-08-08T02:29:06.000Z,,https://www.ebay.com/itm/147490228191?hash=item22571a47df:g:QTYAAeSwG~VqdpWX,https://i.ebayimg.com/images/g/QTYAAeSwG~VqdpWX/s-l225.jpg
超值,-31%,464.99,28,90.0,Zenza Bronica EC-TL Camera Body Excellent From Japan,bronica ec-tl,Bronica,Film Cameras,Used,321.99,USD,FIXED_PRICE,grail:Bronica EC,JP,niigata-japan,99.3,2026-08-08T01:38:27.000Z,,https://www.ebay.com/itm/128016201480?hash=item1dce5c3708:g:p6wAAeSwZy5qdojT,https://i.ebayimg.com/images/g/p6wAAeSwZy5qdojT/s-l225.jpg
超值,-29%,494.5,80,90.0,[Near Mint READ] Pentax 6x7 Mirror Up Medium Format Film Camera Body Grid Screen,pentax mirror,Pentax,Film Cameras,Used,349.99,USD,FIXED_PRICE,grail:6x7;good-cond,JP,maui_camera_japan,100.0,2026-08-07T05:17:53.000Z,,https://www.ebay.com/itm/287509358077?hash=item42f0e4a5fd:g:OfUAAeSwY41qHBUk,https://i.ebayimg.com/images/g/OfUAAeSwY41qHBUk/s-l225.jpg
超值,-26%,684.99,50,90.0,Read [NEAR MINT w/Case] Ricoh GR1 Black Point & Shoot 35mm Film Camera JAPAN,ricoh gr1,Ricoh,Film Cameras,Used,509.99,USD,"FIXED_PRICE,BEST_OFFER",grail:GR1;good-cond,JP,happy-camera-japan,99.9,2026-08-08T08:43:34.000Z,,https://www.ebay.com/itm/336732576462?hash=item4e66d35ace:g:B-YAAeSw-MdqdwsO,https://i.ebayimg.com/images/g/B-YAAeSw-MdqdwsO/s-l225.jpg
超值,-29%,914.99,80,90.0,[NEAR MINT] FUJICA Fujifilm GW690 Pro 6x9 Medium Format Film Camera From Japan,fujifilm gw690,Fujifilm,Film Cameras,Used,649.99,USD,FIXED_PRICE,grail:GW690;good-cond,JP,unix-sta98,99.5,2026-08-08T10:26:49.000Z,,https://www.ebay.com/itm/800478332780?hash=itemba603a076c:g:F~8AAeSwsHRqaVYs,https://i.ebayimg.com/images/g/F~8AAeSwsHRqaVYs/s-l225.jpg
超值,-32%,949.99,39,90.0,*Near Mint* Pentax 6x7 M-Up TTL Medium Format Film Camera Body from JAPAN #4621,pentax m-up ttl,Pentax,Film Cameras,Used,650.0,USD,FIXED_PRICE,grail:6x7;good-cond,JP,qululu-plus123_jp,100.0,2026-08-08T06:44:12.000Z,,https://www.ebay.com/itm/188760199295?hash=item2bf2fc107f:g:x5EAAeSwg85pFUlV,https://i.ebayimg.com/images/g/x5EAAeSwg85pFUlV/s-l225.jpg
超值,-34%,1068.7,80,90.0,[Exc+5] Hasselblad Carl Zeiss C Planar 80mm f/2.8 Lens from Japan #C4324,hasselblad planar 80mm f2.8,Hasselblad,Lenses,Used,699.9,USD,"FIXED_PRICE,BEST_OFFER",grail:Planar;good-cond,JP,jp2017_yamabay,100.0,2026-08-07T17:08:58.000Z,,https://www.ebay.com/itm/147489333783?hash=item22570ca217:g:35sAAeSwVopqdhBb,https://i.ebayimg.com/images/g/35sAAeSwVopqdhBb/s-l225.jpg
超值,-34%,1068.7,80,90.0,Rare [MINT] Hasselblad Carl Zeiss Planar F 80mm F2.8 T* Lens for 2000 From JAPAN,hasselblad planar 80mm f2.8,Hasselblad,Lenses,Used,699.99,USD,FIXED_PRICE,grail:Planar;good-cond,JP,wasabi.camera_825,100.0,2026-08-07T10:51:32.000Z,,https://www.ebay.com/itm/188756373983?hash=item2bf2c1b1df:g:oPUAAeSwYudqEpIk,https://i.ebayimg.com/images/g/oPUAAeSwYudqEpIk/s-l225.jpg
超值,-31%,1068.7,80,90.0,[Near MINT] Hasselblad Carl Zeiss C Planar 80mm F2.8 Black Lens Chrome JAPAN,hasselblad planar 80mm f2.8,Hasselblad,Lenses,Used,739.99,USD,FIXED_PRICE,grail:Planar;good-cond,JP,koki_camera_japan,99.3,2026-08-07T06:55:05.000Z,,https://www.ebay.com/itm/366591663953?hash=item555a90df51:g:UVsAAeSwCclqdYHE,https://i.ebayimg.com/images/g/UVsAAeSwCclqdYHE/s-l225.jpg
超值,-32%,1088.99,26,90.0,[Near MINT] Fuji Fujifilm Fujica GSW690 Pro Medium Format Film Camera From JAPAN,fuji gsw690,Fuji,Film Cameras,Used,744.99,USD,FIXED_PRICE,grail:GSW690;good-cond,JP,drea7370,100.0,2026-08-08T12:06:40.000Z,,https://www.ebay.com/itm/137598930355?hash=item2009890db3:g:89AAAeSwK~ZqdxxM,https://i.ebayimg.com/images/g/89AAAeSwK~ZqdxxM/s-l225.jpg
超值,-42%,1329.99,49,90.0,Meter Works [ N MINT ] Minolta CLE 35mm Rangefinder Film Camera Body From JAPAN,minolta cle,Minolta,Film Cameras,Used,774.0,USD,FIXED_PRICE,grail:Minolta CLE;good-cond,JP,kawamura-camera,99.7,2026-08-07T23:56:32.000Z,,https://www.ebay.com/itm/117346624801?hash=item1b52676521:g:avMAAeSwOT5qdcOI,https://i.ebayimg.com/images/g/avMAAeSwOT5qdcOI/s-l225.jpg
超值,-36%,1399.49,60,90.0,[Near MINT] Fujifilm Fuji Klasse Silver 35mm Point & Shoot Camera From JAPAN,fujifilm klasse,Fujifilm,Film Cameras,Used,899.0,USD,FIXED_PRICE,grail:Klasse;good-cond,JP,syashinkiten_japan,100.0,2026-08-07T14:03:04.000Z,,https://www.ebay.com/itm/327299447712?hash=item4c34913ba0:g:5VkAAeSwSKxqdeZT,https://i.ebayimg.com/images/g/5VkAAeSwSKxqdeZT/s-l225.jpg
抄底,-57%,162.99,46,89.0,Read [N MINT] Pentax MZ-3 35mm Film Camera Black 35-80mm f/4-5.6 Lens From JAPAN,pentax mz-3,Pentax,Film Cameras,Used,69.99,USD,FIXED_PRICE,good-cond,JP,ty_camera_japan,100.0,2026-08-07T05:58:21.000Z,,https://www.ebay.com/itm/358894710249?hash=item538fcaade9:g:obwAAeSw5VxqdXTu,https://i.ebayimg.com/images/g/obwAAeSw5VxqdXTu/s-l225.jpg
超值,-33%,899.99,33,89.0,*Exc+5 w/ Grip* Linhof Super Technika IV 4x5 Large Format RF Film Camera From JP,linhof super technika,Linhof,Film Cameras,Used,603.74,USD,FIXED_PRICE,mount:canon rf;good-cond,JP,hitonaga-0,100.0,2026-08-08T11:34:15.000Z,,https://www.ebay.com/itm/407129237032?hash=item5ecacb2628:g:D5kAAOSwtcNlvX6a,https://i.ebayimg.com/images/g/D5kAAOSwtcNlvX6a/s-l225.jpg
