性价比,价差,参考价,样本数,评分,标题,型号,品牌,类目,成色,价格,币种,购买方式,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
抄底,-64%,177.75,80,116.0,*Exc+4* Mamiya Press Super 23 Medium Format Film Camera Body Only From Japan,mamiya 23,Mamiya,Film Cameras,Used,63.32,USD,FIXED_PRICE,grail:Mamiya Press;good-cond,JP,dub0804-55,100.0,2026-08-09T11:51:54.000Z,,https://www.ebay.com/itm/366594964314?hash=item555ac33b5a:g:AtkAAeSweWJoECkH,https://i.ebayimg.com/images/g/AtkAAeSweWJoECkH/s-l225.jpg
抄底,-70%,2719.99,35,116.0,[TOP MINT w/ Caps] Hasselblad T* Carl Zeiss C Planar 80mm f2.8 Black Lens JAPAN,hasselblad carl zeiss,Hasselblad,Film Cameras,Used,829.0,USD,FIXED_PRICE,grail:Planar;good-cond,JP,kawamura-camera,99.7,2026-08-10T00:11:21.000Z,,https://www.ebay.com/itm/117349405051?hash=item1b5291d17b:g:uQcAAeSw2L1qdxmo,https://i.ebayimg.com/images/g/uQcAAeSw2L1qdxmo/s-l225.jpg
抄底,-54%,129.44,80,106.0,Read! *Exc+5* Olympus mju μ stylus zoom 140 Point & Shoot Film Camera From JAPAN,olympus stylus 140,Olympus,Film Cameras,Used,59.9,USD,FIXED_PRICE,grail:mju;good-cond,JP,made-1n-japan,100.0,2026-08-09T04:29:52.000Z,,https://www.ebay.com/itm/336733614753?hash=item4e66e332a1:g:QFkAAeSwXudqeAK5,https://i.ebayimg.com/images/g/QFkAAeSwXudqeAK5/s-l225.jpg
抄底,-91%,1099.99,72,106.0,RARE for Minilux [UNUSED] Leica 14320 Mini Tripod for 35mm Film Camera JAPAN,leica minilux,Leica,Film Cameras,Used,99.99,USD,"FIXED_PRICE,BEST_OFFER",grail:Minilux,JP,tomooka_49,100.0,2026-08-09T12:50:06.000Z,,https://www.ebay.com/itm/158169875010?hash=item24d3a8c242:g:cOoAAeSwucpo7ulA,https://i.ebayimg.com/images/g/cOoAAeSwucpo7ulA/s-l225.jpg
抄底,-63%,482.42,80,106.0,Mamiya RZ67 PROFESSIONAL 120 Film Back Holder,mamiya rz67,Mamiya,Film Cameras,Used,177.37,USD,"FIXED_PRICE,BEST_OFFER",grail:RZ67,JP,mgaaoetom10rbmjc-1,99.1,2026-08-09T13:43:32.000Z,,https://www.ebay.com/itm/236995611850?hash=item372e0a0cca:g:POcAAeSw64ZqeIU6,https://i.ebayimg.com/images/g/POcAAeSw64ZqeIU6/s-l225.jpg
抄底,-61%,490.83,80,106.0,Vintage [Near MINT] Nikon F5 Camera Store Display From JAPAN,nikon f5,Nikon,Film Cameras,Used,189.99,USD,FIXED_PRICE,grail:Nikon F5;good-cond,JP,hiroshima-camera,100.0,2026-08-09T14:21:50.000Z,,https://www.ebay.com/itm/800482237776?hash=itemba60759d50:g:Gl8AAeSwfwBqeI2z,https://i.ebayimg.com/images/g/Gl8AAeSwfwBqeI2z/s-l225.jpg
抄底,-53%,424.73,80,106.0,ZENZA BRONICA S2 Film Back *ZA21-4,bronica s2,Bronica,Film Cameras,Used,200.18,USD,"FIXED_PRICE,BEST_OFFER",grail:BRONICA S2,JP,mgaaoetom10rbmjc-1,99.1,2026-08-09T13:56:46.000Z,,https://www.ebay.com/itm/236995635016?hash=item372e0a6748:g:WykAAeSwAVhqeIec,https://i.ebayimg.com/images/g/WykAAeSwAVhqeIec/s-l225.jpg
抄底,-49%,462.66,48,106.0,Leica R3 Electronic Body Black from Japan,leica r3,Leica,Film Cameras,Used,234.99,USD,FIXED_PRICE,grail:Leica R3,JP,niigata-japan,99.3,2026-08-09T12:10:29.000Z,,https://www.ebay.com/itm/128017664308?hash=item1dce728934:g:UH0AAeSwVhJqeG52,https://i.ebayimg.com/images/g/UH0AAeSwVhJqeG52/s-l225.jpg
抄底,-52%,1399.49,60,106.0,[ Near MINT ] Fujifilm Fuji Klasse Silver 35mm Point & Shoot Camera From JAPAN,fujifilm klasse,Fujifilm,Film Cameras,Used,669.99,USD,FIXED_PRICE,grail:Klasse;good-cond,JP,kyoto_camara_saga,99.8,2026-08-10T00:53:00.000Z,,https://www.ebay.com/itm/358906115340?hash=item539078b50c:g:mAYAAeSw1clqeSIZ,https://i.ebayimg.com/images/g/mAYAAeSw1clqeSIZ/s-l225.jpg
抄底,-59%,128.0,65,102.0,[Exc+5] Nikon Ai-s Nikkor 28mm f3.5 Wide Angle Lens for F Mt. SLR F3 FM3A JAPAN,nikon ai-s 28mm f3.5,Nikon,Lenses,Used,52.9,USD,FIXED_PRICE,grail:FM3A;mount:nikon f;good-cond,JP,f1-camera,100.0,2026-08-09T14:18:50.000Z,,https://www.ebay.com/itm/336734150424?hash=item4e66eb5f18:g:dyEAAeSwxghqeI17,https://i.ebayimg.com/images/g/dyEAAeSwxghqeI17/s-l225.jpg
