寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
查无市价,104.0,Copy Leica DII Elmar 50mm F3.5 Professionally Serviced,Leica,Film Cameras,Used,256.16,USD,FIXED_PRICE,6,1080,grail:Elmar;good-cond;underpriced(med 1273),JP,riversideworks_japan,98.5,2026-08-24T08:04:01.000Z,,https://www.ebay.com/itm/800554876569?hash=itemba64c9fe99:g:t9gAAeSwpLBqi~wo,https://i.ebayimg.com/images/g/t9gAAeSwpLBqi~wo/s-l225.jpg
残件/按现状,101.0,Canon Canonet QL17 Canon LENS SE 45mm F1.7 For Parts,Canon,Film Cameras,Used,50.0,USD,FIXED_PRICE,20,0,grail:Canonet;as-is;underpriced(med 160),JP,japanese.wholesaler.oden,99.5,2026-08-25T02:40:16.000Z,,https://www.ebay.com/itm/377445309891?hash=item57e17e5dc3:g:8yAAAeSwGFpqjPZQ,https://i.ebayimg.com/images/g/8yAAAeSwGFpqjPZQ/s-l225.jpg
查无市价,100.0,Leica Elmar 5cm Lens Hood,Leica,Vintage Cameras,,129.36,USD,FIXED_PRICE,3,1200,grail:Elmar;underpriced(med 448),JP,riversideworks_japan,98.5,2026-08-24T08:05:29.000Z,,https://www.ebay.com/itm/198591268804?hash=item2e3cf647c4:g:4-kAAeSwR-1qi~wG,https://i.ebayimg.com/images/g/4-kAAeSwR-1qi~wG/s-l225.jpg
残件/按现状,98.0,Canon AE-1 Program 35mm SLR Film Camera w/Canon FD 70-210mm Lens PARTS OR REPAIR,Canon,Film Cameras,For parts or not working,48.95,USD,"FIXED_PRICE,BEST_OFFER",20,0,grail:AE-1;mount:canon fd;underpriced(med 160),US,ridgebase,100.0,2026-08-24T15:20:49.000Z,,https://www.ebay.com/itm/327324187184?hash=item4c360aba30:g:5VsAAeSwWEBqVrjs,https://i.ebayimg.com/images/g/5VsAAeSwWEBqVrjs/s-l225.jpg
残件/按现状,98.0,Pentax ME Super 35mm SLR Film Camera SMC Pentax-M 50mm 1:1.7 Lens Japan UNTESTED,Pentax,Film Cameras,For parts or not working,49.0,USD,FIXED_PRICE,13,0,grail:Pentax ME Super;mount:pentax k;as-is;underpriced(med 150),US,harvestsales,100.0,2026-08-24T23:59:42.000Z,,https://www.ebay.com/itm/237028155736?hash=item372ffaa158:g:sXEAAeSwWaNqjNpU,https://i.ebayimg.com/images/g/sXEAAeSwWaNqjNpU/s-l225.jpg
残件/按现状,98.0,Pentax ME Super 35mm SLR Camera with SMC pentax-A 1:2 50mm,Pentax,Film Cameras,For parts or not working,49.97,USD,FIXED_PRICE,8,0,grail:Pentax ME Super;mount:pentax k;underpriced(med 150),US,rebirthmachine,99.9,2026-08-25T04:25:16.000Z,,https://www.ebay.com/itm/147525467469?hash=item225933fd4d:g:l0sAAeSwiipqjRen,https://i.ebayimg.com/images/g/l0sAAeSwiipqjRen/s-l225.jpg
残件/按现状,97.0,Canon Canonet QL17 45mm Lens f/1.7 Rangefinder Camera/ Case Untested,Canon,Film Cameras,For parts or not working,50.0,USD,FIXED_PRICE,11,0,grail:Canonet;as-is;underpriced(med 160),US,harvestsales,100.0,2026-08-24T23:45:26.000Z,,https://www.ebay.com/itm/237028140690?hash=item372ffa6692:g:yLIAAeSwFJZqjNUl,https://i.ebayimg.com/images/g/yLIAAeSwFJZqjNUl/s-l225.jpg
查无市价,97.0,"[EXC] Nikon CF-27 Soft Case for Nikon FE, FE2, FM, FM2 from Japan #AFAA",Nikon,Film Cameras,Used,139.9,USD,FIXED_PRICE,8,1600,grail:FM2;mount:hasselblad v;good-cond,JP,kat-satak6y,97.3,2026-08-24T05:18:07.000Z,,https://www.ebay.com/itm/327323610260?hash=item4c3601ec94:g:CAIAAeSwnQxqacnD,https://i.ebayimg.com/images/g/CAIAAeSwnQxqacnD/s-l225.jpg
残件/按现状,96.0,Canon Canonet CANON LENS SE 45mm F1.9 For Parts,Canon,Film Cameras,Used,30.0,USD,FIXED_PRICE,21,0,grail:Canonet;as-is;underpriced(med 160),JP,japanese.wholesaler.oden,99.5,2026-08-25T00:53:29.000Z,,https://www.ebay.com/itm/377445154598?hash=item57e17bff26:g:ilIAAeSwIR1qjOU3,https://i.ebayimg.com/images/g/ilIAAeSwIR1qjOU3/s-l225.jpg
残件/按现状,96.0,Canon Canonet Rangefinder 35mm Film Camera For Parts,Canon,Film Cameras,Used,30.0,USD,FIXED_PRICE,21,0,grail:Canonet;as-is;underpriced(med 160),JP,japanese.wholesaler.oden,99.5,2026-08-25T00:41:21.000Z,,https://www.ebay.com/itm/377445134455?hash=item57e17bb077:g:BiAAAeSweAVqjOLf,https://i.ebayimg.com/images/g/BiAAAeSweAVqjOLf/s-l225.jpg
残件/按现状,96.0,AS-IS Canon AE-1 Silver Body Only *For Parts or Repair Z2191,Canon,Film Cameras,For parts or not working,41.99,USD,"FIXED_PRICE,BEST_OFFER",16,0,grail:AE-1;as-is;underpriced(med 160),JP,tsurujapan532,100.0,2026-08-25T04:00:12.000Z,,https://www.ebay.com/itm/178438194814?hash=item298bbec67e:g:wvkAAeSws65qGmnH,https://i.ebayimg.com/images/g/wvkAAeSws65qGmnH/s-l225.jpg
残件/按现状,96.0,Canon Canonet. 35mm Film Rangefinder SE 45mm f1.9 For Parts or For Repair,Canon,Film Cameras,Used,42.75,USD,FIXED_PRICE,18,0,grail:Canonet;as-is;underpriced(med 160),JP,japanese.wholesaler.oden,99.5,2026-08-24T13:23:01.000Z,,https://www.ebay.com/itm/377444058102?hash=item57e16b43f6:g:UDQAAeSw1ctqDo5I,https://i.ebayimg.com/images/g/UDQAAeSw1ctqDo5I/s-l225.jpg
