寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
查无市价,104.0,[NEAR MINT] Contax 645 Power Battery Pack P-8D D for Power Pack Adapter JAPAN,Contax,Film Cameras,Used,159.99,USD,"FIXED_PRICE,BEST_OFFER",8,1080,grail:645;good-cond;underpriced(med 599),JP,tomooka_49,99.8,2026-08-12T22:55:45.000Z,,https://www.ebay.com/itm/158181840116?hash=item24d45f54f4:g:vj0AAeSwJKZqPhaJ,https://i.ebayimg.com/images/g/vj0AAeSwJKZqPhaJ/s-l225.jpg
查无市价,104.0,[ Near MINT w/Mask ] Hasselblad A32 Type IV Medium Format 645 220 From japan,Hasselblad,Film Cameras,Used,399.0,USD,FIXED_PRICE,9,1600,grail:645;good-cond;underpriced(med 1300),JP,ageha.b-48,100.0,2026-08-12T14:18:09.000Z,,https://www.ebay.com/itm/800497105320?hash=itemba615879a8:g:fzoAAeSwt15o~2Lj,https://i.ebayimg.com/images/g/fzoAAeSwt15o~2Lj/s-l225.jpg
查无市价,102.0,Zeiss Ikon Symbolica 35mm Camera w/ Prontormat Tessar 50mm f/2.8 Lens,Zeiss,Film Cameras,Used,44.99,USD,FIXED_PRICE,7,0,grail:Tessar;underpriced(med 295),US,montana717,99.9,2026-08-12T13:04:28.000Z,,https://www.ebay.com/itm/287520610596?hash=item42f1905924:g:iKEAAOSw6DRiuxOD,https://i.ebayimg.com/images/g/iKEAAOSw6DRiuxOD/s-l225.jpg
残件/按现状,102.0,Vintage Zeiss Ikon Ikoflex Tessar Nr640177 -75mm TLR w/Case Untested Clean,Zeiss,Film Cameras,For parts or not working,60.0,USD,FIXED_PRICE,20,1599,grail:Tessar;as-is;underpriced(med 295),US,jensenbc1026,99.7,2026-08-13T00:02:12.000Z,,https://www.ebay.com/itm/188783926151?hash=item2bf4661b87:g:8igAAeSwA9FqfQXo,https://i.ebayimg.com/images/g/8igAAeSwA9FqfQXo/s-l225.jpg
查无市价,100.0,For Leica IIIg / Ig Pre-Cut Replacement Leather seal Black From Japan #AN220062,Leica,Film Cameras,New,75.0,USD,FIXED_PRICE,2,1280,grail:Leica IIIg;underpriced(med 879),JP,george.-5078,100.0,2026-08-13T00:54:58.000Z,,https://www.ebay.com/itm/287521589015?hash=item42f19f4717:g:cFQAAOSwTyZjsO1U,https://i.ebayimg.com/images/g/cFQAAOSwTyZjsO1U/s-l225.jpg
查无市价,100.0,For Leica M6 / MP Pre-Cut Replacement Leather Seal 8 Colors From JP #AN220054,Leica,Film Cameras,New,75.0,USD,FIXED_PRICE,2,1280,grail:Leica M6;underpriced(med 879),JP,george.-5078,100.0,2026-08-13T00:33:41.000Z,,https://www.ebay.com/itm/287521558756?hash=item42f19ed0e4:g:Wg4AAOSwTyZjs~CP,https://i.ebayimg.com/images/g/Wg4AAOSwTyZjs~CP/s-l225.jpg
查无市价,100.0,For Leica M4 / M4-2 / M4-P Pre-Cut Replacement Leather Seal 5 Colors #AN220052,Leica,Film Cameras,New,75.0,USD,FIXED_PRICE,4,1280,grail:Leica M4;underpriced(med 879),JP,george.-5078,100.0,2026-08-13T00:30:19.000Z,,https://www.ebay.com/itm/287521555384?hash=item42f19ec3b8:g:NFUAAOSwpNxjtSRj,https://i.ebayimg.com/images/g/NFUAAOSwpNxjtSRj/s-l225.jpg
查无市价,100.0,For Leica M7 Pre-Cut Replacement Leather Seal 8 Colors From Japan #AN220055,Leica,Film Cameras,New,85.0,USD,FIXED_PRICE,2,1280,grail:Leica M7;underpriced(med 879),JP,george.-5078,100.0,2026-08-13T00:35:12.000Z,,https://www.ebay.com/itm/287521560386?hash=item42f19ed742:g:o3gAAOSwA7Bjs-SN,https://i.ebayimg.com/images/g/o3gAAOSwA7Bjs-SN/s-l225.jpg
查无市价,100.0,Bronica EC to Micro Four Thirds Digital Mount Adapter,Bronica,Film Cameras,Used,226.97,USD,"FIXED_PRICE,BEST_OFFER",8,1200,grail:Bronica EC;mount:micro 4/3;underpriced(med 596),JP,kumsjapan,99.3,2026-08-13T03:19:50.000Z,,https://www.ebay.com/itm/318721687218?hash=item4a354afeb2:g:T1EAAeSwP~VqfTkH,https://i.ebayimg.com/images/g/T1EAAeSwP~VqfTkH/s-l225.jpg
查无市价,99.0,Certo Super Dolina + Zeiss Tessar 50mm 2.8f #6669 R30,Zeiss,Film Cameras,Used,40.45,USD,FIXED_PRICE,5,0,grail:Tessar;underpriced(med 295),DE,classic-camera-chemnitz3,100.0,2026-08-12T18:14:20.000Z,,https://www.ebay.com/itm/336739090075?hash=item4e6736be9b:g:2zoAAeSwxthqfLg8,https://i.ebayimg.com/images/g/2zoAAeSwxthqfLg8/s-l225.jpg
