寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,92.0,"Pentax ME Super 35mm SLR Film Camera Body Only, AS IS",Pentax,Film Cameras,Used,29.99,USD,"FIXED_PRICE,BEST_OFFER",2,1600,grail:Pentax ME Super;as-is;underpriced(med 152),US,codyscollectives56,99.9,2026-08-19T05:25:06.000Z,,https://www.ebay.com/itm/336750121354?hash=item4e67df118a:g:gI4AAeSwz0hn20fz,https://i.ebayimg.com/images/g/gI4AAeSwz0hn20fz/s-l225.jpg
残件/按现状,92.0,Olympus Stylus Epic Zoom 80 35mm Point & Shoot Film Camera FOR PARTS / REPAIR,Olympus,Film Cameras,For parts or not working,39.95,USD,"FIXED_PRICE,BEST_OFFER",8,1599,grail:Stylus Epic;as-is;underpriced(med 159),US,medleysales_2021,99.5,2026-08-18T22:00:15.000Z,,https://www.ebay.com/itm/366614320853?hash=item555bea96d5:g:BNoAAeSw04tqhNW0,https://i.ebayimg.com/images/g/BNoAAeSw04tqhNW0/s-l225.jpg
残件/按现状,92.0,Canon Canonet QL19 35mm Rangefinder Camera w/ 45mm f/1.9 Lens FOR PARTS,Canon,Film Cameras,For parts or not working,39.99,USD,"FIXED_PRICE,BEST_OFFER",8,1600,grail:Canonet;as-is;underpriced(med 160),US,outdoor_style,99.8,2026-08-19T12:32:55.000Z,,https://www.ebay.com/itm/237016503862?hash=item372f48d636:g:YyEAAeSwE2hqNpLs,https://i.ebayimg.com/images/g/YyEAAeSwE2hqNpLs/s-l225.jpg
残件/按现状,92.0,Canon AE-1 SLR Film Camera - Black,Canon,Film Cameras,For parts or not working,54.59,USD,"FIXED_PRICE,BEST_OFFER",5,1600,grail:AE-1;underpriced(med 160),US,jiglesias_it,100.0,2026-08-19T03:49:45.000Z,,https://www.ebay.com/itm/237015700715?hash=item372f3c94eb:g:rrAAAeSwKVhqhSey,https://i.ebayimg.com/images/g/rrAAAeSwKVhqhSey/s-l225.jpg
残件/按现状,92.0,Pentax ME Super Film Camera with SMC 50mm 1:2 Lens. Vintage- Untested,Pentax,Film Cameras,Used,55.0,USD,FIXED_PRICE,0,1600,grail:Pentax ME Super;as-is;underpriced(med 152),US,gymleadersliquidations,99.3,2026-08-18T20:59:53.000Z,,https://www.ebay.com/itm/318750434324?hash=item4a3701a414:g:kEQAAeSwPdNqhMeh,https://i.ebayimg.com/images/g/kEQAAeSwPdNqhMeh/s-l225.jpg
残件/按现状,92.0,SET OF PENTAX 67 RIGHT AND LEFT END COVERS from old Repair Shop /1245,Pentax,Film Cameras,For parts or not working,60.0,USD,"FIXED_PRICE,BEST_OFFER",4,1600,grail:PENTAX 67;underpriced(med 152),US,nwcamera,100.0,2026-08-19T00:28:35.000Z,,https://www.ebay.com/itm/336749754364?hash=item4e67d977fc:g:3~gAAeSwhthqhPb8,https://i.ebayimg.com/images/g/3~gAAeSwhthqhPb8/s-l225.jpg
残件/按现状,92.0,Pentax ME Super 35mm SLR Film Camera with 50 mm lens untested,Pentax,Film Cameras,For parts or not working,60.0,USD,FIXED_PRICE,6,1600,grail:Pentax ME Super;as-is;underpriced(med 152),US,panhead1957,99.4,2026-08-18T17:02:35.000Z,,https://www.ebay.com/itm/820019095747?hash=itembeecf268c3:g:GrQAAeSwgqhqhI-e,https://i.ebayimg.com/images/g/GrQAAeSwgqhqhI-e/s-l225.jpg
残件/按现状,90.0,"Pentax Auto 110 SLR Film Camera w/ 24mm, 18mm ,50mm Lenses! From Japdn",Pentax,Film Cameras,For parts or not working,65.0,USD,FIXED_PRICE,22,1600,grail:Auto 110;underpriced(med 152),JP,shin-j2,100.0,2026-08-19T06:26:35.000Z,,https://www.ebay.com/itm/178422189126?hash=item298aca8c46:g:JgIAAeSwicFqhTBz,https://i.ebayimg.com/images/g/JgIAAeSwicFqhTBz/s-l225.jpg
残件/按现状,89.0,Asahi PENTAX Spotmatic F SP F Film Camera F1.8 Lens From JAPAN; Untested,Asahi,Film Cameras,Used,50.36,USD,FIXED_PRICE,10,1599,grail:Spotmatic;as-is;underpriced(med 133),CA,badlandpicker,99.2,2026-08-19T01:55:49.000Z,,https://www.ebay.com/itm/117367176120?hash=item1b53a0fbb8:g:jioAAeSw02JqhQxY,https://i.ebayimg.com/images/g/jioAAeSw02JqhQxY/s-l225.jpg
残件/按现状;打包杂件,89.0,Pentax ME Super 35mm Film Camera | Vivitar 75-205mm Lens | Parts Repair Bundle,Pentax,Film Cameras,For parts or not working,55.25,USD,"FIXED_PRICE,BEST_OFFER",17,1440,grail:Pentax ME Super;underpriced(med 152),CA,miggysrediscoveredgoods,100.0,2026-08-19T10:01:21.000Z,,https://www.ebay.com/itm/398303286524?hash=item5cbcb9d4fc:g:RbsAAeSwEhVpuxx6,https://i.ebayimg.com/images/g/RbsAAeSwEhVpuxx6/s-l225.jpg
型号不明,89.0,Carl Zeiss Jena Tessar 20.5 Cm F6.3 Large Format,Zeiss,Vintage Lenses,,63.69,USD,"FIXED_PRICE,BEST_OFFER",10,1600,grail:Tessar;underpriced(med 192),IT,camerandmore,100.0,2026-08-18T04:36:49.000Z,,https://www.ebay.com/itm/158200830180?hash=item24d58118e4:g:-6kAAOSwMIdjWUzu,https://i.ebayimg.com/images/g/-6kAAOSwMIdjWUzu/s-l225.jpg
型号不明,89.0,Leitz Leica M Elmar 4/9Cm #1503994,Leitz,Lenses,Used,108.18,USD,"FIXED_PRICE,BEST_OFFER",6,1024,grail:Elmar;mount:leica m;underpriced(med 814),AT,mintandrare,99.9,2026-08-18T16:20:00.000Z,,https://www.ebay.com/itm/147513168037?hash=item22587850a5:g:V1AAAeSwe9Zqgs~3,https://i.ebayimg.com/images/g/V1AAAeSwe9Zqgs~3/s-l225.jpg
查无市价,87.0,[Exc+3] Fujinon W 135mm f/5.6 Large Format Lens Copal Shutter Wista Board Japan,Wista,Film Cameras,Used,210.0,USD,FIXED_PRICE,9,0,good-cond;underpriced(med 829),JP,zencollectr,100.0,2026-08-18T11:37:06.000Z,,https://www.ebay.com/itm/227481015303?hash=item34f6ecd407:g:3t4AAeSwMtZqhDpr,https://i.ebayimg.com/images/g/3t4AAeSwMtZqhDpr/s-l225.jpg
查无市价,87.0,Leica M4 bottom plate (as new) (last one),Leica,Film Cameras,Aperto - mai usato,254.67,USD,"FIXED_PRICE,BEST_OFFER",3,0,grail:Leica M4;underpriced(med 1273),IT,foto-9698,100.0,2026-08-18T16:32:48.000Z,,https://www.ebay.com/itm/377429572081?hash=item57e08e39f1:g:26AAAeSwPw9p5m5n,https://i.ebayimg.com/images/g/26AAAeSwPw9p5m5n/s-l225.jpg
残件/按现状,85.0,Rollei Rolleimat AF 35mm Film Camera Point & Shoot AF Built-In Flash,Rollei,Film Cameras,For parts or not working,55.0,USD,"FIXED_PRICE,BEST_OFFER",6,1600,underpriced(med 402),US,pharomiz3,100.0,2026-08-19T01:29:15.000Z,,https://www.ebay.com/itm/227481817035?hash=item34f6f90fcb:g:KsoAAeSwALdqhQXW,https://i.ebayimg.com/images/g/KsoAAeSwALdqhQXW/s-l225.jpg
残件/按现状,85.0,"Mamiya Sekor 105mm F/3.5 C220, C330 TLR Film Camera Lens w/Issue",Mamiya,Film Cameras,For parts or not working,55.0,USD,FIXED_PRICE,4,1277,underpriced(med 459),US,billnsue,99.7,2026-08-18T19:22:22.000Z,,https://www.ebay.com/itm/278293358742?hash=item40cb93a896:g:FekAAeSwGatqhK~g,https://i.ebayimg.com/images/g/FekAAeSwGatqhK~g/s-l225.jpg
残件/按现状,85.0,Voigtlander Vitomatic II - Color Skopar 1:2.8/5.0 - Prontor SLK-V - Untested,Voigtlander,Film Cameras,Used,59.99,USD,FIXED_PRICE,5,1600,as-is;underpriced(med 500),US,babiesarecute,98.9,2026-08-19T13:06:47.000Z,,https://www.ebay.com/itm/287534337883?hash=item42f261cf5b:g:KaoAAeSw69pqhajv,https://i.ebayimg.com/images/g/KaoAAeSw69pqhajv/s-l225.jpg
型号不明,84.0,20653●LEITZ WETZLAR ELMAR 1:4/90 Leica lens,Leitz,Lenses,Used,277.23,USD,"FIXED_PRICE,BEST_OFFER",7,1200,grail:ELMAR;underpriced(med 814),JP,bears2636,99.3,2026-08-18T11:03:38.000Z,,https://www.ebay.com/itm/188811176907?hash=item2bf605ebcb:g:goQAAeSwQe1qhDyj,https://i.ebayimg.com/images/g/goQAAeSwQe1qhDyj/s-l225.jpg
型号不明,84.0,Leica Elmar 9cm F4 Finder Set Lens e18196,Leica,Lenses,Used,339.8,USD,"FIXED_PRICE,BEST_OFFER",6,1200,grail:Elmar;underpriced(med 1265),JP,bears2636,99.3,2026-08-18T11:03:38.000Z,,https://www.ebay.com/itm/188811176893?hash=item2bf605ebbd:g:D3cAAeSw92lqhDxN,https://i.ebayimg.com/images/g/D3cAAeSw92lqhDxN/s-l225.jpg
型号不明;图片过小,84.0,Leica Elmar 9cm f/4 M-mount Collapsible #13966,Leica,Lenses,Used,379.77,USD,"FIXED_PRICE,BEST_OFFER",9,600,grail:Elmar;underpriced(med 1265),JP,bears2636,99.3,2026-08-18T11:03:39.000Z,,https://www.ebay.com/itm/206500249121?hash=item30145fbe21:g:HhkAAeSwgW9qhDyS,https://i.ebayimg.com/images/g/HhkAAeSwgW9qhDyS/s-l225.jpg
查无市价,84.0,HASSELBLAD E16 645 Type IV Shuriro Film Back 259410,Hasselblad,Film Cameras,Used,689.44,USD,FIXED_PRICE,8,1200,grail:645;underpriced(med 1645),JP,digree_japan,99.7,2026-08-19T00:35:25.000Z,,https://www.ebay.com/itm/307134316649?hash=item4782a1c069:g:x38AAeSwIK1qhPqM,https://i.ebayimg.com/images/g/x38AAeSwIK1qhPqM/s-l225.jpg
型号不明,83.0,[Near MINT] Leica Ernst Leitz Wetzlar Summitar 5cm f/2 L39 LTM Screw Mount Japan,Leica,Lenses,Used,359.99,USD,FIXED_PRICE,11,1600,mount:ltm/l39;good-cond;underpriced(med 1265),JP,suchan_50,100.0,2026-08-18T13:53:54.000Z,,https://www.ebay.com/itm/147512943061?hash=item225874e1d5:g:kbsAAeSwhq5qhGSt,https://i.ebayimg.com/images/g/kbsAAeSwhq5qhGSt/s-l225.jpg
查无市价,83.0,[Top Mint] Hasselblad 503CW Acute Matte D Planar CFE 80mm f/2.8 T* A12 IV Japan,Hasselblad,Film Cameras,Used,5699.99,USD,FIXED_PRICE,16,1600,grail:503CW;mount:hasselblad v;good-cond,JP,asakusa-camera-japan,100.0,2026-08-18T08:39:06.000Z,,https://www.ebay.com/itm/398298941245?hash=item5cbc77873d:g:a~UAAeSwOPZqZfTF,https://i.ebayimg.com/images/g/a~UAAeSwOPZqZfTF/s-l225.jpg
无图,82.0,READ [Near MINT] Mamiya RB67 Pro S Body Waist Level Finder C 127mm f3.8 Japan,Mamiya,Film Cameras,Used,399.99,USD,"FIXED_PRICE,BEST_OFFER",0,0,grail:RB67;good-cond,JP,shoham_36,99.4,2026-08-18T15:34:56.000Z,,https://www.ebay.com/itm/318749221284?hash=item4a36ef21a4:i:318749221284,
残件/按现状,81.0,Olympus Infinity Quartzdate with Zuiko 35mm 2.8 Film Camera READ As-Is,Olympus,Film Cameras,For parts or not working,30.0,USD,FIXED_PRICE,12,1600,mount:olympus om;as-is;underpriced(med 159),US,reptar_head,100.0,2026-08-19T02:12:25.000Z,,https://www.ebay.com/itm/117367192093?hash=item1b53a13a1d:g:luoAAeSwk1JqhRBt,https://i.ebayimg.com/images/g/luoAAeSwk1JqhRBt/s-l225.jpg
残件/按现状,81.0,Vtg Minolta XE-5 35mm SLR Camera Rokkor-X 50mm 1: 1.7 Lens As-Is Parts or Repair,Minolta,Film Cameras,For parts or not working,39.99,USD,FIXED_PRICE,8,1600,mount:minolta md;as-is;underpriced(med 95),US,jmrey,100.0,2026-08-18T21:23:32.000Z,,https://www.ebay.com/itm/137636734660?hash=item200bc9e6c4:g:kLsAAeSwuTdqhMq8,https://i.ebayimg.com/images/g/kLsAAeSwuTdqhMq8/s-l225.jpg
残件/按现状,81.0,Olympus 35 RC 35mm Rangefinder Camera Zuiko 42mm f/2.8 Lens VTG Untested Clean,Olympus,Film Cameras,For parts or not working,43.73,USD,FIXED_PRICE,8,1200,mount:olympus om;as-is;underpriced(med 159),US,storage_goods,99.1,2026-08-18T14:45:30.000Z,,https://www.ebay.com/itm/377429309238?hash=item57e08a3736:g:ECkAAeSwgntqCzrC,https://i.ebayimg.com/images/g/ECkAAeSwgntqCzrC/s-l225.jpg
残件/按现状,81.0,Nikon FE 35mm Film camera body Meter shutter works has other issues NO RETURN,Nikon,Film Cameras,For parts or not working,48.85,USD,FIXED_PRICE,8,1600,mount:sony e;underpriced(med 260),US,lukavakeli,99.9,2026-08-19T11:19:49.000Z,,https://www.ebay.com/itm/147514887273?hash=item2258928c69:g:BisAAeSwQixqPIYx,https://i.ebayimg.com/images/g/BisAAeSwQixqPIYx/s-l225.jpg
残件/按现状,81.0,Vintage Pentax MG 35mm SLR Film Camera Body Only Asahi Japan K Mount Untested,Pentax,Film Cameras,Used,49.99,USD,"FIXED_PRICE,BEST_OFFER",8,1600,mount:pentax k;as-is;underpriced(med 152),US,sfvllc_resale,99.9,2026-08-19T04:56:22.000Z,,https://www.ebay.com/itm/407155040316?hash=item5ecc54e03c:g:pYQAAeSwFh9qhTce,https://i.ebayimg.com/images/g/pYQAAeSwFh9qhTce/s-l225.jpg
残件/按现状,81.0,Olympus 35 RC Rangefinder 35mm Film Camera w Zuiko Lens f2.8 42mm AS IS UNTESTED,Olympus,Film Cameras,Used,54.99,USD,"FIXED_PRICE,BEST_OFFER",7,640,mount:olympus om;as-is;underpriced(med 159),US,cardshark2000,100.0,2026-08-18T19:25:49.000Z,,https://www.ebay.com/itm/206501189167?hash=item30146e162f:g:KHMAAeSwislqhK8u,https://i.ebayimg.com/images/g/KHMAAeSwislqhK8u/s-l225.jpg
残件/按现状,81.0,Olympus OM-1 35mm SLR Film Camera with 50mm f/1.8 Lens Needs Repair,Olympus,Film Cameras,For parts or not working,64.76,USD,"FIXED_PRICE,BEST_OFFER",7,1600,grail:OM-1;mount:olympus om;underpriced(med 159);low-feedback,CA,dakotaottie,96.2,2026-08-18T05:35:02.000Z,,https://www.ebay.com/itm/188810082589?hash=item2bf5f5391d:g:~0wAAeSwbr9qg-7z,https://i.ebayimg.com/images/g/~0wAAeSwbr9qg-7z/s-l225.jpg
残件/按现状,80.0,Rolleiflex SL66 Body For Parts Or Repair (Focus Not Working),Rolleiflex,Film Cameras,For parts or not working,500.0,USD,"FIXED_PRICE,BEST_OFFER",5,1600,grail:SL66;as-is;underpriced(med 1200),US,hamrammr,97.1,2026-08-18T22:07:00.000Z,,https://www.ebay.com/itm/800530893967?hash=itemba635c0c8f:g:oJIAAeSwlyZqhNVW,https://i.ebayimg.com/images/g/oJIAAeSwlyZqhNVW/s-l225.jpg
残件/按现状,79.0,NIKON One-Touch 35mm camera for parts or repair very clean,Nikon,Film Cameras,For parts or not working,37.71,USD,"FIXED_PRICE,AUCTION",12,1600,as-is;underpriced(med 260);auction,US,firstplate5,100.0,2026-08-18T19:05:15.000Z,2026-08-25T19:05:15.000Z,https://www.ebay.com/itm/257688844159?hash=item3bff73b77f:g:xL0AAeSwiX1qhKd8,https://i.ebayimg.com/images/g/xL0AAeSwiX1qhKd8/s-l225.jpg
残件/按现状,79.0,Rare Canon AF35ML Autoboy SUPER QD with Box as is,Canon,Film Cameras,Used,46.22,USD,FIXED_PRICE,19,1080,as-is;underpriced(med 160),JP,nknk_98,100.0,2026-08-19T01:19:45.000Z,,https://www.ebay.com/itm/318751235762?hash=item4a370ddeb2:g:LXYAAeSwZERqhQVr,https://i.ebayimg.com/images/g/LXYAAeSwZERqhQVr/s-l225.jpg
残件/按现状,79.0,[FOR PARTS OR REPAIR] Canon EF Black Holga 120 35mm SLR Film Camera from Japan,Canon,Film Cameras,Used,69.99,USD,"FIXED_PRICE,BEST_OFFER",13,1600,mount:canon ef;as-is;underpriced(med 160),JP,hayama.camer.ajapan,100.0,2026-08-19T01:47:17.000Z,,https://www.ebay.com/itm/318751315107?hash=item4a370f14a3:g:2oMAAeSwBhJqPFD1,https://i.ebayimg.com/images/g/2oMAAeSwBhJqPFD1/s-l225.jpg
残件/按现状,79.0,"Rollei 35 LED Vintage Mini 35mm Film Camera ""UNTESTED READ DESCRIPTION""",Rollei,Film Cameras,Used,80.96,USD,"FIXED_PRICE,BEST_OFFER",17,1572,as-is;underpriced(med 402),US,revvedupresale,99.7,2026-08-18T15:22:28.000Z,,https://www.ebay.com/itm/377429406708?hash=item57e08bb3f4:g:iw8AAeSwYQVqhHg-,https://i.ebayimg.com/images/g/iw8AAeSwYQVqhHg-/s-l225.jpg
残件/按现状,79.0,Near MINT Nikon L35 AD Pikaichi Point & Shoot 35mm Camera from JAPAN Parts,Nikon,Film Cameras,For parts or not working,89.89,USD,FIXED_PRICE,11,1600,good-cond;underpriced(med 260),US,unpredictableacts,99.8,2026-08-18T19:23:39.000Z,,https://www.ebay.com/itm/117366697582?hash=item1b5399ae6e:g:ISYAAeSwv9NqhLAu,https://i.ebayimg.com/images/g/ISYAAeSwv9NqhLAu/s-l225.jpg
型号不明,79.0,[Tested/MINT] Canon Extender EF 2x Teleconverter for Canon EF Mount From JAPAN,Canon,Lenses,Used,114.99,USD,FIXED_PRICE,7,1600,mount:canon ef;good-cond;underpriced(med 300),JP,funabas99,100.0,2026-08-18T10:48:01.000Z,,https://www.ebay.com/itm/198579364682?hash=item2e3c40a34a:g:WS0AAeSwhFRqhDmU,https://i.ebayimg.com/images/g/WS0AAeSwhFRqhDmU/s-l225.jpg
残件/按现状,79.0,Vintage Prewar Rolleicord TLR Camera Zeiss Triotar 75mm Compur DRP DRGM,Zeiss,Film Cameras,For parts or not working,114.99,USD,FIXED_PRICE,8,1600,underpriced(med 300),US,1823bryoy,99.9,2026-08-18T09:02:26.000Z,,https://www.ebay.com/itm/267760649194?hash=item3e57c743ea:g:N6oAAeSwTo9pRDTu,https://i.ebayimg.com/images/g/N6oAAeSwTo9pRDTu/s-l225.jpg
残件/按现状,78.0,Minolta SRT-101 35mm SLR Film Camera Untested As Is,Minolta,Film Cameras,For parts or not working,49.99,USD,FIXED_PRICE,19,1600,grail:SRT-101;as-is,US,backwatervintageco,99.9,2026-08-18T20:37:18.000Z,,https://www.ebay.com/itm/287533116412?hash=item42f24f2bfc:g:rCMAAeSwSHBqhInZ,https://i.ebayimg.com/images/g/rCMAAeSwSHBqhInZ/s-l225.jpg
残件/按现状;描述含糊,78.0,Asahi Pentax Spotmatic 35mm film SLR Camera (UNTESTED) + Various Accessories,Asahi,Film Cameras,For parts or not working,60.0,USD,"FIXED_PRICE,BEST_OFFER",22,1600,grail:Spotmatic;as-is,US,nwnook,100.0,2026-08-18T19:43:54.000Z,,https://www.ebay.com/itm/327316585063?hash=item4c3596ba67:g:eBkAAeSwk7FqhKL7,https://i.ebayimg.com/images/g/eBkAAeSwk7FqhKL7/s-l225.jpg
查无市价,78.0,[TOP MINT] Hasselblad 503CW ISO 3200 Acute D A12 IV Camera CFE 80mm f/2.8 Lens,Hasselblad,Film Cameras,Used,5999.9,USD,FIXED_PRICE,22,1600,grail:503CW;mount:hasselblad v;good-cond,JP,daihir_56,100.0,2026-08-19T00:26:45.000Z,,https://www.ebay.com/itm/407154631459?hash=item5ecc4ea323:g:ugMAAeSwGFpqhPjA,https://i.ebayimg.com/images/g/ugMAAeSwGFpqhPjA/s-l225.jpg
残件/按现状,77.0,Mamiya M645 Camera Body Read Description Medium Format #14510,Mamiya,Film Cameras,Used,199.0,USD,FIXED_PRICE,13,768,underpriced(med 459),JP,camera-honpo,99.5,2026-08-18T12:02:43.000Z,,https://www.ebay.com/itm/336748762317?hash=item4e67ca54cd:g:L8UAAeSwzotph81V,https://i.ebayimg.com/images/g/L8UAAeSwzotph81V/s-l225.jpg
查无市价,77.0,All Works [MINT w/ Case] Leica C3 Silver Point & Shoot 35mm Film Camera JAPAN,Leica,Film Cameras,Used,419.99,USD,FIXED_PRICE,21,0,good-cond;underpriced(med 1273),JP,mitsu_64,100.0,2026-08-19T01:36:35.000Z,,https://www.ebay.com/itm/147513982438?hash=item225884bde6:g:eBEAAeSwq2JqhQlY,https://i.ebayimg.com/images/g/eBEAAeSwq2JqhQlY/s-l225.jpg
残件/按现状,76.0,Olympus mju Zoom Deluxe Black 35mm Film Camera Tested Flash Issue AS-IS Japan,Olympus,Film Cameras,Used,94.99,USD,FIXED_PRICE,12,1600,grail:mju;as-is,JP,rikolife,99.3,2026-08-19T10:49:43.000Z,,https://www.ebay.com/itm/158205219216?hash=item24d5c41190:g:pyEAAeSw4vlqhYo9,https://i.ebayimg.com/images/g/pyEAAeSw4vlqhYo9/s-l225.jpg
残件/按现状,76.0,Olympus mju Zoom Panorama 35mm Film Camera 35-70mm Tested Flash Issue AS-IS,Olympus,Film Cameras,Used,99.99,USD,FIXED_PRICE,9,1500,grail:mju;as-is,JP,rikolife,99.3,2026-08-19T09:54:32.000Z,,https://www.ebay.com/itm/158205082067?hash=item24d5c1f9d3:g:1xMAAeSwjFZqhX1S,https://i.ebayimg.com/images/g/1xMAAeSwjFZqhX1S/s-l225.jpg
残件/按现状,76.0,Shatter + MeterWorks **As-is** Nikon Nikonos V Orange + UW Nikkor 28mm f/3.5 JPN,Nikon,Film Cameras,Used,159.99,USD,FIXED_PRICE,15,1600,grail:Nikonos;mount:nikon f;as-is,JP,ichi_camera_japan,100.0,2026-08-19T05:06:20.000Z,,https://www.ebay.com/itm/227482015431?hash=item34f6fc16c7:g:TGYAAeSw0yNqhTlL,https://i.ebayimg.com/images/g/TGYAAeSw0yNqhTlL/s-l225.jpg
残件/按现状;打包杂件,75.0,Canon SureShot 105 & Canon Powershot A300 Lot Of 2 FOR PARTS Or Not Working,Canon,Film Cameras,For parts or not working,25.0,USD,FIXED_PRICE,1,1600,as-is;underpriced(med 160),US,primevalueresaleco,100.0,2026-08-19T00:37:12.000Z,,https://www.ebay.com/itm/168624160213?hash=item2742c87dd5:g:2mAAAeSw7SlqhPqp,https://i.ebayimg.com/images/g/2mAAAeSw7SlqhPqp/s-l225.jpg
残件/按现状,75.0,"Olympus i Zoom 75 All Weather APS Film Camera Gold Needs Repair, Read- Clean!",Olympus,Film Cameras,For parts or not working,25.0,USD,"FIXED_PRICE,BEST_OFFER",3,1600,underpriced(med 159),US,coflo_palm,99.7,2026-08-18T16:24:16.000Z,,https://www.ebay.com/itm/398300484064?hash=item5cbc8f11e0:g:oQIAAeSw92lqhIZ-,https://i.ebayimg.com/images/g/oQIAAeSw92lqhIZ-/s-l225.jpg
