寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,92.0,Minolta Hi-Matic AF2 35mm Point & Shoot Film Camera 38mm AF2 - AS IS -,Minolta,Film Cameras,For parts or not working,25.0,USD,FIXED_PRICE,3,1600,grail:Hi-Matic;as-is;underpriced(med 91),US,mojos_thrift,99.6,2026-08-23T12:32:48.000Z,,https://www.ebay.com/itm/336757149317?hash=item4e684a4e85:g:IaoAAeSwFJZqiug3,https://i.ebayimg.com/images/g/IaoAAeSwFJZqiug3/s-l225.jpg
残件/按现状,92.0,Vintage Canon Canonet 28 Rangefinder Camera - For Parts or Repair,Canon,Film Cameras,For parts or not working,25.0,USD,"FIXED_PRICE,BEST_OFFER",4,1600,grail:Canonet;as-is;underpriced(med 160),US,benchleg_retro,100.0,2026-08-22T19:04:49.000Z,,https://www.ebay.com/itm/137650599742?hash=item200c9d773e:g:foMAAeSwOCtqifKP,https://i.ebayimg.com/images/g/foMAAeSwOCtqifKP/s-l225.jpg
残件/按现状,92.0,Minolta Hi-Matic AF2 35mm Autofocus Film Camera 38mm f/2.8 Lens w/ Case Untested,Minolta,Film Cameras,For parts or not working,28.49,USD,"FIXED_PRICE,BEST_OFFER",2,1599,grail:Hi-Matic;as-is;underpriced(med 91),US,highlfi0,99.5,2026-08-23T01:08:12.000Z,,https://www.ebay.com/itm/820036242458?hash=itembeedf80c1a:g:lPwAAeSwBsFqLvhs,https://i.ebayimg.com/images/g/lPwAAeSwBsFqLvhs/s-l225.jpg
残件/按现状,92.0,Canon Camera Canonet QL25 Vintage And Two Flash All For Parts Or Repair Untested,Canon,Film Cameras,For parts or not working,29.95,USD,FIXED_PRICE,13,1137,grail:Canonet;as-is;underpriced(med 160),US,treazure-trove,100.0,2026-08-23T01:41:05.000Z,,https://www.ebay.com/itm/188830336230?hash=item2bf72a44e6:g:XesAAOSw34xka-58,https://i.ebayimg.com/images/g/XesAAOSw34xka-58/s-l225.jpg
残件/按现状,92.0,VINTAGE CANON A-1 35MM CAMERA BODY AS- IS PARTS ONLY,Canon,Vintage Cameras,,39.99,USD,"FIXED_PRICE,BEST_OFFER",4,1600,grail:CANON A-1;as-is;underpriced(med 180),US,zday66,99.2,2026-08-22T23:48:13.000Z,,https://www.ebay.com/itm/287540559412?hash=item42f2c0be34:g:DmYAAeSwWhdqijQV,https://i.ebayimg.com/images/g/DmYAAeSwWhdqijQV/s-l225.jpg
残件/按现状,92.0,Pentax K1000 35mm SLR Film Camera Body— Broken Light meter,Pentax,Film Cameras,For parts or not working,40.0,USD,"FIXED_PRICE,BEST_OFFER",3,1600,grail:K1000;as-is;underpriced(med 150),US,testedcameras,100.0,2026-08-22T18:35:28.000Z,,https://www.ebay.com/itm/800549066713?hash=itemba647157d9:g:-7UAAeSwR7pqievQ,https://i.ebayimg.com/images/g/-7UAAeSwR7pqievQ/s-l225.jpg
残件/按现状,92.0,Pentax K1000 Parts,Pentax,Film Cameras,For parts or not working,45.0,USD,"FIXED_PRICE,BEST_OFFER",5,1600,grail:K1000;underpriced(med 150),US,gl-6495,100.0,2026-08-22T22:54:30.000Z,,https://www.ebay.com/itm/318767489090?hash=item4a3805e042:g:xVkAAeSwZuRqiifF,https://i.ebayimg.com/images/g/xVkAAeSwZuRqiifF/s-l225.jpg
残件/按现状,92.0,Olympus Stylus Epic Zoom 80 35mm Point & Shoot Film Camera Parts or Repair,Olympus,Film Cameras,For parts or not working,45.95,USD,FIXED_PRICE,9,1600,grail:Stylus Epic;underpriced(med 156),US,lagatorbaby,100.0,2026-08-22T20:54:58.000Z,,https://www.ebay.com/itm/278303840993?hash=item40cc339ae1:g:Ca0AAeSw0Bpqigr4,https://i.ebayimg.com/images/g/Ca0AAeSw0Bpqigr4/s-l225.jpg
残件/按现状,92.0,"Canon Canonet 28 40mm f2.8 Rangefinder Camera UNTESTED CAMERA WITH CASE, Flash",Canon,Film Cameras,Used,49.99,USD,"FIXED_PRICE,BEST_OFFER",6,1599,grail:Canonet;as-is;underpriced(med 160),US,scilearn,100.0,2026-08-22T17:52:24.000Z,,https://www.ebay.com/itm/267764498542?hash=item3e5802006e:g:iTUAAeSw3vtqieEU,https://i.ebayimg.com/images/g/iTUAAeSw3vtqieEU/s-l225.jpg
打包杂件,92.0,"Pentax ME Super 35mm Camera Lot, Quantaray 28-80mm & 46mm Quasi Fish Eye Lenses",Pentax,Film Cameras,Used,59.99,USD,"FIXED_PRICE,BEST_OFFER",23,1600,grail:Pentax ME Super;underpriced(med 150),US,barns_finds,100.0,2026-08-23T01:13:29.000Z,,https://www.ebay.com/itm/128039860007?hash=item1dcfc53727:g:oFAAAeSwjhxqikct,https://i.ebayimg.com/images/g/oFAAAeSwjhxqikct/s-l225.jpg
残件/按现状;打包杂件,92.0,Two Pentax K1000 35mm SLR Camera Lot For Parts Shutter Works,Pentax,Film Cameras,For parts or not working,59.99,USD,FIXED_PRICE,10,1600,grail:K1000;as-is;underpriced(med 150),US,ce_14,100.0,2026-08-22T20:39:29.000Z,,https://www.ebay.com/itm/257696730974?hash=item3bffec0f5e:g:s~UAAeSwzadqigAv,https://i.ebayimg.com/images/g/s~UAAeSwzadqigAv/s-l225.jpg
残件/按现状,92.0,Untested* Nikon Nikonos IV-A Underwater Film Camera w/ Nikkor 35mm F2.5 JAPAN,Nikon,Film Cameras,For parts or not working,69.99,USD,"FIXED_PRICE,BEST_OFFER",16,1600,grail:Nikonos;mount:nikon f;as-is;underpriced(med 260),US,etmol-55,100.0,2026-08-23T03:11:28.000Z,,https://www.ebay.com/itm/407163824375?hash=item5eccdae8f7:g:HPAAAeSwVZ5qimNj,https://i.ebayimg.com/images/g/HPAAAeSwVZ5qimNj/s-l225.jpg
残件/按现状,91.0,Canon Canonet QL17 Silver 35mm,Canon,Film Cameras,For parts or not working,64.99,USD,FIXED_PRICE,2,1600,grail:Canonet;underpriced(med 160),US,parker3395,99.5,2026-08-22T17:24:17.000Z,,https://www.ebay.com/itm/128039487518?hash=item1dcfbf881e:g:irQAAeSwGEZqidsV,https://i.ebayimg.com/images/g/irQAAeSwGEZqidsV/s-l225.jpg
残件/按现状,89.0,Olympus Infinity Stylus Mju-1 35mm Film Camera - For Parts - Does Not Rewind,Olympus,Film Cameras,For parts or not working,55.0,USD,"FIXED_PRICE,BEST_OFFER",6,1600,grail:Mju;as-is;underpriced(med 156),IL,mober_22,100.0,2026-08-22T20:33:31.000Z,,https://www.ebay.com/itm/287540349659?hash=item42f2bd8adb:g:HEwAAeSwmX1qigVv,https://i.ebayimg.com/images/g/HEwAAeSwmX1qigVv/s-l225.jpg
残件/按现状,89.0,[As-is] LUCKY ENLARGER 90M 35mm - 6x9 Film Condenser enlarger Leica L39 Mount,Leica,Film Cameras,Used,149.99,USD,"FIXED_PRICE,BEST_OFFER",15,1600,mount:ltm/l39;as-is;underpriced(med 1252),JP,prosper-nagoya-japan,99.8,2026-08-22T06:32:24.000Z,,https://www.ebay.com/itm/267764085045?hash=item3e57fbb135:g:CtwAAeSw1qNqiT4p,https://i.ebayimg.com/images/g/CtwAAeSw1qNqiT4p/s-l225.jpg
查无市价,87.0,[Read / Meter OK] Rollei 35 LED Exc+3 Triotar 40mm f3.5 Film Camera From JAPAN,Rollei,Film Cameras,Used,158.0,USD,FIXED_PRICE,18,1600,good-cond;underpriced(med 420),JP,katsunorijapan,98.1,2026-08-23T04:08:14.000Z,,https://www.ebay.com/itm/147521803831?hash=item2258fc1637:g:MLgAAeSwl4xplLiC,https://i.ebayimg.com/images/g/MLgAAeSwl4xplLiC/s-l225.jpg
残件/按现状;型号不明,86.0,Carl Zeiss Jena Tessar 4cm F4.5 - Exakta,Zeiss,Lenses,For parts or not working,75.0,USD,"FIXED_PRICE,BEST_OFFER",3,1599,grail:Tessar;underpriced(med 530),US,longlostlake,99.4,2026-08-22T20:41:12.000Z,,https://www.ebay.com/itm/206510186815?hash=item3014f7613f:g:8asAAeSwj6Bqigjm,https://i.ebayimg.com/images/g/8asAAeSwj6Bqigjm/s-l225.jpg
残件/按现状,86.0,Nikon FE2 body AS IS - FOR PARTS (shutter issue),Nikon,Film Cameras,For parts or not working,90.0,USD,"FIXED_PRICE,BEST_OFFER",5,1600,grail:FE2;as-is;underpriced(med 260),US,blublaum,100.0,2026-08-22T21:18:13.000Z,,https://www.ebay.com/itm/287540395787?hash=item42f2be3f0b:g:Au0AAeSwjFZqig-K,https://i.ebayimg.com/images/g/Au0AAeSwjFZqig-K/s-l225.jpg
残件/按现状,86.0,Carl Zeiss Planar T* 50mm f/1.4 ZE MF Lens for Canon EF / EF-S Mount Only,Zeiss,Lenses,For parts or not working,175.0,USD,FIXED_PRICE,8,1600,grail:Planar;mount:canon ef;underpriced(med 530),US,same.day.ship.camera.seller,100.0,2026-08-23T03:02:40.000Z,,https://www.ebay.com/itm/307141498213?hash=item47830f5565:g:FX4AAeSwQD1qS-H8,https://i.ebayimg.com/images/g/FX4AAeSwQD1qS-H8/s-l225.jpg
残件/按现状,85.0,Olympus AFL Quickflash Zuiko 38mm Point & Shoot Film Camera Untested Japan,Olympus,Film Cameras,Used,25.0,USD,"FIXED_PRICE,BEST_OFFER",13,1600,mount:olympus om;as-is;underpriced(med 156),JP,tanaone1,100.0,2026-08-23T03:44:10.000Z,,https://www.ebay.com/itm/206510487087?hash=item3014fbf62f:g:TQMAAeSwR-1qimxP,https://i.ebayimg.com/images/g/TQMAAeSwR-1qimxP/s-l225.jpg
残件/按现状,85.0,Voigtlander Vito CL 35mm Camera + 50mm f/2.8 Lanthar For Parts,Voigtlander,Vintage Cameras,,25.0,USD,"FIXED_PRICE,BEST_OFFER",5,1600,as-is;underpriced(med 97),US,thefrozenbanana,99.5,2026-08-22T22:32:36.000Z,,https://www.ebay.com/itm/137650909293?hash=item200ca2306d:g:maIAAeSw7DBqiiNd,https://i.ebayimg.com/images/g/maIAAeSw7DBqiiNd/s-l225.jpg
残件/按现状,85.0,Voigtlander Vitoret D 35mm Camera w full case - Untested,Voigtlander,Film Cameras,Used,42.0,USD,FIXED_PRICE,11,1600,as-is;underpriced(med 500),US,norcal_prime,99.5,2026-08-22T17:52:57.000Z,,https://www.ebay.com/itm/366622600464?hash=item555c68ed10:g:mIAAAeSwsDVqieEg,https://i.ebayimg.com/images/g/mIAAAeSwsDVqieEg/s-l225.jpg
残件/按现状,85.0,Rollei Rolleiflex SL35M 35mm Film SLR Camera Body Black (Body Only),Rollei,Film Cameras,For parts or not working,44.99,USD,"FIXED_PRICE,BEST_OFFER",13,1600,underpriced(med 420),US,5boydad,99.5,2026-08-22T22:05:19.000Z,,https://www.ebay.com/itm/267764687443?hash=item3e5804e253:g:oi8AAeSwS8tqihsM,https://i.ebayimg.com/images/g/oi8AAeSwS8tqihsM/s-l225.jpg
残件/按现状,85.0,Graflex Graphic35 35mm camera Graflex f/2.8 50mm lens Prontor-SVS For Parts,Graflex,Vintage Cameras,,49.89,USD,"FIXED_PRICE,BEST_OFFER",7,1599,as-is;underpriced(med 250),US,soflocollectionii,99.4,2026-08-23T08:07:10.000Z,,https://www.ebay.com/itm/267764962296?hash=item3e580913f8:g:eTcAAeSwIpBoqj~J,https://i.ebayimg.com/images/g/eTcAAeSwIpBoqj~J/s-l225.jpg
残件/按现状,85.0,Vintage Mamiya 10a TOWER 35mm Film Rangefinder Camera Japan f 2.8 48mm,Mamiya,Film Cameras,For parts or not working,60.0,USD,"FIXED_PRICE,BEST_OFFER",5,1600,underpriced(med 460),US,rhorbinski32012,99.8,2026-08-22T22:49:24.000Z,,https://www.ebay.com/itm/267764712395?hash=item3e580543cb:g:zSUAAOSwEz1mcbQM,https://i.ebayimg.com/images/g/zSUAAOSwEz1mcbQM/s-l225.jpg
残件/按现状,85.0,"ROLLEI XF 35 RANGEFINDER FILM CAMERA W/ SONNAR 2,8/40MM LENS + FLASH - UNTESTED",Rollei,Vintage Cameras,,90.66,USD,FIXED_PRICE,10,1600,grail:SONNAR;mount:fuji x;as-is,CA,bestsellersbookstore,99.9,2026-08-22T22:14:09.000Z,,https://www.ebay.com/itm/800549456218?hash=itemba6477495a:g:z7EAAeSw4h1prHBS,https://i.ebayimg.com/images/g/z7EAAeSw4h1prHBS/s-l225.jpg
残件/按现状,83.0,[Read / Parts Only] Rollei 35 LED Triotar 40mm f3.5 Film Camera From JAPAN As-Is,Rollei,Film Cameras,Used,99.0,USD,FIXED_PRICE,15,1600,as-is;underpriced(med 420),JP,katsunorijapan,98.1,2026-08-23T04:45:15.000Z,,https://www.ebay.com/itm/147521829734?hash=item2258fc7b66:g:7EIAAeSwehZqini4,https://i.ebayimg.com/images/g/7EIAAeSwehZqini4/s-l225.jpg
查无市价,83.0,[Near MINT] Komura 200mm f4.5 LTM Lens w/ Finder Leica L39 From JAPAN,Leica,Lenses,Used,229.99,USD,FIXED_PRICE,10,0,mount:ltm/l39;good-cond;underpriced(med 1138),JP,ma88_9646,100.0,2026-08-22T12:25:02.000Z,,https://www.ebay.com/itm/178431973888?hash=item298b5fda00:g:wSQAAeSw9IdqiZWa,https://i.ebayimg.com/images/g/wSQAAeSw9IdqiZWa/s-l225.jpg
查无市价,83.0,[TOP MINT] Hasselblad Planar T* CFE 80mm F2.8 Standard Lens 503CW 501 From Japan,Hasselblad,Film Cameras,Used,1899.0,USD,"FIXED_PRICE,BEST_OFFER",15,1600,grail:503CW;mount:hasselblad v;good-cond,JP,kawamura-camera,99.7,2026-08-23T03:24:32.000Z,,https://www.ebay.com/itm/117373151345?hash=item1b53fc2871:g:eQ4AAeSwmX1qiDLF,https://i.ebayimg.com/images/g/eQ4AAeSwmX1qiDLF/s-l225.jpg
查无市价,83.0,[MINT ISO 3200] Hasselblad 503CW w/ CF 80mm f/2.8 planar A12 Type IV From JAPAN,Hasselblad,Film Cameras,Used,5099.9,USD,FIXED_PRICE,12,1600,grail:503CW;mount:hasselblad v;good-cond,JP,yoshiokmasahir0,100.0,2026-08-22T05:40:29.000Z,,https://www.ebay.com/itm/287539473398?hash=item42f2b02bf6:g:1GcAAeSw4C1qiTcF,https://i.ebayimg.com/images/g/1GcAAeSw4C1qiTcF/s-l225.jpg
残件/按现状,82.0,Vintage Voigtlander Vitoret 35mm film viewfinder camera NEEDS TO SIDE SCREWS,Voigtlander,Film Cameras,For parts or not working,43.03,USD,"FIXED_PRICE,BEST_OFFER",3,1422,underpriced(med 500),AU,hawkseyecomau,100.0,2026-08-23T00:11:43.000Z,,https://www.ebay.com/itm/820036112348?hash=itembeedf60fdc:g:blIAAOSwtBdnsRMd,https://i.ebayimg.com/images/g/blIAAOSwtBdnsRMd/s-l225.jpg
查无市价,82.0,[MINT] Mamiya 645 PRO Mediam Format Camera Body From Japan,Mamiya,Film Cameras,Used,339.99,USD,FIXED_PRICE,23,1600,grail:645;good-cond,JP,japanismstore,100.0,2026-08-23T06:49:52.000Z,,https://www.ebay.com/itm/128040066463?hash=item1dcfc85d9f:g:yGEAAeSwM2lqipkI,https://i.ebayimg.com/images/g/yGEAAeSwM2lqipkI/s-l225.jpg
残件/按现状,81.0,Yashica FR1 35mm SLR Film Camera Body C/Y Mount Untested Japan Vintage,Yashica,Film Cameras,For parts or not working,33.99,USD,FIXED_PRICE,11,1600,mount:contax/yashica;as-is;underpriced(med 121),US,adfindsandco,100.0,2026-08-22T15:33:08.000Z,,https://www.ebay.com/itm/298608617045?hash=item458675e655:g:MWMAAeSwtj9pkb2V,https://i.ebayimg.com/images/g/MWMAAeSwtj9pkb2V/s-l225.jpg
残件/按现状,81.0,READ Minolta SRT 101 f=135mm Camera w 1:2.8 Lens Mc Tele Rokkor PF Untested,Minolta,Film Cameras,For parts or not working,37.0,USD,"FIXED_PRICE,BEST_OFFER",13,1600,mount:minolta md;as-is;underpriced(med 91),US,falconsfbfan,100.0,2026-08-22T20:56:23.000Z,,https://www.ebay.com/itm/398314681447?hash=item5cbd67b467:g:2PcAAeSwx-9p9nvT,https://i.ebayimg.com/images/g/2PcAAeSwx-9p9nvT/s-l225.jpg
残件/按现状,81.0,Olympus OM-1n SLR 35mm Film Camera Body Chrome OM1n Parts Repair #192,Olympus,Film Cameras,Used,38.95,USD,"FIXED_PRICE,BEST_OFFER",13,1600,mount:olympus om;underpriced(med 156),US,marus.59igt,99.5,2026-08-22T19:23:54.000Z,,https://www.ebay.com/itm/128039589393?hash=item1dcfc11611:g:WYMAAeSwbr9qifdB,https://i.ebayimg.com/images/g/WYMAAeSwbr9qifdB/s-l225.jpg
残件/按现状,81.0,Nikon Nikkormat FT 35mm SLR Camera Nikkor-P 105mm f2.5 Lens Japan Parts/Repair,Nikon,Film Cameras,For parts or not working,56.98,USD,"FIXED_PRICE,BEST_OFFER",19,1458,mount:nikon f;underpriced(med 260),US,fluttering-finds-by-ashley,100.0,2026-08-22T22:58:38.000Z,,https://www.ebay.com/itm/158215036767?hash=item24d659df5f:g:e1gAAOSwsKdn7r8~,https://i.ebayimg.com/images/g/e1gAAOSwsKdn7r8~/s-l225.jpg
型号不明,81.0,"Leitz Wetzlar Elmar 5 cm f/3,5",Leitz,Lenses,Used,250.0,USD,"FIXED_PRICE,AUCTION",4,1600,grail:Elmar;underpriced(med 730);auction,SE,ju_563241,0.0,2026-08-22T19:25:56.000Z,2026-08-29T19:25:56.000Z,https://www.ebay.com/itm/407163306325?hash=item5eccd30155:g:NSsAAeSwD~1qifVw,https://i.ebayimg.com/images/g/NSsAAeSwD~1qifVw/s-l225.jpg
查无市价,80.0,1914 CARL ZEISS IKON 105mm F/4.5 Compur Rapid Folding Camera Tessar,Zeiss,Vintage Cameras,,36.0,USD,"FIXED_PRICE,BEST_OFFER",10,0,grail:Tessar,US,rgish2012,99.9,2026-08-23T10:02:10.000Z,,https://www.ebay.com/itm/298609511654?hash=item4586838ce6:g:~Y0AAeSwe41qZRgV,https://i.ebayimg.com/images/g/~Y0AAeSwe41qZRgV/s-l225.jpg
图片过小,80.0,Mamiya C330 Pro TLR Medium Format 6x6 Film Camera Tested Working Japan,Mamiya,Film Cameras,Used,239.99,USD,"FIXED_PRICE,BEST_OFFER",9,600,grail:Mamiya C330,JP,hokuyou_japan_store,100.0,2026-08-22T06:03:05.000Z,,https://www.ebay.com/itm/147520845650?hash=item2258ed7752:g:olEAAeSw4vlqiTgb,https://i.ebayimg.com/images/g/olEAAeSw4vlqiTgb/s-l225.jpg
残件/按现状,79.0,Canon Demi Half Frame Film Camera 28mm F2.8 for parts,Canon,Film Cameras,Used,35.0,USD,FIXED_PRICE,23,1600,as-is;underpriced(med 160),JP,japanese.wholesaler.oden,99.5,2026-08-22T13:10:43.000Z,,https://www.ebay.com/itm/377440523752?hash=item57e13555e8:g:Qg8AAeSwBrJqOzwb,https://i.ebayimg.com/images/g/Qg8AAeSwBrJqOzwb/s-l225.jpg
残件/按现状,79.0,Canon FTb Silver Film Camera Untested Viewfinder Dust,Canon,Film Cameras,Used,39.74,USD,FIXED_PRICE,10,1600,as-is;underpriced(med 160),JP,roots-0111,100.0,2026-08-22T06:42:44.000Z,,https://www.ebay.com/itm/206509590912?hash=item3014ee4980:g:EYoAAeSwXm5qiUVg,https://i.ebayimg.com/images/g/EYoAAeSwXm5qiUVg/s-l225.jpg
型号不明,79.0,Lens USSR JUPITER - 11 Automat 4/135 Mount Kiev copy Sonnar lens #1469,Kiev,Lenses,Used,39.9,USD,"FIXED_PRICE,BEST_OFFER",13,1600,grail:Sonnar;underpriced(med 130),UA,saros_watch,99.3,2026-08-22T18:30:23.000Z,,https://www.ebay.com/itm/287540220605?hash=item42f2bb92bd:g:Ur4AAOSw1M5mVunE,https://i.ebayimg.com/images/g/Ur4AAOSw1M5mVunE/s-l225.jpg
残件/按现状,79.0,[AS IS] Canon EOS Kiss III L 35mm Silver Film Camera Body Only in Japan,Canon,Film Cameras,Used,42.0,USD,FIXED_PRICE,9,1600,as-is;underpriced(med 160),JP,kk51186,100.0,2026-08-23T06:14:07.000Z,,https://www.ebay.com/itm/168633324583?hash=item2743545427:g:U7wAAeSwvSNqiotX,https://i.ebayimg.com/images/g/U7wAAeSwvSNqiotX/s-l225.jpg
残件/按现状,79.0,Canon EOS 630 Film SLR Camera Body 300EZ Flash Sold As Junk,Canon,Film Cameras,Used,46.37,USD,FIXED_PRICE,2,1080,as-is;underpriced(med 160),JP,roots-0111,100.0,2026-08-22T06:42:44.000Z,,https://www.ebay.com/itm/206509590915?hash=item3014ee4983:g:AikAAeSwEU1qiUXW,https://i.ebayimg.com/images/g/AikAAeSwEU1qiUXW/s-l225.jpg
残件/按现状,79.0,Canon EOS Kiss Digital N Digital Camera Sigma 18-200mm F3.5-6.3 DC Untested,Canon,Film Cameras,Used,49.66,USD,FIXED_PRICE,6,1080,as-is;underpriced(med 160),JP,roots-0111,100.0,2026-08-22T06:42:44.000Z,,https://www.ebay.com/itm/206509590913?hash=item3014ee4981:g:AC4AAeSwl01qiUYZ,https://i.ebayimg.com/images/g/AC4AAeSwl01qiUYZ/s-l225.jpg
残件/按现状,79.0,【AS IS】 Canon T70 AA battery powered FromJapan #my1428,Canon,Film Cameras,For parts or not working,58.73,USD,FIXED_PRICE,4,1196,as-is;underpriced(med 160),JP,somtom_9,99.3,2026-08-23T05:04:42.000Z,,https://www.ebay.com/itm/188830526352?hash=item2bf72d2b90:g:RrYAAeSwaONqin-o,https://i.ebayimg.com/images/g/RrYAAeSwaONqin-o/s-l225.jpg
残件/按现状,79.0,【AS IS】 Canon Autoboy 2 38mm F2.8 AA battery powered FromJapan #R525,Canon,Film Cameras,For parts or not working,59.55,USD,FIXED_PRICE,4,1196,as-is;underpriced(med 160),JP,somtom_9,99.3,2026-08-23T05:04:44.000Z,,https://www.ebay.com/itm/188830526372?hash=item2bf72d2ba4:g:ysAAAeSwS3Bqin~n,https://i.ebayimg.com/images/g/ysAAAeSwS3Bqin~n/s-l225.jpg
型号不明,79.0,[MINT w/ Cap] Nikon Teleconverter TC-201 2X Conversion Lens From JAPAN,Nikon,Lenses,Used,59.9,USD,FIXED_PRICE,7,1600,good-cond;underpriced(med 250),JP,ks.tokyocamera,99.8,2026-08-23T01:26:43.000Z,,https://www.ebay.com/itm/188830315348?hash=item2bf729f354:g:3TMAAeSwvDhqik1F,https://i.ebayimg.com/images/g/3TMAAeSwvDhqik1F/s-l225.jpg
